criminal_act_id,offense_id
9,85809428
9,85809152
9,85813072
3,95404072
9,85808815
9,85815104
8,95403872
6,95403872
6,95403870
8,95403870
6,95403874
1,95403844
6,95404307
6,85813074
9,85809273
9,95404308
9,85809283
6,85815111
6,85815112
9,85809285
9,85809164
1,95403756
3,95403756
9,95404508
9,95405618
9,85810817
9,85809332
9,85809333
6,85809489
8,95406442
8,95406441
9,95405690
9,85810792
8,90589565
6,91330309
1,85815880
9,90588824
3,90588834
9,85815890
6,85815891
6,85815892
3,85809470
6,85808858
9,95404262
6,85809304
9,85813096
6,85815122
6,85815123
6,85808863
6,85808864
9,85809622
9,85809208
6,85809478
8,90588865
9,85808847
9,85810794
6,85810795
9,85813102
9,85809188
6,85809189
6,85813103
9,85815888
9,90589616
6,95404690
8,95404690
6,95404217
9,95404215
6,95404219
1,95404186
9,85809449
6,85810786
3,85809180
9,85815119
1,85809450
6,90589507
6,90588758
9,85809327
8,85809625
9,85810814
9,85809329
1,85813128
9,85813085
6,85809175
6,90589435
9,85813081
9,85813082
6,90588703
6,90588705
9,95405251
3,85813117
6,85809199
8,85813118
6,85809200
6,85809201
9,85809203
9,95404934
6,85809322
3,95404898
6,95404898
1,95404898
6,85809193
6,85809194
9,85815895
8,85809196
9,85809319
6,90588728
1,85809447
6,85817034
6,85815612
8,85820378
6,85816695
9,85817027
9,95409466
1,95410249
6,95406041
8,95406041
9,95406048
9,85819548
6,85815566
8,85815566
8,85816674
8,95407017
1,95406788
6,85816675
8,85816240
8,85815591
9,85819553
6,85816672
6,95408575
2,85819596
2,95411006
6,95412292
6,85817160
8,85820376
6,85817155
1,85820047
2,95409983
1,95411017
8,95411017
8,95410806
3,85815874
1,85815874
8,85815874
6,95404076
6,95403555
6,95403552
9,85810261
8,85809358
1,85815565
3,85809350
6,85809350
1,85815926
2,95403898
3,95403895
3,95403894
9,95405133
8,95404565
3,95404565
1,95404565
8,95404355
6,95408064
2,95408755
1,95408755
8,95408755
9,95409157
9,85816681
6,85816248
6,85819571
6,85816684
9,85817017
9,85816688
1,95408855
9,95408917
6,95408998
6,95408879
6,95408882
6,85820396
6,85820048
6,85820049
6,85816389
6,95411492
6,95412616
6,95411640
8,95412649
8,95412402
6,95412402
8,95415623
1,95415623
9,85819659
1,85817222
6,85816754
1,85817078
6,85821180
6,95415171
6,95414802
6,85821184
6,85821185
9,85809367
9,85819539
6,95406306
6,95405745
6,95406440
8,95406440
8,95413488
6,95414250
1,85821197
