offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
1911359,1819163,49,C,20,0,F,
1911360,1819163,5,C,20,,,
1911289,1819096,21,C,5,,,
1911254,1819063,21,C,20,,,
1911253,1819062,49,C,25,0,F,
1911252,1819061,45,C,10,,,
1911250,1819060,49,A,5,0,F,
1911251,1819060,5,C,5,,,
1911249,1819059,51,C,13,,,
1911248,1819058,45,C,13,,,
1911246,1819057,14,C,13,,,
1911247,1819057,5,C,13,,,
1911245,1819056,47,C,20,,,
1911243,1819055,14,A,20,,,
1911244,1819055,5,C,20,,,
1911242,1819054,51,C,20,,,
1911241,1819053,47,C,18,,,
1911240,1819052,21,C,20,,,
1911368,1819170,16,C,13,,,
1911265,1819074,5,C,13,,,
1911264,1819073,5,C,16,,,
1911259,1819068,5,C,13,,,
1911258,1819067,39,C,20,,,
1911257,1819066,21,C,20,,,
1911256,1819065,49,C,6,0,F,
1911255,1819064,20,C,20,,,
1911367,1819169,16,C,13,,,
1911270,1819079,45,C,20,,,
1911269,1819078,45,C,25,,,
1911268,1819077,51,C,20,,,
1911267,1819076,5,C,25,,,
1911266,1819075,47,C,20,,,
1911263,1819072,45,C,5,,,
1911262,1819071,14,C,20,,,
1911261,1819070,49,C,20,0,N,
1911260,1819069,45,C,20,,,
1911281,1819088,45,C,20,,,
1911279,1819086,45,C,25,,,
1911277,1819085,5,C,13,,,
1911278,1819085,39,C,13,,,
1911276,1819084,5,C,20,,,
1911274,1819083,45,C,20,,,
1911275,1819083,21,C,20,,,
1911273,1819082,5,C,10,,,
1911272,1819081,5,C,20,,,
1911271,1819080,5,C,20,,,
1911369,1819171,39,C,13,,,
1911313,1819117,7,C,20,,,
1911298,1819105,47,C,25,,,
1911297,1819104,14,C,25,,,
1911296,1819103,47,C,20,,,
1911295,1819102,5,C,25,,,
1911294,1819101,51,C,3,,,
1911293,1819100,47,C,5,,,
1911292,1819099,5,C,13,,,
1911291,1819098,7,C,5,,,
1911290,1819097,51,C,13,,,
1911288,1819095,49,C,20,0,N,
1911287,1819094,51,C,20,,,
1911286,1819093,47,C,20,,,
1911285,1819092,5,C,20,,,
1911284,1819091,5,C,20,,,
1911283,1819090,5,C,20,,,
1911282,1819089,5,C,13,,,
1911280,1819087,56,C,20,,,
1911319,1819123,21,C,5,,,
1911312,1819116,21,C,20,,,
1911310,1819115,49,C,5,0,N,
1911311,1819115,5,C,5,,,
1911309,1819114,36,C,25,,,
1911308,1819113,5,C,13,,,
1911307,1819112,45,C,20,,,
