"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2018,116105218,112456332,4,,
2018,116109852,112456397,6,,
2018,116099933,112466984,4,,
2018,116109865,112467001,7,,
2018,116105331,112461573,7,,
2018,116105339,112456435,7,,
2018,116105372,112456465,5,,
2018,116105374,112456465,7,,
2018,116110755,112457438,6,,
2018,116106211,112457450,4,,
2018,116106212,112457450,5,,
2018,116106213,112457450,7,,
2018,116100534,112462242,7,,
2018,116110769,112468082,7,,
2018,116110776,112457455,7,,
2018,116110774,112457455,5,,
2018,116106219,112468093,6,,
2018,116100541,112457468,4,,
2018,116100545,112457471,7,1,
2018,116106226,112457471,5,,1
2018,116110800,112457489,7,,
2018,116110808,112462266,7,,
2018,116106248,112457495,7,,
2018,116110819,112457506,6,,
2018,116106257,112462283,4,,
2018,116110826,112457524,5,,
2018,116106266,112457524,7,,
2018,116106267,112468141,7,,
2018,109942156,105504577,4,,
2018,109946114,105504582,7,,
2018,109937619,105508156,8,,
2018,109937617,105508156,4,,
2018,109937682,105500215,7,,
2018,109942304,105508337,7,,
2018,109946290,105500402,7,,
2018,109937867,105500411,7,,
2018,109946301,105500412,1,,
2018,109937875,105500412,4,,
2018,109946321,105500445,1,,
2018,109942332,105508388,7,,
2018,109937942,105508433,7,,
2018,109937953,105500505,4,,
2018,109937957,105500508,6,,
2018,109942371,105500531,7,,
2018,109946405,105500536,1,,
2018,109937984,105500546,7,,
2018,109938004,105500565,4,,
2018,109938008,105500571,7,,
2018,109938018,105500582,7,,
2018,109946436,105500582,6,,
2018,109946439,105508506,7,,
2018,109938031,105500595,6,,
2018,109946455,105504851,7,,
2018,109938050,105500611,1,,
2018,109938051,105500611,4,,
2018,109946468,105508547,7,1,
2018,109938229,105500788,7,,
2018,109946629,105500851,7,1,
2018,109946630,105500852,7,,
2018,109938281,105500883,7,,
2018,109938287,105500886,7,,
2018,109343743,104826802,7,,
2018,109347219,104826834,7,,
2018,109347246,104826871,7,,
2018,109347518,104827094,7,,
2018,109347610,104827168,4,,
2018,109347603,104827163,7,,
2018,109347673,104827227,7,,
2018,109347692,104823516,7,,
2018,109347766,104827312,7,,
2018,109347900,104827468,4,,
2018,109347936,104827499,7,,
2018,109347961,104827534,6,,
2018,109343988,104827575,4,,
2018,109348070,104827669,7,,
2018,109348086,104823631,6,,
2018,109348108,104827715,4,,
2018,109348110,104827715,7,,
2018,109348126,104827738,7,,
2018,109348152,104827767,5,,1
2018,109344030,104827767,7,1,
2018,109348206,104827826,6,,
2018,109348233,104827855,4,,
2018,109344072,104827947,4,,
2018,109348339,104827963,7,,
2018,109348365,104827999,7,,
2018,109348368,104828003,7,,
2018,109348395,104828042,6,,
2018,109348412,104828060,6,,
2018,109344089,104828073,6,,
2018,109348456,104828122,4,,
2018,109348517,104828197,6,,
2018,109348568,104828262,4,,
2018,109348600,104828302,7,,
2018,109348645,104828355,4,,
2018,109348672,104828397,4,,
2018,109348723,104828451,7,,
2018,109344166,104828451,5,,
2018,109348802,104828563,7,,
2018,109349212,104828674,7,,
2018,109348971,104828746,7,,
2018,109348985,104828762,4,,
2018,109349000,104828779,4,,
2018,109349028,104828808,7,,
2018,109349249,104823893,7,,
2018,109349073,104828859,4,,
2018,109349087,104828870,7,,
2018,109349097,104823901,7,,
2018,109383326,104864602,7,,
2018,109383345,104864626,7,,
2018,109385112,104864706,7,,
2018,109385134,104864734,4,,
2018,109385145,104864745,7,,
2018,109385161,104864777,7,,
2018,109383503,104864792,4,,
2018,109385180,104864804,3,,
2018,109383578,104860737,7,,
2018,109385244,104847914,4,,
2018,109385286,104864944,7,,
2018,109383679,104864976,1,,
2018,109385334,104865016,7,,
2018,109383733,104860832,7,,
2018,109383783,104860849,7,,
2018,109385395,104865104,4,,
2018,109385397,104865104,7,,
2018,109385409,104865119,7,,
2018,109385430,104860895,4,,
2018,109385437,104860899,3,,
2018,109385442,104860906,1,,
2018,109383897,104860911,7,,
2018,109383926,104865206,6,,
2018,109384003,104860959,5,,
2018,109384007,104860959,7,,
2018,109385512,104860965,6,,
2018,109374684,104847926,1,,
2018,109384058,104860992,5,,
2018,109384059,104860992,7,,
2018,109384103,104861007,7,,
2018,109385567,104865350,7,,
2018,109384172,104847935,7,,
2018,109389239,104865480,7,,
2018,109389238,104865480,5,,
2018,109389260,104865506,7,,
2018,109374691,104865513,7,,
2018,109385707,104865532,4,,
2018,109385709,104847943,4,,
2018,109389369,104866186,7,,
2018,109385871,104866295,5,,
2018,109389532,104866295,7,,
2018,109385885,104866307,5,,
2018,109385888,104866307,7,,
2018,109389563,104866315,7,,
2018,109389567,104865833,4,,
2018,109389570,104865833,7,,
2018,109389626,104865899,7,1,
2018,109389630,104865905,7,,
2018,109385936,104865905,1,,
2018,109389668,104865943,5,,
2018,109385956,104865943,7,,
2018,109389714,104866408,6,,
2018,109385997,104866415,1,,
2018,109389726,104866000,7,,
2018,109386038,104866055,6,,
2018,109389781,104871074,7,,
2018,109389810,104871117,7,,
2018,109389824,104871136,7,,
2018,109386096,104866540,7,,
2018,109386101,104866546,5,,
2018,109386103,104866546,7,,
2018,109389947,104871263,7,,
2018,109389950,104871266,7,,
2018,109389949,104871266,5,,
2018,109389963,104866610,7,,
2018,109389961,104866610,5,,
2018,109386177,104871322,7,,
2018,109374722,104847980,7,,
2018,109390055,104847980,4,,
2018,109390069,104871385,7,,
2018,109390075,104871395,6,,
2018,109390079,104871400,4,,
2018,109390080,104871400,7,1,
2018,109386218,104866688,7,,
2018,109390195,104871531,7,,
2018,109390242,104866769,7,,
2018,109386318,104871610,1,,
2018,109390262,104871619,4,,
2018,109386344,104871674,7,,
2018,109390308,104871674,4,,
2018,109390347,104871717,7,,
2018,109390355,104871728,6,,
2018,109390367,104866858,6,,
2018,109390376,104866862,6,,
2018,109390407,104871798,6,,
2018,109390409,104866884,7,,
2018,109390413,104866888,7,1,
2018,109390727,104867209,6,,
2018,109386697,104867220,4,,
2018,109386745,104872299,7,,
2018,109390802,104872310,7,,
2018,109390801,104872310,4,,
2018,109386763,104867287,6,,
2018,109390830,104867298,7,,
2018,109390845,104872363,4,,
2018,109390849,104872366,6,,
2018,109386829,104872419,6,,
2018,109386849,104872443,7,,
2018,109386847,104872443,5,,
2018,109390912,104867358,4,,
2018,109390927,104867376,5,,1
2018,109386868,104867376,7,1,
2018,109390940,104867383,4,,
2018,109390970,104867405,7,,
2018,109390969,104867405,5,,
2018,109390977,104867411,7,,
2018,109386926,104872589,7,,
2018,114872790,111093125,7,,
2018,114879427,111106582,7,,
2018,114872872,111106635,7,,
2018,114879466,111106634,7,,
2018,114872876,111093211,7,,
2018,109277547,104823090,7,,
2018,109346773,104826342,7,,
2018,109346788,104826354,4,,
2018,109346813,104826379,6,,
2018,109346828,104826400,7,,
2018,109346843,104826419,7,1,
2018,109346872,104826444,6,,
2018,109346880,104826455,4,,
2018,109277589,104826479,7,,
2018,109346908,104826495,7,,
2018,109346949,104823232,6,,
2018,109343646,104826549,7,,
2018,109277594,104826557,7,,
2018,109347000,104750636,8,,
2018,109347030,104826607,7,1,
2018,109347032,104826607,5,,1
2018,109347052,104826624,7,,
2018,109357871,104832924,6,,
2018,109347147,104823362,1,,
2018,109350100,104832376,5,,
2018,109357328,104832376,7,,
2018,109357350,104832393,7,,
2018,109357348,104832393,1,,
2018,109357355,104832400,5,,
2018,109357357,104832400,7,,
2018,109350115,104824756,7,,
2018,109357412,104832442,7,,
2018,109357427,104832454,6,,
2018,109357434,104832460,3,,
2018,109357448,104832475,6,,
2018,109350134,104832488,7,,
2018,109357485,104832519,7,,
2018,109350147,104824802,7,,
2018,109350149,104824803,4,,
2018,109357516,104832555,7,,
2018,109357585,104824825,5,,
2018,109357532,104832569,7,,
2018,109357558,104832591,7,,
2018,109357567,104832601,7,,
2018,109357582,104824825,7,,
2018,109357594,104824832,7,,
2018,109357598,104824832,4,,
2018,109350177,104832634,7,,
2018,109350179,104832634,3,,
2018,109350181,104832643,7,,
2018,109357616,104832649,6,,
2018,109357619,104832651,7,1,
2018,109357626,104824840,7,,
2018,109357677,104832703,7,,
2018,109357679,104832707,7,,
2018,109357682,104832711,7,,
2018,109350202,104832717,6,,
2018,109357693,104832729,1,,
2018,109357698,104832734,6,,
2018,109357717,104832758,1,,
2018,109350222,104832759,7,,
2018,109357728,104832767,6,,
2018,109350225,104832769,7,,
2018,109350227,104832779,6,,
2018,109357768,104832811,4,,
2018,109357773,104832818,4,,
