"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2018,109394245,25,30,,117982523
2018,109388879,19,820,,117982521
2018,109388880,21,1700,,117976744
2018,109394281,10,,,117976753
2018,109388882,63,250,,117982536
2018,109394255,63,2,,117982535
2018,109394261,20,6000,,117982540
2018,109394259,10,,,117982538
2018,109388884,20,14000,,117982545
2018,109388890,3,4000,23-MAY-18,117976754
2018,109394281,11,4,,117982563
2018,109388889,25,40,,117982565
2018,109388889,51,0,,117982566
2018,109388889,20,500,,117982564
2018,109394286,3,4000,,117982572
2018,109394288,20,105000,,117982575
2018,109394290,3,2,,117982577
2018,109394297,21,6500,,117982587
2018,109394297,52,0,,117982588
2018,109394309,3,2,,117982600
2018,109394311,20,190,,117982602
2018,109394318,20,5194,,117982609
2018,109388914,10,,,117982619
2018,109394342,52,0,,117982638
2018,109394344,3,2,,117982639
2018,109394346,19,1858,,117982641
2018,109394346,9,0,,117982640
2018,109394346,25,2,,117982643
2018,109394352,61,2,,117982659
2018,109394352,25,2,,117982654
2018,109394352,20,300,,117982653
2018,109394352,47,0,,117982655
2018,109394351,3,2,,117982651
2018,109394352,9,0,,117982652
2018,109394352,51,0,,117982657
2018,109394353,63,2,,117982660
2018,109388932,21,2880,,117976790
2018,109388933,52,0,,117976791
2018,109394366,20,2,,117976801
2018,109394368,52,0,,117982677
2018,109394368,20,3200,,117982675
2018,109394369,38,2,,117982676
2018,109394375,61,2,,117982683
2018,109394372,3,2,,117976803
2018,109394383,10,,,117982690
2018,109388942,10,,,117976805
2018,109388946,63,300,,117976813
2018,109388946,20,120,,117976811
2018,109394398,20,82,,117982710
2018,109394401,10,,,117982714
2018,109394411,35,2,,117976823
2018,109388950,19,78,09-JUN-18,117976821
2018,109394408,19,100,,117976822
2018,109405977,7,1500,,117990734
2018,109394415,3,2,,117976825
2018,109402358,3,2,,117990733
2018,109388952,20,4500,,117982743
2018,109394438,63,52,,117982758
2018,109388959,20,2890,,117976831
2018,109394450,3,35000,,117982776
2018,109394448,3,35000,09-JUL-18,117982773
2018,109394454,21,3800,,117982780
2018,109394456,3,2,,117982782
2018,109394462,3,4000,,117982792
2018,109394461,3,4000,19-JUN-18,117976842
2018,109394476,10,,,117982808
2018,109394486,3,2,,117982817
2018,109405904,52,0,,117995564
2018,109394521,20,10,,117982856
2018,109394501,3,50000,25-JUN-18,117982831
2018,109388983,3,50000,,117976858
2018,109394506,3,2,,117982836
2018,109405901,21,1744,,117995561
2018,109394508,10,,,117982838
2018,109394513,52,0,,117982845
2018,109394513,20,1170,,117982844
2018,109394517,10,2,,117982850
2018,109394520,16,2,,117982854
2018,109394520,61,2,,117982855
2018,109394526,10,,,117982866
2018,109394526,11,6,,117982867
2018,109394646,10,,,117982990
2018,109394537,20,700,,117982879
2018,109394540,20,700,29-JUN-18,117982880
2018,109394544,27,1550,,117982884
2018,109394578,13,2,,117976886
2018,109394550,3,2,,117976876
2018,109389002,3,2,29-AUG-18,117976873
2018,109394583,47,0,,117982927
2018,109394552,3,2,18-MAY-18,117982892
2018,109394553,3,2,,117982893
2018,109394556,24,2500,,117982897
2018,109405920,19,128,30-JUL-18,117990698
2018,109402317,19,128,,117995581
2018,109389009,38,2,,117976882
2018,109394583,63,300,,117982928
2018,109389018,47,0,15-APR-18,117982926
2018,109394584,3,8000,01-JUL-18,117982929
2018,109394586,3,8000,,117982931
2018,109394592,3,15600,,117982937
2018,109394591,3,15600,28-JUN-18,117982936
2018,109394596,52,0,,117982941
2018,109394593,21,1990,,117982938
2018,109394596,21,218,,117982940
2018,109405926,4,798,,117995589
2018,109405948,9,0,,117995616
2018,109405950,20,240,,117995620
2018,109394622,52,0,,117982967
2018,109405950,38,2,,117995622
2018,109405950,9,0,,117995619
2018,109405950,25,2,,117995621
2018,109405953,3,22000,,117995625
2018,109405951,3,22000,18-AUG-18,117995623
2018,109405959,20,10,,117995634
2018,109405957,3,2,,117995632
2018,109405983,20,10,,117995660
2018,109389061,17,2,12-JUL-18,117983033
2018,109394681,10,,,117976943
2018,109394681,11,2,,117976944
2018,109394683,17,2,,117983039
2018,109405991,21,4302,,117995665
2018,109405992,22,0,,117995667
2018,109405992,52,0,,117995668
2018,109405997,3,2,,117995673
2018,109405995,3,2,19-AUG-18,117995671
2018,109402379,3,1500,,117990761
2018,109402381,61,140,,117990763
2018,109406038,20,100,,117990777
2018,109406046,10,,,117995729
2018,109406045,21,4790,,117995728
2018,109406047,21,424,,117990780
2018,109406049,10,,,117995732
2018,109402393,9,0,,117990783
2018,109402404,10,,,117995760
2018,109389185,10,,,117983337
2018,109402404,11,2,,117990794
2018,109402405,7,1200,,117995762
2018,109402405,47,0,,117990795
2018,109402405,20,1600,,117995763
2018,109402405,25,30,,117995764
2018,109406072,52,0,,117990796
2018,109402414,22,0,,117990807
2018,109402412,21,1900,,117990805
2018,109402417,29,2,,117990809
2018,109389140,3,2,28-JUL-18,117977029
2018,109389142,3,2,,117983215
2018,109402418,38,2,,117990810
2018,109402419,22,0,,117990811
2018,109406118,20,1480,,117995832
2018,109402424,3,2,,117990816
2018,109406097,63,148,,117995807
2018,109402421,63,148,23-AUG-18,117990812
2018,109389185,11,2,,117983338
2018,109394890,10,,,117987054
2018,109394891,10,,,117987053
2018,109394894,38,2,,117983266
2018,109394902,38,2,,117983277
2018,109394904,3,70000,23-JUN-18,117987059
2018,109394905,3,70000,,117983279
2018,109394908,20,1100,,117987062
2018,109406123,52,0,,117995837
2018,109394915,38,2,,117983287
2018,109406126,20,50,,117995845
2018,109402585,7,1000,,117996106
2018,109402585,20,2,,117990970
2018,109406381,3,3000,11-SEP-18,117996115
2018,109406382,3,3000,,117996116
2018,109402597,20,2000,,117996133
2018,109406467,50,48,,117996214
2018,109402624,51,0,,117991014
2018,109406445,20,1500,,117996182
2018,109406488,22,0,,117991036
2018,109402645,52,0,,117996252
2018,109402655,21,2800,,117991056
2018,109402656,21,2,,117991057
2018,109402656,52,0,,117991058
2018,109402658,29,2,,117991064
2018,109402661,63,2,18-SEP-18,117996287
2018,109402663,6,4,,117991067
2018,109402661,9,0,18-SEP-18,117996285
2018,109402661,20,22,18-SEP-18,117996286
2018,109402663,9,0,,117991068
2018,109402658,63,2,,117996282
2018,109402661,6,4,18-SEP-18,117996284
2018,109402663,63,2,,117991069
2018,109402663,20,22,,117996289
2018,109406533,3,2,,117996303
2018,109402680,10,,,117996339
2018,109406561,11,2,,117996348
2018,109406561,10,,,117996347
2018,109406546,27,150,20-SEP-18,117996322
2018,109406548,27,150,,117996323
2018,109402674,63,2,,117996319
2018,109406586,52,0,,117996383
2018,109406589,38,2,,117996387
2018,109406596,16,80,,117996396
2018,109406592,11,2,,117991118
2018,109406592,10,,,117996391
2018,109406653,22,0,,117996454
2018,109406645,10,,,117996447
2018,109406649,22,0,,117996452
2018,109406662,38,2,,117996468
