"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
21372018,2137,2018,"CT0003700","CT0003700","","N","N",,"I","DERBY","DERBY PD","Derby","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",12535,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",32,1,33,2,1,3,0,0,01-JAN-98,01-JUN-99,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21382018,2138,2018,"CT0004200","CT0004200","","N","N",,"I","EAST HAMPTON","EAST HAMPTON PD","East Hampton","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",12893,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",16,0,16,0,2,2,0,0,01-JAN-98,01-MAY-12,,,,,"N","MIDDLESEX","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21392018,2139,2018,"CT0004300","CT0004300","","N","N",,"I","EAST HARTFORD","EAST HARTFORD PD","East Hartford","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",50184,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",104,10,114,16,20,36,0,0,01-JAN-98,01-DEC-99,,,,,"N","HARTFORD","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21402018,2140,2018,"CT0004400","CT0004400","","N","N",,"I","EAST HAVEN","EAST HAVEN PD","East Haven","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",28805,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",50,1,51,3,3,6,0,0,01-JAN-98,01-JAN-98,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21412018,2141,2018,"CT0004500","CT0004500","","N","N",,"I","EAST LYME","EAST LYME","East Lyme","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",18744,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",19,3,22,3,3,6,0,0,01-JAN-98,01-JUL-17,,,,,"N","NEW LONDON","Norwich-New London, CT","Y","Y","Y"
21422018,2142,2018,"CT0004600","CT0004600","","N","N",,"I","EASTON","EASTON PD","Easton","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",7590,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",14,0,14,1,2,3,0,0,01-JAN-98,01-JUL-99,,,,,"N","FAIRFIELD","Bridgeport-Stamford-Norwalk, CT","Y","Y","Y"
21432018,2143,2018,"CT0004700","CT0004700","","N","N",,"I","EAST WINDSOR","EAST WINDSOR PD WAREHOUSE POINT","East Windsor","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",11425,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",24,3,27,4,6,10,0,0,01-JAN-98,01-JAN-98,,,,,"N","HARTFORD","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21452018,2145,2018,"CT0005100","CT0005100","","N","N",,"I","FAIRFIELD","FAIRFIELD PD","Fairfield","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",62452,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",96,1,97,9,5,14,0,0,01-JAN-98,01-JAN-00,,,,,"N","FAIRFIELD","Bridgeport-Stamford-Norwalk, CT","Y","Y","Y"
21462018,2146,2018,"CT0005200","CT0005200","","N","N",,"I","FARMINGTON","FARMINGTON PD","Farmington","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",25602,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",44,7,51,4,7,11,0,0,01-JAN-98,01-JUL-02,,,,,"N","HARTFORD","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21472018,2147,2018,"CT0005400","CT0005400","","N","N",,"I","GLASTONBURY","GLASTONBURY PD","Glastonbury","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",34593,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",48,9,57,9,10,19,0,0,01-JAN-98,01-JAN-00,,,,,"N","HARTFORD","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21482018,2148,2018,"CT0005600","CT0005600","","N","N",,"I","GRANBY","GRANBY PD","Granby","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",11367,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",13,1,14,3,4,7,0,0,01-JAN-98,01-FEB-98,,,,,"N","HARTFORD","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21492018,2149,2018,"CT0005700","CT0005700","","N","N",,"I","GREENWICH","GREENWICH PD","Greenwich","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",63075,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",138,14,152,14,12,26,0,0,01-JAN-98,01-SEP-99,,,,,"N","FAIRFIELD","Bridgeport-Stamford-Norwalk, CT","Y","Y","Y"
21512018,2151,2018,"CT0005900","CT0005900","","N","N",,"I","GROTON","GROTON CITY PD","Groton","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",9051,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",22,3,25,4,4,8,0,0,01-JAN-98,01-FEB-98,,,,,"N","NEW LONDON","Norwich-New London, CT","Y","Y","Y"
21522018,2152,2018,"CT0006000","CT0006000","","N","N",,"I","GUILFORD","GUILFORD PD","Guilford","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",22268,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",30,1,31,8,7,15,0,0,01-JAN-98,01-MAR-17,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21532018,2153,2018,"CT0006200","CT0006200","","N","N",,"I","HAMDEN","HAMDEN PD","Hamden","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",61234,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",95,11,106,9,18,27,0,0,01-JAN-98,01-DEC-00,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21572018,2157,2018,"CT0007600","CT0007600","","N","N",,"I","MADISON","MADISON PD","Madison","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",18184,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",25,4,29,3,6,9,0,0,01-JAN-98,01-JAN-98,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21602018,2160,2018,"CT0008100","CT0008100","","N","N",,"I","MIDDLEBURY","MIDDLEBURY PD","Middlebury","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",7746,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,0,11,1,2,3,0,0,01-JAN-98,01-APR-12,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21612018,2161,2018,"CT0008300","CT0008300","","N","N",,"I","MIDDLETOWN","MIDDLETOWN PD","Middletown","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",46314,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",104,4,108,8,11,19,0,0,01-JAN-98,01-MAR-08,,,,,"N","MIDDLESEX","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21632018,2163,2018,"CT0008500","CT0008500","","N","N",,"I","MONROE","MONROE PD","Monroe","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",19653,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",37,5,42,6,7,13,0,0,01-JAN-98,01-JAN-98,,,,,"N","FAIRFIELD","Bridgeport-Stamford-Norwalk, CT","Y","Y","Y"
21652018,2165,2018,"CT0008800","CT0008800","","N","N",,"I","NAUGATUCK","NAUGATUCK PD","Naugatuck","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",31400,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",50,6,56,7,5,12,0,0,01-JAN-98,01-JAN-98,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21672018,2167,2018,"CT0009000","CT0009000","","N","N",,"I","NEW CANAAN","NEW CANAAN PD","New Canaan","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",20461,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",42,1,43,3,4,7,0,0,01-JAN-98,01-JUN-03,,,,,"N","FAIRFIELD","Bridgeport-Stamford-Norwalk, CT","Y","Y","Y"
21682018,2168,2018,"CT0009300","CT0009300","","N","N",,"I","NEW HAVEN","NEW HAVEN PD","New Haven","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",131181,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",341,12,353,65,42,107,0,0,01-JAN-98,01-MAY-99,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21692018,2169,2018,"CT0009400","CT0009400","","N","N",,"I","NEWINGTON","NEWINGTON PD","Newington","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",30382,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",46,8,54,6,6,12,0,0,01-JAN-98,01-OCT-16,,,,,"N","HARTFORD","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21702018,2170,2018,"CT0009500","CT0009500","","N","N",,"I","NEW LONDON","NEW LONDON PD","New London","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",26995,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",63,3,66,6,13,19,0,0,01-JAN-98,01-JAN-98,,,,,"N","NEW LONDON","Norwich-New London, CT","Y","Y","Y"
21712018,2171,2018,"CT0009600","CT0009600","","N","N",,"I","NEW MILFORD","NEW MILFORD PD","New Milford","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",26956,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",40,4,44,5,8,13,0,0,01-JAN-98,01-JAN-01,,,,,"N","LITCHFIELD","Non-MSA","Y","Y","Y"
21722018,2172,2018,"CT0009700","CT0009700","","N","N",,"I","NEWTOWN","NEWTOWN PD","Newtown","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",28015,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",38,0,38,7,3,10,0,0,01-JAN-98,01-APR-03,,,,,"N","FAIRFIELD","Bridgeport-Stamford-Norwalk, CT","Y","Y","Y"
21732018,2173,2018,"CT0009900","CT0009900","","N","N",,"I","NORTH BRANFORD","NORTH BRANFORD PD","North Branford","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",14179,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",22,4,26,1,2,3,0,0,01-JAN-98,01-DEC-98,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21742018,2174,2018,"CT0010100","CT0010100","","N","N",,"I","NORTH HAVEN","NORTH HAVEN PD","North Haven","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",23703,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",49,3,52,2,6,8,0,0,01-JAN-98,01-JAN-98,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21752018,2175,2018,"CT0010300","CT0010300","","N","N",,"I","NORWALK","NORWALK PD","Norwalk","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",89442,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",159,21,180,18,15,33,0,0,01-JAN-98,01-OCT-99,,,,,"N","FAIRFIELD","Bridgeport-Stamford-Norwalk, CT","Y","Y","Y"
21762018,2176,2018,"CT0010400","CT0010400","","N","N",,"I","NORWICH","NORWICH PD","Norwich","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",39318,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",76,3,79,7,10,17,0,0,01-JAN-98,01-JAN-18,,,,,"N","NEW LONDON","Norwich-New London, CT","Y","Y","Y"
21772018,2177,2018,"CT0010600","CT0010600","","N","N",,"I","OLD SAYBROOK","OLD SAYBROOK PD","Old Saybrook","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",10117,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",19,4,23,3,3,6,0,0,01-JAN-98,01-SEP-10,,,,,"N","MIDDLESEX","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21782018,2178,2018,"CT0010700","CT0010700","","N","N",,"I","ORANGE","ORANGE PD","Orange","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",14002,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",39,3,42,4,9,13,0,0,01-JAN-98,01-JAN-98,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21792018,2179,2018,"CT0010900","CT0010900","","N","N",,"I","PLAINFIELD","PLAINFIELD PD","Plainfield","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",15049,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",17,2,19,1,1,2,0,0,01-JAN-98,01-JAN-98,,,,,"N","WINDHAM","Worcester, MA-CT","Y","Y","Y"
