victim_id,offender_id,relationship_id,nibrs_victim_offender_id
61061219,63453096,20,18176751
61061220,63453097,15,18176750
61061222,63453099,21,18176749
61061230,63453107,1,18176748
61061232,63453109,16,18176747
61061235,63453112,15,18447951
61061237,63453114,17,18176746
61061238,63453115,16,18176745
61061241,63453118,15,18447950
61061245,63453122,9,18176744
61061247,63453124,9,18447949
61061248,63453125,3,18176743
61061251,63453128,1,18176742
61061252,63453129,19,18176741
61061256,63453133,9,18176740
61061257,63453134,3,18176739
61061258,63453135,16,18447948
61061259,63453136,21,18176738
61061267,63453144,21,18176737
61061272,63453151,21,18176736
59877214,62168689,21,18094535
59877215,62168690,21,18094534
59877217,62168692,16,17653184
59877219,62168694,21,18094533
59877220,62168695,26,18094532
59877239,62168717,16,18094524
59877223,62168700,6,18094531
59877226,62168704,7,18094530
59877246,62168726,5,18094519
59877240,62168718,16,18094523
59877240,62168719,16,18673161
59877241,62168718,16,18094522
59877241,62168719,16,18673160
59877228,62168706,2,18094529
59877229,62168707,24,18094528
59877230,62168708,1,18094527
59877235,62168713,16,18094525
59877233,62168711,1,18094526
59877244,62168724,21,18094521
59877245,62168725,6,18094520
59877250,62168731,6,18094518
59877251,62168732,3,18094517
59877278,62170268,18,18238251
59877279,62170269,15,18238250
59877291,62170282,5,17653192
59878176,62170293,19,17653191
59878185,62170301,1,17528188
59878188,62170304,20,17653190
59878191,62170307,18,18238249
59878192,62170307,18,18238248
59912340,62202948,3,18268401
59880438,62172267,21,18094500
59880444,62172273,3,18094499
59880445,62172274,24,18248740
59880448,62172278,24,17505734
59880454,62172283,3,18094498
59879251,62170469,1,18094513
59879271,62170485,16,18094512
59879280,62170495,24,18094511
59879290,62170505,1,18094510
59879319,62170535,18,18094509
59879319,62170536,18,18733034
59879351,62172073,3,18238236
59879352,62172074,3,18238235
59879354,62172077,24,18276062
59879359,62172081,24,18208463
59879364,62172083,3,18208462
59879366,62172085,24,18208461
59879324,62170538,24,18094508
59879336,62170549,24,18094507
59879336,62170550,24,18673159
59879340,62172064,3,18238237
59879369,62172087,1,18208460
59879369,62172088,18,18684500
59879370,62172087,1,18208459
59879370,62172088,18,18684499
59879371,62172087,1,18208458
59879371,62172088,18,18684498
59879372,62172089,18,17250108
59879378,62172096,16,18208457
59879379,62172096,16,18208456
59879415,62172129,24,18173983
59879415,62172130,24,18686376
59879417,62172133,1,18359122
59879417,62172134,24,18783973
59879417,62172132,24,18638970
59879423,62172138,9,18173982
59879423,62172139,9,18686375
59880317,62172150,18,18173981
59880317,62172151,18,18686374
59880318,62172150,24,18173980
59880318,62172151,24,18686373
59880319,62172153,9,18173978
59880319,62172152,25,18686372
59880320,62172152,9,18173979
59880320,62172153,25,18686371
59878220,62170340,24,18238247
59878220,62170341,1,18696115
59878220,62170342,24,18784931
59878221,62170343,21,18451590
59878227,62170349,4,18238246
59878252,62170372,1,18173997
59878255,62170375,24,18173996
59878256,62170375,24,18173995
59878257,62170375,24,18173994
59878258,62170375,24,18173993
59878265,62170381,1,18173992
59878271,62170387,1,17505735
59878291,62170404,1,17976169
59878296,62170407,3,18173991
59878310,62170419,1,18173990
59878311,62170420,1,18173989
59878326,62170427,5,18173988
59878328,62170429,1,18442450
59878346,62170444,18,18173987
59878346,62170445,18,18686378
59878346,62170446,25,18797863
59878347,62170444,18,18173986
59878347,62170445,25,18686377
59878347,62170446,18,18797862
59878353,62170452,21,18173985
