"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2016,105833739,1,
2016,100671712,9,
2016,91761161,6,
2016,91761953,1,
2016,91761960,1,
2016,91761962,1,
2016,91761969,6,
2016,91765112,6,
2016,91758829,9,
2016,91758830,9,
2016,91759576,6,
2016,91761241,10,
2016,91762007,1,
2016,91762794,1,
2016,91762807,1,
2016,91762808,2,
2016,91765191,6,
2016,91757263,1,
2016,91758873,9,
2016,91759629,1,
2016,91761291,6,
2016,91764431,9,
2016,91764435,1,
2016,91764440,1,
2016,91761324,10,
2016,91756562,1,
2016,91756584,1,
2016,91756589,10,
2016,91758179,9,
2016,91760563,9,
2016,91760583,1,
2016,91762175,1,
2016,91762954,1,
2016,91763727,10,
2016,91764509,9,
2016,91758219,1,
2016,91759802,6,
2016,91760614,9,
2016,91761402,1,
2016,91761406,1,
2016,91761434,6,
2016,91762228,6,
2016,91762229,1,
2016,91757456,1,
2016,91757462,1,
2016,91761475,9,
2016,91761485,1,
2016,91764615,1,
2016,91764620,10,
2016,91764621,10,
2016,91765434,1,
2016,91756732,3,
2016,91757503,9,
2016,91761522,6,
2016,91764699,9,
2016,91764700,9,
2016,91756747,10,
2016,91759166,1,
2016,91760775,1,
2016,91760782,1,
2016,91761559,6,
2016,91761560,1,
2016,91763137,1,
2016,91763162,1,
2016,91763952,1,
2016,91756831,6,
2016,91757640,10,
2016,91759195,6,
2016,91759982,1,
2016,91760820,1,
2016,91761622,6,
2016,91761633,6,
2016,91756867,9,
2016,91758447,1,
2016,91760892,10,
2016,91761678,6,
2016,91762466,6,
2016,91760090,1,
2016,91760098,1,
2016,91760900,6,
2016,91760920,1,
2016,91761692,6,
2016,91762515,6,
2016,91762518,6,
2016,91763284,1,
2016,91764100,1,
2016,91764876,1,
2016,91765705,1,
2016,91757763,1,
2016,91758589,1,
2016,91758590,1,
2016,91760971,1,
2016,91760977,1,
2016,91761754,1,
2016,91763339,1,
2016,91763350,1,
2016,91763361,9,
2016,91764146,6,
2016,91765732,1,
2016,91757807,6,
2016,91761012,1,
2016,91764200,1,
2016,91757048,10,
2016,91757083,3,
2016,91758672,6,
2016,91761049,6,
2016,91763432,9,
2016,91763435,1,
2016,91763473,1,
2016,91764231,1,
2016,91765017,6,
2016,91757908,1,
2016,91757909,1,
2016,91759510,6,
2016,91759514,9,
2016,91759518,6,
2016,91763506,1,
2016,91764277,10,
2016,91765874,10,
2016,91757962,6,
2016,91759545,1,
2016,91760336,1,
2016,99328789,10,
2016,91749250,1,
2016,91750071,1,
2016,91750825,9,
2016,91750834,6,
2016,91750870,1,
2016,91751652,1,
2016,91751653,1,
2016,91752452,10,
2016,91754046,6,
2016,91754075,9,
2016,91754848,1,
2016,91756426,6,
2016,91751676,1,
2016,91754119,1,
2016,91754886,1,
2016,91747777,6,
2016,91748566,6,
2016,91750153,10,
2016,91750925,9,
2016,91750926,9,
2016,91751728,1,
2016,91752537,1,
2016,91753371,6,
2016,91754150,9,
2016,91754951,1,
2016,91752577,1,
2016,91753412,1,
2016,91753418,9,
2016,91755781,1,
2016,91755782,1,
2016,91755794,1,
2016,91748667,1,
2016,91751822,10,
2016,91751830,1,
2016,91751858,1,
2016,91753445,1,
2016,91755841,1,
2016,91755842,1,
2016,91749513,10,
2016,91751094,6,
2016,91751915,1,
2016,91747958,6,
2016,91749586,6,
2016,91750338,1,
2016,91750368,1,
2016,91751942,1,
2016,91754333,8,
2016,91754365,10,
2016,91754366,10,
2016,91755118,1,
2016,91748026,9,
2016,91749612,1,
2016,91751183,1,
2016,91751997,1,
