"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2016,7146871,23083,1,2016,"U",,"N","F","C","2016_01_ME0099900_NIBRS",,0
2016,7169655,23083,2,2016,"U",,"N","F","C","2016_02_ME0099900_NIBRS",,0
2016,7192439,23083,3,2016,"U",,"N","F","C","2016_03_ME0099900_NIBRS",,0
2016,7215223,23083,4,2016,"U",,"N","F","C","2016_04_ME0099900_NIBRS",,0
2016,7238007,23083,5,2016,"U",,"N","F","C","2016_05_ME0099900_NIBRS",,0
2016,7260791,23083,6,2016,"U",,"N","F","C","2016_06_ME0099900_NIBRS",,0
2016,7283575,23083,7,2016,"U",,"N","F","C","2016_07_ME0099900_NIBRS",,0
2016,7306359,23083,8,2016,"U",,"N","F","C","2016_08_ME0099900_NIBRS",,0
2016,7329143,23083,9,2016,"U",,"N","F","C","2016_09_ME0099900_NIBRS",,0
2016,7351927,23083,10,2016,"U",,"N","F","C","2016_10_ME0099900_NIBRS",,0
2016,7374711,23083,11,2016,"U",,"N","F","C","2016_11_ME0099900_NIBRS",,0
2016,7397495,23083,12,2016,"U",,"N","F","C","2016_12_ME0099900_NIBRS",,0
2016,7146863,23075,1,2016,"U",,"N","F","C","2016_01_ME0109900_NIBRS",,0
2016,7169647,23075,2,2016,"U",,"N","F","C","2016_02_ME0109900_NIBRS",,0
2016,7192431,23075,3,2016,"U",,"N","F","C","2016_03_ME0109900_NIBRS",,0
2016,7215215,23075,4,2016,"U",,"N","F","C","2016_04_ME0109900_NIBRS",,0
2016,7237999,23075,5,2016,"U",,"N","F","C","2016_05_ME0109900_NIBRS",,0
2016,7260783,23075,6,2016,"U",,"N","F","C","2016_06_ME0109900_NIBRS",,0
2016,7283567,23075,7,2016,"U",,"N","F","C","2016_07_ME0109900_NIBRS",,0
2016,7306351,23075,8,2016,"U",,"N","F","C","2016_08_ME0109900_NIBRS",,0
2016,7329135,23075,9,2016,"U",,"N","F","C","2016_09_ME0109900_NIBRS",,0
2016,7351919,23075,10,2016,"U",,"N","F","C","2016_10_ME0109900_NIBRS",,0
2016,7374703,23075,11,2016,"U",,"N","F","C","2016_11_ME0109900_NIBRS",,0
2016,7397487,23075,12,2016,"U",,"N","F","C","2016_12_ME0109900_NIBRS",,0
2016,7133086,8149,1,2016,"U",,"N","F","C","2016_01_ME005SP00_NIBRS",,0
2016,7155870,8149,2,2016,"U",,"N","F","C","2016_02_ME005SP00_NIBRS",,0
2016,7178654,8149,3,2016,"U",,"N","F","C","2016_03_ME005SP00_NIBRS",,0
2016,7201438,8149,4,2016,"U",,"N","F","C","2016_04_ME005SP00_NIBRS",,0
2016,7224222,8149,5,2016,"U",,"N","F","C","2016_05_ME005SP00_NIBRS",,0
2016,7247006,8149,6,2016,"U",,"N","F","C","2016_06_ME005SP00_NIBRS",,0
2016,7269790,8149,7,2016,"U",,"N","F","C","2016_07_ME005SP00_NIBRS",,0
2016,7292574,8149,8,2016,"U",,"N","F","C","2016_08_ME005SP00_NIBRS",,0
2016,7315358,8149,9,2016,"U",,"N","F","C","2016_09_ME005SP00_NIBRS",,0
2016,7338142,8149,10,2016,"U",,"N","F","C","2016_10_ME005SP00_NIBRS",,0
2016,7360926,8149,11,2016,"U",,"N","F","C","2016_11_ME005SP00_NIBRS",,0
2016,7383710,8149,12,2016,"U",,"N","F","C","2016_12_ME005SP00_NIBRS",,0
2016,7133194,8257,1,2016,"U",,"N","F","C","2016_01_ME0151200_NIBRS",,0
2016,7155978,8257,2,2016,"U",,"N","F","C","2016_02_ME0151200_NIBRS",,0
2016,7178762,8257,3,2016,"U",,"N","F","C","2016_03_ME0151200_NIBRS",,0
2016,7201546,8257,4,2016,"U",,"N","F","C","2016_04_ME0151200_NIBRS",,0
2016,7224330,8257,5,2016,"U",,"N","F","C","2016_05_ME0151200_NIBRS",,0
2016,7247114,8257,6,2016,"U",,"N","F","C","2016_06_ME0151200_NIBRS",,0
2016,7269898,8257,7,2016,"U",,"N","F","C","2016_07_ME0151200_NIBRS",,0
2016,7292682,8257,8,2016,"U",,"N","F","C","2016_08_ME0151200_NIBRS",,0
2016,7315466,8257,9,2016,"U",,"N","F","C","2016_09_ME0151200_NIBRS",,0
2016,7338250,8257,10,2016,"U",,"N","F","C","2016_10_ME0151200_NIBRS",,0
2016,7361034,8257,11,2016,"U",,"N","F","C","2016_11_ME0151200_NIBRS",,0
2016,7383818,8257,12,2016,"U",,"N","F","C","2016_12_ME0151200_NIBRS",,0
2016,7146950,23162,1,2016,"U",,"N","F","C","2016_01_ME0069900_NIBRS",,0
2016,7169734,23162,2,2016,"U",,"N","F","C","2016_02_ME0069900_NIBRS",,0
2016,7192518,23162,3,2016,"U",,"N","F","C","2016_03_ME0069900_NIBRS",,0
2016,7215302,23162,4,2016,"U",,"N","F","C","2016_04_ME0069900_NIBRS",,0
2016,7238086,23162,5,2016,"U",,"N","F","C","2016_05_ME0069900_NIBRS",,0
2016,7260870,23162,6,2016,"U",,"N","F","C","2016_06_ME0069900_NIBRS",,0
2016,7283654,23162,7,2016,"U",,"N","F","C","2016_07_ME0069900_NIBRS",,0
2016,7306438,23162,8,2016,"U",,"N","F","C","2016_08_ME0069900_NIBRS",,0
2016,7329222,23162,9,2016,"U",,"N","F","C","2016_09_ME0069900_NIBRS",,0
2016,7352006,23162,10,2016,"U",,"N","F","C","2016_10_ME0069900_NIBRS",,0
2016,7374790,23162,11,2016,"U",,"N","F","C","2016_11_ME0069900_NIBRS",,0
2016,7397574,23162,12,2016,"U",,"N","F","C","2016_12_ME0069900_NIBRS",,0
2016,7133222,8285,1,2016,"U",,"N","F","C","2016_01_MEMSP0000_NIBRS",,0
2016,7156006,8285,2,2016,"U",,"N","F","C","2016_02_MEMSP0000_NIBRS",,0
2016,7178790,8285,3,2016,"U",,"N","F","C","2016_03_MEMSP0000_NIBRS",,0
2016,7201574,8285,4,2016,"U",,"N","F","C","2016_04_MEMSP0000_NIBRS",,0
2016,7224358,8285,5,2016,"U",,"N","F","C","2016_05_MEMSP0000_NIBRS",,0
2016,7247142,8285,6,2016,"U",,"N","F","C","2016_06_MEMSP0000_NIBRS",,0
2016,7269926,8285,7,2016,"U",,"N","F","C","2016_07_MEMSP0000_NIBRS",,0
2016,7292710,8285,8,2016,"U",,"N","F","C","2016_08_MEMSP0000_NIBRS",,0
2016,7315494,8285,9,2016,"U",,"N","F","C","2016_09_MEMSP0000_NIBRS",,0
2016,7338278,8285,10,2016,"U",,"N","F","C","2016_10_MEMSP0000_NIBRS",,0
2016,7361062,8285,11,2016,"U",,"N","F","C","2016_11_MEMSP0000_NIBRS",,0
2016,7383846,8285,12,2016,"U",,"N","F","C","2016_12_MEMSP0000_NIBRS",,0
2016,7146918,23130,1,2016,"U",,"N","F","C","2016_01_ME0059900_NIBRS",,0
2016,7169702,23130,2,2016,"U",,"N","F","C","2016_02_ME0059900_NIBRS",,0
2016,7192486,23130,3,2016,"U",,"N","F","C","2016_03_ME0059900_NIBRS",,0
2016,7215270,23130,4,2016,"U",,"N","F","C","2016_04_ME0059900_NIBRS",,0
2016,7238054,23130,5,2016,"U",,"N","F","C","2016_05_ME0059900_NIBRS",,0
2016,7260838,23130,6,2016,"U",,"N","F","C","2016_06_ME0059900_NIBRS",,0
2016,7283622,23130,7,2016,"U",,"N","F","C","2016_07_ME0059900_NIBRS",,0
2016,7306406,23130,8,2016,"U",,"N","F","C","2016_08_ME0059900_NIBRS",,0
2016,7329190,23130,9,2016,"U",,"N","F","C","2016_09_ME0059900_NIBRS",,0
2016,7351974,23130,10,2016,"U",,"N","F","C","2016_10_ME0059900_NIBRS",,0
2016,7374758,23130,11,2016,"U",,"N","F","C","2016_11_ME0059900_NIBRS",,0
2016,7397542,23130,12,2016,"U",,"N","F","C","2016_12_ME0059900_NIBRS",,0
2016,7133115,8178,1,2016,"U",,"N","F","C","2016_01_ME008BI00_NIBRS",,0
2016,7155899,8178,2,2016,"U",,"N","F","C","2016_02_ME008BI00_NIBRS",,0
