"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2017,9,110712812
2017,6,110713680
2017,6,110713677
2017,9,110713837
2017,9,110713853
2017,6,110713903
2017,6,110714170
2017,6,110714164
2017,9,110714222
2017,6,110714378
2017,2,110714588
2017,9,110715583
2017,9,118252485
2017,6,118253164
2017,9,118254420
2017,6,118254422
2017,9,118254743
2017,6,118255239
2017,9,118255218
2017,6,118255224
2017,6,118255221
2017,6,118255405
2017,9,118255886
2017,9,118257271
2017,9,118257295
2017,9,110712651
2017,9,110713450
2017,6,110713981
2017,6,110714223
2017,6,110714227
2017,5,110714937
2017,6,110715145
2017,6,110715147
2017,6,110715545
2017,6,110715822
2017,9,110715988
2017,9,110712710
2017,6,110712801
2017,9,110713315
2017,1,110713348
2017,9,110713564
2017,6,110713692
2017,9,110714781
2017,9,111357474
2017,9,111357624
2017,9,111357627
2017,1,111357922
2017,9,111358086
2017,8,111358672
2017,1,111359837
2017,6,111357751
2017,6,111358083
2017,6,111358711
2017,9,111359009
2017,6,111357710
2017,2,111358066
2017,9,111359403
2017,9,113529128
2017,9,111357188
2017,9,111357688
2017,6,111357833
2017,6,111357832
2017,1,111359162
2017,9,111359728
2017,6,111359839
2017,9,111827470
2017,6,111828065
2017,6,111828286
2017,6,111828824
2017,6,111829532
2017,9,111830617
2017,5,111831125
2017,6,111831450
2017,9,113538383
2017,1,113538565
2017,6,113538456
2017,9,113538452
2017,6,113538458
2017,6,113538583
2017,9,113538618
2017,9,113539108
2017,6,113539385
2017,9,113539452
2017,9,113537310
2017,9,113537357
2017,6,113537411
2017,6,113537404
2017,9,113537453
2017,6,110713238
2017,9,110714004
2017,8,110714938
2017,9,110715248
2017,9,111828222
2017,9,111828409
2017,9,111828741
2017,8,111828801
2017,5,110712638
2017,6,110714193
2017,2,110715174
2017,6,110715527
2017,11,110715846
2017,1,110716124
2017,9,111829078
2017,6,111829178
2017,8,111831151
2017,9,111831634
2017,6,110712723
