"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2017,1,110713224
2017,1,110713226
2017,4,110713375
2017,4,110713441
2017,1,110713571
2017,1,110713574
2017,4,110713751
2017,4,110713755
2017,4,110713917
2017,4,110713914
2017,4,110714342
2017,4,110714347
2017,4,110714436
2017,4,110714521
2017,4,110714527
2017,4,110714531
2017,4,110714759
2017,4,110715078
2017,4,110715108
2017,4,110715104
2017,4,110715143
2017,4,110715181
2017,4,110715233
2017,1,110715402
2017,4,110715719
2017,4,110715849
2017,4,110715863
2017,4,110715949
2017,3,110716018
2017,4,110716046
2017,4,110716071
2017,4,110716104
2017,4,110716176
2017,4,110716172
2017,4,111830246
2017,4,111830327
2017,3,111830391
2017,1,111830391
2017,3,111831162
2017,4,111831165
2017,4,112129995
2017,4,112130123
2017,4,112130138
2017,4,112130137
2017,4,112130180
2017,4,112130487
2017,3,112130705
2017,1,112130790
2017,4,112130946
2017,4,112130947
2017,4,112131045
2017,4,112131290
2017,4,112131291
2017,4,112131283
2017,4,112478260
2017,4,112478291
2017,4,112478315
2017,4,112478414
2017,4,112478416
2017,4,112478427
2017,4,112478426
2017,4,112478448
2017,4,112478466
2017,4,112478518
2017,4,112478513
2017,4,112478669
2017,4,112478671
2017,4,112478673
2017,4,112478668
2017,4,112478682
2017,4,112478680
2017,4,112478705
2017,4,112478701
2017,4,112478736
2017,1,112478778
2017,4,112478805
2017,4,112478837
2017,4,112478846
2017,4,112478847
2017,4,112478854
2017,4,112478859
2017,4,112478881
2017,4,112478889
2017,4,112478888
2017,4,112478913
2017,4,112478929
2017,4,112478951
2017,4,112478953
2017,4,112478969
2017,4,112478990
2017,4,112479003
2017,4,112479000
2017,1,112479022
2017,1,112479023
2017,4,112479026
2017,4,112479048
2017,4,112479052
2017,4,112479059
2017,4,112479080
2017,4,112479095
2017,4,112479101
2017,4,112479111
2017,4,112479156
2017,4,112479158
2017,1,112479253
2017,4,112479265
2017,4,112479276
2017,4,110712846
2017,4,110713066
2017,4,110713401
2017,4,110713398
2017,4,110713595
2017,4,110713780
2017,4,110713898
2017,4,110713901
2017,4,110714232
2017,4,110714295
2017,4,110714468
2017,4,110714471
2017,4,110714698
2017,4,110714689
2017,4,110714773
2017,4,110714922
2017,4,110714920
2017,4,110715210
2017,4,110715215
2017,4,110715385
2017,4,110715489
2017,3,110715804
2017,4,110715915
2017,4,110715960
2017,4,110716014
2017,4,110716044
2017,4,110716066
2017,4,110716083
2017,4,110716206
2017,4,111828852
2017,4,111828957
2017,4,111829534
2017,4,111829742
2017,4,111829786
2017,4,111829872
2017,4,111829918
2017,4,111829922
2017,4,111830077
2017,4,111830115
2017,4,114344627
2017,4,114344687
2017,4,114344685
2017,3,114344704
2017,3,114344706
2017,3,114344701
2017,3,114344708
2017,1,114344727
2017,4,114344817
2017,4,114344865
2017,3,114344861
2017,3,114344860
2017,4,114344993
2017,4,114345075
2017,4,114345074
2017,4,114345280
2017,4,114345594
