"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2017,5659,89458759,7493425,"",17-AUG-18,16-FEB-17,"",10,6,,0,"C","F",4718373
2017,5659,89458801,7493425,"",17-AUG-18,16-FEB-17,"",18,6,,0,"C","F",4718440
2017,5659,89458829,7493425,"",17-AUG-18,17-FEB-17,"",11,2,03-MAR-17,0,"C","F",4718512
2017,5659,89458891,7493425,"",17-AUG-18,18-FEB-17,"",2,6,,0,"C","F",4718657
2017,5659,89458978,7493425,"",17-AUG-18,19-FEB-17,"",7,6,,0,"C","F",4718833
2017,5659,89459088,7493425,"",17-AUG-18,20-FEB-17,"",17,6,,0,"C","F",4719022
2017,5659,89459129,7493425,"",17-AUG-18,20-FEB-17,"",18,6,,0,"C","F",4719117
2017,5659,89459405,7493425,"",17-AUG-18,24-FEB-17,"",16,6,,0,"C","F",4719597
2017,5659,89459387,7493425,"",17-AUG-18,24-FEB-17,"",8,6,,0,"C","F",4719560
2017,5659,89459531,7493425,"",17-AUG-18,26-FEB-17,"",22,6,,0,"C","F",4719895
2017,5659,89459557,7493425,"",17-AUG-18,26-FEB-17,"",22,6,,0,"C","F",4719945
2017,5659,89459574,7493425,"",17-AUG-18,24-FEB-17,"",19,6,,0,"C","F",4719998
2017,5659,89459645,7493425,"",17-AUG-18,27-FEB-17,"",11,6,,0,"C","F",4720146
2017,5659,89459651,7493425,"",17-AUG-18,27-FEB-17,"",22,6,,0,"C","F",4720145
2017,5659,89459679,7493425,"",17-AUG-18,28-FEB-17,"",21,6,,0,"C","F",4720244
2017,5659,89459906,7493425,"",17-AUG-18,07-FEB-17,"",0,6,,0,"C","F",4720604
2017,5659,89457522,7469565,"",17-AUG-18,10-JAN-17,"",9,6,,0,"C","F",4715823
2017,5659,89457865,7469565,"",17-AUG-18,27-JAN-17,"",17,6,,0,"C","F",4716650
2017,5659,89457912,7469565,"",17-AUG-18,28-JAN-17,"",20,6,,0,"C","F",4716730
2017,5659,89457982,7493425,"",17-AUG-18,03-FEB-17,"",12,6,,0,"C","F",4716952
2017,5659,89458788,7493425,"",17-AUG-18,16-FEB-17,"",18,6,,0,"C","F",4718419
2017,5659,89458900,7493425,"",17-AUG-18,18-FEB-17,"",2,6,,0,"C","F",4718656
2017,5659,89459097,7493425,"",17-AUG-18,20-FEB-17,"",22,6,,0,"C","F",4719050
2017,5659,89459254,7493425,"",17-AUG-18,21-FEB-17,"",23,6,,0,"C","F",4719312
2017,5659,89459324,7493425,"",17-AUG-18,16-FEB-17,"",9,6,,0,"C","F",4719405
2017,5659,89459399,7493425,"",17-AUG-18,24-FEB-17,"",13,3,23-MAR-17,0,"C","F",4719604
2017,5659,89459507,7493425,"",17-AUG-18,26-FEB-17,"",15,6,,0,"C","F",4719818
2017,5659,89459583,7493425,"",17-AUG-18,27-FEB-17,"",1,6,,0,"C","F",4719984
2017,5659,89459610,7493425,"",17-AUG-18,28-FEB-17,"",1,6,,0,"C","F",4720051
2017,5659,89459621,7493425,"",17-AUG-18,27-FEB-17,"",23,6,,0,"C","F",4720058
2017,5659,89459700,7493425,"",17-AUG-18,26-FEB-17,"",20,6,,0,"C","F",4720275
2017,5659,89458712,7493425,"",17-AUG-18,15-FEB-17,"",11,6,,0,"C","F",4718198
2017,5659,89458730,7493425,"",17-AUG-18,14-FEB-17,"",16,6,,0,"C","F",4718269
2017,5659,89458830,7493425,"",17-AUG-18,17-FEB-17,"",12,6,,0,"C","F",4718526
2017,5659,89458852,7493425,"",17-AUG-18,17-FEB-17,"",13,6,,0,"C","F",4718558
2017,5659,89458919,7493425,"",17-AUG-18,17-FEB-17,"",23,6,,0,"C","F",4718697
2017,5659,89458980,7493425,"",17-AUG-18,19-FEB-17,"",2,6,,0,"C","F",4718829
2017,5659,89459100,7493425,"",17-AUG-18,20-FEB-17,"",14,6,,0,"C","F",4719034
2017,5659,89459159,7493425,"",17-AUG-18,21-FEB-17,"",17,6,,0,"C","F",4719179
2017,5659,89459212,7493425,"",17-AUG-18,22-FEB-17,"",2,6,,0,"C","F",4719257
2017,5659,89459361,7493425,"",17-AUG-18,13-FEB-17,"",13,6,,0,"C","F",4719524
2017,5659,89459431,7493425,"",17-AUG-18,25-FEB-17,"",1,6,,0,"C","F",4719673
2017,5659,89459538,7493425,"",17-AUG-18,27-FEB-17,"",0,6,,0,"C","F",4719897
2017,5659,89459560,7493425,"",17-AUG-18,26-FEB-17,"",18,6,,0,"C","F",4719959
2017,5659,89459614,7493425,"",17-AUG-18,21-FEB-17,"",10,6,,0,"C","F",4720085
2017,5659,89459633,7493425,"",17-AUG-18,28-FEB-17,"",10,6,,0,"C","F",4720102
2017,5659,89457549,7469565,"",17-AUG-18,09-JAN-17,"",11,6,,0,"C","F",4715801
2017,5659,89457586,7469565,"",17-AUG-18,15-JAN-17,"",22,6,,0,"C","F",4715881
2017,5659,89457590,7469565,"",17-AUG-18,12-JAN-17,"",14,6,,0,"C","F",4715907
2017,5659,89457676,7469565,"",17-AUG-18,22-JAN-17,"",1,6,,0,"C","F",4716209
2017,5659,89457763,7469565,"",17-AUG-18,19-JAN-17,"",12,6,,0,"C","F",4716379
2017,5659,89457770,7469565,"",17-AUG-18,10-JAN-17,"",14,6,,0,"C","F",4716371
2017,5659,89457796,7469565,"",17-AUG-18,26-JAN-17,"",6,6,,0,"C","F",4716479
2017,5659,89457875,7493425,"",17-AUG-18,01-FEB-17,"",8,6,,0,"C","F",4716710
2017,5659,89457898,7469565,"",17-AUG-18,29-JAN-17,"",9,6,,0,"C","F",4716727
2017,5659,89457936,7493425,"",17-AUG-18,01-FEB-17,"",23,6,,0,"C","F",4716789
2017,5659,89457970,7493425,"",17-AUG-18,02-FEB-17,"",22,6,,0,"C","F",4716854
2017,5659,89457980,7493425,"",17-AUG-18,03-FEB-17,"",10,6,,0,"C","F",4716949
2017,5659,89458036,7493425,"",17-AUG-18,03-FEB-17,"",16,6,,0,"C","F",4717005
2017,5659,89458069,7493425,"",17-AUG-18,04-FEB-17,"",8,6,,0,"C","F",4717054
2017,5659,89458076,7493425,"",17-AUG-18,04-FEB-17,"",13,6,,0,"C","F",4717056
2017,5659,89458083,7493425,"",17-AUG-18,04-FEB-17,"",15,6,,0,"C","F",4717072
2017,5659,89458111,7493425,"",17-AUG-18,05-FEB-17,"",9,6,,0,"C","F",4717130
2017,5659,89458198,7493425,"",17-AUG-18,06-FEB-17,"",17,2,15-FEB-17,0,"C","F",4717312
2017,5659,89458197,7493425,"",17-AUG-18,06-FEB-17,"",12,6,,0,"C","F",4717269
2017,5659,89458265,7493425,"",17-AUG-18,06-FEB-17,"",19,6,,0,"C","F",4717450
2017,5659,89458284,7493425,"",17-AUG-18,07-FEB-17,"",16,6,,0,"C","F",4717462
2017,5659,89458318,7493425,"",17-AUG-18,08-FEB-17,"",8,6,,0,"C","F",4717514
2017,5659,89458326,7493425,"",17-AUG-18,08-FEB-17,"",12,6,,0,"C","F",4717521
2017,5659,89458339,7493425,"",17-AUG-18,07-FEB-17,"",16,6,,0,"C","F",4717542
2017,5659,89458352,7493425,"",17-AUG-18,08-FEB-17,"",17,6,,0,"C","F",4717549
2017,5659,89458375,7493425,"",17-AUG-18,08-FEB-17,"",19,6,,0,"C","F",4717557
2017,5659,89458377,7493425,"",17-AUG-18,08-FEB-17,"",18,6,,0,"C","F",4717562
2017,5659,89458383,7493425,"",17-AUG-18,09-FEB-17,"",2,6,,0,"C","F",4717579
2017,5659,89458392,7493425,"",17-AUG-18,09-FEB-17,"",1,6,,0,"C","F",4717571
2017,5659,89458437,7493425,"",17-AUG-18,10-FEB-17,"",7,6,,0,"C","F",4717645
2017,5659,89458450,7493425,"",17-AUG-18,10-FEB-17,"",5,6,,0,"C","F",4717658
2017,5659,89458452,7493425,"",17-AUG-18,10-FEB-17,"",16,6,,0,"C","F",4717677
2017,5659,89458462,7493425,"",17-AUG-18,10-FEB-17,"",21,6,,0,"C","F",4717693
2017,5659,89458591,7493425,"",17-AUG-18,12-FEB-17,"",20,6,,0,"C","F",4717887
2017,5659,89458631,7493425,"",17-AUG-18,14-FEB-17,"",2,6,,0,"C","F",4718014
2017,5659,89458655,7493425,"",17-AUG-18,06-FEB-17,"",13,6,,0,"C","F",4718040
2017,5659,89458663,7493425,"",17-AUG-18,05-FEB-17,"",0,6,,0,"C","F",4718070
2017,5659,89458668,7493425,"",17-AUG-18,14-FEB-17,"",9,6,,0,"C","F",4718078
2017,5659,89458681,7493425,"",17-AUG-18,14-FEB-17,"",14,6,,0,"C","F",4718058
2017,5659,89458684,7493425,"",17-AUG-18,15-FEB-17,"",0,6,,0,"C","F",4718131
2017,5659,89458705,7493425,"",17-AUG-18,15-FEB-17,"",12,6,,0,"C","F",4718188
2017,5659,89458707,7493425,"",17-AUG-18,15-FEB-17,"",16,6,,0,"C","F",4718194
2017,5659,89458723,7493425,"",17-AUG-18,15-FEB-17,"",19,6,,0,"C","F",4718219
2017,5659,89458745,7493425,"",17-AUG-18,16-FEB-17,"",4,6,,0,"C","F",4718296
2017,5659,89458748,7493425,"",17-AUG-18,16-FEB-17,"",8,6,,0,"C","F",4718338
2017,5659,89458769,7493425,"",17-AUG-18,16-FEB-17,"",13,6,,0,"C","F",4718372
2017,5659,89458777,7493425,"",17-AUG-18,16-FEB-17,"",13,2,16-MAR-17,0,"C","F",4718398
2017,5659,89458793,7493425,"",17-AUG-18,16-FEB-17,"",17,2,30-MAR-17,0,"C","F",4718426
2017,5659,89457595,7469565,"",17-AUG-18,14-JAN-17,"",12,6,,0,"C","F",4715952
2017,5659,89457601,7469565,"",17-AUG-18,17-JAN-17,"",23,6,,0,"C","F",4715982
2017,5659,89457641,7469565,"",17-AUG-18,18-JAN-17,"",6,6,,0,"C","F",4716053
