"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2016,90298113,93313419,16,27484443
2016,90298963,93314370,3,27484569
2016,90298965,93314372,3,27484570
2016,90298985,93314396,3,27484571
2016,90298994,93314405,3,27484572
2016,90298996,93314407,3,27484573
2016,90299012,93314424,3,27484574
2016,90299021,93314432,3,27484575
2016,90299029,93314444,3,27484576
2016,90299036,93314451,3,27484577
2016,90299042,93314455,3,27484578
2016,90299074,93314490,3,27484579
2016,90299078,93314494,3,27484580
2016,90299079,93314495,3,27484581
2016,90298299,93313633,3,27453758
2016,90298301,93313637,3,27453759
2016,90298317,93313654,3,27453760
2016,90298325,93313664,3,27453761
2016,90298332,93313673,3,27453762
2016,90298340,93313683,3,27453763
2016,90298373,93313721,3,27453764
2016,90300450,93315946,3,27453767
2016,90300470,93315965,3,27453769
2016,90300473,93315968,3,27453770
2016,90300487,93315982,3,27453771
2016,90300492,93315987,3,27453772
2016,90300517,93316014,3,27453773
2016,90300520,93316018,3,27453774
2016,90300523,93316021,3,27453775
2016,90300538,93316037,3,27453776
2016,90298579,93313951,24,27427249
2016,90298593,93313967,24,27427250
2016,90298599,93313973,24,27427251
2016,90298603,93313977,24,27427252
2016,90298605,93313979,24,27427253
2016,90298406,93313757,3,27458758
2016,90298445,93313802,3,27458759
2016,90298447,93313804,3,27458760
2016,90298452,93313809,3,27458761
2016,90298458,93313816,3,27458762
2016,90298482,93313841,3,27458763
2016,90298504,93313866,3,27458764
2016,90298533,93313897,3,27458765
2016,90300572,93316073,3,27458768
2016,90300590,93316096,3,27458769
2016,90300611,93316121,3,27458771
2016,90300619,93316130,3,27458772
2016,90300641,93316163,3,27458773
2016,90300656,93316178,3,27458778
2016,90300667,93316192,3,27458779
2016,90300668,93316193,3,27458780
2016,90299393,93314831,1,27485337
2016,90299492,93314938,1,27485339
2016,90298625,93314003,24,27427254
2016,90298626,93314003,24,27427255
2016,90298652,93314030,24,27427256
2016,90298708,93314096,24,27427257
2016,90298736,93314125,24,27427258
2016,90298737,93314126,24,27427259
2016,90298756,93314148,24,27427260
2016,90299734,93315189,24,27427261
2016,90299748,93315205,24,27427262
2016,90299764,93315222,24,27427263
2016,90298466,93313825,16,27427501
2016,90300676,93316200,3,27458781
2016,90300681,93316204,3,27458782
2016,90300689,93316214,3,27458783
2016,90300697,93316222,3,27458784
2016,90300705,93316231,3,27458785
2016,90299543,93314992,3,27481320
2016,90299577,93315026,3,27481321
2016,90298415,93313766,1,27432100
2016,90298462,93313820,1,27432101
2016,90298481,93313840,1,27432102
2016,90298506,93313869,1,27432103
2016,90298529,93313893,1,27432104
2016,90298534,93313898,1,27432105
2016,90298536,93313900,1,27432106
2016,90298560,93313927,1,27432107
2016,90300574,93316075,1,27432109
2016,90300608,93316117,1,27432110
2016,90300633,93316152,1,27432112
2016,90297817,93313097,1,27490529
2016,90297827,93313107,1,27490530
2016,90300183,93315658,1,27490531
2016,90300188,93315666,1,27490532
2016,90300207,93315687,1,27490533
2016,90300229,93315709,1,27490535
2016,90300232,93315713,1,27490536
2016,90300245,93315726,1,27490537
2016,90299200,93314630,1,27459549
2016,90300559,93316060,3,27455211
2016,90299241,93314671,1,27482164
2016,90299262,93314691,1,27482165
2016,90298304,93313640,1,27428609
2016,90298335,93313676,1,27428610
2016,90298353,93313699,1,27428611
2016,90298369,93313717,1,27428612
2016,90298370,93313718,1,27428613
2016,90298376,93313724,1,27428614
2016,90300491,93315986,1,27428616
2016,90300496,93315991,1,27428617
2016,90300497,93315991,1,27428618
2016,90300499,93315994,1,27428619
2016,90300567,93316068,1,27428621
2016,90298780,93314174,1,27518248
2016,90298845,93314247,1,27518249
2016,90298866,93314270,1,27518250
2016,90298875,93314279,1,27518251
2016,90299820,93315278,1,27518252
2016,90299825,93315285,1,27518253
2016,90299826,93315285,1,27518254
2016,90299855,93315317,1,27518255
2016,90299862,93315323,1,27518256
2016,90299864,93315326,1,27518257
2016,90299870,93315332,1,27518258
2016,90299889,93315352,1,27518259
2016,90299893,93315356,1,27518260
2016,90299938,93315403,1,27518261
2016,90299984,93315452,1,27518262
2016,90299995,93315463,1,27518263
2016,90299996,93315463,1,27518264
2016,90300000,93315467,1,27518265
2016,90300010,93315478,1,27518266
2016,90300026,93315494,1,27518267
2016,90300052,93315520,1,27518268
2016,90300055,93315523,1,27518269
2016,90300066,93315534,1,27518270
2016,90300069,93315539,1,27518271
2016,90300092,93315564,1,27518272
2016,90300097,93315569,1,27518273
2016,90299238,93314668,3,27513915
2016,90299240,93314670,3,27513916
2016,90299261,93314690,3,27513917
2016,90297957,93313245,21,27545545
2016,90298060,93313359,21,27545546
2016,90298745,93314135,21,27545547
2016,90297677,93312938,3,27549917
2016,90297696,93312959,3,27549918
2016,90297698,93312961,3,27549919
2016,90297702,93312965,3,27549920
2016,90297709,93312972,3,27549921
2016,90297724,93312984,3,27549922
2016,90297726,93312986,3,27549923
2016,90297746,93313007,3,27549924
2016,90297751,93313013,3,27549925
2016,90299666,93315118,3,27549927
2016,90299678,93315129,3,27549928
2016,90299693,93315145,3,27549929
2016,90298591,93313965,3,27550168
2016,90298594,93313968,3,27550169
2016,90298600,93313974,3,27550170
2016,90298604,93313978,3,27550171
2016,90298623,93314002,3,27550172
2016,90298627,93314005,3,27550173
2016,90298644,93314022,3,27550174
2016,90297674,93312935,1,27514772
2016,90297680,93312941,1,27514773
2016,90297720,93312980,1,27514774
2016,90297725,93312985,1,27514775
2016,90297727,93312986,1,27514776
2016,90299673,93315124,1,27514778
2016,90299677,93315128,1,27514779
2016,90299725,93315180,1,27514780
2016,90297928,93313214,3,27546633
2016,90297944,93313231,3,27546634
2016,90297954,93313242,3,27546635
2016,90297971,93313259,3,27546636
2016,90297987,93313278,3,27546637
2016,90297999,93313290,3,27546638
2016,90298005,93313299,3,27546639
2016,90298018,93313314,3,27546640
2016,90298024,93313320,3,27546641
2016,90298025,93313321,3,27546642
2016,90298027,93313323,3,27546643
2016,90298032,93313329,3,27546644
2016,90298040,93313338,3,27546645
2016,90298041,93313339,3,27546646
2016,90298049,93313347,3,27546647
2016,90298065,93313364,3,27546648
2016,90297582,93312833,3,27546649
2016,90297634,93312890,3,27546650
2016,90297666,93312926,3,27546651
2016,90298647,93314024,25,27555371
2016,90297868,93313148,1,27497396
2016,90297897,93313181,1,27497397
2016,90297899,93313183,1,27497398
2016,90297902,93313186,1,27497399
2016,90300285,93315770,1,27497400
2016,90300362,93315848,1,27497401
2016,90299627,93315077,1,27497402
2016,90299660,93315112,1,27497403
2016,90298572,93313941,23,27502137
2016,90299664,93315116,23,27502197
2016,90298646,93314024,3,27551610
2016,90298704,93314092,3,27551611
2016,90298759,93314151,3,27551612
2016,90299735,93315191,3,27551613
2016,90299762,93315220,3,27551614
2016,90299772,93315230,3,27551615
2016,90299780,93315238,3,27551616
2016,90299781,93315239,3,27551617
2016,90298788,93314182,25,27560572
2016,90298085,93313388,25,27560573
2016,90300036,93315503,25,27560574
2016,90297879,93313162,3,27529375
2016,90297887,93313170,3,27529376
2016,90297896,93313180,3,27529377
2016,90297903,93313187,3,27529378
2016,90297915,93313199,3,27529379
2016,90300288,93315773,3,27529381
2016,90300315,93315799,3,27529383
2016,90300334,93315820,3,27529385
2016,90300373,93315861,3,27529387
2016,90300398,93315886,3,27529388
2016,90299617,93315065,3,27529390
2016,90299621,93315071,3,27529391
2016,90299655,93315107,3,27529392
2016,90299657,93315109,3,27529393
2016,90298280,93313608,25,27538297
2016,90298318,93313654,25,27538298
2016,90298383,93313731,25,27538299
2016,90300350,93315834,25,27551938
2016,90299622,93315071,25,27551939
2016,90297767,93313036,1,27516446
2016,90298582,93313954,1,27516447
2016,90298587,93313959,1,27516448
2016,90298601,93313975,1,27516449
2016,90298617,93313995,1,27516450
2016,90298635,93314013,1,27516451
2016,90298636,93314014,1,27516452
2016,90298658,93314039,1,27516453
2016,90298673,93314058,1,27516454
2016,90298676,93314061,1,27516455
2016,90298682,93314068,1,27516456
2016,90298725,93314113,1,27516457
2016,90298733,93314122,1,27516458
2016,90299759,93315217,1,27516459
2016,90299579,93315027,25,27543355
2016,90299595,93315043,25,27543356
2016,90299045,93314457,25,27543433
2016,90298098,93313404,1,27543989
2016,90298135,93313444,1,27543990
2016,90298163,93313477,1,27543991
2016,90298177,93313491,1,27543992
2016,90298188,93313503,1,27543993
2016,90298204,93313520,1,27543994
2016,90298243,93313570,1,27543995
2016,90298255,93313584,1,27543996
2016,90300128,93315600,1,27543997
2016,90299275,93314704,25,27548498
2016,90299341,93314771,25,27548499
2016,90300149,93315620,25,27548500
2016,90299274,93314704,3,27517195
2016,90299289,93314720,3,27517196
2016,90299324,93314755,3,27517197
2016,90299325,93314756,3,27517198
2016,90299327,93314758,3,27517199
2016,90299332,93314763,3,27517200
2016,90299340,93314771,3,27517201
2016,90299343,93314774,3,27517202
2016,90299368,93314805,3,27517203
2016,90299378,93314818,3,27517204
2016,90299421,93314861,3,27517205
2016,90299429,93314868,3,27517206
2016,90299433,93314871,3,27517207
2016,90299488,93314934,3,27517208
2016,90298495,93313856,25,27539861
2016,90298535,93313898,25,27539862
2016,90300580,93316082,25,27539863
2016,90300657,93316178,25,27539864
2016,90300660,93316181,25,27539865
2016,90300677,93316200,25,27539866
2016,90300706,93316231,25,27539867
2016,90298345,93313690,21,27548767
2016,90299592,93315041,21,27548768
2016,90299598,93315047,21,27548769
2016,90299388,93314828,21,27548771
2016,90299481,93314923,21,27548772
2016,90299689,93315141,21,27548773
2016,90297943,93313230,1,27512973
2016,90298001,93313292,1,27512974
2016,90298015,93313310,1,27512975
2016,90298045,93313343,1,27512976
2016,90298052,93313350,1,27512977
2016,90298078,93313381,1,27512978
2016,90298081,93313384,1,27512979
2016,90297602,93312855,1,27512980
2016,90297608,93312861,1,27512981
2016,90298774,93314168,3,27553430
2016,90298792,93314187,3,27553431
2016,90298796,93314191,3,27553432
2016,90298813,93314211,3,27553433
2016,90298815,93314213,3,27553434
2016,90298844,93314246,3,27553435
2016,90298849,93314252,3,27553436
2016,90298855,93314258,3,27553437
2016,90299800,93315258,3,27553438
2016,90299803,93315261,3,27553439
2016,90299804,93315262,3,27553440
2016,90299817,93315275,3,27553441
2016,90299840,93315302,3,27553443
2016,90299845,93315307,3,27553444
2016,90299846,93315308,3,27553445
2016,90299850,93315312,3,27553446
2016,90299875,93315337,3,27553447
2016,90299900,93315362,3,27553448
2016,90299914,93315376,3,27553449
2016,90299916,93315378,3,27553450
2016,90299918,93315380,3,27553451
2016,90299919,93315381,3,27553452
2016,90299937,93315402,3,27553453
2016,90299976,93315443,3,27553454
2016,90300002,93315469,3,27553455
2016,90300004,93315471,3,27553456
2016,90300024,93315492,3,27553457
2016,90300032,93315500,3,27553458
2016,90300035,93315503,3,27553459
2016,90300059,93315527,3,27553460
2016,90300071,93315541,3,27553461
2016,90300091,93315563,3,27553462
2016,90300093,93315565,3,27553463
2016,90300114,93315586,3,27553464
2016,90297782,93313055,3,27522560
2016,90297795,93313072,3,27522561
2016,90300156,93315630,3,27522562
2016,90300176,93315651,3,27522563
2016,90300180,93315655,3,27522564
2016,90300196,93315676,3,27522565
2016,90300213,93315693,3,27522566
2016,90300234,93315715,3,27522567
2016,90300256,93315737,3,27522568
2016,90300259,93315741,3,27522569
2016,90297945,93313231,25,27553771
2016,90297583,93312833,25,27553772
2016,90297697,93312959,25,27553879
2016,90297708,93312970,25,27553880
2016,90297755,93313022,25,27553881
2016,90298279,93313608,24,27366873
2016,90300448,93315944,24,27366874
2016,90300459,93315955,24,27366875
2016,90300489,93315984,24,27366876
2016,90300494,93315989,24,27366877
2016,90300514,93316011,24,27366879
2016,90300515,93316012,24,27366880
2016,90299033,93314448,21,27393852
2016,90299044,93314457,21,27393853
2016,90299094,93314510,21,27393854
2016,90299115,93314532,21,27393855
2016,90299149,93314568,21,27393856
2016,90299151,93314572,21,27393857
2016,90299152,93314573,21,27393858
2016,90299243,93314672,24,27403245
2016,90299250,93314680,24,27403246
2016,90299251,93314681,24,27403247
2016,90299252,93314682,24,27403248
2016,90299265,93314694,24,27403249
2016,90299518,93314966,24,27385815
2016,90299521,93314969,24,27385816
2016,90299536,93314986,24,27385817
2016,90299537,93314986,24,27385818
2016,90299563,93315013,24,27385819
2016,90299565,93315014,24,27385820
2016,90299566,93315014,24,27385821
2016,90299574,93315023,24,27385822
2016,90299589,93315038,24,27385823
2016,90299596,93315045,24,27385824
2016,90298876,93314280,24,27385825
2016,90298880,93314285,24,27385826
2016,90298917,93314321,24,27385827
2016,90297877,93313160,21,27412774
2016,90297908,93313192,21,27412775
2016,90297919,93313204,21,27412776
2016,90300274,93315758,21,27412777
2016,90300280,93315765,21,27412778
2016,90300349,93315834,21,27412779
2016,90300363,93315849,21,27412780
2016,90300374,93315862,21,27412781
2016,90300402,93315891,21,27412782
2016,90300404,93315893,21,27412783
2016,90300435,93315929,21,27412785
2016,90299615,93315063,21,27412786
2016,90299626,93315076,21,27412787
2016,90299640,93315091,21,27412788
2016,90299656,93315108,21,27412789
2016,90298293,93313627,21,27381786
2016,90298315,93313652,21,27381787
2016,90298334,93313675,21,27381788
2016,90298352,93313698,21,27381789
2016,90300471,93315966,21,27381790
2016,90300476,93315971,21,27381791
2016,90300513,93316010,21,27381792
2016,90299159,93314582,24,27391045
2016,90299161,93314584,24,27391046
2016,90299193,93314620,24,27391047
2016,90299223,93314653,24,27391048
2016,90299175,93314599,21,27395596
2016,90299190,93314617,21,27395597
2016,90299212,93314642,21,27395598
2016,90299219,93314649,21,27395599
2016,90297891,93313174,24,27413527
2016,90297898,93313182,24,27413528
2016,90300298,93315782,24,27413529
2016,90300344,93315829,24,27413530
2016,90300367,93315854,24,27413531
2016,90300418,93315908,24,27413533
2016,90300425,93315917,24,27413534
2016,90299631,93315081,24,27413535
2016,90299661,93315113,24,27413536
2016,90297989,93313280,21,27418022
2016,90298009,93313304,21,27418023
2016,90298022,93313318,21,27418024
2016,90298023,93313319,21,27418025
2016,90298070,93313369,21,27418026
2016,90297611,93312866,21,27418027
2016,90297626,93312882,21,27418028
2016,90297628,93312884,21,27418029
2016,90297655,93312914,21,27418030
2016,90297785,93313058,21,27409322
2016,90297803,93313081,21,27409323
2016,90297843,93313123,21,27409324
2016,90300181,93315656,21,27409325
2016,90300247,93315728,21,27409326
2016,90300249,93315730,21,27409327
2016,90297678,93312939,21,27418176
2016,90297704,93312967,21,27418177
2016,90299726,93315181,21,27418179
2016,90298953,93314359,24,27387508
2016,90298968,93314376,24,27387509
2016,90298979,93314389,24,27387510
2016,90299010,93314422,24,27387511
2016,90299038,93314452,24,27387512
2016,90299039,93314452,24,27387513
2016,90299077,93314493,24,27387514
2016,90299085,93314501,24,27387515
2016,90299105,93314521,24,27387516
2016,90297813,93313092,24,27409987
2016,90297824,93313104,24,27409988
2016,90297839,93313120,24,27409989
2016,90297840,93313120,24,27409990
2016,90300164,93315639,24,27409991
2016,90300165,93315640,24,27409992
2016,90300198,93315678,24,27409993
2016,90300204,93315684,24,27409994
2016,90300223,93315703,24,27409995
2016,90299051,93314466,15,27361079
2016,90298424,93313780,21,27383499
2016,90298438,93313795,21,27383500
2016,90298460,93313818,21,27383501
2016,90298496,93313856,21,27383502
2016,90298518,93313882,21,27383503
2016,90298521,93313885,21,27383504
2016,90300579,93316082,21,27383506
2016,90300650,93316172,21,27383508
2016,90300655,93316177,21,27383509
2016,90300685,93316209,21,27383510
2016,90298568,93313937,21,27383643
2016,90299516,93314964,21,27383645
2016,90299539,93314988,21,27383646
2016,90299578,93315027,21,27383647
2016,90299590,93315039,21,27383648
2016,90299594,93315043,21,27383649
2016,90298893,93314298,21,27383650
2016,90298924,93314328,21,27383651
2016,90298933,93314338,21,27383652
2016,90298941,93314346,21,27383653
2016,90298952,93314358,21,27383654
2016,90299269,93314699,21,27406035
2016,90299285,93314716,21,27406036
2016,90299300,93314731,21,27406037
2016,90299349,93314784,21,27406038
2016,90299398,93314836,21,27406039
2016,90299410,93314847,21,27406040
2016,90299446,93314885,21,27406041
2016,90299449,93314888,21,27406042
2016,90300148,93315620,21,27406043
2016,90297940,93313226,24,27423721
2016,90297942,93313229,24,27423722
2016,90297967,93313255,24,27423723
2016,90297973,93313261,24,27423724
2016,90297983,93313273,24,27423725
2016,90298047,93313345,24,27423726
2016,90297603,93312856,24,27423727
2016,90297615,93312870,24,27423728
2016,90297632,93312887,24,27423729
2016,90297637,93312893,24,27423730
2016,90297654,93312913,24,27423731
2016,90297656,93312915,24,27423732
2016,90297662,93312922,24,27423733
2016,90298586,93313958,21,27419706
2016,90298628,93314006,21,27419707
2016,90298648,93314026,21,27419708
2016,90298649,93314027,21,27419709
2016,90298667,93314048,21,27419710
2016,90298691,93314079,21,27419711
2016,90298706,93314094,21,27419712
2016,90298712,93314100,21,27419713
2016,90298758,93314150,21,27419714
2016,90299736,93315192,21,27419715
2016,90299752,93315209,21,27419716
2016,90298435,93313792,24,27370421
2016,90298446,93313803,24,27370422
2016,90298461,93313819,24,27370423
2016,90298539,93313903,24,27370424
2016,90300597,93316104,24,27370425
2016,90300646,93316168,24,27370426
2016,90300680,93316203,24,27370427
2016,90300692,93316217,24,27370428
2016,90299330,93314761,24,27406464
2016,90299390,93314829,24,27406465
2016,90299431,93314870,24,27406466
2016,90299443,93314881,24,27406467
2016,90299448,93314887,24,27406468
2016,90299490,93314936,24,27406469
2016,90300138,93315611,24,27406470
2016,90300151,93315623,24,27406471
2016,90298763,93314156,21,27419845
2016,90298791,93314186,21,27419846
2016,90298806,93314202,21,27419847
2016,90298809,93314207,21,27419848
2016,90298830,93314230,21,27419849
2016,90298838,93314240,21,27419850
2016,90298856,93314259,21,27419851
2016,90298857,93314260,21,27419852
2016,90298086,93313390,21,27419853
2016,90299833,93315293,21,27419854
2016,90299933,93315398,21,27419855
2016,90299944,93315411,21,27419856
2016,90299953,93315420,21,27419857
2016,90299968,93315434,21,27419858
2016,90299970,93315436,21,27419859
