agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
6913,17204262,2722823,0102000001,,,2002-01-01 00:00:00,,0,6,,0,C,2002_01_KY0760200_0102000001_INC_NIBRS,,,
6913,17204263,2722823,0102000003,,,2002-01-01 00:00:00,,0,6,,0,C,2002_01_KY0760200_0102000003_INC_NIBRS,,,
6913,17204264,2722823,0102000004,,,2002-01-01 00:00:00,,3,6,,0,C,2002_01_KY0760200_0102000004_INC_NIBRS,,,
6913,17204265,2722823,0102000005,,,2002-01-01 00:00:00,,3,6,,0,C,2002_01_KY0760200_0102000005_INC_NIBRS,,,
6913,17204266,2722823,0102000006,,,2002-01-01 00:00:00,,4,6,,0,C,2002_01_KY0760200_0102000006_INC_NIBRS,,,
6913,17204267,2722823,0102000014,,,2002-01-01 00:00:00,,21,6,,0,C,2002_01_KY0760200_0102000014_INC_NIBRS,,,
6913,17204268,2722823,0102000015,,,2002-01-01 00:00:00,,22,6,,0,C,2002_01_KY0760200_0102000015_INC_NIBRS,,,
6913,17204269,2722823,0102000018,,,2002-01-02 00:00:00,,10,6,,0,C,2002_01_KY0760200_0102000018_INC_NIBRS,,,
6913,17204270,2722823,0102000020,,,2002-01-02 00:00:00,,10,6,,0,C,2002_01_KY0760200_0102000020_INC_NIBRS,,,
6913,17204271,2722823,0102000022,,,2002-01-01 00:00:00,,21,6,,0,C,2002_01_KY0760200_0102000022_INC_NIBRS,,,
6913,17204272,2722823,0102000024,,,2002-01-02 00:00:00,,0,6,,0,C,2002_01_KY0760200_0102000024_INC_NIBRS,,,
6913,17204273,2722823,0102000025,,,2002-01-02 00:00:00,,16,6,,0,C,2002_01_KY0760200_0102000025_INC_NIBRS,,,
6913,17204274,2722823,0102000026,,,2002-01-02 00:00:00,,16,6,,0,C,2002_01_KY0760200_0102000026_INC_NIBRS,,,
6913,17204275,2722823,0102000029,,,2002-01-02 00:00:00,,19,6,,0,C,2002_01_KY0760200_0102000029_INC_NIBRS,,,
6913,17204276,2722823,0102000031,,,2002-01-03 00:00:00,,2,6,,0,C,2002_01_KY0760200_0102000031_INC_NIBRS,,,
6913,17204277,2722823,0102000032,,,2002-01-03 00:00:00,,9,6,,0,C,2002_01_KY0760200_0102000032_INC_NIBRS,,,
6913,17204278,2722823,0102000033,,,2002-01-03 00:00:00,,11,6,,0,C,2002_01_KY0760200_0102000033_INC_NIBRS,,,
6913,17204279,2722823,0102000036,,,2002-01-03 00:00:00,,16,6,,0,C,2002_01_KY0760200_0102000036_INC_NIBRS,,,
6913,17204280,2722823,0102000038,,,2002-01-03 00:00:00,,18,6,,0,C,2002_01_KY0760200_0102000038_INC_NIBRS,,,
6913,17204281,2722823,0102000039,,,2002-01-03 00:00:00,,18,6,,0,C,2002_01_KY0760200_0102000039_INC_NIBRS,,,
6913,17204282,2722823,0102000040,,,2002-01-03 00:00:00,,19,6,,0,C,2002_01_KY0760200_0102000040_INC_NIBRS,,,
6913,17204283,2722823,0102000041,,,2002-01-03 00:00:00,,20,6,,0,C,2002_01_KY0760200_0102000041_INC_NIBRS,,,
6913,17204284,2722823,0102000043,,,2002-01-03 00:00:00,,20,6,,0,C,2002_01_KY0760200_0102000043_INC_NIBRS,,,
6913,17204285,2722823,0102000044,,,2002-01-03 00:00:00,,21,6,,0,C,2002_01_KY0760200_0102000044_INC_NIBRS,,,
6913,17204286,2722823,0102000045,,,2002-01-03 00:00:00,,21,6,,0,C,2002_01_KY0760200_0102000045_INC_NIBRS,,,
6913,17204287,2722823,0102000046,,,2002-01-03 00:00:00,,22,6,,0,C,2002_01_KY0760200_0102000046_INC_NIBRS,,,
6913,17204288,2722823,0102000047,,,2002-01-03 00:00:00,,23,6,,0,C,2002_01_KY0760200_0102000047_INC_NIBRS,,,
6913,17204289,2722823,0102000048,,,2002-01-04 00:00:00,,5,6,,0,C,2002_01_KY0760200_0102000048_INC_NIBRS,,,
6913,17204290,2722823,0102000049,,,2002-01-04 00:00:00,,7,6,,0,C,2002_01_KY0760200_0102000049_INC_NIBRS,,,
6913,17204291,2722823,0102000050,,,2002-01-03 00:00:00,,18,6,,0,C,2002_01_KY0760200_0102000050_INC_NIBRS,,,
6913,17204292,2722823,0102000051,,,2002-01-04 00:00:00,,0,6,,0,C,2002_01_KY0760200_0102000051_INC_NIBRS,,,
6913,17204293,2722823,0102000054,,,2002-01-04 00:00:00,,13,6,,0,C,2002_01_KY0760200_0102000054_INC_NIBRS,,,
6913,17204294,2722823,0102000059,,,2002-01-04 00:00:00,,23,6,,0,C,2002_01_KY0760200_0102000059_INC_NIBRS,,,
6913,17204295,2722823,0102000060,,,2002-01-04 00:00:00,,23,6,,0,C,2002_01_KY0760200_0102000060_INC_NIBRS,,,
6913,17204296,2722823,0102000068,,,2002-01-04 00:00:00,,21,6,,0,C,2002_01_KY0760200_0102000068_INC_NIBRS,,,
6913,17204297,2722823,0102000071,,,2002-01-05 00:00:00,,19,6,,0,C,2002_01_KY0760200_0102000071_INC_NIBRS,,,
6913,17204298,2722823,0102000072,,,2002-01-05 00:00:00,,17,6,,0,C,2002_01_KY0760200_0102000072_INC_NIBRS,,,
6913,17204299,2722823,0102000075,,,2002-01-06 00:00:00,,2,6,,0,C,2002_01_KY0760200_0102000075_INC_NIBRS,,,
6913,17204300,2722823,0102000076,,,2002-01-06 00:00:00,,2,6,,0,C,2002_01_KY0760200_0102000076_INC_NIBRS,,,
6913,17204301,2722823,0102000077,,,2002-01-20 00:00:00,,0,6,,0,C,2002_01_KY0760200_0102000077_INC_NIBRS,,,
6913,17204302,2722823,0102000078,,,2002-01-06 00:00:00,,4,6,,0,C,2002_01_KY0760200_0102000078_INC_NIBRS,,,
6913,17204303,2722823,0102000080,,,2002-01-06 00:00:00,,19,6,,0,C,2002_01_KY0760200_0102000080_INC_NIBRS,,,
6913,17204304,2722823,0102000081,,,2002-01-06 00:00:00,,22,6,,0,C,2002_01_KY0760200_0102000081_INC_NIBRS,,,
6913,17204305,2722823,0102000084,,,2002-01-03 00:00:00,,13,6,,0,C,2002_01_KY0760200_0102000084_INC_NIBRS,,,
6913,17204306,2722823,0102000099,,,2002-01-08 00:00:00,,13,6,,0,C,2002_01_KY0760200_0102000099_INC_NIBRS,,,
6913,17204307,2722823,0102000100,,,2002-01-08 00:00:00,,15,6,,0,C,2002_01_KY0760200_0102000100_INC_NIBRS,,,
6913,17204308,2722823,0102000102,,,2002-01-08 00:00:00,,14,6,,0,C,2002_01_KY0760200_0102000102_INC_NIBRS,,,
6913,17204309,2722823,0102000107,,,2002-01-08 00:00:00,,21,6,,0,C,2002_01_KY0760200_0102000107_INC_NIBRS,,,
6913,17204310,2722823,0102000113,,,2002-01-08 00:00:00,,22,6,,0,C,2002_01_KY0760200_0102000113_INC_NIBRS,,,
6913,17204311,2722823,0102000119,,,2002-01-09 00:00:00,,15,6,,0,C,2002_01_KY0760200_0102000119_INC_NIBRS,,,
6913,17204312,2722823,0102000122,,,2002-01-09 00:00:00,,16,6,,0,C,2002_01_KY0760200_0102000122_INC_NIBRS,,,
