offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
11211417,10455869,45,C,19,,,
11211418,10455869,5,C,19,,,
11209216,10455438,16,C,13,,,
11209217,10455438,39,C,13,,,
11211228,10455439,16,C,13,,,
11209218,10455440,16,C,13,,,
11209219,10455440,35,C,13,,,
11209220,10455441,16,C,18,,,
11209221,10455441,39,C,18,,,
11211229,10455442,16,C,13,,,
11210900,10455443,16,C,13,,,
11210901,10455444,16,C,13,,,
11211230,10455445,16,C,13,,,
11210902,10455446,16,C,13,,,
11209539,10455447,16,C,13,,,
11209540,10455448,16,C,13,,,
11209541,10455448,35,C,13,,,
11209222,10455449,16,C,13,,,
11209223,10455449,39,C,13,,,
11211231,10455450,16,C,20,,,
11209224,10455451,16,C,13,,,
11211232,10455452,16,C,13,,,
11210903,10455453,16,C,13,,,
11210904,10455454,16,C,13,,,
11210905,10455455,16,C,13,,,
11209225,10455456,16,C,25,,,
11209226,10455456,35,C,25,,,
11209243,10455480,45,C,20,,,
11209249,10455492,49,C,25,0,N,
11209250,10455492,45,C,25,,,
11211237,10455494,45,C,8,,,
11211238,10455494,11,C,8,,,
11210924,10455504,45,C,21,,,
11210925,10455504,11,C,21,,,
11209548,10455512,45,C,4,,,
11209549,10455512,5,C,4,,,
11211258,10455564,45,C,25,,,
11211259,10455564,11,C,25,,,
11211277,10455610,51,C,25,,,
11211278,10455610,45,C,25,,,
11209998,10455698,45,C,24,,,
11209999,10455698,41,C,24,,,
11210001,10455702,45,C,25,,,
11210002,10455702,11,C,25,,,
11211694,10455710,45,C,20,,,
13071024,10456021,5,C,25,,,
11211696,10455715,45,C,25,,,
11211697,10455715,11,C,25,,,
11211710,10455754,45,C,7,,,
11211711,10455754,11,C,7,,,
11211720,10455788,45,C,25,,,
11211744,10455853,45,C,21,,,
11211465,10456925,45,C,25,,,
11211466,10456925,37,C,25,,,
11211233,10455457,51,C,20,,,
11209542,10455458,46,C,46,,,
11209227,10455459,21,C,24,,,
11209228,10455460,45,C,25,,,
11210906,10455461,16,C,13,,,
11210907,10455461,35,C,13,,,
11209229,10455462,27,C,18,,,
11210908,10455463,5,C,18,,,
11210909,10455464,45,C,25,,,
11209230,10455465,44,C,13,,,
11209543,10455466,23,C,12,,,
11210910,10455467,23,C,8,,,
11211234,10455468,43,A,20,,,
11209231,10455469,49,C,5,0,F,
11209232,10455469,45,C,5,,,
11209233,10455469,5,C,5,,,
11209234,10455470,5,C,22,,,
11210911,10455471,16,C,46,,,
11209235,10455472,16,C,13,,,
11209236,10455472,35,C,13,,,
11209237,10455472,39,C,13,,,
11209238,10455473,16,C,13,,,
11209239,10455474,5,C,20,,,
11209240,10455474,39,C,25,,,
11209241,10455475,5,C,20,,,
11209242,10455476,51,C,13,,,
11210912,10455477,45,C,25,,,
11211235,10455478,5,C,20,,,
11209544,10455479,23,C,12,,,
11210913,10455481,5,C,20,,,
11209545,10455482,45,C,20,,,
11209244,10455483,23,C,12,,,
11209245,10455484,45,C,18,,,
11210914,10455485,49,C,20,0,N,
11210915,10455485,45,C,20,,,
11210916,10455486,51,C,20,,,
11209246,10455487,49,C,20,0,F,
11209247,10455487,45,C,20,,,
11210917,10455488,5,C,25,,,
11209546,10455489,45,C,20,,,
11209248,10455490,45,C,24,,,
11211236,10455491,51,C,20,,,
11209251,10455493,51,C,20,,,
11209252,10455495,23,C,12,,,
11209253,10455496,45,C,20,,,
11210918,10455497,5,C,22,,,
11210919,10455498,5,C,25,,,
11209547,10455499,45,C,25,,,
11209254,10455500,16,C,13,,,
11210920,10455501,49,C,20,0,N,
11210921,10455501,45,C,20,,,
11210922,10455502,5,C,25,,,
11210923,10455503,5,C,20,,,
11209255,10455505,45,C,25,,,
11211239,10455506,45,C,25,,,
11209256,10455507,45,C,25,,,
11211240,10455508,51,C,14,,,
11211241,10455509,23,C,8,,,
11210926,10455510,49,C,20,0,F,
11210927,10455510,45,C,20,,,
11210928,10455510,5,C,20,,,
11211242,10455511,5,C,20,,,
11210929,10455513,21,C,20,,,
11209257,10455514,11,A,25,,,
11211243,10455515,5,C,18,,,
11210930,10455516,51,C,20,,,
11209258,10455517,5,C,18,,,
11209259,10455518,11,C,21,,,
11209260,10455519,45,C,25,,,
11209261,10455519,5,C,25,,,
11211244,10455520,5,C,13,,,
11210931,10455521,45,C,25,,,
11211245,10455522,21,C,20,,,
11209262,10455523,51,C,20,,,
11209263,10455524,45,C,22,,,
11211246,10455525,45,C,25,,,
11210932,10455526,45,C,22,,,
11211247,10455527,45,C,22,,,
11211248,10455528,5,C,25,,,
11210933,10455529,44,C,20,,,
11210934,10455530,51,C,20,,,
11210935,10455530,44,C,20,,,
11209264,10455531,45,C,20,,,
11211249,10455532,5,C,18,,,
11209265,10455533,45,C,20,,,
11210936,10455534,49,C,20,0,F,
11210937,10455534,5,C,20,,,
11209550,10455535,51,C,20,,,
11209266,10455536,45,C,19,,,
11209267,10455536,5,C,19,,,
11210938,10455537,5,C,25,,,
11209268,10455538,45,C,20,,,
