suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,11984541,0,,605494
5,11984542,3,1,605495
5,11983448,0,,605502
5,11983449,6.3,1,605503
5,11983455,0,,605504
5,11983456,3,1,605505
5,11983600,0,,605541
5,11983601,4,1,605542
12,11983652,0,,605561
12,11983653,1,1,605562
5,11983677,0,,605563
5,11983678,1,11,605564
17,11983939,0,,605614
17,11983940,7,9,605615
5,11983961,0,,605627
5,11983962,0.7,1,605628
12,11984016,0,,605629
12,11984017,0.8,1,605630
12,11984075,0,,605645
12,11984076,0.01,1,605646
5,11980813,0,,605705
5,11980814,3,1,605706
5,11980821,0,,605707
5,11980822,2,1,605708
5,11980823,0,,605709
5,11980824,1,11,605710
5,11980829,0,,605711
5,11980830,6,1,605712
5,11980854,0,,605713
5,11980855,0.05,1,605714
5,11980859,0,,605715
5,11980860,0.2,1,605716
5,11980917,0,,605728
5,11980918,1,1,605729
5,11981202,0,,605767
5,11981203,4,1,605777
17,11981239,0,,605778
17,11981240,1,7,605779
5,11981268,0,,605780
5,11981269,1,11,605781
12,11983085,0,,605782
12,11983086,2,1,605783
5,11983089,0,,605784
5,11983090,0.02,1,605785
5,11983098,0,,605786
5,11983099,5,1,605787
5,11983113,0,,605788
5,11983114,1.3,1,605789
16,11983119,0,,605790
16,11983120,1,1,605791
5,11978776,0,,605792
5,11978777,1,11,605793
12,11981332,0,,605800
12,11981333,1.9,1,605801
5,11981334,0,,605802
5,11981335,2,9,605803
5,11982734,0,,605850
5,11982735,1,11,605851
5,11982742,0,,605852
5,11982743,1,11,605853
12,11980350,0,,605862
12,11980352,0.25,1,605863
12,11980355,0,,605864
12,11980356,1,9,605865
5,11980364,0,,605866
5,11980365,4,1,605867
17,11980379,0,,605868
17,11980381,0,9,605869
5,11980456,0,,605877
5,11980457,2.3,1,605878
5,11980458,0,,605879
5,11980459,4.5,1,605880
5,11980477,0,,605881
5,11980478,1,11,605882
5,11981774,0,,605884
5,11981775,4,1,605885
5,11699833,0,,588855
5,11699834,5.3,1,588856
5,11699835,0,,588857
5,11699836,4,1,588858
5,11699837,0,,588859
5,11699838,3.4,1,588860
1,11699550,0,,588894
1,11699551,0.6,1,588895
5,11699552,0,,588896
5,11699553,7.5,1,588897
5,11699554,0,,588898
5,11699555,6,1,588899
5,11699556,0,,588900
5,11699557,7,1,588901
5,11699558,0,,588902
5,11699559,1,1,588903
5,11699560,0,,588904
5,11699561,4,1,588905
12,11699562,0,,588906
12,11699563,0.1,1,588907
17,11699568,0,,588908
17,11699569,1,11,588909
5,11699689,0,,588923
5,11699690,26,1,588924
5,11699691,0,,588925
5,11699692,5,1,588926
5,11699711,0,,588927
5,11699712,5.6,1,588928
12,11700416,0,,588938
12,11700417,2.5,1,588939
5,11700441,0,,588940
5,11700442,1,1,588941
5,11700464,0,,588942
5,11700465,17,1,588943
5,11700482,0,,588944
5,11700483,6.5,3,588945
5,11700485,0,,588946
5,11700486,1,1,588947
12,11699968,0,,588965
12,11699969,0.7,1,588966
12,11699970,0,,588967
12,11699971,8.7,1,588968
5,11699973,0,,588969
5,11699974,2.5,1,588970
5,11699975,0,,588971
5,11699976,1,1,588972
5,11699977,0,,588973
5,11699978,27,1,588974
5,11699979,0,,588975
5,11699980,0.05,1,588976
12,11699991,0,,588977
12,11699992,1,11,588978
5,11700042,0,,588979
5,11700043,0.5,1,588980
5,11700089,0,,588981
5,11700090,0.3,1,588982
5,11700093,0,,588983
5,11700095,1,1,588984
5,11700112,0,,588985
5,11700113,0.6,1,588986
5,11700119,0,,588987
5,11700120,8.2,1,588988
12,11700127,0,,588989
12,11700128,1,1,588990
5,11700129,0,,588991
5,11700130,4.2,1,588992
12,11700146,0,,588993
12,11700147,0.2,1,588994
5,11700209,0,,588995
5,11700210,3,1,588996
12,11700237,0,,588997
12,11700238,1.3,1,588998
5,11700239,0,,588999
5,11700240,1,1,589000
