offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
12896749,10887664,45,C,7,,,
12896750,10887664,16,C,25,,,
12896751,10887664,35,C,25,,,
12901153,10887665,7,C,25,,,
12896752,10887666,51,C,20,,,
12897026,10887667,39,C,10,,,
12897027,10887668,49,C,20,0,F,
12897028,10887668,5,C,20,,,
12897871,10887669,45,C,10,,,
12896753,10887670,16,C,13,,,
12897872,10887671,5,C,13,,,
12896754,10887672,49,C,20,0,F,
12896755,10887672,5,C,20,,,
12897029,10887673,5,C,20,,,
12897873,10887674,45,C,25,,,
12897874,10887675,5,C,25,,,
12897030,10887676,51,C,15,,,
12897031,10887677,45,C,10,,,
12897033,10887679,27,C,20,,,
12896756,10887680,56,C,20,,,
12897458,10887820,5,C,3,,,
12901207,10887827,51,C,13,,,
12901208,10887827,5,C,13,,,
12897032,10887678,5,C,20,,,
12897875,10887681,44,C,20,,,
12897876,10887682,49,C,6,0,F,
12897877,10887683,5,C,20,,,
12896757,10887684,23,C,12,,,
12897878,10887685,51,C,22,,,
12897034,10887686,21,C,13,,,
12897879,10887687,44,C,20,,,
12897880,10887687,49,A,20,0,N,
12901154,10887688,5,C,25,,,
12896758,10887689,14,C,25,,,
12897035,10887690,14,C,25,,,
12897881,10887691,49,C,5,0,F,
12897036,10887692,49,C,6,0,F,
12897417,10887693,45,C,10,,,
12897885,10887705,45,C,25,,,
12901214,10887848,5,C,25,,,
12897920,10887849,7,C,25,,,
12897418,10887694,45,C,23,,,
12897882,10887695,7,C,25,,,
12897419,10887696,16,C,10,,,
12901155,10887697,51,C,20,,,
12901156,10887698,5,C,25,,,
12901157,10887699,49,C,20,0,F,
12897883,10887700,45,C,20,,,
12897884,10887701,51,C,20,,,
12901158,10887702,51,C,20,,,
12897420,10887703,16,C,13,,,
12897421,10887703,35,C,13,,,
12897422,10887704,5,C,25,,,
12901159,10887706,49,C,20,0,F,
12896759,10887707,44,C,20,,,
12901160,10887708,49,C,20,0,F,
12897886,10887709,21,C,20,,,
12897423,10887710,45,C,25,,,
12897424,10887711,49,C,20,0,N,
12901161,10887712,7,C,25,,,
12897921,10887850,16,C,10,,,
12901215,10887851,49,C,22,0,F,
12897425,10887713,51,C,20,,,
12901162,10887714,7,C,25,,,
12897887,10887715,49,C,20,0,N,
12897888,10887716,44,C,25,,,
12897889,10887717,5,C,10,,,
12901163,10887718,5,C,25,,,
12899275,10887719,14,C,25,,,
12899276,10887720,5,C,18,,,
12897426,10887721,51,C,20,,,
12897427,10887722,49,C,5,0,N,
12897428,10887722,5,C,25,,,
12899277,10887723,5,C,25,,,
12899278,10887724,51,C,18,,,
12897429,10887725,45,C,20,,,
12897430,10887725,5,C,20,,,
12897432,10887727,7,C,25,,,
12901164,10887728,11,C,2,,,
12901165,10887729,49,C,20,0,N,
12901172,10887739,7,C,25,,,
12897431,10887726,7,C,25,,,
12901166,10887730,5,C,20,,,
12897433,10887731,5,C,18,,,
12899279,10887732,5,C,10,,,
12899280,10887733,45,C,13,,,
12899281,10887733,5,C,13,,,
12897890,10887734,5,C,20,,,
12901167,10887735,20,C,20,,,
12901168,10887736,51,C,20,,,
12901169,10887736,16,C,25,,,
