property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
13431122,10,0,,13419383
13431123,11,1,,13419384
13431124,8,20,,13419385
13433359,38,3,,13415842
13429751,68,,,13415680
13429752,63,0,,13415681
13428494,12,1,,13415557
13431125,68,,,13419386
13428495,63,50,,13415558
13431126,68,,,13419387
13431127,63,1150,,13419388
13429753,63,100,,13415682
13428496,63,40,,13415559
13428497,63,0,,13415560
13429754,63,200,,13415683
13429798,26,70,,13416875
13433831,4,1,,13403652
13429755,30,100,,13415684
13428498,36,1,,13415561
13428499,63,100,,13415562
13431128,10,5,2000-02-11 00:00:00,13419389
13431129,10,5,,13419390
13429756,3,1,,13415685
13428500,68,,,13415563
13433360,3,300,,13415843
13431130,36,400,,13419391
13429757,16,300,,13415686
13428501,68,,,13415564
13429758,36,1400,,13415687
13429759,18,150,,13415688
13428504,12,1000,,13415567
13433838,38,1,,13403659
13430266,38,4,,13404692
13429760,8,15,,13415689
13428502,38,6,,13415565
13429761,68,,,13416838
13433361,38,200,,13415844
13433362,63,1350,,13415845
13428503,63,105,,13415566
13429762,68,,,13416839
13429763,11,1,,13416840
13429764,37,100,,13416841
13433363,26,1650,,13415846
13433364,63,675,,13415847
13428505,3,1,2000-04-01 00:00:00,13415568
13428506,3,1,,13415569
13429765,63,0,,13416842
13429766,6,30,,13416843
13429767,13,100,,13416844
13429768,21,125,,13416845
13429769,23,170,,13416846
13433365,38,1,,13415848
13430267,68,,,13404693
13433839,8,1,,13403660
13433366,38,225,,13415849
13428507,8,1,2000-04-12 00:00:00,13415570
13428508,8,1,,13415571
13428509,13,300,,13415572
13428510,16,15,,13415573
13428511,17,1000,,13415574
13428512,21,4000,,13415575
13428513,63,3671,,13415576
13428514,63,400,,13415577
13433367,63,900,,13415850
13431131,38,200,,13419392
13431132,63,0,,13419393
13429770,3,3000,,13416847
13429771,63,0,,13416848
13429772,63,0,,13416849
13431133,3,1,,13419394
13429773,23,69,,13416850
13429774,20,30,,13416851
13429776,38,1,,13416853
13433368,22,0,,13415851
13433369,38,1200,,13415852
13433378,38,1,,13415861
13429775,38,1,,13416852
13433370,26,120,,13415853
13433371,27,13,,13415854
13433372,35,50,,13415855
13429777,3,1,,13416854
13431134,3,1,,13419395
13431135,63,75,,13419396
13431136,63,61,,13419397
13428515,63,0,,13415578
13433373,63,0,,13415856
13433374,10,0,,13415857
13433375,63,100,,13415858
13433376,7,2000,,13415859
13433377,63,25,,13415860
13431137,63,40,,13419398
13430236,63,50,,13404662
13429778,63,25,,13416855
13430237,26,75,2000-05-30 00:00:00,13404663
13430238,27,25,2000-05-30 00:00:00,13404664
13430239,26,75,,13404665
13430240,27,25,,13404666
13431138,17,1,,13419399
13431139,20,1,,13419400
13431140,26,1,,13419401
13433379,27,80,,13415862
13430241,3,500,,13404667
13430242,63,50,,13404668
13430243,38,1,,13404669
13433380,63,0,,13415863
13433381,20,210,,13415864
13433382,10,0,,13415865
13433383,11,1,,13415866
13429779,36,1,,13416856
13433384,63,20,,13415867
13430244,26,400,,13404670
13430245,63,15,,13404671
13433385,36,900,,13415868
13433386,63,5,,13415869
13429780,63,30,,13416857
13429781,38,600,,13416858
13429782,63,30,,13416859
13433387,3,8,,13415870
13429783,68,,,13416860
13433388,63,500,,13415871
13433393,18,3250,,13415876
13433389,10,0,,13415872
13433390,11,1,,13415873
13433391,68,,,13415874
13433392,11,1,,13415875
13433394,15,200,,13415877
13430246,22,0,,13404672
13429784,4,179,,13416861
13431141,10,0,,13419402
13431142,11,1,,13419403
13429785,63,0,,13416862
13431143,28,1,,13419404
13429786,11,1,,13416863
13431146,38,75,,13419407
13430268,63,240,,13404694
13430247,18,1500,,13404673
13430248,12,1325,,13404674
13433395,18,20,,13415878
13431144,63,100,,13419405
13433823,63,25,,13403644
13430249,21,1,2000-08-14 00:00:00,13404675
13430250,21,1,,13404676
13433824,29,1,,13403645
13431145,12,1,,13419406
13430251,63,600,,13404677
13433825,68,,,13403646
13431147,10,0,,13419408
13431148,11,1,,13419409
13429787,63,0,,13416864
13433826,8,400,,13403647
13429788,13,350,,13416865
13429789,26,400,,13416866
13429790,27,150,,13416867
13429791,63,150,,13416868
13429792,63,17500,,13416869
13429793,11,1,,13416870
13431149,63,640,,13419410
13433827,3,2470,,13403648
13430252,36,774,,13404678
13429794,13,100,,13416871
13429795,16,50,,13416872
13429796,63,1250,,13416873
13433829,38,1,,13403650
13431150,24,700,,13419411
13433828,63,100,,13403649
13430253,68,,,13404679
13430254,63,0,,13404680
13429797,3,1,,13416874
13431151,63,0,,13419412
13429799,63,399,,13416876
13430255,38,1,,13404681
13433830,22,0,,13403651
13433835,10,0,,13403656
