victim_id,circumstances_id,justifiable_force_id
11595945,10,
11595961,9,
11595962,9,
11595963,9,
11596768,1,
11596772,10,
11597574,10,
11588876,10,
11589645,10,
11589668,9,
11590380,10,
11591177,10,
11591193,10,
11591988,10,
11592009,10,
11593593,10,
11593609,1,
11594390,10,
11594391,10,
11594393,1,
11595180,1,
11595190,1,
11595212,1,
11596010,1,
11596808,2,
11588910,10,
11588911,10,
11588947,2,
11589701,1,
11590420,10,
11591236,10,
11593623,9,
11593624,9,
11593655,1,
11594426,10,
11594437,10,
11595273,9,
11596859,9,
11596867,10,
11596871,9,
11596876,10,
11597638,9,
11597679,1,
11589757,1,
11590481,10,
11590482,10,
11590489,10,
11590490,10,
11590512,10,
11590513,10,
11591277,9,
11591278,9,
11591286,9,
11592105,2,
11592120,1,
11592899,1,
11593702,1,
11594523,10,
11596893,1,
11597698,10,
11589030,9,
11589055,9,
11589794,10,
11589807,10,
11590530,10,
11590531,2,
11590539,10,
11590554,10,
11590556,1,
11591326,1,
11591341,10,
11591347,10,
11591357,10,
11592131,9,
11592133,1,
11593754,10,
11596948,10,
11596961,10,
11589101,2,
11589110,2,
11589823,9,
11590587,10,
11591368,10,
11592178,1,
11592216,9,
11593016,6,
11593019,10,
11593784,9,
11594626,10,
11595381,1,
11595383,1,
11596203,10,
11596204,10,
11597005,10,
11597006,10,
11597028,1,
11589115,2,
11589123,10,
11589124,10,
11589125,10,
11589126,10,
11589127,10,
11589128,10,
11589893,1,
11589894,1,
11589895,1,
11591421,1,
11592260,1,
11593033,10,
11593828,1,
11594634,10,
11594649,10,
11594652,1,
11595430,1,
11595431,1,
11595436,10,
11595437,10,
11595451,9,
11595473,6,
11595475,9,
11597029,9,
11589169,10,
11589170,10,
11589194,10,
11589943,10,
11590670,10,
11590673,10,
11591501,9,
11592272,10,
11592301,10,
11592307,10,
11592318,1,
11592319,1,
11592320,1,
11593097,10,
11593110,10,
11593120,1,
11593121,1,
11593879,2,
11593904,10,
11593918,9,
11593921,10,
11594679,1,
11594701,10,
11594702,10,
11595500,1,
11595521,1,
11597124,10,
11588482,10,
11588484,9,
11589236,9,
11589250,9,
11589257,1,
11589989,10,
11589990,10,
11589997,9,
11590725,10,
11590732,10,
11590749,1,
11590756,10,
11591529,1,
11592330,10,
11592349,10,
11593135,10,
11593136,10,
11593928,10,
11593957,10,
11594748,10,
11594750,2,
11594764,10,
