criminal_act_id,offense_id
6,51493520
6,51493527
6,51492355
6,51492356
3,51493757
6,51493529
6,51492357
6,51492122
8,51492520
8,51492521
6,51491354
6,51493764
8,51493765
2,51491862
6,51491863
6,51493768
6,51493769
6,51491355
6,51492130
6,51491866
8,51491867
6,51493773
6,51493774
3,51492133
3,51492370
1,51492371
6,51492373
6,51457157
6,51454194
6,51454195
6,51462959
6,51457271
6,51457272
6,51457135
2,51454197
6,51465798
6,51465784
6,51465785
6,51455785
6,51455786
6,51457143
6,51457144
6,51456646
8,51456646
7,51456646
6,51456647
8,51456647
7,51456647
6,51457402
2,51456642
6,51457153
2,51455792
6,51457391
6,51457392
6,51465799
8,51465799
6,51457394
6,51455800
6,51464522
6,51464523
6,51455803
6,51465803
6,51457277
6,51457278
6,51457280
6,51456649
6,51457422
6,51457281
6,51457282
6,51465807
6,51462962
6,51462963
6,51462964
6,51462965
6,51457932
6,51463806
6,51457426
6,51457427
6,51463652
6,51463653
6,51457413
8,51462999
6,51465813
6,51463655
6,51455817
6,51463775
6,51462972
6,51467011
6,51463663
3,51465819
6,51462977
6,51463782
6,51465824
6,51458051
6,51464175
6,51458186
6,51458187
6,51464191
6,51464192
6,51458194
6,51464194
6,51463671
6,51463672
6,51463793
6,51464518
6,51464519
6,51465036
6,51463815
8,51458208
6,51462990
6,51462991
6,51465834
8,51465834
6,51465835
6,51458209
6,51465836
6,51463797
6,51463798
6,51462993
6,51464965
6,51462996
6,51462997
6,51458211
6,51458212
6,51463803
6,51463804
6,51464969
6,51465843
6,51465844
6,51464455
6,51464456
6,51463004
6,51458077
6,51464974
6,51458078
6,51458079
8,51458218
6,51465855
8,51464469
6,51464469
6,51464470
6,51463011
6,51463012
8,51458227
8,51464476
6,51464472
6,51464473
6,51465857
8,51465857
6,51465858
8,51465859
8,51463015
6,51463015
6,51463016
6,51463017
8,51458087
8,51458091
6,51458091
6,51458092
6,51464991
6,51465131
6,51465002
6,51465003
8,51458103
8,51465006
6,51464992
6,51463024
6,51464599
6,51463025
6,51458234
6,51458235
6,51458236
6,51466638
6,51464998
6,51464603
8,51464603
6,51464604
6,51458099
6,51465000
8,51465000
6,51465001
6,51466643
6,51465135
7,51465135
6,51466645
6,51466646
6,51463034
6,51464485
8,51464485
6,51464486
8,51464493
2,51464493
8,51464494
6,51465012
8,51465012
6,51465013
8,51466227
6,51466229
6,51466657
8,51463041
6,51463041
6,51463042
8,51465024
6,51465024
6,51465025
6,51466236
6,51466237
6,51466238
8,51466238
6,51466239
6,51458119
6,51458120
8,51464513
8,51464514
8,51465029
6,51466250
6,51467010
6,51466251
6,51466675
6,51466676
8,51464521
1,51465133
5,51465133
2,51465133
1,51465134
5,51465134
2,51465134
6,51464620
6,51465126
6,51463820
8,51464531
6,51465137
8,51466684
8,51467020
6,51465147
6,51467026
6,51467027
6,51464638
6,51464565
6,51464566
6,51463829
6,51463830
6,51464542
6,51467030
6,51463833
6,51464672
6,51464673
8,51467033
6,51464549
7,51464652
6,51463844
6,51467036
6,51467037
6,51463853
6,51463854
8,51466710
8,51466711
8,51464559
8,51466714
8,51466715
6,51467060
8,51465181
6,51467056
6,51467061
8,51467061
7,51467061
6,51467062
8,51467062
7,51467062
6,51465086
6,51465087
8,51473707
8,51463899
8,51463900
8,51465089
8,51465090
2,51463869
8,51466721
8,51467066
8,51467067
8,51467068
8,51465875
8,51464578
8,51464579
8,51465203
8,51465352
8,51465356
8,51473708
8,51465886
6,51467081
6,51467082
6,51463882
8,51465213
8,51465214
1,51467086
8,51463889
8,51465889
8,51465893
6,51465997
8,51466001
6,51472639
8,51472639
7,51472639
6,51472640
8,51472640
7,51472640
6,51465897
6,51465898
6,51463903
6,51463904
6,51475541
6,51465376
8,51471886
8,51466011
1,51464712
6,51475554
6,51472390
6,51475556
6,51475557
2,51466021
2,51466022
1,51466024
6,51472647
3,51472693
6,51472693
6,51475559
6,51472393
6,51467123
6,51472394
6,51472395
6,51475561
6,51472654
6,51475562
6,51475563
6,51466027
6,51466028
6,51475567
6,51475568
6,51475569
6,51472399
6,51472662
6,51472663
6,51472665
6,51473744
6,51473745
3,51475574
2,51472667
3,51467139
1,51472404
6,51473749
6,51473750
6,51475571
6,51475572
6,51475577
6,51473751
3,51475581
6,51473760
6,51473761
6,51473762
6,51473763
6,51467893
6,51472415
6,51472416
6,51465506
6,51473757
6,51473758
6,51475584
6,51466048
8,51475164
6,51467897
6,51467898
6,51466058
6,51467899
6,51475587
6,51475594
6,51475595
6,51475165
6,51475170
6,51475187
6,51474535
6,51474536
6,51475601
6,51467908
6,51467912
6,51472688
9,51472691
6,51474882
3,51483312
6,51481409
6,51481410
6,51482051
6,51482052
6,51483277
6,51483278
6,51483272
8,51476070
6,51484246
6,51482965
6,51482966
1,51472703
5,51475613
6,51475614
4,51482224
6,51486356
6,51483374
6,51483375
1,51476462
8,51476462
8,51483235
6,51474651
8,51476465
6,51476730
3,51476730
8,51483245
6,51476052
6,51475919
6,51476735
3,51476735
1,51476472
6,51474862
6,51476075
6,51476076
6,51474567
6,51472496
6,51473546
6,51476738
6,51476078
6,51476492
6,51476493
2,51476494
6,51482049
8,51482049
6,51476106
6,51483388
6,51483389
5,51476759
6,51474889
3,51474889
1,51481754
6,51474892
8,51474892
6,51474893
6,51474894
6,51476104
6,51481766
3,51481766
6,51476773
6,51474869
6,51483254
6,51483361
6,51476480
6,51474873
6,51476083
6,51476084
1,51483362
8,51483362
8,51476482
1,51476484
8,51476484
6,51483366
6,51483367
6,51476485
6,51474878
1,51481779
6,51482072
6,51483397
5,51483398
6,51482077
6,51482078
6,51482557
6,51476782
6,51482562
6,51476788
6,51476789
6,51482084
6,51482085
8,51481383
6,51476791
6,51475678
8,51481389
8,51483403
6,51482571
6,51482572
8,51475687
6,51475688
8,51481405
6,51483306
6,51483307
6,51481411
6,51481412
6,51475698
6,51475700
6,51475701
6,51482177
6,51482178
8,51482185
6,51483424
3,51482123
6,51482125
6,51483425
6,51477561
6,51483320
6,51482190
6,51477562
6,51477563
6,51483414
6,51485514
6,51485515
6,51485516
8,51482628
6,51485532
6,51485533
6,51483451
