property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
62874088,3,500,,62858080
62888808,28,6700,,62858946
62888809,39,4200,,62858947
62894952,20,111,,62906447
62874429,3,1,,62864143
62892246,16,250,,62901444
62884294,3,500,,62850238
62884295,63,1,,62850239
62892823,63,100,,62891812
62877789,9,0,,62860725
62877790,63,194,,62860726
62874430,8,1,,62864144
62874431,20,300,,62864145
62874432,27,300,,62864146
62892247,68,,,62901445
62879006,4,3000,,62862015
62892824,8,7,,62891813
62884296,37,10000,2010-01-03 00:00:00,62850240
62884297,37,10000,,62851375
62874433,36,3000,,62864147
62884298,29,200,,62851376
62884299,29,475,,62851377
62877791,26,1,,62860727
62877792,31,300,,62860728
62892248,30,250,,62901446
62874434,3,10000,,62864148
62884300,63,100,,62851378
62884301,11,10,,62851379
62879007,23,250,,62862016
62879008,31,1500,,62862017
62879009,67,1,,62862018
62877793,8,5,,62860729
62879010,29,300,,62862019
62877794,68,,,62860730
62892249,11,10,,62901447
62879011,10,0,,62862020
62879012,11,10,,62862021
62879013,63,0,,62862022
62879014,10,0,,62862023
62879015,11,10,,62862024
62874435,20,5,,62864149
62874436,63,20,,62864150
62892825,26,700,,62891814
62892826,63,132,,62891815
62892827,22,0,,62891816
62884302,10,0,,62851380
62877795,68,,,62860731
62879016,63,1,,62862025
62879017,8,1,,62862026
62874437,7,2543,,62864151
62874438,17,771,,62864152
62874439,26,789,,62864153
62892828,19,1,2010-01-06 00:00:00,62891817
62893663,19,1,,62905149
62877796,26,250,,62860732
62874440,7,70,,62864154
62874441,26,1000,,62864155
62874442,63,8,,62864156
62893664,26,60,,62905150
62892250,2,2,2010-01-07 00:00:00,62901448
62892251,2,2,,62901449
62874443,20,20,,62864157
62893665,9,0,,62905151
62893666,25,25,,62905152
62893667,63,1,,62905153
62894037,20,504,,62890742
62894038,22,0,,62890743
62894039,63,84,,62890744
62874516,63,300,,62865374
62893171,20,5,,62896681
62893668,10,0,,62905154
62877797,20,3850,,62860733
62877798,22,0,,62860734
62892252,29,1,,62901450
62892253,29,300,,62901451
62888750,19,261,,62857738
62873955,9,0,,62856803
62893674,7,1000,,62905160
62893675,26,400,,62905161
62893676,63,50,,62905162
62874456,16,200,,62864170
62874457,7,450,,62864171
62874458,13,400,,62864172
62892257,7,140,,62901455
62892258,26,450,,62901456
62892259,27,1680,,62901457
62892260,63,30,,62901458
62879029,7,450,,62862038
62884312,7,400,,62851390
62877807,63,100,2010-01-19 00:00:00,62860743
62877808,63,100,,62860744
62884313,7,400,,62851391
62873956,7,150,,62856804
62879030,63,300,,62862039
62892261,7,250,,62901459
62892262,26,150,,62901460
62892263,63,45,,62901461
62892264,7,190,,62901462
62893677,63,10,,62905163
62873957,29,150,,62856805
62873958,26,350,,62856806
62884314,2,50,2010-01-19 00:00:00,62851392
62884315,2,50,,62851393
62879031,63,0,,62862040
62893678,2,54,2010-01-19 00:00:00,62905164
62893679,2,54,,62905165
62877809,38,300,,62860745
62877810,9,0,,62860746
62877811,25,50,,62860747
62877812,63,20,,62860748
62884316,8,3,,62851394
62884317,20,4,,62851395
62884318,63,23,,62851396
62877813,3,500,,62860749
62877814,25,120,,62860750
62877815,26,300,,62860751
62879032,38,300,,62862041
62874459,3,200,,62864173
62877816,26,300,,62861894
62893680,8,36,2010-01-20 00:00:00,62905166
62893681,8,36,,62905167
62884319,26,380,,62851397
62884320,63,199,,62851398
62893682,63,300,,62905168
62893683,20,70,,62905169
62874460,27,4500,,62864174
62874461,63,300,,62864175
62884321,63,350,,62851399
62874462,6,200,,62864176
62884322,10,0,,62851400
62892265,20,70,,62901463
62892266,63,340,,62901464
62892267,68,,,62901465
62892268,63,100,,62901466
62873959,19,161,2010-01-21 00:00:00,62856807
62873960,19,161,,62856808
62884323,67,1,,62851401
62893684,17,3,,62905170
62884324,67,1,,62851402
62874463,4,350,,62864177
62874464,25,60,,62864178
62884325,29,400,,62851403
62877817,63,1,,62861895
62873961,7,1699,,62856809
62873962,20,263,,62856810
62873963,63,1,2010-01-22 00:00:00,62856811
62873964,20,6,,62856812
62873965,63,1,,62856813
62884326,3,1,,62851404
62893685,63,40,,62905171
62877818,2,48,,62861896
62892269,63,300,,62901467
62892270,26,2000,,62901468
62892271,63,1,,62901469
62892272,29,249,,62901470
62873966,26,1094,,62856814
62879033,20,40,,62862042
62879034,26,100,,62862043
62892273,22,0,,62901471
62892274,3,150,,62901472
62892275,17,200,,62901473
62892276,20,60,,62901474
62892277,63,100,,62901475
62877819,38,1,,62861897
62877820,13,923,,62861898
62877821,63,129,,62861899
62893686,7,4099,,62905172
62893687,63,270,,62905173
62893333,29,50,,62899107
62895866,63,1,2011-01-12 00:00:00,62900505
62895867,25,50,,62900506
62895868,63,1,,62901647
62895869,9,0,,62901648
62895870,20,75,,62901649
62895871,11,20,,62901650
62893334,36,3550,,62899108
62873101,10,0,,62862820
62884303,10,0,,62851381
62884304,26,40,,62851382
62874444,68,,,62864158
62884305,10,0,,62851383
62884306,11,10,,62851384
62879018,63,1,,62862027
62879019,21,588,,62862028
62873102,29,1,,62862821
62873103,63,1,,62862822
62874445,8,10,,62864159
62874446,20,6,,62864160
62874447,25,30,,62864161
62874448,63,10,,62864162
62873104,8,44,,62862823
62893669,68,,,62905155
62893670,31,200,,62905156
62884307,63,100,,62851385
62877799,26,800,,62860735
62879020,11,10,,62862029
62879021,6,14,,62862030
62873105,37,1500,,62862824
62879022,3,500,,62862031
62873106,10,0,,62862825
62873107,11,10,,62862826
62892254,63,100,,62901452
62884308,20,33,,62851386
62877800,25,10,,62860736
62874449,19,48,,62864163
62884309,29,1,,62851387
62893671,3,1000,2010-01-14 00:00:00,62905157
62893672,3,1000,,62905158
62873108,29,100,,62862827
62873109,67,1,,62862828
62877801,68,,,62860737
62874450,7,40,2010-01-15 00:00:00,62864164
62874451,63,6,2010-01-15 00:00:00,62864165
62874452,7,40,,62864166
62874453,63,6,,62864167
62877802,63,0,,62860738
62879023,29,100,,62862032
62884310,17,2000,,62851388
62879024,63,120,,62862033
62877803,68,,,62860739
62877804,29,6925,,62860740
62893673,2,19,,62905159
62879025,8,40,,62862034
62892255,7,20,2010-01-17 00:00:00,62901453
62892256,7,20,,62901454
62877805,16,100,,62860741
62874454,19,44,2010-01-18 00:00:00,62864168
62874455,19,44,,62864169
62879026,37,100,,62862035
62879027,26,300,,62862036
62879028,63,300,,62862037
62884311,63,100,,62851389
62873110,63,30,,62862829
62877806,3,300,,62860742
62905601,63,220,,62901074
62873967,15,75,,62856815
62873968,38,100,,62856816
62877822,8,15,,62861900
62877823,22,0,,62861901
62877824,27,25,,62861902
62873969,3,10000,2010-01-25 00:00:00,62856817
62873970,3,10000,,62856818
62873971,6,514,,62856819
62873972,17,1792,,62856820
62893688,63,200,,62905174
62892278,7,150,,62901476
62892279,27,200,,62901477
62877825,38,200,,62861903
62893689,38,500,,62905175
62879035,63,1200,,62862044
62879036,22,0,,62862045
62892280,10,0,,62901478
62877826,4,300,,62861904
62877827,63,600,,62861905
62879037,63,2,,62862046
62879038,67,1,,62863199
62873973,4,600,,62856821
62892281,38,100,,62901479
62877828,9,0,,62861906
62878660,19,35,,62857100
62873974,63,200,,62856822
62892282,19,1,2010-01-27 00:00:00,62901480
62892283,19,1,,62901481
62874465,63,25,,62864179
62874466,36,315,,62864180
62884327,29,1000,,62851405
62884328,31,250,,62851406
62884329,7,2500,,62851407
62884330,20,700,,62851408
62884331,27,109,,62851409
62878661,3,500,,62857101
62878662,26,680,,62857102
62884332,21,972,,62851410
62884333,9,0,,62851411
62893690,16,60,,62905176
62878663,2,25,2010-01-28 00:00:00,62857103
62878664,11,10,,62857104
62878665,2,25,,62857105
62893106,16,100,,62895487
62892284,3,350,,62901482
62893107,3,1000,,62895488
62878666,10,7,,62857106
62893108,22,0,,62895489
62873975,19,349,2010-01-29 00:00:00,62856823
62873976,19,349,,62856824
62884334,10,0,,62851412
62884335,11,10,,62851413
62884336,28,3800,2011-07-14 00:00:00,62851414
62884337,28,8300,,62851415
62884338,63,1200,,62851416
62874467,38,5,2010-01-29 00:00:00,62864181
62874468,38,50,,62864182
62893109,29,590,,62895490
62893691,29,250,,62905177
62874469,4,312,,62864183
62878667,21,1,,62857107
62893692,3,5000,2010-01-30 00:00:00,62905178
62893693,3,5000,,62905179
62893694,6,200,,62905180
62893695,36,45,,62905181
62884339,15,100,,62851417
62874470,63,800,,62864184
62873977,7,400,,62856825
62873978,17,200,,62856826
62873979,26,1500,,62856827
62878668,26,300,,62857108
62873983,63,1,,62856831
62873986,13,50,,62856834
62906245,20,29000,,62891505
62906246,22,0,,62891506
62892407,68,,,62903892
62892408,21,239,,62903893
62884655,63,0,,62856301
62884656,10,1,,62856302
62888817,20,498,,62858955
62894035,7,300,,62890740
62894036,29,300,,62890741
62893702,29,1,,62905188
62893703,4,100,,62905189
62873989,3,250,,62856837
62873990,29,100,,62856838
62878683,17,1250,,62857123
62888745,6,225,2010-02-09 00:00:00,62857733
62888746,6,225,,62857734
62873991,63,455,,62856839
62893125,25,1,,62895506
62893126,63,1,,62895507
62878684,22,0,,62857124
62888747,10,0,,62857735
62893704,63,9000,,62905190
62873992,68,,,62856840
62878685,63,200,2010-02-09 00:00:00,62857125
62878686,63,200,,62857126
62893127,20,40,,62895508
62894040,38,5,,62890745
62893705,10,0,,62905191
62893706,11,10,,62905192
62878687,4,100,,62857127
62894041,29,200,,62890746
62873993,6,25,2010-02-11 00:00:00,62856841
62873994,8,11,2010-02-11 00:00:00,62856842
62873995,36,17,2010-02-11 00:00:00,62856843
62873996,6,25,,62856844
62873997,8,11,,62856845
62873998,36,17,,62856846
62878746,22,0,,62858334
62878747,20,250,,62858335
62878710,15,400,,62857150
62878711,36,1200,,62857151
62888790,17,557,,62857778
62874492,63,1840,,62865350
62873999,20,2905,,62856847
62874000,21,10,,62856848
62874001,63,20,,62856849
62888748,20,10,,62857736
62893707,10,0,,62905193
62893708,11,10,,62905194
62878688,10,0,,62857128
62878689,11,10,,62857129
62893128,25,10,,62896638
62894042,16,50,,62890747
62874002,10,0,,62856850
62874003,11,10,,62856851
62893709,19,18,2010-02-13 00:00:00,62905195
62893710,19,18,,62905196
62893129,36,350,,62896639
62893711,10,0,,62905197
62893130,3,150,,62896640
62894043,23,1,,62891888
62894044,36,1,,62891889
62894045,63,1,,62891890
62874004,10,0,,62856852
62874005,11,10,,62856853
62888749,11,10,,62857737
62893131,3,1000,,62896641
62874476,10,0,,62864190
62893132,10,0,,62896642
62893133,63,60,,62896643
62894046,3,1,,62891891
62888751,22,0,,62857739
62894047,3,50000,2010-02-19 00:00:00,62891892
62894048,3,50000,,62891893
62874006,10,0,,62856854
62874007,11,5,,62856855
62893712,20,400,,62905198
62893134,20,300,,62896644
62878690,9,0,,62857130
62888752,26,1000,,62857740
62893135,21,328,,62896645
62874477,63,1,,62864191
62874008,63,10,,62856856
62874009,29,100,,62856857
62888753,34,500,,62857741
62894049,3,1000,,62891894
62874010,63,0,,62856858
62874011,3,1500,,62856859
62874012,38,1500,,62856860
62894050,3,150,,62891895
62894051,9,0,,62891896
62894052,25,20,,62891897
62894053,63,4,,62891898
62878691,3,1000,2010-02-23 00:00:00,62857131
62878692,3,1000,,62857132
62893136,17,1000,,62896646
62893137,36,1000,,62896647
62874013,17,600,,62856861
62893713,10,0,,62905199
62888754,10,0,,62857742
62888755,11,5,,62857743
62888756,63,2,,62857744
62888757,20,150,,62857745
62888758,3,1,,62857746
62874014,36,4500,,62856862
62878693,26,1179,,62857133
62888759,63,50,,62857747
62878694,29,1,,62857134
62878695,6,220,,62857135
62878696,17,120,,62857136
62878697,20,250,,62857137
62874015,10,0,,62856863
62874016,11,1,,62856864
62888760,68,,,62857748
62893714,22,0,,62905200
62893138,8,44,2010-02-23 00:00:00,62896648
62893139,8,44,,62896649
62874017,29,100,,62856865
62893715,20,171,2010-02-23 00:00:00,62905201
62893716,20,171,,62905202
62893140,19,100,2010-02-23 00:00:00,62896650
62893141,19,100,,62896651
62874018,3,5000,2010-02-25 00:00:00,62858010
62874019,3,5000,,62858011
62874020,11,10,,62858012
62894054,6,200,,62891899
62894055,16,1750,,62891900
62894056,36,150,,62891901
62894057,63,450,,62891902
62893717,10,0,,62905203
62893718,11,10,,62905204
62893719,63,2200,,62905205
62874021,63,34,2010-02-25 00:00:00,62858013
62874022,10,0,,62858014
62874023,11,10,,62858015
62874024,63,34,,62858016
62888761,10,0,,62857749
62888762,63,150,,62857750
62894058,4,500,,62891903
62893142,63,25,,62896652
62878698,22,0,2010-02-26 00:00:00,62857138
62878699,22,0,,62857139
62878700,63,0,,62857140
62894059,20,100,,62891904
62894060,63,100,,62891905
62874025,7,350,,62858017
62874026,63,530,,62858018
62888763,10,0,,62857751
62874027,6,2500,,62858019
62874028,16,500,,62858020
62878701,11,20,,62857141
62893720,29,150,,62905206
62893146,3,500,2010-03-04 00:00:00,62896656
62893147,3,500,,62896657
62888767,7,1200,,62857755
62888768,16,3000,,62857756
62888769,20,1,,62857757
62888770,26,1400,,62857758
62888771,63,249,,62857759
62878704,63,825,,62857144
62878705,67,1,,62857145
62878706,29,200,,62857146
62884340,38,150,,62851418
62894028,11,15,,62890733
62884341,10,0,,62851419
62893110,9,0,,62895491
62893111,27,100,,62895492
62893112,9,0,,62895493
62893113,20,55,,62895494
62893114,25,40,,62895495
62893696,20,175,,62905182
62893115,29,100,,62895496
62893116,10,0,,62895497
62893117,11,10,,62895498
62888734,10,0,,62857722
62888735,11,30,,62857723
62873980,30,1,,62856828
62894029,10,0,,62890734
62894030,11,10,,62890735
62894031,10,0,,62890736
62878669,20,300,,62857109
62893118,4,300,,62895499
62878670,13,200,,62857110
62874471,63,30,,62864185
