offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
58948755,52364817,0,,,,,,,,
58948561,52363834,0,,,,,,,,
58950376,52364904,2,5,42,F,1,,,,
58950375,52364904,1,5,63,F,1,,,,
58944847,52360003,1,5,32,M,1,,,,
58944848,52360004,1,5,52,M,2,,,,
58944849,52360005,0,,,,,,,,
58944850,52360007,0,,,,,,,,
58944851,52360008,0,,,,,,,,
58944852,52360009,0,,,,,,,,
58944853,52360010,0,,,,,,,,
58944854,52360011,0,,,,,,,,
58944855,52360012,0,,,,,,,,
58944856,52360013,0,,,,,,,,
58944857,52360014,0,,,,,,,,
58944858,52360015,1,5,24,M,1,,,,
58944859,52360016,1,5,20,F,1,,,,
58944860,52360017,1,5,26,M,1,,,,
58944861,52360018,1,5,16,M,1,,,,
58944862,52360019,0,,,,,,,,
58944863,52360020,0,,,,,,,,
58944864,52360021,1,5,41,M,1,,,,
58944867,52360022,3,5,23,F,1,,,,
58944866,52360022,2,5,21,F,1,,,,
58944865,52360022,1,5,25,M,1,,,,
58944868,52360022,4,4,,M,1,,,,
58944869,52360023,1,5,25,M,1,,,,
58944870,52360024,1,5,49,M,1,,,,
58944871,52360025,0,,,,,,,,
58944872,52360026,1,5,29,F,1,,,,
58944873,52360027,0,,,,,,,,
58944874,52360028,1,5,41,M,1,,,,
58944876,52360029,2,5,41,M,1,,,,
58944875,52360029,1,5,16,M,1,,,,
58944877,52360030,1,5,15,M,1,,,,
58944878,52360031,1,5,21,M,1,,,,
58944879,52360032,0,,,,,,,,
58944880,52360033,1,4,,M,1,,,,
58944881,52360034,0,,,,,,,,
58944882,52360035,1,5,14,F,1,,,,
58944883,52360036,1,5,43,M,1,,,,
58944884,52360037,1,5,29,M,1,,,,
58944885,52360037,2,5,52,M,1,,,,
58944886,52360038,1,5,32,F,0,,,,
58944887,52360039,0,,,,,,,,
58944888,52360040,1,5,39,F,1,,,,
58944889,52360041,0,,,,,,,,
58944890,52360042,0,,,,,,,,
58944891,52360043,0,,,,,,,,
58944892,52360045,1,5,36,M,1,,,,
58944893,52360046,1,5,44,M,1,,,,
58944894,52360047,0,,,,,,,,
58944895,52360048,1,5,42,F,1,,,,
58944896,52360049,1,5,25,M,1,,,,
58946702,52361909,1,5,42,M,1,,,,
58946708,52361915,1,5,14,M,1,,,,
58948614,52363882,0,,,,,,,,
58948466,52362939,1,5,33,M,1,,,,
58948467,52362939,2,4,,M,0,,,,
58944897,52360050,1,5,16,M,1,,,,
58944898,52360051,0,,,,,,,,
58944899,52360052,1,5,28,M,2,,,,
58944900,52360053,1,5,33,M,1,,,,
58946740,52361945,0,,,,,,,,
58944975,52360920,0,,,,,,,,
58944976,52360921,0,,,,,,,,
58944978,52360922,2,5,27,M,1,,,,
58944977,52360922,1,5,19,F,1,,,,
58944979,52360923,1,5,48,M,1,,,,
58944980,52360924,0,,,,,,,,
58944981,52360925,0,,,,,,,,
58944982,52360926,0,,,,,,,,
58944983,52360927,0,,,,,,,,
58944984,52360928,0,,,,,,,,
58944985,52360929,0,,,,,,,,
58944986,52360930,0,,,,,,,,
58944987,52360931,0,,,,,,,,
58944988,52360932,0,,,,,,,,
58944989,52360933,0,,,,,,,,
58944990,52360934,0,,,,,,,,
58944991,52360935,0,,,,,,,,
58944992,52360936,1,4,,M,2,,,,
58944993,52360937,1,5,38,M,1,,,,
58944994,52360938,1,5,53,F,1,,,,
58944995,52360939,1,5,50,F,1,,,,
58944996,52360940,1,5,26,M,1,,,,
58944997,52360941,0,,,,,,,,
58944998,52360942,0,,,,,,,,
58944999,52360943,0,,,,,,,,
58945000,52360944,0,,,,,,,,
58945001,52360945,1,5,14,M,1,,,,
58945002,52360946,0,,,,,,,,
58945003,52360947,0,,,,,,,,
58945004,52360948,0,,,,,,,,
58945005,52360949,1,5,52,F,1,,,,
58945006,52360950,0,,,,,,,,
58945007,52360951,0,,,,,,,,
58945008,52360952,1,4,,F,1,,,,
58945009,52360953,0,,,,,,,,
58945010,52360954,1,5,40,M,1,,,,
58945011,52360955,0,,,,,,,,
58945012,52360956,0,,,,,,,,
58945013,52360957,1,5,13,M,1,,,,
58945014,52360958,1,5,20,M,1,,,,
58945015,52360959,0,,,,,,,,
58945016,52360960,1,5,41,F,1,,,,
58945017,52360961,1,5,54,M,1,,,,
58945018,52360962,0,,,,,,,,
58945019,52360963,1,5,17,M,1,,,,
58945020,52360963,2,5,15,M,1,,,,
58945022,52360964,2,5,15,M,1,,,,
58945021,52360964,1,5,17,M,1,,,,
58945023,52360965,1,4,,M,1,,,,
58945024,52360966,0,,,,,,,,
58945025,52360967,1,4,,M,0,,,,
58945026,52360968,0,,,,,,,,
58945027,52360969,0,,,,,,,,
58945028,52360970,1,5,18,M,1,,,,
58945029,52360971,1,5,53,M,1,,,,
58945030,52360972,1,5,65,M,1,,,,
58945031,52360973,0,,,,,,,,
58945032,52360974,1,5,13,M,1,,,,
58945033,52360975,0,,,,,,,,
58945034,52360976,0,,,,,,,,
58945036,52360977,2,5,8,F,1,,,,
58945035,52360977,1,5,10,M,1,,,,
58945037,52360978,1,5,34,M,1,,,,
58945039,52360979,2,5,36,M,1,,,,
58945038,52360979,1,5,40,M,1,,,,
58945040,52360980,1,5,27,M,1,,,,
58945042,52360981,2,4,,M,0,,,,
58945041,52360981,1,4,,M,0,,,,
58945043,52360982,0,,,,,,,,
58945044,52360983,0,,,,,,,,
58945045,52360984,0,,,,,,,,
58945046,52360985,0,,,,,,,,
58957988,52372671,1,5,37,M,1,,,,
58957989,52372672,0,,,,,,,,
58957990,52372673,1,5,27,M,1,,,,
58957991,52372674,1,4,,M,0,,,,
58957994,52372677,1,5,22,M,1,,,,
58957999,52372679,3,5,35,M,1,,,,
58957998,52372679,2,5,32,F,1,,,,
58957997,52372679,1,5,49,F,1,,,,
58944901,52360054,1,5,22,M,1,,,,
58944902,52360055,1,5,43,M,2,,,,
58944904,52360056,2,5,29,M,1,,,,
58944903,52360056,1,5,25,M,1,,,,
58944905,52360057,1,5,36,M,1,,,,
58944906,52360058,1,4,,M,1,,,,
58944907,52360059,1,5,38,M,1,,,,
58944908,52360060,1,5,33,M,1,,,,
58944909,52360061,0,,,,,,,,
58944910,52360062,1,5,28,M,1,,,,
58944911,52360063,1,5,37,M,1,,,,
58944912,52360063,2,5,46,M,2,,,,
58944913,52360064,1,5,38,M,1,,,,
58944916,52360065,3,5,38,M,1,,,,
58944915,52360065,2,5,44,M,1,,,,
58944914,52360065,1,5,42,M,1,,,,
58944917,52360066,0,,,,,,,,
58944918,52360067,1,4,,F,1,,,,
58944919,52360068,1,5,34,M,1,,,,
58944920,52360069,0,,,,,,,,
58944921,52360070,0,,,,,,,,
58944922,52360071,0,,,,,,,,
58944923,52360072,1,5,68,M,1,,,,
58944924,52360073,1,5,46,M,1,,,,
58944925,52360074,1,5,55,M,1,,,,
58944926,52360075,1,5,26,M,1,,,,
58944927,52360076,1,5,34,M,1,,,,
58944929,52360077,2,5,60,F,1,,,,
58944928,52360077,1,5,48,M,1,,,,
58944931,52360078,2,4,,F,0,,,,
58944930,52360078,1,4,,M,0,,,,
58944932,52360079,0,,,,,,,,
58944933,52360080,1,5,22,M,1,,,,
58944934,52360082,0,,,,,,,,
58944935,52360083,1,5,28,M,1,,,,
58944936,52360084,0,,,,,,,,
58944937,52360085,1,5,54,M,0,,,,
58944938,52360086,0,,,,,,,,
58944939,52360087,0,,,,,,,,
58944940,52360088,1,4,,F,0,,,,
58944941,52360088,2,5,21,F,1,,,,
58944942,52360089,1,5,35,M,3,,,,
58944943,52360090,1,5,31,M,1,,,,
58944944,52360091,0,,,,,,,,
58944945,52360092,1,5,27,M,1,,,,
58944946,52360093,1,5,54,M,1,,,,
58944947,52360094,1,5,43,F,1,,,,
58944948,52360095,1,5,16,M,1,,,,
58944949,52360096,1,5,33,M,1,,,,
58944951,52360097,2,4,,M,1,,,,
58944950,52360097,1,4,,M,1,,,,
58944952,52360098,0,,,,,,,,
58944953,52360099,1,5,45,M,1,,,,
58944954,52360100,0,,,,,,,,
58944955,52360101,1,5,47,F,1,,,,
58944957,52360102,2,4,,M,0,,,,
58944956,52360102,1,5,14,M,1,,,,
58944958,52360103,1,5,27,M,1,,,,
58944959,52360104,0,,,,,,,,
58944962,52360105,3,5,16,M,1,,,,
58944961,52360105,2,5,14,M,1,,,,
58944960,52360105,1,5,17,M,1,,,,
58944963,52360105,4,5,14,M,1,,,,
58944964,52360106,1,5,24,M,1,,,,
58944965,52360107,1,5,17,M,1,,,,
58944966,52360108,1,4,,M,2,,,,
58944968,52360109,2,5,48,F,1,,,,
58944967,52360109,1,5,50,F,1,,,,
58944969,52360110,1,5,30,F,1,,,,
58944970,52360111,1,5,16,M,1,,,,
58944971,52360112,0,,,,,,,,
58944972,52360113,0,,,,,,,,
58944973,52360114,1,5,58,M,1,,,,
58944974,52360115,1,5,37,F,1,,,,
58955998,52370650,2,5,39,F,1,,,,
58955997,52370650,1,4,,M,0,,,,
58945047,52360986,0,,,,,,,,
58945048,52360987,0,,,,,,,,
58945049,52360988,1,5,22,M,1,,,,
58945050,52360989,0,,,,,,,,
58945051,52360990,0,,,,,,,,
58945052,52360991,0,,,,,,,,
58945053,52360992,0,,,,,,,,
58945054,52360993,0,,,,,,,,
58945056,52360994,2,5,14,M,1,,,,
58945055,52360994,1,5,12,M,1,,,,
58945058,52360995,2,5,21,F,1,,,,
58945057,52360995,1,5,27,M,1,,,,
58945059,52360996,0,,,,,,,,
58945060,52360997,0,,,,,,,,
58945061,52360998,1,5,16,M,1,,,,
58945062,52360999,0,,,,,,,,
58945064,52361000,2,5,23,M,1,,,,
58945063,52361000,1,5,24,M,1,,,,
58945065,52361001,0,,,,,,,,
58945066,52361002,1,5,32,M,1,,,,
58945067,52361003,0,,,,,,,,
58945068,52361005,1,5,18,F,1,,,,
58945069,52361006,0,,,,,,,,
58945070,52361007,0,,,,,,,,
58945071,52361008,0,,,,,,,,
58945072,52361009,0,,,,,,,,
58945073,52361010,1,5,46,M,0,,,,
58945074,52361011,1,5,23,M,1,,,,
58945075,52361012,0,,,,,,,,
58945076,52361013,1,5,12,M,1,,,,
58945077,52361014,1,5,37,M,1,,,,
58945078,52361015,1,5,17,M,1,,,,
58945079,52361016,1,5,34,M,1,,,,
58945080,52361017,0,,,,,,,,
58945081,52361018,0,,,,,,,,
58945082,52361019,1,5,33,F,1,,,,
58945083,52361020,1,5,18,F,1,,,,
58945084,52361021,1,5,48,M,0,,,,
58945085,52361022,1,5,46,M,1,,,,
58945086,52361023,0,,,,,,,,
58945087,52361024,1,5,47,F,1,,,,
58945088,52361025,0,,,,,,,,
58945089,52361026,0,,,,,,,,
58945090,52361027,0,,,,,,,,
58945091,52361028,1,5,21,M,1,,,,
58945092,52361029,0,,,,,,,,
58945093,52361030,0,,,,,,,,
58945094,52361031,1,5,58,M,1,,,,
58945095,52361032,0,,,,,,,,
58945096,52361033,0,,,,,,,,
58945097,52361034,0,,,,,,,,
58945098,52361035,0,,,,,,,,
58945099,52361036,1,5,34,M,1,,,,
58945100,52361037,0,,,,,,,,
58945101,52361038,1,5,15,M,1,,,,
58946651,52361061,0,,,,,,,,
58946658,52361068,1,5,18,M,1,,,,
58954144,52368746,1,5,38,F,1,,,,
58955958,52369810,2,5,54,M,1,,,,
58955957,52369810,1,5,44,M,1,,,,
58952163,52365931,1,5,35,F,1,,,,
58948599,52363868,1,5,44,M,1,,,,
58946678,52361890,1,5,14,M,0,,,,
58946679,52361891,1,5,43,F,1,,,,
58946680,52361892,0,,,,,,,,
58946681,52361893,1,5,39,M,1,,,,
58946683,52361894,2,5,33,M,1,,,,
58946682,52361894,1,5,28,M,1,,,,
58946684,52361895,1,5,21,F,1,,,,
58946685,52361896,0,,,,,,,,
58946688,52361897,3,5,35,F,1,,,,
58946687,52361897,2,5,19,M,1,,,,
58946686,52361897,1,5,22,M,0,,,,
58946690,52361898,2,5,18,M,1,,,,
58946689,52361898,1,5,25,M,1,,,,
58946691,52361899,0,,,,,,,,
58946692,52361900,0,,,,,,,,
58946694,52361901,2,5,18,M,1,,,,
58946693,52361901,1,5,18,F,1,,,,
58946695,52361902,1,5,34,M,1,,,,
58946696,52361903,0,,,,,,,,
58946697,52361904,0,,,,,,,,
58946698,52361905,0,,,,,,,,
58946699,52361906,1,5,15,M,1,,,,
58946700,52361907,1,5,51,M,1,,,,
58946701,52361908,0,,,,,,,,
58946703,52361910,1,5,18,M,1,,,,
58946704,52361911,1,5,12,M,1,,,,
58946705,52361912,0,,,,,,,,
58946706,52361913,0,,,,,,,,
58946707,52361914,1,5,37,M,1,,,,
58946709,52361916,1,4,,M,1,,,,
58946710,52361917,1,5,26,M,0,,,,
58946711,52361918,1,5,27,M,1,,,,
58946712,52361919,1,5,40,M,1,,,,
58946713,52361920,1,5,44,M,1,,,,
58948633,52363900,1,5,44,M,1,,,,
58946892,52362887,0,,,,,,,,
58946919,52362912,1,5,14,F,1,,,,
58946937,52362928,0,,,,,,,,
58946714,52361921,1,4,,M,0,,,,
58946715,52361922,0,,,,,,,,
58946717,52361923,2,5,29,M,1,,,,
58946716,52361923,1,5,19,M,1,,,,
58946718,52361924,1,5,49,M,1,,,,
58946719,52361925,0,,,,,,,,
58946721,52361926,2,5,29,M,1,,,,
58946720,52361926,1,5,25,M,1,,,,
58946722,52361927,1,5,28,M,1,,,,
58946723,52361928,1,5,48,M,1,,,,
58946724,52361929,1,5,42,F,1,,,,
58946725,52361930,0,,,,,,,,
58946726,52361931,1,5,36,M,1,,,,
58946727,52361932,1,5,44,M,1,,,,
58946728,52361933,0,,,,,,,,
58946729,52361934,0,,,,,,,,
58946730,52361935,1,5,29,F,1,,,,
58946731,52361936,1,5,51,M,1,,,,
58946732,52361937,1,5,31,M,1,,,,
58946733,52361938,0,,,,,,,,
58946734,52361939,1,5,17,M,2,,,,
58946735,52361940,1,5,24,M,1,,,,
58946736,52361941,1,5,21,M,1,,,,
58946737,52361942,0,,,,,,,,
58946738,52361943,1,5,12,M,1,,,,
58946739,52361944,1,5,17,M,1,,,,
58946741,52361946,1,5,44,M,1,,,,
58946742,52361947,1,5,17,F,2,,,,
58946743,52361948,1,5,32,M,1,,,,
58946744,52361949,1,5,34,M,1,,,,
58946745,52361950,1,5,38,M,1,,,,
58946746,52361951,0,,,,,,,,
58946749,52361952,3,5,26,M,1,,,,
58946748,52361952,2,5,26,F,1,,,,
58946747,52361952,1,5,27,F,1,,,,
58946750,52361953,1,5,14,M,1,,,,
58946752,52361954,2,5,53,F,1,,,,
58946751,52361954,1,5,41,M,1,,,,
58946753,52361955,1,5,41,M,1,,,,
58946754,52361956,0,,,,,,,,
58946755,52361957,0,,,,,,,,
58946756,52361958,0,,,,,,,,
58946757,52361959,0,,,,,,,,
58946758,52361960,1,5,34,F,1,,,,
58946759,52361961,0,,,,,,,,
58946760,52361962,1,5,44,M,1,,,,
58946761,52361963,0,,,,,,,,
58946762,52361964,1,5,62,F,0,,,,
58946763,52361965,1,5,34,M,1,,,,
58946764,52361966,0,,,,,,,,
