victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
36471223,33812865,1,4,,,,5,25,M,1,2,N,,,,
36471225,33812867,1,4,,,,5,37,F,2,2,R,,,,
36471237,33812878,1,3,,,,,,,,,,,,,
36471245,33812885,1,4,,,,5,32,F,2,2,R,,,,
36471261,33812898,1,4,,,,5,51,M,1,2,N,,,,
36470134,33811892,1,4,,,,5,26,F,2,2,R,,,,
36470135,33811893,1,4,,,,5,23,F,2,2,N,,,,
36470136,33811894,1,4,,,,5,48,M,2,2,N,,,,
36470137,33811895,1,4,,,,5,30,M,1,2,N,,,,
36470138,33811896,1,4,,,,5,40,F,2,2,N,,,,
36470139,33811897,1,4,,,,5,26,F,2,2,R,,,,
36470140,33811898,1,4,,,,5,14,M,2,2,R,,,,
36470141,33811898,2,4,,,,5,16,M,2,2,R,,,,
36470142,33811899,1,4,,,,5,33,M,1,2,N,,,,
36470143,33811900,1,4,,,,5,37,M,1,2,N,,,,
36470144,33811901,1,4,,,,5,18,M,1,2,R,,,,
36470145,33811902,1,4,,,,5,28,M,2,2,R,,,,
36470146,33811903,1,3,,,,,,,,,,,,,
36470147,33811904,1,4,,,,5,19,M,2,2,R,,,,
36470148,33811905,1,4,,,,5,58,M,2,2,N,,,,
36470149,33811906,1,8,,,,,,,,,,,,,
36470150,33811907,1,4,,,,5,19,M,2,2,R,,,,
36470151,33811908,1,4,,,,5,37,M,2,2,N,,,,
36470152,33811909,1,4,,,,5,40,M,2,2,N,,,,
36470153,33811910,1,3,,,,,,,,,,,,,
36470154,33811911,1,4,,,,5,34,M,1,2,N,,,,
36470155,33811912,1,4,,,,5,24,F,2,2,R,,,,
36470156,33811913,1,4,,,,5,51,F,2,2,R,,,,
36470157,33811914,1,4,,,,5,35,M,1,2,R,,,,
36470158,33811915,1,4,,,,5,60,M,2,2,N,,,,
36470159,33811916,1,4,,,,5,17,M,2,2,R,,,,
36470160,33811917,1,4,,,,5,25,F,1,2,N,,,,
36470161,33811918,1,4,,,,5,50,M,2,2,N,,,,
36470162,33811919,1,4,,,,5,38,M,2,2,N,,,,
36470163,33811920,1,4,,,,5,34,M,2,2,N,,,,
36470164,33811921,1,4,,,,5,54,M,2,2,N,,,,
36470165,33811922,1,4,,,,5,85,F,2,2,N,,,,
36470166,33811923,1,4,,,,5,55,F,2,2,R,,,,
36470167,33811923,2,4,,,,5,21,M,2,2,N,,,,
36470168,33811923,3,4,,,,5,24,M,2,2,N,,,,
36470169,33811924,1,4,,,,5,34,M,2,2,N,,,,
36470170,33811925,1,8,,,,,,,,,,,,,
36470171,33811926,1,4,,,,5,14,M,2,2,N,,,,
36470172,33811927,1,3,,,,,,,,,,,,,
36470173,33811928,1,4,,,,5,53,M,1,1,N,,,,
36470174,33811929,1,8,,,,,,,,,,,,,
36470175,33811930,1,4,,,,5,42,F,2,2,R,,,,
36470176,33811931,1,4,,,,5,63,M,1,2,R,,,,
36470177,33811932,1,4,,,,5,31,M,1,2,N,,,,
36470178,33811933,1,4,,,,5,27,M,5,2,N,,,,
36470179,33811934,1,3,,,,,,,,,,,,,
36470180,33811935,1,4,,,,5,43,F,1,2,N,,,,
36470181,33811936,1,3,,,,,,,,,,,,,
36470182,33811937,1,4,,,,5,39,F,2,2,N,,,,
36470183,33811938,1,4,,,,5,43,M,2,2,N,,,,
36470184,33811939,1,4,,,,5,54,F,2,2,R,,,,
36470185,33811940,1,3,,,,,,,,,,,,,
36470186,33811941,1,4,,,,5,34,M,2,2,N,,,,
36470187,33811942,1,4,,,,5,49,M,2,2,N,,,,
36470188,33811943,1,4,,,,5,17,M,2,2,R,,,,
36470189,33811944,1,3,,,,,,,,,,,,,
36470190,33811945,1,4,,,,5,29,M,5,2,N,,,,
