suspect_using_id,offense_id
4,36848144
4,36859732
4,36859733
1,36848150
4,36855736
4,36859489
4,36859490
4,36859713
4,36858188
4,36858545
4,36858546
4,36859491
4,36859492
4,36858547
4,36858189
4,36852739
4,36852740
4,36852741
4,36848657
4,36848658
4,36859493
4,36848120
4,36848659
4,36858548
4,36859714
4,36859494
4,36858549
4,36848660
4,36852742
4,36848661
4,36848121
4,36859495
4,36848122
4,36848123
4,36858190
4,36858191
4,36852743
4,36859496
4,36859497
4,36858550
4,36848124
4,36848125
4,36848126
4,36848662
4,36848663
4,36858551
4,36858192
4,36859715
4,36848127
4,36859716
4,36848664
4,36859498
4,36859499
4,36859717
4,36848665
4,36859500
4,36859501
4,36858193
4,36858552
4,36859718
4,36848666
4,36848667
4,36848668
4,36848128
4,36858194
4,36848669
4,36848670
4,36848129
4,36858553
4,36858195
4,36858554
4,36858555
4,36848671
4,36859502
4,36852744
4,36852745
4,36859719
4,36858556
4,36859316
4,36859720
4,36859721
4,36848130
4,36858196
4,36859503
4,36858197
4,36858198
4,36859504
4,36859505
4,36859722
4,36859506
4,36852746
4,36859507
4,36859317
4,36849432
4,36848131
4,36858199
4,36852747
4,36848132
4,36848133
4,36859723
4,36852748
4,36848134
4,36852749
4,36858200
4,36859724
4,36859725
4,36858201
4,36852750
4,36852751
4,36859508
4,36859509
4,36848135
4,36858202
4,36848136
4,36859510
4,36859318
4,36852752
4,36849433
4,36849434
4,36858203
4,36859319
4,36859511
4,36859512
4,36859513
4,36859320
4,36859321
4,36848137
4,36849435
4,36852753
4,36852754
4,36859322
4,36848138
4,36849436
4,36852755
4,36859726
4,36849437
4,36852756
4,36859323
4,36859324
4,36858204
4,36858205
4,36859727
4,36852757
4,36848139
4,36848140
4,36852758
4,36859514
4,36859325
4,36859326
4,36849438
3,36852759
4,36859728
4,36848141
4,36852760
4,36859729
4,36859327
4,36852761
4,36849439
1,36852762
1,36852763
4,36859515
4,36859516
4,36858206
4,36859328
4,36858207
4,36859730
4,36858208
4,36859517
4,36858209
4,36858210
4,36859518
4,36859731
4,36849440
4,36859519
4,36849441
4,36859520
4,36852764
4,36859329
4,36848142
4,36848143
4,36848932
4,36848933
4,36859354
4,36848934
4,36848935
4,36859355
4,36848937
4,36848145
4,36858211
4,36859521
4,36858212
4,36849442
4,36848146
4,36852765
4,36849443
4,36848147
4,36849444
4,36848148
4,36859734
4,36859735
4,36849445
4,36849446
4,36858213
4,36849447
4,36848149
4,36858214
4,36859330
4,36852766
4,36849448
4,36859736
4,36859331
4,36852767
4,36859737
4,36848151
4,36849449
4,36848152
4,36855735
4,36852768
4,36859738
4,36859739
4,36859522
4,36855737
4,36855738
4,36852769
4,36859740
4,36858215
4,36852770
4,36852771
4,36859741
4,36858216
4,36858217
4,36859742
4,36859743
4,36858218
4,36859332
4,36848153
4,36859333
4,36852772
4,36848154
3,36859523
3,36859524
4,36852773
4,36859334
4,36852774
4,36859525
4,36859744
4,36859745
4,36859746
4,36855739
4,36859335
4,36865094
4,36865095
4,36865096
4,36865097
4,36865098
4,36855740
4,36858219
4,36865099
4,36855741
4,36852775
4,36858220
4,36852776
4,36852777
4,36848155
4,36859336
4,36859337
4,36859338
4,36865100
4,36852778
4,36855742
4,36859339
4,36848156
4,36848157
4,36848158
4,36858221
4,36852779
4,36848159
4,36855743
4,36855744
4,36859526
4,36859340
4,36852780
4,36852781
4,36858222
4,36859527
4,36859528
4,36858223
4,36858224
4,36859341
4,36859342
4,36858225
4,36852782
4,36855745
4,36852783
4,36852784
4,36859529
4,36859343
4,36865101
4,36855746
4,36852785
4,36852786
4,36858226
4,36852787
4,36855747
4,36859344
4,36855748
4,36859530
4,36858227
4,36858228
4,36858229
4,36848160
4,36852788
4,36855749
4,36848161
4,36865102
4,36859345
3,36859346
3,36859347
4,36855750
4,36865103
4,36858230
4,36848926
4,36865104
4,36848927
4,36855751
4,36859531
4,36865105
4,36859532
4,36859348
4,36859349
4,36865106
4,36855752
4,36859533
4,36855753
4,36865107
1,36855754
4,36865108
4,36865109
4,36852789
4,36858231
1,36852790
4,36859350
4,36848928
4,36858232
4,36852791
1,36858233
4,36852792
4,36848929
4,36848930
4,36848931
4,36852793
4,36859351
4,36859534
1,36858234
4,36855755
4,36855756
4,36852794
4,36859352
4,36852795
4,36865110
4,36858235
4,36858236
4,36852796
4,36859353
4,36865133
4,36859564
4,36856536
4,36858262
4,36859379
4,36854292
4,36858263
4,36858264
4,36859565
4,36856537
4,36858165
4,36858166
4,36865134
4,36865135
4,36859380
4,36858167
4,36858168
4,36858169
4,36858170
4,36859566
4,36859567
4,36858171
4,36865132
4,36865136
4,36865137
4,36858172
4,36859381
4,36858265
4,36858266
4,36858267
4,36856538
4,36856539
4,36856540
4,36859568
4,36859382
4,36865138
4,36858936
4,36858268
4,36858937
4,36858938
4,36856541
4,36858269
4,36858270
4,36865139
4,36865140
4,36865141
4,36856542
4,36859569
4,36858271
4,36859383
4,36865142
4,36859384
4,36865143
4,36858939
4,36859385
4,36856543
4,36859570
4,36854293
4,36859386
4,36865144
4,36865145
4,36854294
4,36858940
4,36859387
4,36865146
4,36858941
4,36858942
4,36858943
4,36856544
4,36856545
4,36858944
4,36859571
4,36859572
4,36856546
4,36858945
4,36858946
4,36865147
4,36865148
4,36859389
4,36855757
4,36848936
4,36859535
4,36859356
4,36859357
4,36848938
4,36859536
4,36848939
4,36858237
4,36859358
4,36848940
4,36858238
4,36854266
4,36854267
4,36858239
4,36856513
4,36859537
4,36858240
4,36856514
4,36852797
4,36859538
4,36858241
4,36852798
4,36865111
4,36859539
4,36865112
4,36858242
4,36858243
4,36865113
4,36854268
4,36859359
4,36865114
4,36859540
4,36854269
4,36854270
4,36859360
4,36852799
4,36859361
4,36859362
4,36859363
4,36858244
4,36858245
4,36858246
4,36854271
4,36859364
4,36856515
4,36865115
4,36856516
4,36865116
4,36856517
4,36852800
4,36856518
4,36865117
4,36859541
4,36858247
4,36858248
4,36859365
4,36859366
4,36859367
4,36856519
4,36852801
