victim_id,injury_id
36471225,5
36471245,5
36470136,4
36470138,4
36470139,5
36470140,5
36470141,5
36470145,3
36470147,5
36470150,4
36470151,5
36470155,5
36470159,5
36470171,5
36470178,5
36470182,5
36470184,5
36470186,4
36470188,5
36471108,5
36471109,6
36471110,5
36471116,5
36471119,5
36471121,4
36471122,5
36471123,5
36471126,5
36471128,5
36471129,5
36471134,4
36471138,4
36471141,4
36471142,5
36471144,4
36471148,5
36471152,5
36471154,5
36471155,5
36471156,5
36471157,5
36471158,5
36471159,5
36471160,5
36471162,5
36471168,4
36471173,5
36471174,4
36471179,4
36471185,1
36471187,5
36471188,4
36471190,5
36471191,4
36471194,5
36471195,5
36471196,4
36471200,4
36471203,5
36471204,5
36471205,5
36471207,5
36471208,5
36471210,5
36471212,4
36471213,5
36471219,5
36471220,5
36472307,4
36471224,5
36471228,4
36471230,5
36471231,5
36471235,5
36471236,5
36471239,5
36471241,4
36471247,4
36471252,4
36471254,5
36471253,5
36471255,5
36471256,5
36471257,5
36471258,5
36471263,5
36471265,4
36471266,5
36471267,5
36471269,5
36471271,5
36471272,5
36471273,5
36471276,4
36471277,4
36472189,4
36472195,4
36472197,5
36472200,4
36472204,5
36472205,5
36472206,4
36472207,5
36472209,5
36472210,5
36472213,5
36472214,4
36472218,5
36472219,5
36472221,4
36472223,4
36472225,5
36472228,5
36472229,3
36472234,4
36472242,4
36472246,4
36472248,5
36472249,5
36472247,5
36472250,4
36472251,4
36472253,4
36472259,4
36472261,5
36472264,4
36472264,7
36472268,5
36472271,4
36472272,5
36472273,5
36472274,5
36472275,5
36472276,5
36472277,5
36472278,5
36472281,4
36472283,5
36472286,5
36472287,4
36472288,4
36472289,5
36472290,4
36472291,4
36472295,4
36472296,3
36472297,4
36472298,5
36472299,4
36472304,5
36472305,4
36473390,4
36473392,5
36473395,5
36473397,4
36473398,5
36473401,5
36473408,4
36473412,5
36473413,5
36473414,5
36473416,4
36473417,5
36473420,4
36473421,4
36473422,4
36473423,5
36473424,5
36473425,5
36473426,5
36473432,5
36473437,5
36473438,4
36473439,4
36473440,4
36473441,4
36473442,5
36474351,5
36474353,5
36474354,4
36474356,4
36474358,5
36474360,4
36474364,5
36472312,4
36472318,5
36472319,5
36472320,5
36472322,5
36472324,4
36472325,4
36472327,5
36472329,5
36472330,4
36472331,4
36472332,4
36472333,4
36472339,4
36472343,5
36472345,4
36472347,5
36472354,5
36472358,4
36472360,5
36473274,5
36473275,5
36473276,4
36473283,4
36473284,5
36473285,5
36473286,4
36473288,5
36473290,4
36473294,5
36473295,4
36473296,4
36473302,4
36473302,8
36473303,5
36473304,5
36473305,5
36473306,5
36473310,5
36473311,5
36473313,5
36473316,4
36473321,5
36473322,5
36473326,6
36473327,5
36473328,5
36473329,4
36473331,5
36473333,3
36473333,4
36473333,7
36473334,5
36473336,4
36473337,5
36473339,4
36473341,5
36473343,4
36473344,5
36473347,5
36473348,5
36473354,4
36473358,5
36473363,5
36473365,5
36473366,5
36473370,4
36473371,5
36473374,5
36473375,5
36473376,4
36473380,5
36473381,5
36473383,3
36473384,4
36473386,5
36473388,4
36474475,4
36474477,5
36474478,4
36474480,5
36474481,4
36474482,4
36474483,7
36474486,5
36474488,4
36474494,5
36474496,4
36474499,5
36474501,6
36474502,5
36474503,5
36474505,5
36474510,8
36474512,4
36474515,5
36474521,5
