agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
2244,33812865,3889853,200603356,,,2006-01-31 00:00:00,,13,6,,0,C,2006_01_DCMTP0000_200603356_INC_NIBRS,,,
2244,33812867,3889853,200603404,,,2006-01-30 00:00:00,,18,6,,0,C,2006_01_DCMTP0000_200603404_INC_NIBRS,,,
2244,33812878,3889853,200603588,,,2006-01-29 00:00:00,,15,6,,0,C,2006_01_DCMTP0000_200603588_INC_NIBRS,,,
2244,33812885,3889853,200603698,,,2006-01-20 00:00:00,,18,6,,0,C,2006_01_DCMTP0000_200603698_INC_NIBRS,,,
2244,33812898,3889853,200604028,,,2006-01-25 00:00:00,,16,6,,0,C,2006_01_DCMTP0000_200604028_INC_NIBRS,,,
2244,33811892,3889853,200600011,,,2006-01-01 00:00:00,,0,6,,0,C,2006_01_DCMTP0000_200600011_INC_NIBRS,,,
2244,33811893,3889853,200600030,,,2006-01-01 00:00:00,,2,6,,0,C,2006_01_DCMTP0000_200600030_INC_NIBRS,,,
2244,33811894,3889853,200600061,,,2006-01-01 00:00:00,,20,6,,0,C,2006_01_DCMTP0000_200600061_INC_NIBRS,,,
2244,33811895,3889853,200600092,,,2006-01-02 00:00:00,,19,6,,0,C,2006_01_DCMTP0000_200600092_INC_NIBRS,,,
2244,33811896,3889853,200600142,,,2006-01-03 00:00:00,,6,6,,0,C,2006_01_DCMTP0000_200600142_INC_NIBRS,,,
2244,33811897,3889853,200600150,,,2006-01-03 00:00:00,,8,6,,0,C,2006_01_DCMTP0000_200600150_INC_NIBRS,,,
2244,33811898,3889853,200600190,,,2006-01-03 00:00:00,,17,6,,0,C,2006_01_DCMTP0000_200600190_INC_NIBRS,,,
2244,33811899,3889853,200600191,,,2006-01-03 00:00:00,,8,6,,0,C,2006_01_DCMTP0000_200600191_INC_NIBRS,,,
2244,33811900,3889853,200600209,,,2006-01-03 00:00:00,,5,6,,0,C,2006_01_DCMTP0000_200600209_INC_NIBRS,,,
2244,33811901,3889853,200600219,,,2006-01-03 00:00:00,,23,6,,0,C,2006_01_DCMTP0000_200600219_INC_NIBRS,,,
2244,33811902,3889853,200600269,,,2006-01-04 00:00:00,,15,6,,0,C,2006_01_DCMTP0000_200600269_INC_NIBRS,,,
