suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,66626906,1,11,4489099
2,66626911,1,1,4489100
5,66626914,1,11,4489101
5,66626915,2,1,4489102
5,66626919,5,1,4489103
5,66626929,6.3,1,4489104
16,66612487,1,11,4489118
5,66612493,31.6,1,4489119
5,66612496,24.5,1,4489120
5,66612504,378,1,4489121
5,66613651,53.4,1,4489122
5,66626935,10,1,4489199
5,66626938,1,1,4489200
5,66626939,5,1,4489201
5,66626943,16,1,4489202
5,66626945,1,1,4489203
5,66626950,3,1,4489204
5,66626959,5,1,4489205
5,66626966,21,1,4489206
5,66626968,13.5,1,4489207
16,66626970,1,11,4489208
5,66626975,3.5,1,4489209
5,66626977,1,1,4489210
5,66626993,0.18,1,4489211
5,66612533,9.1,1,4489227
5,66612557,8.18,1,4489228
5,66625869,1,1,4489325
12,66627010,0.05,1,4489326
1,66627011,0.05,1,4489327
5,66733650,1.57,1,4493591
5,66733678,1.73,1,4493592
5,66736055,30,1,4493598
8,66740895,7,9,4493623
5,66740948,1,1,4493624
5,66740955,1,1,4493625
5,66740958,1,1,4493626
5,66728899,12.5,1,4493655
5,66728904,1,1,4493656
6,66728906,1,9,4493657
12,66728912,2.76,1,4493658
5,66728915,12.3,1,4493659
5,66728916,17.67,1,4493660
5,66728919,14.18,1,4493661
5,66728927,3,1,4493662
16,66728934,1,9,4493663
5,66728936,1,1,4493664
5,66733681,13.73,1,4493676
5,66733693,3,1,4493677
2,66733695,1.49,1,4493678
5,66733697,2.06,1,4493679
5,66733703,0.15,1,4493680
5,66740971,15,1,4493730
16,66745178,1,9,4493740
12,66745188,1,1,4493741
16,66745221,1,9,4493742
5,66745222,1,1,4493743
16,66727771,1,9,4493747
5,66727779,1,1,4493748
12,66727781,0.2,1,4493749
8,66727786,3,9,4493750
8,66727798,126,9,4493751
12,66734973,0.14,1,4493787
5,66734981,2.09,1,4493788
5,66734984,1,1,4493789
12,66735013,1,1,4493790
12,66735030,5,1,4493791
5,66735039,1,1,4493792
5,66739884,1,1,4493821
5,66823528,2,1,4498035
5,66823554,0.1,1,4498036
1,66823556,1.5,1,4498037
5,66825953,0.2,1,4498050
1,66827120,0.05,1,4498051
8,66840248,3,9,4498116
5,66840976,2,1,4498117
5,66823565,0.1,1,4498118
1,66823582,2,1,4498119
5,66823596,2,1,4498120
5,66823617,82,1,4498121
8,66826008,10,9,4498134
5,66823652,1,1,4498180
5,66828534,2.4,1,4498207
5,66828555,247,1,4498208
8,66839180,5,9,4498240
5,66839183,1.4,1,4498241
5,66839197,0.3,1,4498242
5,66796095,10,1,4498285
5,66843441,25,1,4506916
5,66843453,3,1,4506917
5,66847043,20,1,4506926
5,66847068,8,1,4506927
5,66847074,235,1,4506928
5,66847089,1.25,1,4506929
5,66854363,15,1,4506964
8,66854379,1,9,4506965
5,66854388,2,1,4506966
5,66854390,1.2,1,4506967
5,66843461,1.2,1,4506987
5,66843465,2,1,4506988
5,66843500,1,1,4506989
5,66843520,1.3,1,4506990
5,66851952,403,1,4507017
5,66851961,2490,1,4507018
5,66854423,1,1,4507022
5,66854436,0.1,1,4507023
5,66854458,7,1,4507024
5,66854461,2,1,4507025
5,66854474,2,1,4507026
5,66842378,9.2,1,4507065
5,66842381,1,1,4507066
16,66842390,10,1,4507067
5,66843553,4,1,4507068
5,66843557,50.1,1,4507069
5,66846008,2,1,4507076
12,66846027,9.3,1,4507077
1,66853298,3,1,4507102
5,66853304,0.5,1,4507103
2,66853317,24,1,4507104
5,66860126,2.5,1,4507131
2,66860132,1.5,1,4507132
5,66842415,10,1,4507134
5,66842417,1.5,1,4507135
5,66842420,60.7,1,4507136
12,66842446,1.2,1,4507137
5,66846031,1828.5,1,4507142
5,66846041,20,1,4507143
5,66846045,108,1,4507144
16,66846060,5,9,4507145
5,66853365,2,1,4507162
5,66853366,1,1,4507163
5,66687025,8.08,1,4484991
5,66687030,10.3,1,4484992
5,66687034,0.3,1,4484993
5,66687036,3.2,1,4484994
5,66687039,0.5,1,4484995
2,66687040,0.7,1,4484996
2,66687072,0.7,1,4484997
5,66675829,1,11,4485028
16,66675877,5,9,4485029
12,66675879,1.075,1,4485030
5,66675881,33.02,1,4485031
5,66675883,5,1,4485032
5,66675892,5.083,1,4485033
5,66676986,3,1,4485034
5,66625929,1,1,4489415
5,66625934,1,1,4489416
5,66625939,1,1,4489417
4,66612734,1,11,4489433
5,66612736,105.3,1,4489434
5,66625957,1,11,4489495
5,66625973,1,11,4489496
5,66625997,3,1,4489497
5,66626002,41,1,4489498
5,66612755,5,1,4489529
16,66612768,1,11,4489530
16,66618766,2,9,4489555
5,66618785,11.02,1,4489556
5,66618808,10.6,1,4489557
5,66618811,82.39,1,4489558
5,66618823,3,1,4489559
5,66624885,4,1,4489593
5,66624888,1,11,4489594
5,66628498,2,1,4489606
5,66628521,3,1,4489607
5,66611620,6.5,1,4489611
5,66611626,20.6,1,4489612
2,66611632,5.9,1,4489613
5,66611633,130.8,1,4489614
16,66611636,1,11,4489615
5,66611642,17,1,4489616
5,66611686,9.4,1,4489617
5,66735055,1,1,4493886
5,66735056,5,1,4493887
5,66735071,1,1,4493888
5,66735081,1,1,4493889
5,66735085,1,1,4493890
5,66735089,1,1,4493891
5,66735092,1,1,4493892
16,66735096,1,11,4493893
16,66735099,1,9,4493894
5,66735111,4,1,4493895
12,66727979,1,1,4493952
5,66733934,3,1,4493972
5,66733942,68.81,1,4493973
12,66733944,1.25,1,4493974
8,66733954,1,9,4493975
5,66733967,0.67,1,4493976
5,66733970,1.04,1,4493977
5,66728010,1,1,4494006
5,66733986,2,1,4494035
16,66733989,6,9,4494036
5,66733992,3.4,1,4494037
5,66742496,1,1,4494070
5,66742508,1,1,4494071
5,66742513,1,1,4494072
5,66742517,1,1,4494073
5,66742526,140,1,4494074
5,66742534,1,1,4494075
5,66726871,1,1,4494084
17,66726872,1,9,4494085
5,66726886,6.5,1,4494086
5,66726926,5.07,1,4494087
5,66726930,25.5,1,4494088
12,66785217,2,1,4498343
12,66791236,0.1,1,4498365
5,66791239,0.1,1,4498366
16,66791243,17.5,9,4498367
5,66791257,1,1,4498368
12,66791272,3,1,4498369
5,66791277,0.1,1,4498370
5,66791278,1,1,4498371
5,66796140,2,1,4498390
5,66796157,2,1,4498391
2,66797395,8,1,4498403
12,66797396,453,1,4498404
5,66797409,28,1,4498405
5,66797414,5,1,4498406
5,66785239,2,1,4498433
5,66791287,0.1,1,4498456
5,66797422,1,1,4498499
5,66797429,1,1,4498500
5,66797430,0.1,1,4498501
2,66797441,5,1,4498502
5,66797442,0.25,1,4498503
16,66797474,3,9,4498504
16,66799898,5,9,4498516
5,66799909,0.1,1,4498517
5,66784115,1,1,4498522
16,66784168,148,9,4498523
5,66796345,0.1,1,4498572
5,66796358,5,1,4498573
5,66797499,1,1,4498574
5,66856029,0.1,1,4507419
5,66856042,1.25,1,4507420
5,66856058,4,1,4507421
5,66687088,0.4,1,4485182
5,66687108,0.5,1,4485183
5,66687124,5,1,4485184
5,66680559,1,1,4485428
5,66680560,1,1,4485429
5,66616419,7,1,4489642
5,66616422,1,11,4489643
16,66616435,1,11,4489644
1,66616449,4.9,1,4489645
5,66616450,28.39,1,4489646
2,66616470,21.3,1,4489647
5,66617686,6.2,1,4489653
5,66618826,10,1,4489654
5,66618829,6,1,4489655
5,66618831,1,11,4489656
16,66618840,1,9,4489657
5,66618843,1,1,4489658
1,66618844,1,1,4489659
2,66618846,1,11,4489660
5,66618849,3,1,4489661
5,66618851,9.5,1,4489662
5,66618852,1,11,4489663
5,66618855,2.5,1,4489664
5,66618858,0.002,1,4489665
5,66618860,0.385,1,4489666
5,66618868,1,11,4489667
5,66618876,1,1,4489668
16,66618885,10,9,4489669
16,66624909,12,9,4489689
1,66624911,1,11,4489690
5,66624930,2,1,4489691
8,66624932,80,9,4489692
5,66624940,6,1,4489693
5,66624944,1,1,4489694
5,66624948,2,1,4489695
5,66624952,4.5,1,4489696
5,66624955,3,1,4489697
5,66624968,5,1,4489698
5,66628530,1,11,4489706
5,66628545,1,11,4489707
5,66628551,2,1,4489708
5,66628555,1,11,4489709
5,66628559,1,1,4489710
16,66628568,35.5,9,4489711
8,66628570,1,11,4489712
5,66628571,9.5,1,4489713
5,66628573,1,11,4489714
5,66628576,1,11,4489715
5,66628593,1,11,4489716
5,66611701,6,1,4489722
5,66611702,5.2,1,4489723
16,66611713,1,11,4489724
5,66615329,31.6,1,4489742
5,66615348,29.3,1,4489743
5,66615362,4,1,4489744
5,66615366,49.7,1,4489745
12,66615369,5,1,4489746
5,66616508,63,1,4489747
