offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
37819222,33681163,0,,,,,,,,
37819237,33681176,2,5,29,M,1,,,,
37819236,33681176,1,5,54,F,1,,,,
37819246,33681185,1,5,17,F,1,,,,
37819254,33681192,0,,,,,,,,
37819260,33681198,0,,,,,,,,
37819265,33681203,1,5,25,M,0,,,,
37819270,33681208,1,5,21,M,1,,,,
37819122,33681079,0,,,,,,,,
37819131,33681086,0,,,,,,,,
37819140,33681095,1,5,18,M,1,,,,
37819157,33681107,2,5,38,F,1,,,,
37819156,33681107,1,5,48,M,1,,,,
37819159,33681108,2,5,23,M,1,,,,
37819158,33681108,1,5,30,M,1,,,,
37819280,33681218,1,5,22,M,1,,,,
37819169,33681117,1,5,17,F,1,,,,
37819171,33681118,2,5,16,M,1,,,,
37819170,33681118,1,5,16,M,1,,,,
37819184,33681130,1,5,26,F,1,,,,
37819206,33681150,1,5,38,U,0,,,,
37819216,33681158,2,5,48,F,1,,,,
37819215,33681158,1,5,33,F,1,,,,
37817562,33680242,0,,,,,,,,
37817569,33680248,1,5,43,M,1,,,,
37819105,33681063,0,,,,,,,,
37819295,33682021,0,,,,,,,,
37819301,33682027,1,5,38,M,1,,,,
37819305,33682030,2,5,48,F,1,,,,
37819304,33682030,1,5,39,M,1,,,,
37819311,33682036,0,,,,,,,,
37820993,33682986,0,,,,,,,,
37821002,33682995,1,5,50,M,1,,,,
37821013,33683006,0,,,,,,,,
37821019,33683011,2,5,15,M,1,,,,
37821018,33683011,1,5,16,M,1,,,,
37819330,33682053,0,,,,,,,,
37819340,33682059,0,,,,,,,,
37819352,33682070,1,5,14,F,1,,,,
37819362,33682079,1,5,41,F,1,,,,
37820977,33682175,1,5,32,U,0,,,,
37820980,33682178,1,5,40,M,1,,,,
37821027,33683015,0,,,,,,,,
37821034,33683022,0,,,,,,,,
37821037,33683023,3,5,22,M,1,,,,
37821036,33683023,2,5,22,M,1,,,,
37821035,33683023,1,5,20,M,1,,,,
37821042,33683028,0,,,,,,,,
37821053,33683037,2,5,29,F,1,,,,
37821052,33683037,1,5,43,M,1,,,,
37819383,33682097,1,5,31,M,1,,,,
37819388,33682102,0,,,,,,,,
37819409,33682119,0,,,,,,,,
37820926,33682127,0,,,,,,,,
37821065,33683047,0,,,,,,,,
37821071,33683053,1,5,15,U,0,,,,
37821072,33683054,0,,,,,,,,
37821073,33683055,0,,,,,,,,
37821074,33683056,0,,,,,,,,
37821076,33683058,0,,,,,,,,
37820962,33682161,0,,,,,,,,
37820971,33682169,1,5,32,U,0,,,,
37819116,33681073,0,,,,,,,,
37819117,33681074,1,5,35,M,1,,,,
37819118,33681075,1,5,59,F,1,,,,
37819119,33681076,0,,,,,,,,
37819120,33681077,0,,,,,,,,
37817575,33680254,1,5,15,M,1,,,,
37817563,33680243,1,5,19,M,1,,,,
37817564,33680244,0,,,,,,,,
37817565,33680245,1,5,18,M,2,,,,
37817566,33680245,2,5,14,F,1,,,,
37817567,33680246,1,5,19,M,1,,,,
37817568,33680247,0,,,,,,,,
37817573,33680252,0,,,,,,,,
37817577,33680255,2,5,22,M,1,,,,
37817576,33680255,1,5,19,M,1,,,,
37817578,33680256,0,,,,,,,,
37817581,33680259,0,,,,,,,,
37819098,33680262,1,5,19,M,1,,,,
37819099,33681057,1,5,14,M,1,,,,
37819100,33681058,0,,,,,,,,
37819101,33681059,1,5,30,M,1,,,,
37819102,33681060,1,5,38,F,1,,,,
37819103,33681061,0,,,,,,,,
37819104,33681062,0,,,,,,,,
37819106,33681064,1,5,46,M,1,,,,
37819107,33681065,0,,,,,,,,
37819108,33681066,0,,,,,,,,
37819109,33681067,1,5,20,M,1,,,,
37819110,33681068,1,5,20,M,1,,,,
37819111,33681069,1,5,20,M,1,,,,
37819112,33681070,0,,,,,,,,
37819114,33681071,2,5,23,M,2,,,,
37819113,33681071,1,5,18,M,1,,,,
37819320,33682044,1,5,29,M,1,,,,
37819329,33682052,1,5,36,F,1,,,,
37819361,33682078,1,5,20,M,1,,,,
37819368,33682084,1,5,23,F,1,,,,
