"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2017,26027699,1,26047312
2017,26027712,1,26047326
2017,26027749,1,26047363
2017,26028052,1,26047665
2017,25839734,1,25858948
2017,25839763,1,25858977
2017,25839825,1,25859039
2017,25839851,1,25859065
2017,25839855,1,25859069
2017,25839902,1,25859116
2017,25839926,1,25859139
2017,25839961,1,25859175
2017,25839963,1,25859177
2017,25676917,1,25695806
2017,26027616,1,26047227
2017,26027632,1,26047245
2017,26027669,1,26047280
2017,26028089,1,26047702
2017,26028086,1,26047700
2017,25839729,1,25858943
2017,25839710,1,25858924
2017,25839712,1,25858926
2017,25839713,1,25858928
2017,25839780,1,25858994
2017,25676894,1,25695783
2017,25676905,1,25695794
2017,25676828,3,25695717
2017,25676896,1,25695785
2017,25676904,1,25695793
2017,25676910,1,25695799
2017,25676953,1,25695842
2017,26027662,1,26047274
2017,26027679,1,26047292
2017,26027698,1,26047311
2017,26027713,1,26047325
2017,26027952,1,26047565
2017,26028029,1,26047644
2017,26028028,1,26047639
2017,25839739,1,25858953
2017,25839726,1,25858937
2017,25839728,1,25858942
2017,25839708,1,25858922
2017,25839730,1,25858944
2017,25839717,1,25858931
2017,25839722,1,25858936
2017,25839731,1,25858945
2017,25839714,1,25858927
2017,25839721,1,25858935
2017,25839711,1,25858925
2017,25839709,1,25858923
2017,25839719,1,25858933
2017,25839720,1,25858934
2017,25839768,1,25858982
2017,25839810,1,25859024
2017,25839817,7,25859031
2017,25839893,1,25859107
2017,25839957,1,25859171
2017,25676814,1,25695702
2017,25676841,1,25695730
2017,25676875,1,25695763
2017,25676938,1,25695827
2017,25676893,1,25695782
2017,25676954,1,25695843
2017,26028040,1,26047653
2017,26028122,1,26047736
2017,26027674,1,26047287
2017,26027696,1,26047309
2017,26027897,1,26047510
2017,25676898,1,25695787
2017,25839744,1,25858958
2017,25839811,1,25859025
2017,25839927,1,25859141
2017,25840002,1,25859216
2017,25676892,1,25695781
2017,25676915,1,25695804
2017,25676906,1,25695795
2017,25676914,1,25695803
2017,25839706,1,25858920
2017,25839747,1,25858961
2017,25839814,1,25859028
2017,25839813,1,25859027
2017,26681470,7,26701912
2017,26681489,1,26701931
2017,26681502,1,26701943
2017,26681542,1,26701984
2017,25839724,1,25858939
2017,25839737,1,25858951
2017,25839749,1,25858963
2017,25839903,1,25859118
2017,25839985,1,25859199
2017,26027894,1,26047507
2017,26028059,1,26047672
2017,26028193,1,26047806
2017,25839738,1,25858952
2017,25839740,1,25858955
2017,25839764,1,25858978
2017,25839800,1,25859014
2017,25839824,1,25859035
2017,25840004,1,25859218
2017,25840007,1,25859221
2017,25840005,1,25859219
2017,25840012,1,25859226
2017,26027715,1,26047327
2017,26027786,1,26047399
2017,26027867,1,26047480
2017,26028036,1,26047649
2017,26027590,1,26047203
2017,26027704,1,26047317
2017,26027703,1,26047316
2017,26028295,1,26047908
2017,25676925,1,25695814
2017,25676919,1,25695808
2017,26027702,1,26047315
2017,26027728,1,26047341
2017,26027883,1,26047496
2017,25676891,7,25695780
2017,26027723,1,26047336
2017,26027787,1,26047400
2017,29423677,1,29456428
2017,29529872,1,29558738
2017,29525304,1,29558709
2017,30010129,1,30035399
2017,29423680,1,29452515
2017,30010105,1,30030627
2017,30010106,1,30030628
2017,30014902,1,30035374
2017,30019217,1,30039664
2017,30019219,7,30039667
2017,30014933,1,30035405
2017,30014904,1,30035376
2017,30014891,7,30035364
2017,30014889,1,30035362
2017,29427762,1,29456429
2017,29423689,1,29447643
2017,29525279,1,29554001
2017,30014882,1,30039646
2017,30014884,1,30030607
2017,30014886,1,30035359
2017,30010088,1,30030608
2017,30019199,1,30039647
2017,27082218,1,27103585
2017,27082217,1,27103583
2017,27082245,1,27103612
2017,27082297,6,27103664
2017,27082241,1,27103607
2017,27082290,1,27103657
2017,27082283,1,27103650
2017,27211192,1,27232718
2017,27211195,1,27232721
2017,27211219,1,27232745
2017,27211209,1,27232735
2017,27211184,1,27232710
2017,27211191,1,27232717
2017,27211202,1,27232728
2017,27211224,1,27232750
2017,27211164,1,27232690
2017,27211173,1,27232699
2017,27211179,1,27232705
2017,27211249,1,27232775
2017,27082212,1,27103579
2017,27082211,1,27103578
2017,27082288,1,27103655
2017,27211151,1,27232677
2017,27211154,1,27232680
2017,27211157,1,27232683
2017,27211198,1,27232724
2017,27211237,1,27232763
2017,27211190,1,27232716
2017,27082224,1,27103590
2017,27082265,3,27103632
2017,27082273,1,27103640
2017,27082286,1,27103653
2017,27082219,1,27103586
2017,27082225,1,27103592
2017,27082293,1,27103660
2017,27082190,1,27103557
2017,27082189,1,27103556
2017,27082206,1,27103573
2017,27082205,1,27103572
2017,27082248,1,27103615
2017,27082270,1,27103637
2017,27082271,1,27103638
2017,27082289,1,27103656
2017,27082194,1,27103561
2017,27082222,1,27103589
2017,27082277,1,27103644
2017,27082294,1,27103661
2017,27082223,1,27103591
2017,27082251,1,27103618
2017,27082267,1,27103634
2017,27082295,1,27103662
2017,27211150,1,27232676
2017,27211149,1,27232675
2017,27211194,1,27232720
2017,27211206,1,27232732
2017,27211212,1,27232738
