"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2017,2244,90848610,7629825,"",17-AUG-18,08-JUL-17,"",9,6,,0,"C","F",7538085
2017,2244,90848428,7629825,"",17-AUG-18,05-JUL-17,"",13,6,,0,"C","F",7537710
2017,2244,90848294,7629825,"",17-AUG-18,02-JUL-17,"",12,6,,0,"C","F",7537231
2017,2244,90848298,7605220,"",17-AUG-18,29-JUN-17,"",23,6,,0,"C","F",7537238
2017,2244,90848288,7605220,"",17-AUG-18,13-JUN-17,"",18,6,,0,"C","F",7537215
2017,2244,88430538,7492608,"",17-AUG-18,25-JAN-17,"",6,6,,0,"C","F",2030579
2017,2244,88430581,7492608,"",17-AUG-18,24-JAN-17,"",8,6,,0,"C","F",2030720
2017,2244,90848378,7629825,"",17-AUG-18,03-JUL-17,"",10,6,,0,"C","F",7537531
2017,2244,90848403,7629825,"",17-AUG-18,03-JUL-17,"",14,6,,0,"C","F",7537611
2017,2244,92050697,7657495,"",17-AUG-18,23-AUG-17,"",10,6,,0,"C","F",9671677
2017,2244,92050705,7686794,"",17-AUG-18,01-SEP-17,"",11,6,,0,"C","F",9671702
2017,2244,91328095,7657495,"",17-AUG-18,21-AUG-17,"",18,6,,0,"C","F",8472476
2017,2244,88430399,7492608,"",17-AUG-18,10-JAN-17,"",6,6,,0,"C","F",2030034
2017,2244,89449557,7492608,"",17-AUG-18,26-JAN-17,"",7,6,,0,"C","F",4695293
2017,2244,89449636,7492622,"",17-AUG-18,28-FEB-17,"",9,6,,0,"C","F",4695472
2017,2244,89449645,7522199,"",17-AUG-18,20-MAR-17,"",11,6,,0,"C","F",4695559
2017,2244,89449838,7522199,"",17-AUG-18,27-MAR-17,"",13,6,,0,"C","F",4696102
2017,2244,90420805,7605220,"",17-AUG-18,29-JUN-17,"",8,6,,0,"C","F",6716816
2017,2244,90420812,7605220,"",17-AUG-18,06-JUN-17,"",7,6,,0,"C","F",6716905
2017,2244,89450557,7522199,"",17-AUG-18,26-MAR-17,"",20,6,,0,"C","F",4698090
2017,2244,89450645,7550725,"",17-AUG-18,06-APR-17,"",8,6,,0,"C","F",4698236
2017,2244,89449251,7522199,"",17-AUG-18,01-MAR-17,"",7,6,,0,"C","F",4694466
2017,2244,89449705,7522199,"",17-AUG-18,24-MAR-17,"",21,6,,0,"C","F",4695807
2017,2244,89449505,7522199,"",17-AUG-18,17-MAR-17,"",9,6,,0,"C","F",4695140
2017,2244,89449630,7492622,"",17-AUG-18,27-FEB-17,"",4,6,,0,"C","F",4695442
2017,2244,89449913,7522199,"",17-AUG-18,28-MAR-17,"",12,6,,0,"C","F",4696250
2017,2244,89449087,7522199,"",17-AUG-18,04-MAR-17,"",20,6,,0,"C","F",4693848
2017,2244,89449160,7522199,"",17-AUG-18,13-MAR-17,"",7,6,,0,"C","F",4694195
2017,2244,89449405,7522199,"",17-AUG-18,16-MAR-17,"",16,6,,0,"C","F",4694864
2017,2244,89449054,7522199,"",17-AUG-18,08-MAR-17,"",8,6,,0,"C","F",4693798
2017,2244,89449076,7522199,"",17-AUG-18,05-MAR-17,"",8,6,,0,"C","F",4693832
2017,2244,89449085,7522199,"",17-AUG-18,09-MAR-17,"",21,6,,0,"C","F",4693855
2017,2244,89449120,7522199,"",17-AUG-18,11-MAR-17,"",21,6,,0,"C","F",4694093
