"DATA_YEAR","VICTIM_ID","INJURY_ID"
2017,97706415,5
2017,97705419,4
2017,97706362,5
2017,97706841,5
2017,98463097,5
2017,98463556,5
2017,98463620,4
2017,98463654,5
2017,97705349,5
2017,97705532,4
2017,97705549,5
2017,97705691,5
2017,97706577,5
2017,97706593,4
2017,101707363,5
2017,101707432,5
2017,101707530,4
2017,101707556,5
2017,97705110,4
2017,97705633,4
2017,97706347,5
2017,97706529,5
2017,97706579,5
2017,97706773,5
2017,97062936,5
2017,97062140,5
2017,97062142,5
2017,97062141,5
2017,97062291,5
2017,97062663,5
2017,97062228,5
2017,97062307,5
2017,97062332,5
2017,97062388,5
2017,97062869,4
2017,97062906,5
2017,98462890,5
2017,98462886,4
2017,109542225,5
2017,97062605,5
2017,97062684,5
2017,97063019,4
2017,97063029,5
2017,96543296,4
2017,97062161,4
2017,97062217,5
2017,97062218,5
2017,97062224,4
2017,97062267,5
2017,97062489,5
2017,97062604,5
2017,97062603,5
2017,97062679,3
2017,97063002,3
2017,97063002,4
2017,97063002,8
2017,97063148,4
2017,97063153,4
2017,97063145,4
2017,97063166,5
2017,100670541,4
2017,100670543,5
2017,100670655,5
2017,100670659,5
2017,100670903,5
2017,100671166,4
2017,110964311,5
2017,110964310,5
2017,110969486,4
2017,110969561,5
2017,110969569,5
2017,110969576,5
2017,110969635,5
2017,110969646,5
2017,110964485,4
2017,110964295,2
2017,110969563,4
2017,110973123,5
2017,110964434,5
2017,110973156,4
2017,110973190,3
2017,110973198,5
2017,110964416,5
2017,110964291,5
2017,110964294,5
2017,110969496,1
2017,110964350,4
2017,110964350,8
2017,110969414,4
2017,110973121,5
2017,110969579,4
2017,110964423,5
2017,110969639,5
2017,110973199,1
2017,110973199,6
2017,110972949,6
2017,110972948,6
2017,110969465,6
2017,110969466,5
2017,110969488,5
2017,110969508,4
2017,110969567,5
2017,110969577,5
2017,110964419,5
2017,110964477,5
2017,110972932,5
2017,110972933,5
2017,110973012,5
2017,110969568,5
2017,110969584,5
2017,110964426,4
2017,110969673,5
2017,103695838,5
2017,103696141,5
2017,103696139,5
2017,103696144,4
2017,103696331,3
2017,103695822,4
2017,103695847,5
2017,103696152,5
2017,103696151,4
2017,103696190,5
2017,103696196,4
2017,103696208,5
2017,103696217,5
2017,103696224,4
2017,103696250,5
2017,103696247,5
2017,103696253,5
2017,103696297,5
2017,103696296,4
2017,103696311,5
2017,103696403,5
2017,103696406,5
2017,103696131,4
2017,103696154,5
2017,103696166,5
2017,103696159,4
2017,103696291,5
2017,103696307,5
2017,103696359,5
2017,101707412,5
2017,101707415,5
2017,103695818,5
2017,103695860,5
2017,103695862,5
2017,103695951,5
2017,103696092,5
2017,103696096,4
2017,103696148,5
2017,103696197,4
2017,103696233,3
2017,103696232,3
2017,103696299,5
2017,103696356,5
2017,103696387,5
2017,101707384,5
2017,101707393,5
2017,101707392,5
2017,101707390,5
2017,101707517,5
2017,101707523,5
2017,101707585,4
2017,101707589,4
2017,101707592,4
2017,101707604,5
2017,101707636,3
2017,101707637,6
2017,101707450,5
2017,101707626,5
2017,105829491,5
2017,105829470,5
2017,105829504,5
2017,105829508,5
2017,105829509,5
2017,106198060,4
2017,105256232,5
2017,105256238,4
2017,104542409,5
2017,104542417,5
2017,97062213,5
2017,97062428,4
2017,97062559,5
2017,97062835,4
2017,97063012,4
2017,101242012,5
2017,101242095,5
2017,101242105,2
2017,101242132,4
2017,101242162,5
2017,101242174,5
2017,101242224,5
2017,99850981,5
2017,99851025,6
2017,99851320,4
2017,96543119,5
2017,96543383,4
2017,96543201,5
2017,96543197,5
2017,96543271,5
2017,97705215,5
2017,97705223,4
2017,97705286,5
2017,97705791,4
2017,97706354,5
2017,97706349,4
2017,97706571,5
2017,97706835,4
2017,97707086,5
2017,97705350,4
2017,97705363,5
2017,97705466,5
2017,97705995,3
2017,97705995,4
2017,97706382,4
2017,97707088,4
2017,96543128,4
2017,96543240,5
