offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
869858,831881,47,C,20,,,
869851,831874,47,C,4,,,
869836,831860,5,C,18,,,
869830,831855,45,C,20,,,
869817,831844,49,C,5,,N,
869818,831844,5,C,5,,,
869808,831835,49,A,25,,F,
869806,831833,7,C,13,,,
869804,831832,16,C,18,,,
869805,831832,35,C,18,,,
869803,831831,44,C,13,,,
869802,831830,39,C,20,,,
869801,831829,47,C,25,,,
869800,831828,11,C,12,,,
869799,831827,45,C,20,,,
869798,831826,2,A,8,,,
869797,831825,49,C,25,,N,
869796,831824,23,C,8,,,
869795,831823,7,C,18,,,
869794,831822,37,C,5,,,
869793,831821,23,C,8,,,
869792,831820,14,C,13,,,
869791,831819,49,C,6,,F,
869790,831818,47,C,25,,,
869789,831817,7,C,18,,,
869788,831816,5,C,13,,,
869787,831815,44,C,25,,,
869786,831814,40,C,25,,,
869785,831813,49,C,20,,N,
869784,831812,47,C,8,,,
869783,831811,5,C,13,,,
869782,831810,23,C,8,,,
869781,831809,51,C,20,,,
869780,831808,49,C,20,,F,
869779,831807,21,C,18,,,
869778,831806,5,C,13,,,
869777,831805,23,C,12,,,
869775,831803,4,A,5,,,
869774,831802,20,C,22,,,
869773,831801,49,A,25,,F,
869772,831800,21,C,13,,,
869771,831799,49,C,20,,F,
869770,831798,40,C,14,,,
869769,831797,7,C,18,,,
869768,831796,49,C,20,,N,
869766,831795,14,C,18,,,
869767,831795,5,C,18,,,
869765,831794,49,A,24,,F,
869764,831793,23,C,8,,,
869762,831792,49,A,20,,F,
869763,831792,28,C,20,,,
869761,831791,5,C,22,,,
869760,831790,47,C,22,,,
869758,831789,7,C,18,,,
869759,831789,5,C,18,,,
869757,831788,5,C,17,,,
869756,831787,45,C,7,,,
869755,831786,49,C,24,,F,
869754,831785,45,C,21,,,
869752,831784,14,C,13,,,
869753,831784,21,C,13,,,
869751,831783,5,C,20,,,
869750,831782,14,C,13,,,
869749,831781,23,C,25,,,
869748,831780,49,C,20,,F,
869747,831779,23,C,8,,,
869746,831778,5,C,18,,,
869745,831777,23,C,8,,,
869744,831776,49,C,14,1,F,
869743,831775,5,C,18,,,
