criminal_act_id,offense_id
6,869804
8,869804
6,869805
8,869805
8,869802
6,869800
6,869763
6,869739
8,869739
6,869734
1,869681
3,869681
6,869680
6,869620
2,869611
6,869601
8,869601
3,869565
6,869507
6,869506
8,869506
1,869489
6,869482
8,869482
1,869468
6,869423
6,869417
6,869415
6,869411
8,869411
2,869373
6,869359
6,869849
6,869845
3,869845
6,869844
6,869838
8,869838
6,869815
3,869776
6,870305
3,870278
8,870162
6,870148
6,870134
6,870135
6,870007
8,870007
6,869993
8,869993
6,869942
6,869937
6,869925
2,869869
6,869656
6,870729
6,870715
6,870713
6,870696
8,870696
7,870674
6,870674
6,870669
6,870613
6,870594
7,870594
8,870581
6,870578
3,870578
6,870565
6,870553
8,870550
8,870549
6,870541
6,870540
6,870465
6,870461
8,870456
2,870440
2,870435
6,870435
6,870405
6,870392
8,870392
6,870353
6,870345
8,870323
1,870214
6,871107
6,871096
8,871096
2,871073
8,871061
6,871018
6,870987
6,870988
6,870950
3,870935
6,870935
6,870917
6,870918
6,870886
6,870887
6,870855
6,870853
6,870841
6,870817
2,870684
2,871644
6,871450
6,871407
6,871406
6,871392
8,871392
6,871391
2,871358
3,871339
2,871339
6,871329
6,871325
2,871306
2,871305
2,871304
6,871283
6,871282
6,871224
8,871224
6,871202
3,870307
1,870307
6,871610
6,871586
6,871579
3,871579
6,871567
6,871566
3,871566
1,871566
6,871562
6,871558
6,871529
6,871507
6,871503
6,871498
6,871468
6,872029
6,872013
3,872001
7,872001
6,872001
6,871983
6,871984
6,871971
6,871898
6,871881
6,871870
1,871858
6,871858
7,871858
6,871844
6,871802
6,871782
2,871773
8,871773
6,871764
6,871748
3,871748
6,871695
6,871672
6,871673
1,871673
6,871667
6,871648
6,871649
6,872492
3,872491
6,872491
6,872376
6,872375
8,872375
6,872329
6,872323
2,872323
8,872323
6,872319
1,872279
8,872279
6,872279
3,872204
7,872204
6,872169
6,872160
6,872154
6,872150
6,872136
6,872114
8,872114
6,872879
6,872867
1,872855
1,872853
1,872849
6,872846
8,872845
6,872845
1,872825
6,872824
8,872780
6,872776
1,872751
1,872731
2,872717
6,872680
6,872606
6,872607
6,872597
6,872594
6,872578
6,872538
6,872508
1,872927
6,873310
6,873260
6,873238
6,873237
3,873237
2,873221
3,873216
6,873169
6,873165
8,873165
6,873152
3,873152
6,873049
1,872989
6,872989
3,872989
2,872967
6,872966
6,873760
6,873761
6,873750
6,873718
7,873706
6,873701
7,873701
6,873700
8,873643
6,873617
8,873609
6,873609
2,873591
2,873563
6,873466
6,873455
6,873451
6,873440
6,873430
6,873419
8,873350
6,873350
6,873351
1,873340
6,873325
1,873311
3,873311
7,873516
6,873515
6,873508
6,873852
6,873817
6,873807
6,873789
8,873789
6,873783
6,873784
6,874174
6,874142
6,874100
6,874101
6,874074
6,874053
6,874042
1,874041
6,873981
6,873957
8,873957
6,873958
8,873958
6,873951
6,874304
6,874273
6,874268
6,874246
3,874243
8,874541
4,874534
8,874534
3,874534
2,874515
6,874482
6,874475
6,874459
6,874435
6,874432
2,874402
1,874355
