weapon_id,offense_id,nibrs_weapon_id
2,869802,199333
3,869786,199291
12,869781,199290
18,869775,199289
3,869770,199288
19,869741,199286
21,869739,199285
12,869729,199284
3,869727,199283
9,869720,199282
12,869712,199247
12,869710,199246
12,869708,199245
12,869703,199244
12,869684,199243
18,869680,199242
12,869675,199241
11,869673,199240
12,869670,199239
12,869659,199238
18,869658,199237
10,869652,199236
12,869650,199235
12,869646,199234
9,869637,199196
12,869638,199197
12,869629,199195
9,869628,199194
12,869613,199193
19,869602,199192
3,869583,199191
12,869547,199156
12,869536,199155
16,869535,199154
18,869529,199152
12,869530,199153
12,869516,199151
12,869509,199150
12,869505,199149
12,869502,199148
12,869501,199147
12,869490,199117
10,869488,199116
12,869431,199115
12,869429,199114
18,869427,199113
9,869393,199066
2,869389,199065
18,869377,199064
12,869375,199063
9,869374,199062
12,869366,199061
9,869365,199060
12,869362,199059
12,869361,199058
12,869360,199057
3,869358,199056
12,869899,199406
12,869898,199405
19,869886,199404
12,869881,199403
18,869880,199402
12,869874,199401
12,869872,199399
12,869873,199400
12,869865,199398
12,869859,199339
12,869854,199338
12,869846,199337
10,869841,199336
12,869819,199335
3,869807,199334
12,869742,199287
3,870282,199711
12,870279,199710
12,870276,199709
12,870275,199708
12,870271,199707
12,870261,199706
12,870250,199705
12,870248,199704
12,870244,199703
3,870243,199702
10,870235,199700
12,870236,199701
12,870220,199659
12,870218,199658
12,870212,199657
12,870202,199656
12,870200,199655
12,870168,199654
12,870167,199653
9,870165,199652
12,870164,199651
12,870160,199650
9,870158,199649
10,870158,309177
12,870154,199616
2,870141,199615
12,870132,199614
12,870129,199613
12,870126,199612
12,870121,199611
12,870116,199610
3,870112,199609
12,870107,199608
12,870039,199547
12,870035,199546
12,870033,199545
12,870028,199544
12,870026,199543
3,870014,199542
12,870003,199478
12,869987,199477
12,869983,199476
12,869978,199475
3,869970,199474
9,869944,199473
19,869939,199472
19,869938,199471
19,869934,199415
12,869932,199414
18,869926,199412
12,869927,199413
12,869923,199411
3,869919,199410
12,869918,199409
12,869913,199408
12,869909,199407
12,870761,199204
12,870759,199202
12,870758,199201
12,870753,199200
12,870746,199199
12,870745,199198
3,870737,199170
12,870734,199169
3,870729,199168
12,870725,199167
9,870714,199166
12,870714,309176
3,870712,199165
9,870710,199164
12,870701,199163
6,870696,199162
9,870693,199161
10,870693,309175
12,870691,199160
12,870690,199159
18,870677,199158
12,870673,199157
18,870644,199122
12,870643,199121
12,870636,199120
12,870600,199119
12,870598,199118
12,870588,199075
12,870587,199074
18,870586,199073
4,870581,199072
20,870579,199071
10,870571,199070
12,870560,199069
11,870533,199068
12,870533,309174
12,870525,199067
12,870498,199025
12,870487,199024
12,870484,199023
12,870482,199022
9,870480,199021
12,870468,199020
18,870467,199019
3,870456,199018
12,870443,198969
12,870438,198968
12,870436,198967
12,870434,198966
12,870426,198965
19,870419,198964
12,870416,198963
12,870411,198962
20,870408,198961
12,870394,198960
3,870392,198959
12,870378,198958
12,870374,199771
12,870373,199770
12,870363,199769
9,870360,199768
12,870360,309178
12,870352,199766
9,870353,199767
12,870346,199765
12,870343,199764
19,870342,199763
12,870341,199762
12,870336,199761
12,870310,199760
12,871565,199783
12,871349,200427
12,871200,200341
2,871190,200340
12,871185,200339
12,871176,200310
9,871175,200309
12,871175,309196
12,871163,200308
10,871155,200307
12,871126,200306
12,871119,200305
12,871108,200304
12,871103,199422
12,871100,199421
2,871096,199420
12,871088,199419
12,871080,199418
12,871068,199417
10,871050,199416
12,871031,199347
12,871030,199346
9,871018,199345
12,871017,199344
12,871016,199343
12,871009,199342
12,870983,199341
12,870961,199340
12,870959,199302
12,870951,199301
12,870949,199300
18,870943,199299
9,870937,199298
3,870934,199297
12,870931,199296
12,870921,199295
12,870905,199294
12,870896,199293
12,870890,199292
12,870883,199258
12,870880,199257
12,870879,199256
12,870868,199255
12,870857,199254
12,870848,199253
10,870847,199252
18,870836,199251
12,870835,199250
12,870823,199249
12,870816,199248
9,870812,199207
12,870803,199206
12,870763,199205
18,870760,199203
12,871455,200481
12,871451,200480
3,871441,200479
12,871433,200478
12,871414,200477
12,871408,200476
10,871391,200435
12,871390,200434
12,871388,200433
12,871384,200432
12,871377,200431
9,871376,200430
12,871371,200429
12,871365,200428
12,871347,200425
12,871348,200426
12,871344,200424
18,871336,200423
12,871335,200422
12,871330,200421
18,871318,200391
12,871299,200390
12,871296,200389
12,871295,200388
12,871288,200387
12,871284,200386
12,871276,200385
12,871274,200384
12,871252,200383
12,871246,200348
6,871236,200347
12,871236,309200
12,871232,200346
12,871223,200345
12,871218,200344
12,871214,200343
12,871210,200342
12,871616,199790
9,871610,199789
12,871604,199788
12,871599,199787
12,871589,199786
12,871588,199785
12,871585,199784
12,871530,200540
12,871518,200539
2,871503,200538
9,871498,200537
12,871490,200536
12,871487,200535
19,871473,200534
9,871469,200484
10,871466,200482
12,871467,200483
18,872066,200148
12,872039,200103
12,872037,200102
18,872028,200100
9,872029,200101
12,872020,200099
12,872016,200098
10,872013,200097
12,871989,200096
12,871986,200095
12,871957,200039
12,871954,200038
18,871944,200037
12,871928,200036
12,871927,200035
11,871926,200034
9,871925,200033
12,871923,200032
3,871922,200031
12,871915,200030
12,871913,200029
12,871910,200028
10,871902,199981
12,871903,199982
3,871898,199980
12,871895,199979
12,871894,199978
12,871883,199977
12,871880,199976
10,871871,199975
9,871870,199974
12,871863,199973
3,871856,199971
12,871856,309184
3,871857,199972
12,871857,309185
12,871855,199970
9,871846,199969
3,871834,199927
12,871832,199926
12,871821,199925
12,871819,199924
12,871810,199923
3,871807,199922
12,871803,199921
9,871802,199920
12,871800,199919
12,871798,199918
9,871797,199917
12,871797,309180
12,871795,199916
18,871782,199915
18,871766,199914
3,871762,199863
12,871757,199862
12,871712,199861
18,871712,309179
12,871701,199860
12,871693,199859
12,871680,199829
12,871677,199828
9,871659,199827
12,871627,199826
12,872081,200151
12,872072,200149
12,872494,200436
12,872489,200404
3,872483,200403
10,872479,200402
12,872474,200401
12,872462,200400
