offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
1019562,831881,1,5,30,M,1,,,,
1019555,831874,0,,,,,,,,
1019540,831860,0,,,,,,,,
1019535,831855,0,,,,,,,,
1019518,831844,1,5,27,M,1,,,,
1019505,831835,0,,,,,,,,
1019503,831833,0,,,,,,,,
1019502,831832,3,5,30,M,1,,,,
1019501,831832,2,5,29,M,1,,,,
1019500,831832,1,5,30,M,1,,,,
1019499,831831,1,5,40,M,1,,,,
1019498,831830,1,5,30,M,1,,,,
1019497,831829,0,,,,,,,,
1019496,831828,1,4,,M,0,,,,
1019495,831827,0,,,,,,,,
1019494,831826,1,5,30,M,1,,,,
1019493,831825,0,,,,,,,,
1019492,831824,1,5,40,M,1,,,,
1019491,831823,1,5,50,M,1,,,,
1019489,831822,1,5,21,M,1,,,,
1019490,831822,2,5,30,M,3,,,,
1019488,831821,1,5,15,M,1,,,,
1019487,831820,0,,,,,,,,
1019486,831819,0,,,,,,,,
1019485,831818,0,,,,,,,,
1019484,831817,0,,,,,,,,
1019483,831816,0,,,,,,,,
1019482,831815,1,5,40,M,0,,,,
1019481,831814,2,5,11,M,1,,,,
1019480,831814,1,5,11,M,1,,,,
1019479,831813,0,,,,,,,,
1019478,831812,0,,,,,,,,
1019477,831811,0,,,,,,,,
1019476,831810,1,5,21,F,1,,,,
1019475,831809,2,5,30,F,1,,,,
1019474,831809,1,5,21,M,1,,,,
1019473,831808,0,,,,,,,,
1019472,831807,0,,,,,,,,
1019471,831806,0,,,,,,,,
1019470,831805,1,5,11,M,1,,,,
1019468,831803,1,5,60,M,1,,,,
1019467,831802,1,5,15,M,1,,,,
1019466,831801,0,,,,,,,,
1019465,831800,0,,,,,,,,
1019464,831799,0,,,,,,,,
1019463,831798,1,5,21,M,1,,,,
1019462,831797,2,5,11,M,1,,,,
1019461,831797,1,5,11,M,1,,,,
1019460,831796,1,5,15,F,1,,,,
1019459,831795,0,,,,,,,,
1019458,831794,0,,,,,,,,
1019457,831793,1,5,11,F,1,,,,
1019456,831792,2,5,11,F,1,,,,
1019455,831792,1,5,11,M,1,,,,
1019454,831791,0,,,,,,,,
1019453,831790,0,,,,,,,,
1019452,831789,0,,,,,,,,
1019451,831788,0,,,,,,,,
1019450,831787,1,5,30,M,1,,,,
1019449,831786,1,5,15,M,1,,,,
1019448,831785,0,,,,,,,,
1019447,831784,0,,,,,,,,
1019446,831783,0,,,,,,,,
1019445,831782,0,,,,,,,,
1019444,831781,1,5,15,M,1,,,,
1019443,831780,0,,,,,,,,
1019442,831779,1,5,21,M,1,,,,
1019441,831778,0,,,,,,,,
1019440,831777,1,5,30,F,1,,,,
1019439,831776,0,,,,,,,,
1019438,831775,0,,,,,,,,
1019436,831773,1,5,33,M,1,,,,
1019435,831772,1,5,40,M,1,,,,
1019434,831771,3,5,21,M,1,,,,
1019432,831771,1,5,21,M,1,,,,
1019433,831771,2,5,21,M,1,,,,
1019431,831770,2,5,40,M,1,,,,
1019430,831770,1,5,40,M,1,,,,
1019429,831769,0,,,,,,,,
1019428,831768,0,,,,,,,,
1019427,831767,1,5,50,F,1,,,,
1019426,831766,2,5,21,M,1,,,,
1019425,831766,1,5,21,M,2,,,,
1019424,831765,0,,,,,,,,
1019422,831763,0,,,,,,,,
1019421,831762,0,,,,,,,,
1019420,831761,1,5,21,M,1,,,,
1019419,831760,1,5,15,F,1,,,,
1019418,831759,3,5,30,M,1,,,,
1019417,831759,2,5,30,M,1,,,,
1019416,831759,1,5,40,M,1,,,,
1019415,831758,1,5,15,M,1,,,,
1019414,831757,0,,,,,,,,
1019413,831756,0,,,,,,,,
1019412,831755,1,5,40,M,1,,,,
1019411,831754,0,,,,,,,,
1019410,831753,1,5,15,M,1,,,,
1019409,831752,0,,,,,,,,
1019408,831751,0,,,,,,,,
1019407,831750,0,,,,,,,,
1019406,831749,0,,,,,,,,
1019405,831748,1,5,21,F,1,,,,
1019404,831747,0,,,,,,,,
1019403,831746,0,,,,,,,,
1019402,831745,1,5,30,M,1,,,,
1019401,831744,0,,,,,,,,
1019400,831743,1,5,50,F,1,,,,
1019399,831742,0,,,,,,,,
1019398,831741,1,5,30,F,1,,,,
1019397,831740,2,5,11,F,1,,,,
1019396,831740,1,5,11,F,1,,,,
1019395,831739,1,5,21,M,1,,,,
1019394,831738,1,5,21,F,1,,,,
1019393,831737,1,5,15,M,1,,,,
1019392,831736,0,,,,,,,,
1019391,831735,1,5,50,M,1,,,,
1019390,831734,0,,,,,,,,
1019389,831733,0,,,,,,,,
1019388,831732,0,,,,,,,,
1019387,831731,0,,,,,,,,
1019386,831730,0,,,,,,,,
1019385,831729,0,,,,,,,,
1019384,831728,0,,,,,,,,
1019383,831727,0,,,,,,,,
1019382,831726,1,5,40,M,1,,,,
1019381,831725,1,5,40,M,1,,,,
1019380,831724,0,,,,,,,,
1019379,831723,1,5,21,M,1,,,,
1019378,831722,1,5,40,F,1,,,,
1019377,831721,2,5,11,F,1,,,,
1019376,831721,1,5,11,F,1,,,,
1019375,831720,1,5,15,M,1,,,,
1019374,831719,1,5,30,M,1,,,,
1019373,831718,1,5,21,M,1,,,,
1019372,831717,0,,,,,,,,
1019371,831716,0,,,,,,,,
1019370,831715,0,,,,,,,,
