victim_id,offender_id,relationship_id,nibrs_victim_offender_id
67022568,69564257,5,19823835
67022575,69564264,1,19823834
67007266,69549217,24,18919450
67007266,69549218,24,20212170
67007266,69549219,24,20511255
67007269,69549223,24,19113769
67007272,69549226,1,18919449
67007276,69549230,24,18948388
67007284,69549243,16,20035349
67007286,69549244,1,20035348
67007289,69549247,17,20035347
67007291,69549249,14,20035346
67007296,69549254,17,20035345
67007299,69549258,3,20035344
67007253,69549207,18,19846315
67007258,69549211,20,18919453
67007259,69549212,17,18919452
67007260,69549212,19,18919451
67007261,69549213,17,19905730
67007262,69549213,19,19905729
67007308,69549267,24,19093101
67007310,69549269,25,20035343
67007310,69549270,3,20427971
67007311,69549269,3,20035342
67007311,69549270,25,20427970
67007326,69549286,1,20035341
67008261,69549312,5,20035340
67008262,69549312,5,20035339
67008272,69549322,1,20026048
67008272,69549323,1,20408174
67008279,69549331,1,20020602
67008299,69550907,18,19934645
67007219,69549180,1,18919459
67007219,69549181,16,20212172
67007223,69549182,17,18919458
67007225,69549184,5,18919457
67007227,69549186,24,18919456
67007233,69549190,4,18919455
67007235,69549191,3,18919454
67007235,69549192,16,20212171
67010516,69552859,16,18878578
67009423,69551125,21,20020592
67009424,69551126,24,18865869
67009424,69551127,24,20203058
67009425,69551128,16,20020591
67009426,69551129,16,20020590
67009428,69551131,3,19828818
67009435,69551139,1,20020589
67009478,69551183,5,19976763
67009507,69551210,5,19976758
67020318,69562297,1,19431023
67008335,69550944,24,18919448
67008336,69550944,1,18919447
67008337,69550945,1,18919446
67008348,69550955,24,18919445
67008356,69550962,19,18919444
67008361,69550965,26,19206686
67008367,69550971,14,18919443
67008367,69550972,14,20243858
67008369,69550974,25,18919442
67008369,69550975,24,20212169
67008370,69550974,24,18919441
67008370,69550975,25,20212168
67008378,69550983,1,18919440
67008379,69550984,18,18919439
67008414,69551019,17,19862603
67008383,69550988,9,19206685
67008383,69550989,9,20259157
67008386,69550992,1,18919438
67008389,69550996,1,19113768
67008392,69550999,1,19846314
67008397,69551006,3,18919437
67008399,69551008,22,18919436
67008400,69551008,19,18919435
67008415,69551020,3,18919434
67008419,69551025,24,18919433
67009342,69551039,1,18919432
67009344,69551041,3,19862602
67009344,69551042,16,20212167
67009345,69551043,1,18878598
67009347,69551045,21,18878597
67009352,69551050,5,19846313
67009353,69551050,5,19846312
67009356,69551053,26,18878596
67009362,69551059,21,20020601
67009370,69551067,1,20020600
67009370,69551068,1,20425485
67009371,69551069,18,20020599
67009374,69551072,18,20020598
67009385,69551083,16,20020597
67009386,69551083,16,20020596
67009397,69551095,1,20020595
67009400,69551098,1,19093100
67009418,69551120,19,20020593
67009420,69551122,1,19846305
67009415,69551117,21,20020594
67008304,69550912,25,19934644
67008304,69550913,3,20388813
67008305,69550912,3,19934643
67008305,69550913,25,20388812
67008309,69550917,21,19851392
67008310,69550918,19,19934642
67008312,69550920,21,19851391
67008317,69550925,18,19851390
67008320,69550928,18,19851389
67008320,69550929,24,20398889
67008321,69550930,25,19851388
67008321,69550931,3,20388811
67008322,69550930,3,19851387
67008322,69550931,25,20388810
67008326,69550935,1,19934641
67008327,69550936,3,19851386
67008330,69550939,21,19851385
67010565,69552908,15,20020581
67010565,69552909,15,20425484
67010575,69552921,17,20020580
67010576,69552922,1,20020579
67010578,69552925,1,19206679
67009442,69551148,17,19828817
67009443,69551149,20,20020588
67009456,69551163,1,20005343
67009458,69551165,9,19534519
67009463,69551170,19,20020587
67009467,69551174,1,20020586
67009472,69551179,3,19976764
67009481,69551186,3,19976762
67009489,69551193,19,19976761
67009492,69551197,21,19976760
67010475,69552814,3,18878583
67010478,69552816,3,18878582
67010483,69552823,18,18878581
