property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
71386774,68,,,71330830
71386775,16,2000,,71330831
71381838,63,300,,71366943
71414706,17,5000,,71469779
71409899,63,3,,71471878
71409900,63,4,,71471879
71391649,29,100,,71332352
71391650,63,250,,71332353
71391651,63,300,,71332354
71364449,20,50,,71351084
71364450,22,0,,71351085
71364451,25,200,,71351086
71364452,63,26,,71351087
71391653,16,1500,,71332356
71364461,27,300,2011-02-14 00:00:00,71351096
71364462,27,300,,71351097
71375866,67,1,,71369025
71373142,6,89,2011-01-10 00:00:00,71366352
71373143,19,24,2011-01-10 00:00:00,71366353
71373144,6,89,,71366354
71373145,19,24,,71366355
71360658,38,175,,71361811
71360659,63,20,,71361812
71357595,63,5,2011-01-11 00:00:00,71351893
71357596,63,5,,71351894
71360660,28,1100,,71361813
71360661,63,1400,,71361814
71357597,3,5000,2011-01-12 00:00:00,71351895
71357598,3,5000,,71351896
71360662,20,20,,71361815
71357599,8,7,,71351897
71357600,20,50,,71351898
71360663,38,250,2011-01-14 00:00:00,71361816
71360664,38,250,,71361817
71344306,8,24,,71402470
71378034,22,0,,71365427
71344307,33,360,,71402471
71391634,11,10,,71331199
71385116,8,11,2011-01-13 00:00:00,71342883
71385117,8,11,,71342884
71378035,67,1,,71365428
71373146,20,21,2011-01-13 00:00:00,71366356
71373147,20,21,,71366357
71373148,27,2000,,71366358
71385118,6,100,,71342885
71385119,63,20,,71342886
71373149,63,1,,71366359
71360665,3,200,,71361818
71378036,29,50,,71365429
71385120,33,200,,71342887
71373150,10,0,,71366360
71373151,11,20,,71366361
71375815,29,1,,71368974
71385121,7,830,,71342888
71378033,7,2788,,71365426
71375813,68,,,71368972
71360655,15,4500,,71360664
71360656,13,400,,71361809
71360657,20,180,,71361810
71375814,63,10000,,71368973
71344304,3,10,,71402468
71344305,63,8,,71402469
71391632,10,0,,71331197
71391633,11,10,,71331198
71373152,63,255,,71366362
71385122,10,0,,71342889
71357601,16,50,,71351899
71360666,38,1,,71361819
71391635,38,500,,71331200
71391636,38,300,,71331201
71391637,38,150,,71331202
71344308,3,300,,71402472
71344309,6,250,,71402473
71344310,27,100,,71402474
71378037,68,,,71365430
71385123,37,4000,2011-01-18 00:00:00,71342890
71385124,37,4000,,71342891
71378038,11,50,,71365431
71344311,3,250,,71402475
71344312,6,90,,71402476
71344313,63,30,,71402477
71373153,8,5,,71366363
71375816,38,100,,71368975
71375817,21,100,,71368976
71375818,63,200,,71368977
71357602,8,1,,71351900
71375819,10,0,,71368978
71375820,11,20,,71368979
71357603,16,70,,71351901
71357604,29,150,,71351902
71375821,4,1,2011-01-18 00:00:00,71368980
71375822,4,1,,71368981
71357605,8,20,,71351903
71385125,8,265,,71342892
71385126,20,80,,71342893
71385127,21,177,,71342894
71385128,27,10,,71342895
71385129,63,162,,71342896
71391638,13,425,2011-01-19 00:00:00,71331203
71391639,13,425,,71331204
71385130,21,465,,71342897
71357606,21,465,,71351904
71344314,3,4000,,71402478
71378039,10,0,,71365432
71378040,11,10,,71365433
71344315,10,0,,71402479
71344316,63,200,,71402480
71391640,20,20,,71331205
71357607,68,,,71351905
71357608,3,300,,71351906
71344317,10,0,,71402481
71344318,11,20,,71402482
71385131,68,,,71342898
71385132,30,50,,71342899
71357609,38,300,,71351907
71358590,38,650,,71348290
71373154,38,100,,71366364
71358591,63,6,,71348291
71358592,9,0,,71348292
71391641,26,500,,71331206
71360667,63,10,,71361820
71385133,38,850,,71342900
71385134,63,1,,71342901
71360668,3,50,,71361821
71358593,7,750,,71348293
71358594,10,5,,71348294
71358595,20,60,,71348295
71358596,26,200,,71348296
71358597,63,299,,71348297
71358598,28,150,,71348298
71358599,63,100,,71348299
71385135,4,50,,71342902
71360669,30,300,,71361822
71360670,67,1,,71361823
71373155,68,,,71366365
71373156,63,50,,71366366
71360671,7,200,2011-01-24 00:00:00,71361824
71360672,7,200,,71361825
71360673,27,1,,71361826
71375823,9,0,,71368982
71375824,20,100,,71368983
71375825,21,250,,71368984
71375826,63,0,,71368985
71375827,7,200,,71368986
71344319,38,50,,71402483
71373157,3,25000,,71366367
71373158,38,900,,71366368
71373159,63,250,,71366369
71385136,7,450,,71342903
71385137,26,450,,71342904
71385138,38,100,,71342905
71374138,21,5,,71382289
71374139,25,10,,71382290
71374140,63,0,,71382291
71373160,9,0,,71366370
71373161,20,102,,71366371
71374141,10,0,,71382292
71374142,11,10,,71382293
71358600,38,10,,71348300
71385139,38,500,,71342906
71378041,67,1,,71365434
71385140,63,5000,,71342907
71374143,25,5,2011-01-26 00:00:00,71382294
71374144,10,1,,71382295
71374145,20,70,,71382296
71374146,21,100,,71382297
71374147,25,5,,71382298
71378042,27,450,,71365435
71378043,63,105,,71365436
71385141,63,1,,71342908
71360674,37,30000,2011-02-09 00:00:00,71361827
71360675,37,30000,,71361828
71364437,10,0,,71351072
71375828,9,0,,71368987
71375829,20,200,,71368988
71375830,22,0,,71368989
71375831,26,150,,71368990
71375832,63,1,,71368991
71358601,10,0,,71348301
71358602,11,40,,71348302
71378044,38,500,,71365437
71391642,63,275,,71331207
71379022,9,0,,71381354
71385142,6,105,2011-01-28 00:00:00,71342909
71385143,6,105,,71342910
71391643,10,2,,71331208
71364438,10,0,,71351073
71364439,11,10,,71351074
71374148,29,100,,71382299
71374149,38,100,,71382300
71380802,29,30,,71370507
71360676,68,,,71361829
71364440,4,900,,71351075
71364441,63,50,,71351076
71379023,29,350,,71381355
71358603,11,10,,71348303
71375833,8,1,,71368992
71375834,20,5,,71368993
71364442,67,1,,71351077
71358604,29,700,,71348304
71375835,16,800,,71368994
71364443,10,0,,71351078
71391644,29,100,,71331209
71364444,20,909,,71351079
71385144,63,1,2011-02-03 00:00:00,71342911
71385145,63,1,,71342912
71391647,36,550,,71332350
71391648,63,80,,71332351
71375805,68,,,71368964
71375806,3,1000,,71368965
71375807,35,100,,71368966
71375808,10,0,,71368967
71375809,11,10,,71368968
71375810,19,526,,71368969
71385112,37,1000,2011-01-02 00:00:00,71342879
71385113,37,1000,,71342880
71373140,6,17,2011-01-03 00:00:00,71366350
71373141,6,17,,71366351
