weapon_id,offense_id,nibrs_weapon_id
12,64768778,13045993
12,64782119,13047061
12,64765427,13045948
12,64765428,13045949
12,64757647,13023609
9,64756732,13024137
12,64761503,13022015
12,64758212,13022141
12,64757650,13023610
18,64758214,13022142
12,64750947,13023181
12,64756738,13024138
3,64765423,13045946
3,64765424,13045947
12,64758208,13022139
12,64758209,13022140
12,64765433,13045950
12,64757655,13023611
12,64761511,13022016
12,64757660,13023612
12,64754243,13023206
10,64757665,13023613
12,64757667,13023614
3,64761518,13022017
5,64757676,13023615
18,64754221,13023029
18,64754222,13023030
12,64765421,13045945
12,64754227,13023031
12,64758204,13022137
12,64758206,13022138
18,64761491,13022013
12,64761492,13022014
18,64764358,13022210
12,64754279,13023213
12,64757541,13023430
18,64764359,13022211
12,64754281,13023214
10,64764368,13022214
12,64757556,13023432
12,64774125,13045110
12,64757520,13023246
18,64757522,13023247
14,64757523,13023248
12,64761528,13022019
10,64750969,13023185
20,64765462,13046169
12,64765468,13046170
12,64754258,13023208
12,64757531,13023249
12,64761531,13022020
12,64750975,13023186
12,64750976,13023187
12,64765469,13046171
10,64765472,13046172
12,64750986,13023188
12,64757699,13023785
9,64757535,13023428
12,64761539,13022164
12,64754264,13023209
12,64765476,13046173
12,64757701,13023786
12,64754266,13023210
12,64757704,13023787
12,64761546,13022165
3,64754273,13023211
12,64751004,13023372
12,64757537,13023429
12,64751006,13023373
12,64757711,13023788
12,64754278,13023212
12,64761549,13022166
12,64754249,13023207
12,64757678,13023782
20,64757680,13023783
12,64757682,13023784
12,64750958,13023182
12,64750961,13023183
20,64761522,13022018
12,64763562,13024554
12,64750962,13023184
12,64755091,13022667
12,64755092,13022668
12,64762340,13024192
12,64765808,13047080
11,64759853,13023457
12,64754282,13023215
12,64764362,13022212
9,64765491,13046174
12,64764364,13022213
12,64759827,13023454
12,64765492,13046175
12,64754289,13023216
12,64761555,13022167
12,64754297,13023217
12,64759833,13023455
12,64761571,13022171
12,64754318,13023399
12,64761573,13022172
12,64757728,13023791
12,64764380,13022216
12,64757575,13023434
12,64757552,13023431
12,64765498,13046176
12,64754301,13023218
12,64757721,13023789
12,64754307,13023396
2,64757562,13023433
12,64754308,13023397
3,64761566,13022168
3,64761567,13022169
12,64757724,13023790
12,64754310,13023398
12,64761569,13022170
12,64764377,13022215
12,64760716,13022932
12,64759844,13023456
12,64762335,13024189
12,64762336,13024190
18,64764788,13043800
12,64762337,13024191
12,64754329,13023400
12,64764790,13043801
12,64754334,13023401
12,64766297,13044992
12,64757588,13023435
12,64759858,13023624
12,64759859,13023625
12,64764392,13022217
12,64759862,13023627
12,64759863,13023628
10,64764802,13043802
12,64764398,13022947
12,64764400,13022948
12,64765813,13047285
3,64762354,13024193
3,64762355,13024194
12,64759869,13023629
9,64764805,13043803
12,64762358,13024195
12,64759872,13023630
12,64759878,13023631
12,64759879,13023632
12,64759880,13023633
12,64757606,13023603
12,64762363,13024196
12,64766313,13045226
12,64759883,13023634
9,64757608,13023604
12,64765827,13047286
12,64757609,13023605
12,64759896,13023637
12,64757617,13023608
12,64766318,13045227
12,64766320,13045228
12,64769467,13044324
12,64765838,13047290
12,64764412,13022949
12,64765831,13047287
12,64765833,13047288
12,64759887,13023635
12,64759888,13023636
10,64757614,13023606
12,64757615,13023607
12,64765835,13047289
11,64764413,13022950
10,64769464,13044323
12,64764821,13044002
12,64759861,13023626
12,64765668,13046638
12,64764434,13022951
12,64764435,13022952
3,64759912,13023641
12,64764437,13022953
9,64769486,13044566
12,64769487,13044567
12,64769489,13044568
3,64766350,13045231
12,64764853,13044008
12,64765865,13047298
12,64759917,13023642
12,64764854,13044009
12,64764857,13044010
12,64769495,13044569
12,64765867,13047299
12,64764446,13022954
12,64764452,13022955
12,64764455,13022956
12,64758415,13022706
12,64764861,13044011
12,64758409,13022704
3,64759925,13023809
12,64769500,13044570
12,64758411,13022705
12,64766460,13045733
12,64769469,13044564
12,64765839,13047291
12,64766322,13045229
12,64764828,13044003
2,64759899,13023638
12,64764829,13044004
12,64759901,13023639
12,64765841,13047292
12,64765843,13047293
12,64769474,13044565
3,64766329,13045230
12,64764832,13044005
19,64764833,13044006
12,64759905,13023640
12,64764841,13044007
3,64765848,13047294
3,64765849,13047295
12,64765850,13047296
12,64765853,13047297
12,64769539,13044574
12,64765253,13045468
12,64769540,13044791
12,64766676,13046419
12,64766488,13045738
9,64773424,13046510
12,64766490,13045739
3,64773425,13046511
12,64765692,13046850
