offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
27516566,26390580,3,5,19,M,1,,,,
27516565,26390580,2,5,19,M,1,,,,
27516564,26390580,1,5,19,M,1,,,,
27516567,26390581,0,,,,,,,,
27516568,26390582,0,,,,,,,,
27516569,26390583,1,5,21,F,1,,,,
27516570,26390584,0,,,,,,,,
27516571,26390585,1,5,38,F,1,,,,
27516572,26390586,0,,,,,,,,
27516573,26390587,1,5,49,F,1,,,,
27516574,26390588,1,5,34,M,1,,,,
27516576,26390589,2,5,22,F,1,,,,
27516575,26390589,1,5,24,M,1,,,,
27516577,26390590,0,,,,,,,,
27516578,26390591,0,,,,,,,,
27516579,26390592,1,5,20,M,2,,,,
27516581,26390593,2,5,19,M,1,,,,
27516580,26390593,1,5,19,M,1,,,,
27516582,26390594,1,5,25,M,0,,,,
27516583,26390595,1,5,24,M,1,,,,
27516584,26390596,0,,,,,,,,
27516585,26390597,0,,,,,,,,
27516586,26390598,1,5,32,M,1,,,,
27516588,26390600,1,5,35,M,1,,,,
27516708,26391351,1,5,20,F,1,,,,
27516709,26391352,1,5,24,M,1,,,,
27516712,26391353,3,5,31,M,1,,,,
27516711,26391353,2,5,21,M,1,,,,
27516710,26391353,1,5,45,F,1,,,,
27516713,26391354,1,5,22,M,1,,,,
27516715,26391355,2,5,42,M,1,,,,
27516714,26391355,1,5,25,M,1,,,,
27516717,26391356,2,5,38,M,1,,,,
27516716,26391356,1,5,41,M,1,,,,
27516718,26391357,1,5,22,M,1,,,,
27516720,26391358,2,5,23,M,1,,,,
27516719,26391358,1,5,21,M,1,,,,
27516721,26391359,1,5,19,M,1,,,,
27516722,26391360,1,5,37,M,1,,,,
27516723,26391361,1,5,22,M,1,,,,
27516724,26391362,1,5,31,M,1,,,,
27516725,26391363,1,5,35,M,1,,,,
27516726,26391364,1,5,32,M,1,,,,
27516727,26391365,1,5,18,M,1,,,,
27516728,26391366,1,5,33,F,1,,,,
27516731,26391367,3,5,24,F,1,,,,
27516730,26391367,2,5,21,F,1,,,,
27516729,26391367,1,5,18,F,1,,,,
27516733,26391368,2,5,17,M,1,,,,
27516732,26391368,1,5,17,M,1,,,,
27516734,26391368,3,5,17,M,3,,,,
27516735,26391369,1,5,42,M,1,,,,
27516736,26391370,1,5,57,M,1,,,,
27516737,26391371,1,5,29,M,1,,,,
27516738,26391372,1,5,40,M,1,,,,
27516739,26391373,1,5,20,M,1,,,,
27516740,26391374,1,5,37,F,1,,,,
27516741,26391375,1,5,47,M,1,,,,
27516743,26391376,2,5,22,M,1,,,,
27516742,26391376,1,5,21,M,1,,,,
27516744,26391377,1,5,15,M,1,,,,
27516745,26391378,1,5,39,M,1,,,,
27516746,26391379,1,5,42,M,1,,,,
27516747,26391380,1,5,25,M,1,,,,
27516748,26391381,1,5,16,M,1,,,,
27516749,26391382,1,5,17,M,1,,,,
27516750,26391383,1,5,25,M,1,,,,
27516751,26391384,1,5,13,M,1,,,,
27516752,26391385,1,5,21,M,1,,,,
27516753,26391386,1,5,33,F,1,,,,
27516754,26391387,1,5,39,M,1,,,,
27516755,26391388,1,5,16,M,1,,,,
27516756,26391389,1,5,17,M,1,,,,
27516757,26391389,2,5,16,M,1,,,,
27516758,26391390,1,5,37,M,5,,,,
27516759,26391391,1,5,24,M,1,,,,
27516760,26391392,1,5,18,M,1,,,,
27516761,26391393,1,5,26,M,1,,,,
27516762,26391394,1,5,24,M,1,,,,
27516763,26391395,1,5,46,M,1,,,,
27516551,26390567,1,5,29,F,1,,,,
27516552,26390568,1,5,36,M,1,,,,
27516553,26390569,0,,,,,,,,
27516554,26390570,0,,,,,,,,
27516555,26390571,1,5,42,M,1,,,,
27516556,26390572,0,,,,,,,,
27516557,26390573,0,,,,,,,,
27516558,26390574,0,,,,,,,,
27516559,26390575,1,5,20,M,1,,,,
27516560,26390576,1,5,37,F,1,,,,
27516561,26390577,0,,,,,,,,
27516562,26390578,0,,,,,,,,
27516563,26390579,1,5,30,M,1,,,,
27516491,25160857,1,5,22,M,1,,,,
27516492,25160858,1,5,26,M,1,,,,
27516493,25160859,1,5,20,M,1,,,,
27516494,25160860,1,5,29,F,1,,,,
27516495,25162138,1,5,17,M,1,,,,
27516496,25162139,1,5,38,M,1,,,,
27516497,25162140,1,5,20,M,1,,,,
27516498,25162141,1,5,17,M,1,,,,
27516587,26390599,0,,,,,,,,
27516589,26390601,0,,,,,,,,
27516590,26390602,0,,,,,,,,
27516591,26390603,0,,,,,,,,
27516592,26390604,0,,,,,,,,
27516593,26390605,0,,,,,,,,
27516594,26390606,1,5,26,M,1,,,,
27516595,26390607,1,5,50,M,1,,,,
27516596,26390608,1,5,71,M,1,,,,
27516597,26390609,0,,,,,,,,
27516598,26390610,1,5,48,M,1,,,,
27516599,26390611,0,,,,,,,,
27516600,26390612,1,5,19,M,1,,,,
27516601,26390613,0,,,,,,,,
27516602,26390614,1,4,,M,1,,,,
27516603,26390615,0,,,,,,,,
27516604,26390616,1,5,34,F,1,,,,
27516606,26390617,2,5,22,M,1,,,,
27516605,26390617,1,5,24,M,1,,,,
27516607,26390618,1,5,20,M,1,,,,
27516608,26390619,0,,,,,,,,
27516609,26390620,0,,,,,,,,
27516610,26390621,1,5,22,F,1,,,,
27516611,26390622,0,,,,,,,,
27516612,26390623,0,,,,,,,,
27516613,26390624,0,,,,,,,,
27516614,26390625,0,,,,,,,,
27516616,26390626,2,5,27,F,1,,,,
27516615,26390626,1,5,24,M,0,,,,
27516619,26390629,0,,,,,,,,
27516505,26390525,1,5,24,M,1,,,,
27516507,26390526,2,5,22,M,1,,,,
27516506,26390526,1,5,37,M,1,,,,
27516508,26390527,1,5,18,M,1,,,,
27516509,26390528,1,5,21,F,1,,,,
27516510,26390529,1,5,15,M,1,,,,
27516511,26390530,1,5,12,M,1,,,,
27516512,26390531,1,5,25,M,1,,,,
27516513,26390532,1,5,12,M,1,,,,
27516514,26390533,1,5,19,M,1,,,,
27516515,26390534,1,5,47,F,1,,,,
27516516,26390535,1,5,39,M,1,,,,
27516517,26390536,1,5,38,M,1,,,,
27516518,26390537,1,5,40,M,1,,,,
27516519,26390538,1,5,42,M,1,,,,
27516499,25162142,1,5,33,M,1,,,,
27516500,25162143,1,5,19,M,1,,,,
27516501,25162144,1,5,21,M,1,,,,
27516502,25162145,1,5,53,M,1,,,,
27516503,25162146,1,5,42,F,1,,,,
27516504,25162147,1,5,23,M,1,,,,
27516617,26390627,0,,,,,,,,
27516618,26390628,0,,,,,,,,
27516620,26390630,1,5,22,M,1,,,,
27516621,26390631,1,5,14,M,1,,,,
27516622,26390632,1,5,34,M,1,,,,
27516623,26390633,0,,,,,,,,
27516624,26390634,1,5,23,M,1,,,,
27516625,26390635,1,5,42,M,1,,,,
27516626,26390636,0,,,,,,,,
27516627,26390637,0,,,,,,,,
27516628,26390638,0,,,,,,,,
27516629,26390639,1,5,43,M,1,,,,
27516630,26390640,0,,,,,,,,
27516631,26390641,1,5,29,M,1,,,,
27516632,26390642,1,5,21,M,1,,,,
27516633,26390643,1,5,53,M,1,,,,
27516634,26390644,1,5,23,M,1,,,,
27516635,26390645,0,,,,,,,,
27516636,26390646,1,5,47,M,1,,,,
27516637,26390647,1,5,25,M,1,,,,
27516638,26390648,1,5,59,M,1,,,,
27516639,26390649,0,,,,,,,,
27516640,26390650,0,,,,,,,,
27516641,26390651,0,,,,,,,,
27516642,26390652,1,5,27,M,1,,,,
27516643,26390653,1,5,27,M,1,,,,
27516644,26390654,1,5,32,F,1,,,,
27516645,26390655,0,,,,,,,,
27516520,26390539,1,5,32,M,1,,,,
27516521,26390540,1,5,31,M,1,,,,
27516522,26390540,2,5,29,F,1,,,,
27516523,26390541,1,5,16,M,1,,,,
27516524,26390541,2,5,17,M,2,,,,
27516525,26390542,1,5,43,M,1,,,,
27516526,26390543,1,5,41,F,1,,,,
27516527,26390544,1,5,28,M,1,,,,
27516528,26390545,1,5,25,M,1,,,,
27516529,26390546,1,5,34,M,1,,,,
27516530,26390547,1,5,29,F,1,,,,
27516531,26390548,1,5,34,F,1,,,,
27516532,26390549,1,5,15,F,1,,,,
27516650,26391299,1,5,44,F,1,,,,
27516651,26391300,1,5,29,M,1,,,,
27516652,26391301,1,4,,M,1,,,,
27516653,26391302,1,5,15,M,1,,,,
27516654,26391303,0,,,,,,,,
27516655,26391304,1,5,25,M,1,,,,
27516656,26391304,2,5,32,M,2,,,,
27516657,26391305,0,,,,,,,,
27516658,26391306,1,5,27,M,1,,,,
27516659,26391307,0,,,,,,,,
27516660,26391308,0,,,,,,,,
27516663,26391309,3,5,34,M,1,,,,
27516661,26391309,1,5,42,F,5,,,,
27516662,26391309,2,5,45,F,5,,,,
27516664,26391310,1,5,40,M,1,,,,
27516665,26391311,0,,,,,,,,
27516666,26391312,0,,,,,,,,
27516667,26391313,0,,,,,,,,
27516669,26391314,2,5,47,M,1,,,,
27516668,26391314,1,5,20,M,1,,,,
27516670,26391315,0,,,,,,,,
27516671,26391316,0,,,,,,,,
27516672,26391317,1,5,21,M,1,,,,
27516673,26391318,1,5,39,M,1,,,,
27516674,26391319,0,,,,,,,,
27516675,26391320,1,5,19,M,2,,,,
27516676,26391321,1,5,29,M,1,,,,
27516678,26391322,2,5,19,M,2,,,,
27516677,26391322,1,5,27,F,1,,,,
27516679,26391323,0,,,,,,,,
27516680,26391324,1,5,25,M,1,,,,
27516681,26391325,1,5,19,M,1,,,,
27516646,26390656,1,5,30,M,1,,,,
27516647,26390657,1,5,19,M,1,,,,
27516648,26390658,0,,,,,,,,
27516649,26390659,0,,,,,,,,
27516533,26390550,1,5,16,F,1,,,,
27516534,26390551,1,5,28,M,1,,,,
27516535,26390552,1,5,15,M,1,,,,
27516536,26390553,1,5,25,M,1,,,,
27516537,26390554,1,5,21,M,1,,,,
27516682,26391326,0,,,,,,,,
27516683,26391327,1,5,16,F,1,,,,
