"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2016,91101300,109618291
2016,91102346,109618304
2016,91103334,109618321
2016,91103601,109618326
2016,91104706,109618348
2016,91104940,109618354
2016,91124969,109058357
2016,91135754,104635864
2016,91135755,104635865
2016,91135770,104635878
2016,91135771,104635879
2016,91136930,104636928
2016,91136932,104636930
2016,91136933,104636930
2016,91136935,104636932
2016,91136945,104636945
2016,91136959,104636961
2016,91136961,104636963
2016,91136966,104636967
2016,91136968,104636969
2016,91136969,104636969
2016,91136970,104636970
2016,91136971,104636971
2016,91136972,104636971
2016,91136975,104636974
2016,91121698,104623479
2016,91121706,104623485
2016,91121728,104623503
2016,91121730,104623505
2016,91121731,104623505
2016,91121746,104623519
2016,91121750,104623523
2016,91121751,104623524
2016,91121759,104623532
2016,91123034,104624615
2016,91123038,104624618
2016,91123039,104624618
2016,91123052,104624634
2016,91123061,104624645
2016,91123076,104624660
2016,91123077,104624661
2016,91123085,104624668
2016,91124330,104625718
2016,91124332,104625720
2016,91124335,104625723
2016,91124338,104625726
2016,91124339,104625727
2016,91124341,104625729
2016,91124350,104625736
2016,91124351,104625737
2016,91124352,104625738
2016,91124359,104625741
2016,91124364,104625746
2016,91124365,104625747
2016,91124369,104625751
2016,91124378,104625756
2016,91124390,104625764
2016,91124394,104625769
2016,91125632,104626847
2016,91125633,104626848
2016,91125635,104626851
2016,91125645,104626865
2016,91125646,104626866
2016,91125647,104626867
2016,91125649,104626868
2016,91125651,104626869
2016,91125657,104626876
2016,91125659,104626878
2016,91125665,104626884
2016,91126865,104627931
2016,91126866,104627932
2016,91126871,104627937
2016,91126874,104627940
2016,91126876,104627942
2016,91126877,104627942
2016,91126881,104627945
2016,91126884,104627947
2016,91126885,104627948
2016,91126887,104627949
2016,91126893,104627954
2016,91126894,104627955
2016,91126903,104627963
2016,91126905,104627964
2016,91126908,104627967
2016,91126912,104627971
2016,91126933,104627989
2016,91105596,104609300
2016,91105601,104609305
2016,91105603,104609307
2016,91105607,104609312
2016,91105609,104609314
2016,91105611,104609317
2016,91105623,104609327
2016,91105625,104609329
2016,91105627,104609331
2016,91105629,104609332
2016,91105631,104609334
2016,91105644,104609345
2016,91105647,104609349
2016,91105653,104609356
2016,91105659,104609362
2016,91105662,104609364
2016,91106951,104610507
