"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2016,12,104573440,18223214
2016,12,104573444,18223215
2016,12,104573452,18223216
2016,12,104573464,18223217
2016,12,104573469,18223218
2016,12,104573474,18223219
2016,12,104573487,18223220
2016,12,104573493,18223221
2016,12,104574519,18223223
2016,12,104574521,18223224
2016,12,104574529,18223225
2016,12,104574530,18223226
2016,12,104574538,18223227
2016,12,104574539,18223228
2016,12,104574550,18223229
2016,12,104574575,18223230
2016,12,104575679,18223231
2016,12,104575707,18223234
2016,12,104575711,18223235
2016,12,104575720,18223236
2016,12,104575725,18223237
2016,12,104576770,18223238
2016,12,104576775,18223239
2016,12,104576784,18223240
2016,12,104576788,18223242
2016,12,104576824,18223244
2016,12,104577861,18223247
2016,12,104577862,18223248
2016,12,104577863,18223249
2016,12,104577872,18223251
2016,12,104577876,18223252
2016,12,104577877,18223253
2016,12,104577880,18223255
2016,12,104578941,18223259
2016,12,104578948,18223260
2016,12,104578955,18223261
2016,12,104578969,18223263
2016,12,104578970,18223264
2016,12,104578982,18223265
2016,12,104578986,18223266
2016,12,104578987,18223267
2016,12,104578994,18223268
2016,12,104579000,18223270
2016,12,104580025,18223271
2016,12,104580029,18223272
2016,12,104580040,18223273
2016,12,104580056,18223274
2016,12,104581113,18223275
2016,12,104581115,18223277
2016,12,104581128,18223280
2016,12,104581149,18223281
2016,12,104581151,18223282
2016,12,104581154,18223283
2016,12,104581156,18223284
2016,12,104582225,18223285
2016,12,104582236,18223286
2016,12,104582262,18223289
2016,12,104582264,18223290
2016,12,104583320,18223294
2016,12,104583326,18223295
2016,12,104583330,18223296
2016,12,104583332,18223297
2016,12,104583333,18223298
2016,12,104583338,18223299
2016,12,104584401,18223302
2016,12,104584414,18223305
2016,12,104584415,18223306
2016,12,104584419,18223307
2016,12,104584421,18223308
2016,12,104584435,18223310
2016,12,104585472,18223311
2016,12,104585527,18223314
2016,12,104585529,18223315
2016,12,104586569,18223316
2016,12,104586572,18223318
2016,12,104586582,18223320
2016,12,104586589,18223321
2016,12,104586590,18223322
2016,12,104586601,18223323
2016,12,104586607,18223324
2016,12,104586612,18223325
2016,12,104570254,18223326
2016,12,104570260,18223327
2016,12,104570263,18223328
2016,12,104570266,18223329
2016,12,104570272,18223330
