"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2016,93516057,8,1,26-OCT-16,98031186
2016,91682710,8,8,29-OCT-16,98031187
2016,93516125,8,202,04-NOV-16,98032157
2016,91799748,8,550,,98033549
2016,93023186,8,90,,98033550
2016,91192947,8,1,26-APR-16,98033579
2016,93025085,8,289,,98033580
2016,91101021,8,16,14-APR-16,98037456
2016,92321136,8,110,,98037457
2016,93544713,8,80,,98037483
2016,94155303,8,35,,98037484
2016,93544742,8,1,,98037485
2016,92933992,8,8,,98037519
2016,93630280,3,250,,98039685
2016,91186728,3,10000,09-MAY-16,98039686
2016,89964875,3,300,,98039688
2016,91186766,20,24,,98039689
2016,89965731,20,1,,98039690
2016,93631214,20,300,,98039691
2016,91797316,20,15,,98039692
2016,91187639,20,150,,98039693
2016,89355330,20,180,,98039695
2016,93019717,20,1,,98039697
2016,93019723,3,2500,,98039699
2016,93631243,3,750,,98039700
2016,90576824,20,22,,98039701
2016,93632242,3,1500,16-SEP-16,98039710
2016,91189623,3,1500,,98039713
2016,93633221,20,1023,07-JUN-16,98039714
2016,89357349,20,15,,98039715
2016,89357352,20,25,,98039716
2016,91799361,20,527,,98039717
2016,93021753,20,12,,98039718
2016,91799371,20,20,,98039719
2016,91799373,20,92,,98039720
2016,92409207,20,167,,98039721
2016,93021766,3,5000,30-JUN-16,98039722
2016,91800281,3,1,16-NOV-16,98039723
2016,92410072,3,1,,98039724
2016,89968632,20,587,,98039725
2016,89968633,20,60,,98039726
2016,91800297,3,2500,01-DEC-16,98039727
2016,92410090,20,2590,,98039728
2016,91800312,3,3500,07-DEC-16,98039729
2016,90579709,20,137,,98039730
2016,93634150,3,450,,98039731
2016,89968650,20,299,,98039732
2016,90579731,3,3628,18-DEC-16,98039733
2016,91190536,3,20000,02-JAN-17,98039734
2016,92410125,20,50,,98039735
2016,89968674,20,3700,,98039736
2016,93022673,3,5000,,98039737
2016,90579741,20,100,,98039738
2016,92411017,3,2000,01-MAR-16,98039739
2016,89359198,3,700,,98039740
2016,93023554,20,60,,98039742
2016,92411027,31,100,,98039743
2016,90580687,20,255,,98039744
2016,91191459,3,24000,,98039746
2016,90580713,3,200,,98039747
2016,91191466,20,10,,98039748
2016,93023582,20,300,,98039749
2016,89969675,3,1500,06-JUL-16,98039750
2016,93023601,3,1000,27-APR-16,98039752
2016,89970606,3,200,,98039753
2016,91192378,20,75000,,98039755
2016,93024534,3,200,,98039756
2016,91192384,20,5,,98039757
2016,93024547,20,350,,98039758
2016,91802204,20,142,,98039759
2016,90581623,20,400,,98039760
2016,91192399,20,300,,98039761
2016,93636051,3,2000,,98039762
2016,91192413,3,1500,,98039763
2016,92412104,20,596,,98039764
2016,91802236,20,100,,98039765
2016,93636078,3,6500,,98039766
2016,90480797,63,150,,98122771
2016,93535301,63,200,,98122772
2016,92311846,63,35,,98122773
2016,92924483,63,250,,98122774
2016,94145894,63,150,,98122775
2016,92924497,63,2,,98122776
2016,91701943,63,2,,98122777
