victim_id,circumstances_id,justifiable_force_id
45598845,2,
45598866,1,
45598875,1,
45598881,2,
45598920,6,
45599680,10,
45598943,5,
45598946,2,
45599739,1,
45599838,1,
45599852,1,
45600742,9,
45608494,9,
45609296,1,
45609314,1,
45609336,1,
45609403,1,
45609414,1,
45609459,1,
45609460,1,
45609461,1,
45609509,9,
45607174,1,
45607181,1,
45607183,10,
45607192,1,
45607194,1,
45607195,1,
45607197,1,
45607213,1,
45609534,9,
45609567,2,
45607214,1,
45607218,1,
45607226,1,
45609595,9,
45607303,9,
45609634,10,
45607321,1,
45607322,1,
45607405,9,
45607406,9,
45607412,9,
45607416,10,
45607450,1,
45607452,1,
45608220,1,
45608221,1,
45608240,10,
45608241,10,
45608245,9,
45608285,1,
45608290,10,
45608301,1,
45608351,1,
45608353,1,
45608357,10,
45606135,1,
45606162,1,
45606177,9,
45606197,1,
45606204,1,
45606222,1,
45606230,1,
45606258,9,
45606261,1,
45603974,1,
45606279,1,
45606280,1,
45606292,1,
45604005,1,
45604046,9,
45604047,1,
45604048,1,
45604064,9,
45606394,1,
45606395,1,
45606403,9,
45606409,10,
45606410,10,
45604116,1,
45604175,1,
45605029,8,
45605034,1,
45605040,1,
45605041,1,
45605045,1,
45605046,1,
45605064,1,
45605074,1,
45605085,1,
45604288,9,
45604289,9,
45604290,9,
45605107,10,
45605111,1,
45605122,1,
45605123,1,
45605141,1,
45605142,1,
45605143,1,
45605144,1,
45605172,9,
45605218,1,
45605219,1,
45605292,9,
45605305,6,
45605311,1,
45606091,9,
45606095,9,
45606096,9,
45606119,1,
45606128,1,
45613858,9,
45613875,1,
45614652,9,
45614683,9,
45614711,1,
45614716,1,
45614738,1,
45614781,1,
45614789,9,
45614791,10,
45615709,1,
45614979,9,
45615740,1,
45615750,1,
45615757,9,
45615772,1,
45615818,1,
45615831,5,
45615832,5,
45615836,1,
45615837,1,
45613562,1,
45613580,1,
45613585,1,
45613597,1,
45613604,1,
45615936,10,
45615939,1,
45615954,1,
45613645,1,
45615992,1,
45616000,1,
45616010,1,
45616011,1,
45613688,1,
45616040,1,
45613711,1,
45613740,1,
45613742,1,
45613774,2,
45613777,8,
45613816,1,
45613817,1,
45613818,2,
45614639,9,
45611587,1,
45611593,1,
45611614,1,
45611620,1,
45611623,1,
45611651,2,
45611652,6,
45611653,6,
45611677,1,
45611712,1,
45611718,1,
45611719,1,
45611720,1,
45612531,1,
45612538,5,
45612573,1,
45612576,1,
45612588,1,
45612595,1,
45612603,9,
45612609,1,
45612638,1,
45612644,1,
45612667,1,
45612713,1,
45610376,1,
45610382,1,
45610391,1,
45610401,9,
45610403,9,
45610404,9,
45610406,1,
45610454,1,
45612787,1,
45612788,1,
45610464,1,
45610474,1,
45610475,9,
45610478,1,
45610492,1,
45612825,9,
45612826,9,
45612835,9,
45610535,9,
45610536,9,
45610554,9,
45610555,9,
45611438,9,
45611443,1,
45611448,9,
45799380,10,
45799389,1,
45807897,9,
45807898,9,
45807935,10,
45807937,10,
45807952,10,
45805665,9,
45805669,1,
45805684,1,
45805685,1,
45805686,1,
45805690,9,
45807968,6,
45807969,6,
45805709,1,
45805711,10,
45805717,9,
45805718,9,
45808025,1,
45805783,9,
45805806,6,
45805809,6,
45808112,1,
45808139,6,
45808155,1,
45805857,1,
45805863,1,
45805880,1,
45805939,10,
45806748,9,
45806788,9,
45806809,1,
45806823,9,
45806870,10,
45806872,6,
45806874,6,
45806930,1,
45806955,8,
45806991,10,
45806992,10,
45807009,1,
45807028,1,
45807079,9,
45807834,1,
45807841,9,
45807843,9,
45804826,2,
45804827,1,
45804828,1,
45804841,8,
45804842,8,
45804843,8,
45804844,8,
45804858,6,
45802530,6,
45802539,10,
45802549,10,
45804913,2,
45804914,1,
45804915,1,
45804940,9,
45802569,10,
45802579,6,
45802583,10,
45802648,1,
45803561,6,
45803586,10,
45803587,10,
45802760,1,
45802764,1,
45802765,1,
45802766,1,
45803615,9,
45803631,10,
45803655,6,
45803670,9,
45803671,10,
45803758,2,
45803819,1,
45803834,1,
45804639,1,
45804658,9,
