offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
1102642,906117,0,,,,,,,,
1102634,906109,0,,,,,,,,
1102632,906107,0,,,,,,,,
1102631,906106,0,,,,,,,,
1102630,906105,0,,,,,,,,
1102629,906104,1,5,29,M,1,,,,
1102628,906103,0,,,,,,,,
1102627,906102,0,,,,,,,,
1102626,906101,1,5,32,M,1,,,,
1102625,906100,0,,,,,,,,
1102624,906099,0,,,,,,,,
1102646,906121,0,,,,,,,,
1102643,906118,0,,,,,,,,
1102639,906114,0,,,,,,,,
1102638,906113,0,,,,,,,,
1102637,906112,0,,,,,,,,
1102636,906111,0,,,,,,,,
1102635,906110,0,,,,,,,,
1102633,906108,1,4,,M,1,,,,
1102644,906119,1,5,41,M,1,,,,
1102641,906116,1,5,32,M,1,,,,
1102640,906115,1,5,35,M,1,,,,
1102652,906127,0,,,,,,,,
1102651,906126,0,,,,,,,,
1102650,906125,0,,,,,,,,
1102649,906124,0,,,,,,,,
1102648,906123,0,,,,,,,,
1102647,906122,0,,,,,,,,
1102645,906120,1,5,25,M,1,,,,
1102732,906207,1,5,26,M,1,,,,
1102665,906140,0,,,,,,,,
1102664,906139,0,,,,,,,,
1102663,906138,0,,,,,,,,
1102662,906137,0,,,,,,,,
1102661,906136,0,,,,,,,,
1102660,906135,0,,,,,,,,
1102659,906134,0,,,,,,,,
1102658,906133,0,,,,,,,,
1102657,906132,0,,,,,,,,
1102656,906131,0,,,,,,,,
1102655,906130,0,,,,,,,,
1102654,906129,0,,,,,,,,
1102653,906128,1,5,23,M,1,,,,
1102675,906150,0,,,,,,,,
1102671,906146,0,,,,,,,,
1102670,906145,0,,,,,,,,
1102669,906144,0,,,,,,,,
1102668,906143,0,,,,,,,,
1102667,906142,0,,,,,,,,
1102666,906141,0,,,,,,,,
1102734,906208,2,5,31,M,1,,,,
1102733,906208,1,5,24,M,1,,,,
1102690,906165,0,,,,,,,,
1102687,906162,0,,,,,,,,
1102682,906157,1,5,20,M,1,,,,
1102681,906156,0,,,,,,,,
1102680,906155,0,,,,,,,,
1102679,906154,0,,,,,,,,
1102678,906153,0,,,,,,,,
1102677,906152,0,,,,,,,,
1102676,906151,1,5,29,F,1,,,,
1102674,906149,0,,,,,,,,
1102673,906148,0,,,,,,,,
1102672,906147,1,4,,M,1,,,,
1102695,906170,0,,,,,,,,
1102694,906169,0,,,,,,,,
1102693,906168,0,,,,,,,,
1102692,906167,0,,,,,,,,
1102691,906166,0,,,,,,,,
1102689,906164,0,,,,,,,,
1102688,906163,0,,,,,,,,
1102686,906161,0,,,,,,,,
1102685,906160,0,,,,,,,,
1102684,906159,0,,,,,,,,
1102683,906158,0,,,,,,,,
1102735,906209,1,5,34,M,1,,,,
1102723,906198,0,,,,,,,,
1102705,906180,0,,,,,,,,
1102701,906176,0,,,,,,,,
1102700,906175,0,,,,,,,,
1102699,906174,0,,,,,,,,
1102698,906173,1,5,27,M,1,,,,
1102697,906172,1,5,59,M,1,,,,
1102696,906171,0,,,,,,,,
1102712,906187,0,,,,,,,,
1102710,906185,0,,,,,,,,
1102709,906184,0,,,,,,,,
1102708,906183,1,5,34,M,1,,,,
1102707,906182,0,,,,,,,,
1102706,906181,0,,,,,,,,
1102704,906179,0,,,,,,,,
1102703,906178,0,,,,,,,,
1102702,906177,1,5,40,M,1,,,,
1102736,906210,1,5,31,F,1,,,,
1102725,906200,0,,,,,,,,
1102722,906197,1,5,30,M,1,,,,
1102721,906196,0,,,,,,,,
1102720,906195,0,,,,,,,,
1102719,906194,1,5,56,M,1,,,,
1102718,906193,0,,,,,,,,
1102717,906192,0,,,,,,,,
1102716,906191,0,,,,,,,,
1102715,906190,0,,,,,,,,
1102714,906189,0,,,,,,,,
1102713,906188,0,,,,,,,,
1102711,906186,0,,,,,,,,
1102738,906212,0,,,,,,,,
1102737,906211,1,5,32,M,1,,,,
1102731,906206,0,,,,,,,,
1102730,906205,1,5,21,M,1,,,,
1102729,906204,1,5,27,M,1,,,,
1102728,906203,0,,,,,,,,
1102727,906202,0,,,,,,,,
1102726,906201,1,4,,M,1,,,,
1102724,906199,0,,,,,,,,
1102739,906213,1,5,29,M,1,,,,
1102742,906216,0,,,,,,,,
1102741,906215,1,5,42,F,1,,,,
1102740,906214,0,,,,,,,,
1098913,902661,0,,,,,,,,
1098912,902660,0,,,,,,,,
1098911,902659,2,5,13,M,1,,,,
1098910,902659,1,5,17,M,1,,,,
1098909,902658,2,5,13,M,1,,,,
1098908,902658,1,5,17,M,1,,,,
1098907,902657,0,,,,,,,,
1098906,902656,0,,,,,,,,
1098905,902655,0,,,,,,,,
1098904,902654,1,5,22,M,1,,,,
1098903,902653,0,,,,,,,,
1098902,902652,1,5,17,M,1,,,,
1098901,902651,0,,,,,,,,
1098900,902650,0,,,,,,,,
1098899,902649,0,,,,,,,,
1098898,902648,0,,,,,,,,
1098897,902647,0,,,,,,,,
1098896,902646,1,5,29,F,1,,,,
1098895,902645,1,5,31,M,1,,,,
1098894,902644,0,,,,,,,,
1098893,902643,1,5,21,M,1,,,,
1098892,902642,1,5,28,F,1,,,,
1098891,902641,0,,,,,,,,
1098890,902640,1,5,55,M,1,,,,
1098889,902639,0,,,,,,,,
1098888,902638,1,5,34,M,1,,,,
1099122,902864,1,4,,M,1,,,,
1098920,902668,0,,,,,,,,
1098919,902667,1,5,30,M,1,,,,
1098918,902666,0,,,,,,,,
1098917,902665,0,,,,,,,,
1098916,902664,0,,,,,,,,
1098914,902662,0,,,,,,,,
1098927,902675,1,5,26,F,1,,,,
1098922,902670,0,,,,,,,,
1098921,902669,1,5,37,M,1,,,,
1098953,902700,1,5,17,M,1,,,,
1098940,902688,0,,,,,,,,
1098939,902687,1,5,34,M,1,,,,
1098938,902686,0,,,,,,,,
1098937,902685,0,,,,,,,,
1098936,902684,0,,,,,,,,
1098935,902683,1,5,34,M,1,,,,
1098934,902682,0,,,,,,,,
1098933,902681,0,,,,,,,,
