suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,968163,1,1,23457
5,968195,1,11,23458
2,968196,1,11,23459
17,968234,1,11,23460
5,966908,0.005,3,23464
5,966909,0.008,3,23465
17,966910,1,11,23466
17,966911,1,11,23467
17,966912,1,11,23468
17,966913,1,11,23469
17,966914,1,11,23470
17,966915,1,11,23471
5,966916,0.005,3,23472
5,966917,1,11,23473
17,966918,1,11,23474
5,966919,1,11,23475
5,966920,1,11,23476
17,966921,1,11,23477
5,966922,1,11,23478
17,966923,1,11,23479
17,966924,1,11,23480
5,966930,13.005,1,23481
5,966948,1,11,23482
5,966962,80.055,1,23490
2,968319,1,11,23491
5,968367,1,11,23492
5,968375,1,11,23493
5,968376,1,11,23494
5,967071,125,3,23495
8,968464,1,11,23496
5,967124,3,1,23498
5,967149,1,1,23499
5,967267,12,10,23503
5,968579,1,11,23504
5,968591,1,11,23505
17,968674,1,11,23510
5,968718,0.025,1,23511
5,968749,1,11,23517
13,967468,0.001,3,23521
13,967469,0.001,3,23522
13,967470,0.001,3,23523
13,967471,0.001,3,23524
12,967472,1,1,23525
5,967540,2,1,23527
5,967542,0.001,1,23528
5,967715,1.005,1,23531
5,967743,1,1,23532
5,967755,0.006,1,23538
5,968007,0.005,1,23547
5,968019,8,1,23548
5,968021,1,10,23549
5,968035,45.001,1,23550
5,968104,2.001,1,23553
5,968130,1,11,23554
5,970634,1,11,23555
5,971912,1,11,23556
2,972026,7,1,23557
5,972039,0.01,1,23558
13,972041,0.005,3,23559
13,972042,0.002,3,23560
13,972045,8,1,23561
13,972046,0.001,3,23562
5,973323,0.025,3,23563
13,972077,0.01,1,23564
13,972092,100.001,1,23565
5,972162,1,3,23566
5,972169,0.001,1,23567
5,972178,0.005,1,23568
2,973452,0.05,1,23569
13,969642,0.001,3,23570
5,973562,1,11,23571
5,971010,1,10,23572
5,973640,2,1,23573
5,971072,7,1,23574
12,973804,0.025,1,23575
12,973806,0.025,1,23576
5,973822,1,11,23577
17,973835,1,11,23578
5,973842,2,4,23579
5,973862,1,11,23580
17,973911,1,11,23581
13,973912,0.001,3,23582
13,973913,0.001,3,23583
5,971349,1,11,23584
5,973961,0.025,1,23585
5,971419,1,11,23586
5,972799,1,11,23587
12,972800,1,11,23588
5,972801,1,11,23589
12,972806,0.125,1,23590
5,972855,0.025,3,23591
5,971578,1,11,23592
5,971581,1,11,23593
5,971615,1,11,23594
5,971627,1,11,23595
5,971651,1,11,23596
5,971652,1,11,23597
5,973003,1,11,23598
13,969247,0.001,3,23599
13,969248,0.001,3,23600
13,969249,2.001,1,23601
13,969250,0.001,3,23602
13,969251,0.001,3,23603
13,969252,0.001,3,23604
13,969253,0.001,1,23605
12,971792,1,11,23606
5,971835,1,11,23607
5,971877,1,11,23608
12,971881,1,11,23609
5,975778,4,1,23610
5,975779,5,1,23611
5,975780,5,1,23612
5,975781,1,1,23613
5,975782,47.005,1,23614
5,977137,1,11,23615
5,974620,0.009,1,23616
5,974621,1,11,23617
5,974622,1,11,23618
5,974623,1,11,23619
5,975970,23,1,23620
5,975978,1,1,23621
5,977238,5.8,1,23622
5,977245,1,11,23623
5,977248,1,11,23624
5,977257,1,11,23625
5,974881,1.025,2,23626
5,978820,1,11,23627
5,979012,0.75,3,23628
5,975065,0.007,1,23629
5,976405,1,2,23630
5,979014,1,11,23631
5,975158,10,1,23632
5,976430,1,11,23633
5,976431,1,11,23634
5,976432,1,11,23635
17,976433,1,11,23636
5,976436,27,4,23637
5,976437,1,11,23638
5,976439,1,11,23639
5,976440,1,11,23640
5,976441,1,11,23641
12,976447,1,11,23642
5,976463,1,11,23643
5,977738,1,11,23644
8,968946,1,11,23645
5,976553,1,11,23646
5,976581,1,11,23647
5,975323,4.005,1,23648
2,975346,6.007,1,23649
5,974136,1,11,23650
17,974137,1,11,23651
5,976699,0.001,3,23652
5,976727,1,11,23653
5,976741,1,11,23654
5,975684,1,11,23655
5,976926,1,11,23656
