bias_id,offense_id
21,947961
21,947952
21,947950
21,947949
21,947948
21,947947
21,947946
21,947945
21,947944
21,947943
21,947942
21,947965
21,947962
21,947958
21,947957
21,947956
21,947954
21,947955
21,947953
21,947951
21,947963
21,947960
21,947959
21,947971
21,947970
21,947969
21,947968
21,947967
21,947966
21,947964
21,948060
21,947985
21,947984
21,947983
21,947982
21,947981
21,947980
21,947979
21,947978
21,947977
21,947976
21,947975
21,947974
21,947972
21,947973
21,947996
21,947992
21,947991
21,947990
21,947989
21,947987
21,947988
21,947986
21,948061
21,948012
21,948009
21,948003
21,948004
21,948002
21,948001
21,948000
21,947999
21,947998
21,947997
21,947995
21,947994
21,947993
21,948017
21,948016
21,948015
21,948014
21,948013
21,948011
21,948010
21,948008
21,948007
21,948006
21,948005
21,948062
21,948050
21,948028
21,948023
21,948022
21,948021
21,948020
21,948019
21,948018
21,948037
21,948034
21,948035
21,948033
21,948032
21,948030
21,948031
21,948029
21,948027
21,948025
21,948026
21,948024
21,948063
21,948052
21,948049
21,948048
21,948047
21,948046
21,948045
21,948044
21,948042
21,948043
21,948041
21,948039
21,948040
21,948038
21,948036
21,948065
21,948064
21,948059
21,948058
21,948057
21,948056
21,948055
21,948053
21,948054
21,948051
21,948066
21,948069
21,948068
21,948067
21,944402
21,944401
21,944400
21,944399
21,944397
21,944398
21,944396
21,944395
21,944394
21,944393
21,944392
21,944391
21,944390
21,944389
21,944387
21,944388
21,944385
21,944386
21,944384
21,944383
21,944382
21,944381
21,944380
21,944379
21,944378
21,944377
21,944376
21,944614
21,944409
21,944408
21,944407
21,944406
21,944405
21,944403
21,944416
21,944411
21,944410
21,944441
21,944429
21,944428
21,944427
21,944426
21,944425
21,944424
21,944423
21,944422
21,944421
21,944420
21,944419
21,944418
21,944417
21,944415
21,944414
21,944413
21,944412
21,944447
21,944446
21,944444
21,944445
21,944443
21,944442
21,944440
21,944439
21,944438
21,944437
21,944436
21,944435
21,944434
21,944433
21,944432
21,944431
21,944430
21,944404
21,944462
21,944461
21,944460
21,944459
21,944458
21,944457
21,944456
21,944455
21,944454
21,944452
21,944453
21,944451
21,944450
21,944449
21,944448
21,944615
21,944478
21,944477
21,944476
21,944475
21,944474
21,944473
21,944472
21,944471
21,944470
21,944469
21,944468
21,944467
21,944466
21,944465
21,944463
21,944464
21,944492
21,944491
21,944490
21,944489
21,944488
21,944487
21,944486
21,944485
21,944484
21,944483
21,944482
21,944481
21,944480
21,944479
21,944558
21,944535
21,944523
21,944521
21,944520
21,944519
21,944518
21,944517
21,944516
21,944515
21,944514
21,944513
21,944512
21,944511
21,944510
21,944509
21,944508
21,944507
21,944506
21,944505
21,944503
21,944504
21,944501
21,944502
21,944499
21,944500
21,944497
21,944498
21,944496
21,944495
21,944494
21,944493
21,944539
21,944538
21,944536
21,944537
21,944534
21,944533
21,944532
21,944531
21,944530
21,944529
21,944528
21,944527
21,944526
21,944525
21,944524
21,944522
21,944613
21,944612
21,944580
21,944556
21,944555
21,944554
21,944553
21,944552
21,944551
21,944550
21,944549
21,944548
21,944547
21,944546
21,944545
21,944544
21,944543
21,944542
21,944541
21,944540
21,944601
21,944595
21,944592
21,944591
21,944590
21,944589
21,944588
21,944587
21,944586
21,944585
21,944584
21,944583
21,944582
21,944581
21,944579
21,944578
21,944577
21,944576
21,944575
21,944574
21,944573
21,944572
21,944571
21,944570
21,944569
21,944568
21,944567
21,944566
21,944565
21,944563
21,944564
21,944562
21,944561
21,944560
21,944559
21,944557
21,944611
21,944610
21,944609
21,944608
21,944607
21,944606
21,944605
21,944604
21,944603
21,944602
21,944600
21,944599
21,944598
21,944597
21,944596
21,944594
21,944593
21,944634
21,944630
21,944629
21,944628
21,944626
21,944627
21,944625
21,944624
21,944623
21,944622
21,944621
21,944620
21,944619
21,944618
21,944617
21,944616
21,944635
21,944631
21,944633
21,944632
21,944636
21,944664
21,944663
21,944662
21,944661
21,944660
21,944659
21,944658
21,944657
21,944656
21,944655
21,944654
21,944653
21,944652
21,944651
21,944650
21,944649
21,944648
21,944647
21,944646
21,944645
21,944643
21,944644
21,944642
21,944641
21,944640
21,944639
21,944638
21,944637
21,944724
21,944698
21,944697
21,944696
21,944695
21,944694
21,944693
21,944692
21,944691
21,944690
21,944689
21,944688
21,944687
21,944686
21,944685
21,944684
21,944683
21,944682
21,944681
21,944680
21,944679
21,944678
21,944677
21,944676
21,944675
21,944674
21,944673
21,944672
21,944671
21,944670
21,944669
21,944668
21,944667
21,944666
21,944665
21,944734
21,944733
21,944732
21,944731
21,944730
21,944729
21,944728
21,944727
21,944726
21,944725
21,944723
21,944722
21,944721
21,944720
21,944719
21,944718
21,944717
21,944716
21,944715
21,944714
21,944713
21,944712
21,944711
21,944710
21,944709
21,944708
21,944707
21,944706
21,944705
21,944704
21,944703
21,944702
21,944701
21,944700
21,944699
21,944781
21,944780
21,944779
21,944778
21,944777
21,944776
21,944775
21,944774
21,944773
21,944772
21,944771
21,944769
21,944770
21,944768
21,944767
21,944766
21,944765
21,944764
21,944763
21,944762
21,944761
21,944760
21,944759
21,944758
21,944757
21,944756
21,944755
21,944754
21,944753
21,944752
21,944751
21,944750
21,944749
21,944748
21,944747
21,944746
21,944745
21,944744
21,944743
21,944742
21,944741
21,944740
21,944739
21,944738
21,944737
21,944736
21,944735
21,944815
21,944814
21,944813
21,944812
21,944811
21,944810
21,944809
21,944808
21,944807
21,944806
21,944805
21,944804
21,944803
21,944802
21,944801
21,944800
21,944799
21,944798
21,944797
21,944796
21,944795
21,944794
21,944793
21,944792
21,944791
21,944790
21,944789
21,944788
21,944787
21,944786
21,944785
21,944784
21,944783
21,944782
21,944991
21,944856
21,944853
21,944852
21,944851
21,944850
21,944849
21,944848
21,944847
21,944846
21,944845
21,944844
21,944843
21,944842
21,944841
21,944840
21,944839
21,944838
21,944837
21,944836
21,944835
21,944834
21,944833
21,944832
21,944831
21,944830
21,944829
21,944828
21,944827
21,944826
21,944825
21,944824
21,944823
21,944822
21,944821
21,944820
21,944819
21,944818
21,944817
21,944816
21,944897
21,944896
21,944895
21,944894
21,944893
21,944892
21,944891
21,944890
21,944889
21,944888
21,944887
21,944886
21,944885
21,944884
21,944883
21,944882
21,944881
21,944880
21,944878
21,944879
21,944877
21,944876
21,944875
21,944874
21,944873
21,944872
21,944871
21,944870
21,944869
21,944868
21,944867
21,944865
21,944866
21,944864
21,944863
21,944861
21,944862
21,944860
21,944859
21,944858
21,944857
21,944855
21,944854
21,944924
21,944923
21,944922
21,944921
21,944920
21,944919
21,944918
21,944917
21,944916
21,944915
21,944914
21,944913
21,944912
21,944910
21,944911
21,944909
21,944908
21,944907
21,944906
21,944905
21,944904
21,944903
21,944902
21,944901
21,944900
21,944899
21,944898
21,944976
21,944975
21,944974
21,944973
21,944972
21,944971
21,944970
21,944969
21,944968
21,944967
21,944966
21,944964
21,944965
21,944963
21,944962
21,944961
21,944960
21,944959
21,944958
21,944957
21,944956
21,944955
21,944954
21,944953
21,944952
21,944951
21,944950
21,944949
21,944948
21,944947
21,944946
21,944945
21,944944
21,944943
21,944942
21,944941
21,944940
21,944939
21,944938
21,944937
21,944936
21,944935
21,944934
21,944933
21,944932
21,944931
21,944930
21,944929
21,944928
21,944927
21,944926
21,944925
21,944990
21,944989
21,944988
21,944987
21,944986
21,944985
21,944984
21,944983
21,944982
21,944981
21,944980
21,944979
21,944978
21,944977
21,944992
21,944993
21,944994
21,944995
21,944996
21,945376
21,945363
21,945091
21,945089
21,945073
21,945054
21,945053
21,945051
21,945050
21,945049
21,945048
21,945047
21,945046
21,945045
21,945044
21,945043
21,945042
21,945041
21,945040
21,945039
