suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,1499166,9.71,1,40101
5,1499216,0.5,3,40102
5,1498976,0.164,1,40103
17,1499021,1.67,1,40104
2,1499052,0.5,3,40105
5,1499115,0.5,3,40106
5,1499717,2.39,1,40107
2,1499718,1.5,1,40108
2,1499720,3.7,1,40109
5,1499751,0.44,1,40110
5,1499835,1.5,4,40111
5,1499846,0.5,3,40112
2,1499464,0.84,1,40113
12,1499510,7.9,1,40114
3,1499531,1,9,40115
5,1499591,64.84,1,40116
2,1500303,3.5,3,40117
2,1500307,3.81,1,40118
2,1500365,28,1,40119
5,1500376,0.005,1,40120
5,1500446,13.98,1,40121
5,1500457,0.5,3,40122
12,1500489,0.88,1,40123
5,1500490,0.82,1,40124
5,1500518,3.13,1,40125
2,1500549,3,3,40126
5,1500039,4.5,1,40127
5,1500040,993.6,1,40128
5,1500100,2.63,1,40129
16,1500164,5,9,40130
5,1500177,0.05,3,40131
5,1500924,80.54,1,40132
5,1500936,0.28,1,40133
2,1500943,0.5,3,40134
2,1501002,3,3,40135
2,1501044,1.49,1,40136
5,1501119,4.63,1,40137
5,1501167,4,4,40138
2,1501187,0.5,3,40139
5,1500575,10.39,1,40140
5,1500610,0.9,1,40141
5,1500626,4.65,1,40142
5,1500692,0.5,3,40143
5,1500800,3.57,1,40144
5,1501457,2.08,1,40145
2,1501496,1.25,1,40146
5,1501549,14.6,1,40147
5,1501569,7.89,1,40148
12,1501683,1.34,1,40149
5,1501720,8.21,1,40150
5,1501283,2.06,1,40151
5,1501289,1.85,1,40152
2,1501368,0.25,1,40153
5,1501385,13.08,1,40154
5,1502112,0.36,1,40155
5,1502273,0.5,3,40156
5,1502309,45,1,40157
5,1501763,0.87,1,40158
5,1501782,0.05,9,40159
2,1501816,16,1,40160
5,1501817,0.05,3,40161
5,1501923,1,4,40162
5,1501941,283.25,1,40163
5,1501988,2,10,40164
5,1502019,0.05,3,40165
5,1502668,1.34,1,40166
5,1502708,4,1,40167
5,1502727,6.56,1,40168
17,1502733,12.21,1,40169
2,1502856,4.47,1,40170
5,1502435,2,4,40171
1,1502479,11.09,1,40172
5,1502529,1,3,40173
5,1503264,6.96,1,40174
5,1503330,26.86,1,40175
12,1503346,5.8,1,40176
5,1503381,6.9,1,40177
5,1503402,1,4,40178
5,1503454,13.12,1,40179
2,1503473,0.75,1,40180
2,1503499,1,1,40181
17,1503576,0.37,1,40182
5,1502986,1.18,1,40183
5,1503015,66.02,1,40184
5,1503067,27.6,1,40185
5,1503077,0.08,1,40186
5,1503099,2.97,1,40187
11,1503119,10,9,40188
5,1503120,18.71,1,40189
2,1503128,9,1,40190
2,1503162,1.05,1,40191
5,1503178,5.57,1,40192
2,1503837,4.11,1,40193
16,1503871,1,8,40194
5,1503873,0.5,3,40195
5,1503924,2.22,1,40196
5,1503951,0.5,3,40197
5,1504010,0.5,3,40198
15,1504087,5,9,40199
5,1504097,0.5,3,40200
5,1503611,3.7,1,40201
5,1503684,1,4,40202
5,1503781,0.5,1,40203
5,1504149,0.5,3,40349
5,1504206,113.82,1,40350
5,1504243,7.21,1,40351
5,1504274,87,1,40352
5,1504281,4.34,1,40353
5,1504326,0.5,3,40354
4,1504336,5,1,40355
11,1504352,1,9,40356
5,1504376,0.5,3,40357
13,1501283,28.67,1,70360
1,1499717,37.18,1,68912
11,1499510,15,1,68913
5,1500303,1,4,68914
5,1500549,80,4,68915
17,1500164,18,9,68916
2,1501457,0.28,1,68917
12,1501283,0.4,1,68918
5,1501368,0.5,3,68919
17,1502309,59,1,68920
11,1504097,1.1,1,68921
