victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
1383003,1348168,2,4,,,,5,20,F,1,2,R,,,,
1383002,1348168,1,1,,,,,,,,,,,,,
1383001,1348167,1,4,,,,5,31,M,1,2,N,,,,
1383000,1348166,1,1,,,,,,,,,,,,,
1382999,1348165,1,4,,,,5,18,M,1,3,N,,,,
1382998,1348164,1,4,,,,5,33,M,1,2,N,,,,
1382997,1348163,1,4,,,,5,43,M,5,2,N,,,,
1382996,1348162,1,1,,,,,,,,,,,,,
1382995,1348161,1,1,,,,,,,,,,,,,
1382994,1348160,1,1,,,,,,,,,,,,,
1382993,1348159,1,4,,,,5,18,M,1,3,R,,,,
1382992,1348158,1,4,,,,5,24,F,1,2,R,,,,
1382991,1348157,1,3,,,,,,,,,,,,,
1382990,1348156,1,1,,,,,,,,,,,,,
1382989,1348155,1,4,,,,5,17,M,1,3,N,,,,
1382988,1348154,1,1,,,,,,,,,,,,,
1382987,1348153,1,4,,,,5,18,F,1,3,R,,,,
1382986,1348152,1,1,,,,,,,,,,,,,
1382985,1348151,1,1,,,,,,,,,,,,,
1382984,1348150,1,1,,,,,,,,,,,,,
1382983,1348149,1,1,,,,,,,,,,,,,
1382981,1348148,1,1,,,,,,,,,,,,,
1382982,1348148,2,4,,,,5,31,M,0,3,U,,,,
1382980,1348147,1,1,,,,,,,,,,,,,
1382979,1348146,1,8,,,,,,,,,,,,,
1382978,1348145,1,4,,,,5,63,F,1,2,R,,,,
1382977,1348144,1,1,,,,,,,,,,,,,
1382976,1348143,1,4,,,,5,36,F,1,2,R,,,,
1382975,1348142,1,1,,,,,,,,,,,,,
1382974,1348141,1,4,,,,5,31,F,1,3,R,,,,
1382973,1348140,1,4,,,,5,30,M,1,3,R,,,,
1382972,1348139,1,4,,,,5,33,M,1,2,N,,,,
1382971,1348138,1,1,,,,,,,,,,,,,
1382970,1348137,1,1,,,,,,,,,,,,,
1382969,1348136,1,3,,,,,,,,,,,,,
1382968,1348135,1,1,,,,,,,,,,,,,
1382967,1348134,1,4,,,,5,29,F,1,1,R,,,,
1382966,1348133,1,4,,,,5,33,F,1,2,R,,,,
1382965,1348132,1,4,,,,5,32,F,1,2,N,,,,
1382964,1348131,1,4,,,,5,32,F,1,2,N,,,,
1382963,1348130,1,4,,,,5,22,F,1,2,R,,,,
1382962,1348129,1,1,,,,,,,,,,,,,
1382960,1348128,1,4,,,,5,31,F,1,2,R,,,,
1382961,1348128,2,4,,,,5,31,M,1,2,R,,,,
1382959,1348127,1,1,,,,,,,,,,,,,
1382958,1348126,1,1,,,,,,,,,,,,,
1382957,1348125,1,4,,,,5,37,F,0,2,R,,,,
1382956,1348124,1,1,,,,,,,,,,,,,
1382955,1348123,1,4,,,,5,15,M,1,2,R,,,,
1382954,1348122,1,4,,,,5,42,M,1,1,N,,,,
1382953,1348121,1,4,,,,5,56,M,1,1,N,,,,
1382952,1348120,1,4,,,,5,36,F,1,1,R,,,,
1382951,1348119,1,8,,,,,,,,,,,,,
1382950,1348118,1,4,,,,5,44,M,1,2,R,,,,
1382949,1348117,1,3,,,,,,,,,,,,,
1382948,1348116,1,1,,,,,,,,,,,,,
1382947,1348115,1,4,,,,5,51,M,1,2,R,,,,
1382946,1348114,1,4,,,,5,49,M,1,2,R,,,,
1382945,1348113,1,4,,,,5,45,M,1,2,R,,,,
1382944,1348112,1,1,,,,,,,,,,,,,
1382943,1348111,1,4,,,,5,26,F,1,2,R,,,,
1382942,1348110,1,4,,,,5,32,M,1,2,R,,,,
1382941,1348109,1,4,,,,5,36,F,1,2,R,,,,
1382940,1348108,1,1,,,,,,,,,,,,,
1382938,1348107,1,1,,,,,,,,,,,,,
1382939,1348107,2,1,,,,,,,,,,,,,
1382937,1348106,1,1,,,,,,,,,,,,,
1382936,1348105,1,4,,,,5,28,F,1,3,N,,,,
1382935,1348104,1,1,,,,,,,,,,,,,
1382934,1348103,1,4,,,,5,25,F,1,2,R,,,,
