offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
1570564,1348168,2,5,15,M,1,,,,
1570563,1348168,1,5,21,M,1,,,,
1570562,1348167,0,,,,,,,,
1570561,1348166,1,5,21,M,1,,,,
1570560,1348165,0,,,,,,,,
1570559,1348164,0,,,,,,,,
1570558,1348163,0,,,,,,,,
1570557,1348162,0,,,,,,,,
1570556,1348161,1,5,21,M,1,,,,
1570555,1348160,2,5,40,M,2,,,,
1570554,1348160,1,5,40,F,2,,,,
1570553,1348159,0,,,,,,,,
1570552,1348158,0,,,,,,,,
1570551,1348157,0,,,,,,,,
1570550,1348156,1,5,11,M,2,,,,
1570549,1348155,2,4,,M,1,,,,
1570548,1348155,1,4,,M,1,,,,
1570547,1348154,0,,,,,,,,
1570546,1348153,1,5,21,M,1,,,,
1570545,1348152,0,,,,,,,,
1570544,1348151,2,5,21,M,1,,,,
1570543,1348151,1,5,21,M,1,,,,
1570542,1348150,1,4,,M,0,,,,
1570541,1348149,0,,,,,,,,
1570540,1348148,1,5,30,M,2,,,,
1570539,1348147,0,,,,,,,,
1570538,1348146,1,5,30,M,1,,,,
1570537,1348145,0,,,,,,,,
1570536,1348144,3,5,11,F,1,,,,
1570535,1348144,2,5,11,F,1,,,,
1570534,1348144,1,5,11,F,1,,,,
1570533,1348143,1,5,40,M,1,,,,
1570532,1348142,0,,,,,,,,
1570531,1348141,1,5,30,M,1,,,,
1570530,1348140,0,,,,,,,,
1570529,1348139,1,5,30,M,2,,,,
1570528,1348138,0,,,,,,,,
1570527,1348137,1,5,30,F,2,,,,
1570526,1348136,1,5,30,F,2,,,,
1570525,1348135,1,5,15,F,1,,,,
1570524,1348134,1,5,30,M,1,,,,
1570523,1348133,1,5,40,M,1,,,,
1570522,1348132,0,,,,,,,,
1570521,1348131,0,,,,,,,,
1570520,1348130,1,5,30,M,1,,,,
1570519,1348129,0,,,,,,,,
1570518,1348128,2,5,30,F,1,,,,
1570517,1348128,1,5,30,M,1,,,,
1570516,1348127,0,,,,,,,,
1570515,1348126,0,,,,,,,,
1570514,1348125,0,,,,,,,,
1570511,1348124,1,5,15,M,1,,,,
1570513,1348124,3,5,15,M,0,,,,
1570512,1348124,2,5,15,M,0,,,,
1570510,1348123,0,,,,,,,,
1570509,1348122,1,5,21,M,1,,,,
1570508,1348121,0,,,,,,,,
1570507,1348120,0,,,,,,,,
1570506,1348119,1,5,21,M,2,,,,
1570505,1348118,0,,,,,,,,
1570504,1348117,0,,,,,,,,
1570503,1348116,1,5,21,F,1,,,,
1570502,1348115,0,,,,,,,,
1570501,1348114,0,,,,,,,,
1570500,1348113,0,,,,,,,,
1570499,1348112,0,,,,,,,,
1570498,1348111,1,5,30,M,1,,,,
1570497,1348110,0,,,,,,,,
1570496,1348109,1,5,21,F,1,,,,
1570495,1348108,1,5,21,M,1,,,,
1570494,1348107,1,5,15,M,1,,,,
1570493,1348106,1,5,30,M,1,,,,
1570492,1348105,0,,,,,,,,
1570491,1348104,0,,,,,,,,
1570490,1348103,1,5,30,M,1,,,,
1570489,1348102,1,5,30,M,1,,,,
1570488,1348101,1,5,30,M,1,,,,
1570487,1348100,2,5,15,M,1,,,,
1570486,1348100,1,5,15,M,1,,,,
1570485,1348099,2,5,30,M,1,,,,
1570484,1348099,1,5,35,M,1,,,,
1570483,1348098,0,,,,,,,,
1570482,1348097,1,5,21,F,1,,,,
1570481,1348096,1,5,30,F,1,,,,
1570480,1348095,0,,,,,,,,
1570479,1348094,0,,,,,,,,
1570478,1348093,0,,,,,,,,
1570477,1348092,3,5,21,M,1,,,,
1570476,1348092,2,5,15,F,1,,,,
1570475,1348092,1,5,15,M,3,,,,
1570473,1348091,4,5,15,M,1,,,,
1570472,1348091,3,5,15,M,1,,,,
1570471,1348091,2,5,15,M,1,,,,
1570470,1348091,1,5,15,M,1,,,,
1570474,1348091,5,5,15,M,1,,,,
1570469,1348090,2,5,21,M,1,,,,
1570468,1348090,1,5,40,M,1,,,,
1570467,1348089,1,4,,M,1,,,,
1570466,1348088,0,,,,,,,,
1570465,1348087,0,,,,,,,,
1570463,1348086,1,5,21,M,1,,,,
1570464,1348086,2,5,30,M,1,,,,
1570462,1348085,1,5,21,M,1,,,,
1570461,1348084,1,5,30,M,1,,,,
1570460,1348083,1,5,30,M,1,,,,
1570459,1348082,4,5,15,M,1,,,,
1570458,1348082,3,5,15,M,1,,,,
1570457,1348082,2,5,15,M,1,,,,
1570456,1348082,1,5,15,M,1,,,,
