victim_id,offender_id,relationship_id,nibrs_victim_offender_id
6137619,6583222,1,1808669
6137612,6583214,1,1570939
6137603,6583202,3,1583846
6137686,6583288,24,1591860
6137665,6583267,1,1591861
6137662,6583264,24,1866884
6137660,6583262,24,1591862
6137652,6583254,15,1636187
6137648,6583250,16,1794384
6137641,6583243,3,1591863
6137728,6583328,3,1667899
6137720,6583320,24,1591858
6137710,6583312,16,1591859
6137700,6583302,24,1794383
6137830,6583427,14,1591828
6137795,6583392,21,1591829
6137775,6583374,3,1591830
6137846,6583443,21,1636186
6137872,6583469,1,1591798
6137868,6583465,1,1591799
6137893,6583490,1,1818364
6138030,6583628,1,1590228
6138015,6583613,24,1590229
6138000,6583598,19,1590230
6137994,6583592,3,1818300
6137993,6583591,1,1590231
6137988,6583586,9,1818301
6137964,6583561,1,1666651
6137955,6583552,24,1636185
6138100,6583698,1,1590192
6138048,6583646,1,1590226
6138045,6583643,1,1590227
6138137,6583736,1,1816822
6138211,6583810,7,1816753
6138212,6583811,1,1816752
6138243,6583842,1,1816749
6138242,6583841,18,1590146
6138241,6583840,18,1590147
6138220,6583819,21,1816750
6138217,6583816,18,1816751
6138282,6583881,18,1816743
6138275,6583874,18,1816744
6138260,6583859,3,1816745
6138256,6583855,21,1816746
6138254,6583853,3,1816747
6138253,6583852,18,1636182
6138251,6583850,1,1636183
6138247,6583846,18,1816748
6138321,6583923,2,1815122
6138319,6583921,21,1815123
6138317,6583918,1,1815124
6138317,6583919,1,1940569
6138308,6583909,5,1815125
6138296,6583896,18,1816742
6138353,6583962,18,1815117
6138349,6583958,1,1815118
6138345,6583954,24,1815119
6138337,6583940,9,1588587
6138335,6583938,24,1815120
6138332,6583935,2,1815121
6138331,6583933,24,1588588
6138331,6583934,24,1940568
6138391,6584002,1,1664596
6138377,6583987,5,1815115
6138377,6583988,4,1940567
6138376,6583986,18,1815116
6138429,6584040,16,1815053
6138427,6584038,2,1815054
6138426,6584037,6,1815055
6138422,6584033,3,1815056
6138421,6584032,20,1815057
6138410,6584021,18,1671653
6138404,6584015,16,1664595
6138435,6584046,18,1815052
6138484,6584097,3,1815049
6138479,6584092,1,1815050
6138478,6584091,3,1815051
6138521,6584135,2,1813562
6138520,6584134,2,1813563
6138518,6584132,1,1813564
6138498,6584111,24,1815048
6138495,6584108,24,1664590
6138548,6584162,17,1813557
6138546,6584160,1,1813558
6138545,6584159,1,1813559
6138543,6584157,1,1813560
6138531,6584145,1,1813561
6138634,6584261,18,1812147
6138622,6584248,9,1812148
6138622,6584249,9,1940224
6138621,6584247,3,1812149
6138614,6584240,16,1812150
6138580,6584202,18,1813553
6138579,6584201,21,1813554
6138578,6584200,5,1813555
6138552,6584166,16,1813556
6138659,6584287,8,1812142
6138656,6584284,6,1812143
6138641,6584268,18,1812144
6138639,6584266,1,1812145
6138638,6584265,1,1812146
6138676,6584309,21,1812140
6138673,6584306,16,1812141
6138698,6584331,18,1812136
6138693,6584326,18,1812137
6138687,6584320,5,1812138
6138684,6584317,16,1812139
6141772,6587471,1,1593401
6139033,6584672,16,1810377
6139029,6584669,18,1656542
6139030,6584669,18,1656541
6139027,6584667,3,1571985
6139020,6584660,21,1810427
6139019,6584659,24,1656543
6139016,6584656,1,1662399
6139012,6584652,3,1585529
6139011,6584649,24,1585530
6139011,6584650,24,1900107
6139011,6584651,24,1954420
6139010,6584648,5,1571596
6139005,6584643,9,1585531
6139004,6584640,24,1866875
6139004,6584641,24,1940018
6139004,6584642,24,1965313
6139000,6584636,1,1866876
6138995,6584631,9,1585532
6138994,6584630,3,1810428
6138990,6584626,1,1810429
6138987,6584623,16,1810431
6138987,6584624,16,1902478
6138988,6584623,16,1810430
6138988,6584624,16,1902477
6138983,6584618,3,1585533
6138982,6584617,13,1571597
6138978,6584613,1,1810432
6138977,6584612,3,1585534
6138974,6584609,3,1585535
6138972,6584607,16,1585536
6138970,6584605,21,1810433
6138969,6584604,16,1585537
6138961,6584595,3,1585538
6138958,6584591,1,1810434
6138958,6584592,18,1940019
6138956,6584589,1,1585539
6138955,6584588,24,1656544
6138952,6584585,18,1656545
6138951,6584584,1,1585540
6138940,6584566,19,1585541
6138938,6584564,1,1585543
6138938,6584565,1,1902480
6138939,6584564,1,1585542
6138939,6584565,1,1902479
6138937,6584561,24,1656547
6138937,6584562,24,1947399
6138937,6584563,24,1965314
6138933,6584557,1,1810480
6138932,6584556,1,1810481
6138927,6584551,16,1585578
6138926,6584550,15,1810482
6138925,6584549,1,1571989
6138923,6584546,1,1810483
6138923,6584547,1,1940022
6138920,6584541,24,1810484
6138920,6584542,24,1940023
6138920,6584543,24,1958688
6138905,6584525,1,1587002
6138905,6584526,1,1902768
6138906,6584525,1,1587001
6138906,6584526,1,1902767
6138904,6584524,1,1587003
6138902,6584522,1,1810485
6138901,6584521,16,1587004
6138899,6584519,18,1673475
6138898,6584518,15,1587005
6138893,6584515,15,1587006
6138892,6584514,24,1866877
6138889,6584511,9,1587007
6138886,6584508,3,1587008
6138883,6584505,3,1587009
6138875,6584497,24,1656548
6138874,6584496,19,1587010
6138872,6584494,24,1656549
6138867,6584489,3,1587011
6138857,6584479,1,1587012
6138856,6584478,18,1866878
