suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,22551207,0.72,1,1264784
5,22551211,0.001,1,1264785
5,22551229,560,1,1264786
5,22551238,4.2,1,1264787
2,22551245,24,1,1264788
5,22551254,0.002,1,1264789
5,22568076,0,1,1264809
5,22568113,0.009,1,1264810
5,22568135,0.005,1,1264811
5,22568148,0,1,1264812
5,22566954,0.058,1,1264821
5,22566972,0.006,1,1264822
1,22566975,0.009,1,1264823
1,22566982,0,1,1264824
5,22568160,0,1,1264827
5,22567271,0.001,1,1264879
1,22567280,0.003,1,1264880
1,22567310,0.004,1,1264881
5,22566240,0.001,1,1264890
5,22567326,0.002,1,1264891
5,22566274,0.01,1,1264896
5,22566294,0.001,1,1264897
5,22566304,0.014,1,1264898
1,22566312,0.006,1,1264899
1,22569794,0.015,1,1264911
5,22569811,0.025,1,1264912
12,22569821,0,1,1264913
5,22569835,0.007,1,1264914
5,22569846,0.001,1,1264915
1,22569849,0.006,1,1264916
12,22569857,0,1,1264917
1,22569862,0.006,1,1264918
5,22566323,0,1,1264919
5,22566341,0.001,1,1264920
5,22566356,0.012,1,1264921
5,22567530,0.037,1,1264931
5,22568734,0,1,1264933
1,22568739,0.009,1,1264934
1,22567552,0.006,1,1264939
5,22567559,0.043,1,1264940
5,22567568,0.008,1,1264941
5,22567580,0,1,1264942
5,22568771,0,1,1264943
5,22568776,0.006,1,1264944
12,22568798,0,1,1264945
12,22567906,0.002,1,1265010
5,22566850,0,1,1265029
17,22566854,0.008,9,1265030
12,22567972,0,1,1265031
5,22567981,0.002,1,1265032
5,22567991,0.001,1,1265033
5,22565638,0.1,1,1265036
1,22565671,0.003,1,1265037
5,22565677,0,1,1265038
5,22565679,0,1,1265039
12,22565698,0.001,1,1265040
5,22565701,0,1,1265041
5,22565703,0.002,1,1265042
2,22566918,0.012,1,1265043
5,22566928,0.004,1,1265044
5,22568023,0.003,1,1265045
5,22568026,0.029,1,1265046
5,22568051,0.01,1,1265049
1,22568060,0.006,1,1265050
5,22569217,0.004,1,1265051
5,22569219,0.016,1,1265052
5,22565718,0.116,1,1265053
5,22565728,0.001,1,1265054
17,22565732,0.026,9,1265055
1,22565753,0.009,1,1265056
5,22565771,0.001,1,1265057
12,22563425,0.002,1,1265063
5,22563445,0.001,1,1265064
12,22564689,0,1,1265089
2,22564695,0,1,1265090
5,22564712,0.003,1,1265091
5,22562413,0,1,1265133
5,22562452,0,1,1265134
1,22562455,0,1,1265135
1,22562457,0,1,1265136
12,22562462,0,1,1265137
5,22562465,0.003,1,1265138
5,22562485,0,1,1265153
1,22562527,0.012,1,1265154
12,22562530,0.001,1,1265155
5,22562542,0.093,1,1265156
12,22562557,0.003,1,1265157
1,22562569,0.006,1,1265167
5,22562572,0.376,1,1265168
5,22562579,0.001,1,1265169
1,22562586,0.006,1,1265170
5,22562588,0.004,1,1265171
5,22562601,0,1,1265172
5,22562616,0,1,1265173
1,22562622,0.012,1,1265174
5,22562630,0,1,1265175
5,22561425,0,1,1265185
8,22561433,0.144,9,1265186
1,22562632,0.006,1,1265188
12,22562636,0.001,1,1265189
5,22564018,0.003,1,1265221
12,22564022,0,1,1265222
5,22564024,0.03,1,1265223
5,22564031,0,1,1265224
1,22564996,0.009,1,1265229
1,22565006,0.003,1,1265230
12,22565008,0.016,1,1265231
5,22565015,0.018,1,1265232
12,22564052,0.001,1,1265251
17,22564077,0,,1265252
17,22564078,0.432,9,1265253
5,22564080,0,1,1265254
1,22564084,0.028,1,1265255
1,22564088,0.003,1,1265256
5,22564090,0.004,1,1265257
5,22564107,0.002,1,1265258
5,22564139,0.102,1,1265270
8,22564142,0.006,9,1265271
5,22561735,0,1,1265282
12,22561738,0,1,1265283
5,22561740,0.024,4,1265284
5,22561784,0.005,1,1265285
12,22565035,0.001,1,1265293
1,22565044,0,1,1265294
5,22565066,1.335,1,1265295
5,22563208,0.072,1,1265346
5,22563217,0,1,1265347
5,22563219,0.04,1,1265348
1,22563224,0.004,1,1265349
12,22563250,0,1,1265361
12,22563253,0.002,1,1265362
5,22563256,0.003,1,1265363
5,22563266,0.002,1,1265364
5,22577635,0.022,1,1265394
12,22577647,0,1,1265395
5,22577665,0,1,1265396
5,22577670,0.001,1,1265397
5,22578825,0,1,1265402
5,22578858,0.001,1,1265403
5,22577886,0.001,1,1265489
5,22579064,0.112,1,1265508
5,22579073,0.001,1,1265509
5,22576927,0.024,1,1265619
5,22576937,0.007,1,1265620
1,22577010,0.002,1,1265636
2,22577012,0.06,1,1265637
12,22578217,0,1,1265658
5,22579344,0,1,1265659
5,22579346,0.034,1,1265660
5,22579351,0,1,1265661
5,22579361,0.017,1,1265662
5,22577045,0.001,1,1265676
8,22578225,0.597,9,1265677
5,22578250,0.001,1,1265678
5,22579423,0,1,1265681
12,22579449,0.004,1,1265682
5,22577201,0.004,1,1265727
12,22577213,0.01,1,1265728
5,22577223,0.003,1,1265729
5,22577303,0,1,1265776
1,22577326,0.003,1,1265777
2,22577328,0.02,1,1265778
5,22578485,0.004,1,1265782
5,22578490,0,1,1265783
12,22572949,0.002,1,1265989
5,22572959,0.024,1,1265990
5,22570481,0,1,1265991
5,22570489,0,1,1265992
5,22570499,0,1,1265993
8,22570501,0.016,9,1265994
1,22570503,0,1,1265995
5,22571696,0,1,1265999
1,22571700,0,1,1266000
5,22571730,0,1,1266001
2,22571734,0,1,1266002
5,22572964,0.001,1,1266003
5,22572975,0.004,1,1266004
5,22573012,0.492,1,1266005
1,22573020,0,1,1266006
5,22571785,0.001,1,1266012
12,22571969,0.002,1,1266036
13,22571977,0.062,9,1266053
5,22571991,0.025,1,1266054
5,22572003,0,1,1266055
8,22572049,0.055,9,1266056
1,22572057,0,1,1266070
5,22572061,0.001,1,1266071
5,22572098,0,1,1266072
5,22572105,0.448,1,1266073
5,22572111,0.006,1,1266074
11,22572167,0.042,1,1266089
5,22572350,0.004,1,1266119
5,22572352,0,1,1266120
5,22573630,0.001,1,1266121
5,22571144,0.007,1,1266129
5,22572406,0.12,1,1266133
5,22572410,0,1,1266134
12,22572420,0,1,1266135
5,22572424,0,1,1266136
5,22572426,0.736,1,1266137
5,22574600,0.004,1,1266164
5,22571433,0.001,1,1266182
5,22571435,0.005,1,1266183
5,22572655,0.001,1,1266190
5,22573924,0.004,1,1266195
5,22573926,0.032,1,1266196
5,22573939,0.004,1,1266197
5,22571438,0.016,1,1266207
12,22571453,0.001,1,1266208
5,22571462,0.005,1,1266209
5,22571484,0.003,1,1266210
5,22571488,0.031,1,1266211
11,22571495,0,1,1266212
5,22572692,0.001,1,1266213
5,22572702,0,1,1266214
12,22573980,0.001,1,1266216
5,22571538,0.004,1,1266221
5,22571542,0.154,1,1266222
5,22588154,0.024,1,1266261
12,22588232,0.006,1,1266270
12,22588241,0.006,1,1266271
5,22585863,0.005,1,1266274
5,22585882,0.008,1,1266275
5,22585898,0,1,1266276
5,22585902,0.03,1,1266277
5,22585930,0.006,1,1266278
5,22588246,0.003,1,1266287
5,22588303,0.012,1,1266288
5,22588313,0.006,1,1266289
5,22585935,0.004,1,1266291
5,22585950,0.007,1,1266292
12,22585955,0.002,1,1266293
5,22585991,0.516,1,1266294
15,22586003,0.002,1,1266295
12,22588322,0.001,1,1266302
5,22588330,0,1,1266303
5,22588333,0,1,1266304
5,22588340,0.001,1,1266305
5,22588369,0.002,1,1266306
12,22588374,0,1,1266307
5,22586042,0.003,1,1266327
5,22586060,0,1,1266328
5,22588652,0,1,1266414
12,22588821,0,1,1266443
8,22588829,0.001,9,1266444
12,22588830,0.006,1,1266445
5,22588857,0.006,1,1266461
12,22588863,0.002,1,1266462
5,22588870,0.01,1,1266463
12,22585413,0,1,1266465
5,22586551,0,1,1266469
17,22588979,0,,1266475
12,22588980,0.004,1,1266476
5,22588992,0.007,1,1266477
12,22586659,0.6,1,1266484
1,22589014,0.002,1,1266490
12,22586686,0.002,1,1266497
12,22586692,0,1,1266498
12,22586698,0.006,1,1266499
5,22589086,0,1,1266503
5,22589104,0.001,1,1266504
5,22589149,0.009,1,1266505
5,22583540,0.001,1,1266564
5,22583554,0,1,1266565
5,22583556,0,1,1266566
17,22583558,0,,1266567
17,22583559,0.696,9,1266568
5,22583576,0.108,1,1266569
5,22580001,0,1,1266578
5,22580037,0.005,1,1266579
5,22581249,0,1,1266599
5,22581252,0,1,1266600
5,22581265,0,1,1266601
8,22581273,0.072,9,1266602
5,22582674,0.004,1,1266708
5,22582676,0,1,1266709
5,22582681,0,1,1266710
8,22580285,0,1,1266713
5,22580291,0,1,1266714
5,22582693,0,1,1266745
5,22582736,0,1,1266746
5,22580349,0.004,1,1266750
5,22580356,0,1,1266751
12,22580379,0,1,1266752
5,22582827,0,1,1266758
12,22582855,0.004,1,1266790
12,22582871,0,1,1266791
5,22582877,0.001,1,1266792
5,22582906,0.007,1,1266793
5,22580520,0,1,1266802
5,22580552,0,1,1266803
5,22582921,0,1,1266823
12,22580564,0.001,1,1266832
12,22580590,0.003,1,1266833
12,22580630,0,1,1266834
12,22580647,0,1,1266870
5,22580939,0.007,1,1267011
5,22580957,0.002,1,1267012
12,22580969,0,1,1267013
5,22583396,0.013,1,1267016
5,22583510,0.001,1,1267057
5,22597549,0,1,1267095
12,22597566,0.002,1,1267096
2,22594101,0.006,1,1267097
12,22594160,0,1,1267098
12,22595229,0.087,1,1267099
5,22595237,0,1,1267100
5,22594206,0.001,1,1267111
5,22594292,0,1,1267129
5,22594297,0.124,1,1267130
5,22594303,0.005,1,1267131
12,22594306,0.001,1,1267132
5,22594313,0.004,1,1267147
17,22594335,0.576,9,1267148
12,22596728,0,1,1267185
12,22596767,0,1,1267186
12,22596788,0,1,1267187
13,22596794,0.028,9,1267200
12,22596846,0,1,1267203
5,22596857,0.102,1,1267204
5,22596860,0.025,1,1267205
12,22596943,0,1,1267218
5,22596953,0,1,1267243
5,22597393,0,1,1267370
1,22597415,0,1,1267394
5,22597419,0,1,1267395
5,22597435,0.004,1,1267396
5,22597438,0.007,1,1267397
12,22593949,0,1,1267398
12,22595197,0,1,1267404
5,22597523,0.001,1,1267414
5,22597525,0.004,1,1267415
5,22597536,0,1,1267416
5,22597538,0,1,1267417
1,22597543,0,1,1267418
12,22589303,0,1,1267443
8,22589316,0.002,9,1267444
8,22589335,0.004,9,1267445
12,22589348,0.002,1,1267446
13,22593033,0.064,9,1267473
12,22593092,0.006,1,1267487
5,22593455,0.058,1,1267560
12,22593463,0.009,1,1267561
5,22593465,0.002,1,1267562
12,22593471,0.004,1,1267563
5,22589772,0.015,1,1267564
5,22593641,0,1,1267584
5,22593664,0.004,1,1267585
5,22593670,0,1,1267586
5,22593680,0.003,1,1267587
5,22593698,0.172,1,1267588
5,22589928,0,1,1267609
5,22589931,0,1,1267610
5,22589933,0.003,1,1267611
12,22589947,0,1,1267612
5,22589956,0.276,1,1267613
12,22593505,0.004,1,1267633
5,22592450,0.02,1,1267647
5,22593592,0.001,1,1267682
12,22593613,0,1,1267683
12,22593637,0,1,1267684
11,22589170,0.004,1,1267721
5,22589172,0.057,1,1267722
5,22589180,0.004,1,1267723
12,22589195,0.012,1,1267724
5,22589244,0.009,1,1267738
12,22589262,0,1,1267739
5,22589283,0.366,1,1267740
12,22589299,0,1,1267741
5,22604945,0.001,1,1267830
5,22604949,10.05,1,1267831
