agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
7146,49780995,4819878,200900002713,,,2009-01-19 00:00:00,,14,6,,0,C,2009_01_LA0030000_200900002713_INC_NIBRS,,,
7146,49780996,4819878,200900002734,,,2009-01-19 00:00:00,,16,6,,0,C,2009_01_LA0030000_200900002734_INC_NIBRS,,,
7146,49780997,4819878,200900002743,,,2009-01-19 00:00:00,,16,6,,0,C,2009_01_LA0030000_200900002743_INC_NIBRS,,,
7146,49780998,4819878,200900002756,,,2009-01-19 00:00:00,,17,6,,0,C,2009_01_LA0030000_200900002756_INC_NIBRS,,,
7146,49780999,4819878,200900002759,,,2009-01-19 00:00:00,,18,6,,0,C,2009_01_LA0030000_200900002759_INC_NIBRS,,,
7146,49781000,4819878,200900002765,,,2009-01-19 00:00:00,,18,6,,0,C,2009_01_LA0030000_200900002765_INC_NIBRS,,,
7146,49781001,4819878,200900002778,,,2009-01-19 00:00:00,,20,6,,0,C,2009_01_LA0030000_200900002778_INC_NIBRS,,,
7146,49781002,4819878,200900002788,,,2009-01-19 00:00:00,,21,6,,0,C,2009_01_LA0030000_200900002788_INC_NIBRS,,,
7146,49781003,4819878,200900002789,,,2009-01-19 00:00:00,,21,6,,0,C,2009_01_LA0030000_200900002789_INC_NIBRS,,,
7146,49781004,4819878,200900002792,,,2009-01-19 00:00:00,,23,6,,0,C,2009_01_LA0030000_200900002792_INC_NIBRS,,,
7146,49781005,4819878,200900002793,,,2009-01-20 00:00:00,,0,6,,0,C,2009_01_LA0030000_200900002793_INC_NIBRS,,,
7146,49781006,4819878,200900002797,,,2009-01-20 00:00:00,,1,6,,0,C,2009_01_LA0030000_200900002797_INC_NIBRS,,,
7146,49781007,4819878,200900002815,,,2009-01-20 00:00:00,,8,6,,0,C,2009_01_LA0030000_200900002815_INC_NIBRS,,,
7146,49781008,4819878,200900002817,,,2009-01-20 00:00:00,,8,6,,0,C,2009_01_LA0030000_200900002817_INC_NIBRS,,,
7146,49781009,4819878,200900002840,,,2009-01-20 00:00:00,R,11,6,,0,C,2009_01_LA0030000_200900002840_INC_NIBRS,,,
7146,49781010,4819878,200900002854,,,2009-01-20 00:00:00,,13,6,,0,C,2009_01_LA0030000_200900002854_INC_NIBRS,,,
7146,49781011,4819878,200900002866,,,2009-01-20 00:00:00,,14,6,,0,C,2009_01_LA0030000_200900002866_INC_NIBRS,,,
7146,49781012,4819878,200900002871,,,2009-01-20 00:00:00,,14,6,,0,C,2009_01_LA0030000_200900002871_INC_NIBRS,,,
7146,49781013,4819878,200900002877,,,2009-01-20 00:00:00,,15,6,,0,C,2009_01_LA0030000_200900002877_INC_NIBRS,,,
7146,49781014,4819878,200900002885,,,2009-01-20 00:00:00,,16,6,,0,C,2009_01_LA0030000_200900002885_INC_NIBRS,,,
7146,49781015,4819878,200900002892,,,2009-01-20 00:00:00,,16,6,,0,C,2009_01_LA0030000_200900002892_INC_NIBRS,,,
7146,49781016,4819878,200900002902,,,2009-01-20 00:00:00,,17,6,,0,C,2009_01_LA0030000_200900002902_INC_NIBRS,,,
7146,49781017,4819878,200900002910,,,2009-01-20 00:00:00,,18,6,,0,C,2009_01_LA0030000_200900002910_INC_NIBRS,,,
7146,49781018,4819878,200900002921,,,2009-01-20 00:00:00,,20,6,,0,C,2009_01_LA0030000_200900002921_INC_NIBRS,,,
7146,49781019,4819878,200900002926,,,2009-01-20 00:00:00,,20,6,,0,C,2009_01_LA0030000_200900002926_INC_NIBRS,,,
7146,49781020,4819878,200900002931,,,2009-01-20 00:00:00,,21,6,,0,C,2009_01_LA0030000_200900002931_INC_NIBRS,,,
