property_id,incident_id,prop_loss_id,stolen_count,recovered_count,ff_line_number
52827031,43954656,4,,,
52814884,43954658,4,,,
52814885,43954658,7,,,
52814886,43954659,7,,,
52837269,43954661,4,,,
52837270,43954661,7,0,,
52837271,43954662,4,,,
52837272,43954662,7,,,
52837273,43954662,7,0,,
52837274,43954663,7,,,
52814887,43954664,4,,,
52823865,43954666,4,,,
52841650,43954667,4,,,
52841651,43954667,7,,,
52841652,43954667,7,,,
52841653,43954667,7,,,
52841660,43954683,7,1,,
52827302,43954684,4,,,
52827303,43954685,7,1,,
52837276,43954686,4,,,
52814891,43954687,7,,,
52837277,43954688,4,,,
52827032,43954689,4,,,
52823870,43954690,4,,,
52841661,43954691,7,,,
52814892,43954692,7,,,
52836242,43954693,7,,,
52836243,43954693,7,,,
52836244,43954693,7,,,
52827033,43954694,4,,,
52827034,43954694,7,,,
52827035,43954694,7,,,
52827036,43954694,7,,,
52827037,43954694,7,0,,
52827038,43954695,6,,,
52841662,43954696,4,,,
52827299,43954668,4,,,
52823866,43954669,7,,,
52841654,43954670,4,,,
52823867,43954671,7,,,
52837275,43954672,4,,,
52823868,43954674,7,,,
52827300,43954677,5,,,
52827301,43954677,7,,,
52841655,43954678,7,,,
52841656,43954678,7,,,
52841657,43954678,7,,,
52823869,43954680,4,,,
52814888,43954681,7,,,
52814889,43954681,7,,,
52814890,43954681,7,,,
52841658,43954682,4,,,
52841659,43954682,7,,,
52814893,43954697,7,,,
52837278,43954698,1,,,
52837279,43954698,4,,,
52814894,43954699,7,,,
52827039,43954700,4,,,
52837280,43954701,7,,,
52827040,43954704,7,,,
52827041,43954704,7,,,
52827042,43954704,7,,,
52827043,43954704,7,,,
52827304,43954705,4,,,
52827305,43954705,7,0,,
52841663,43954706,4,,,
52841664,43954706,7,0,,
52837281,43954707,4,,,
52823871,43954708,4,,,
52841665,43954709,6,,,
52814895,43954710,4,,,
52823872,43954711,1,,,
52823873,43954711,4,,,
52814896,43954712,5,,1,
52814897,43954712,7,1,,
52836245,43954713,4,,,
52823874,43954714,7,1,,
52827044,43954715,1,,,
52827045,43954715,4,,,
52828148,43954716,7,,,
52827306,43954716,1,,,
52827307,43954716,4,,,
52823875,43954717,4,,,
52841666,43954718,5,,1,
52841667,43954718,7,1,,
52828149,43954719,4,,,
52828150,43954721,7,,,
52828151,43954721,7,,,
52827046,43954722,1,,,
52827047,43954722,4,,,
52841668,43954725,1,,,
52841669,43954725,4,,,
52841670,43954725,7,0,,
52837282,43954726,1,,,
52837283,43954726,4,,,
52837284,43954726,7,,,
52837285,43954726,7,,,
52828152,43954728,7,1,,
52828153,43954729,7,,,
52828154,43954729,7,,,
52828155,43954729,7,,,
52841671,43954730,7,,,
52836246,43954733,7,,,
52841672,43955553,4,,,
52823876,43955554,7,,,
52823877,43955555,4,,,
52823878,43955556,4,,,
52828156,43955557,4,,,
