victim_id,injury_id
29926885,5
29926911,6
29926900,1
29926910,4
29926913,4
29926915,4
29926920,5
29926925,4
29926929,4
29927793,5
29926939,4
29926940,4
29926944,4
29926953,4
29926945,5
29926951,4
29926961,4
29926962,4
29926969,4
29926970,4
29926973,4
29926974,4
29926982,4
29926983,5
29926991,4
29926992,4
29926995,5
29926998,4
29927008,5
29927009,5
29927010,5
29927011,5
29927012,4
29927031,4
29927032,5
29927035,4
29927039,6
29927761,4
29927763,4
29927763,6
29927765,6
29927768,4
29927779,4
29927784,4
29927786,5
29927788,5
29927790,5
29927795,5
29927797,4
29927799,4
29927800,4
29927804,4
29927805,3
29927807,5
29927808,5
29927810,4
29927820,4
29927821,4
29901815,4
29901819,4
29901825,5
29901829,4
29901836,4
29902556,4
29902557,4
29902562,4
29902567,4
29902568,4
29902572,5
29902580,4
29902591,4
29902599,4
29902576,4
29902596,4
29902601,4
29902603,4
29902608,4
29902625,5
29902630,4
29902631,4
29902637,4
29902641,4
29902645,4
29902652,5
29902705,4
29902661,4
29902669,4
29902677,4
29902678,4
29902686,5
29902693,5
29902699,5
29902708,4
29902721,5
29902733,4
29903469,5
29903471,5
29903475,4
29902711,4
29907064,5
29903505,5
29903506,5
29903509,5
29903512,4
29903481,4
29903490,4
29903491,4
29903523,3
29903523,4
29903523,6
29903523,8
29903524,5
29903528,4
29903529,4
29903539,4
29903543,5
29903544,5
29903546,4
29903550,4
29903551,5
29903552,4
29903555,5
29903569,4
29903575,5
29903577,4
29903578,5
29903580,4
29903587,4
29903588,5
29903593,5
29903596,5
29904390,4
29904391,5
29907164,5
29903606,4
29903607,4
29903613,4
29903617,5
29904340,4
29904344,5
29904346,5
29904350,4
29904361,4
29904380,5
29904409,5
29904418,5
29904420,5
29904423,4
29904431,5
29904432,5
29904457,4
29904458,4
29904461,5
29904465,4
29904483,4
29904488,4
29904495,5
29904440,5
29904441,5
29904442,5
29904451,5
29904452,5
29904456,5
29904497,5
29904500,5
29904501,4
29904502,4
29904503,4
29904504,5
29904507,5
29904511,5
29904512,4
29904515,4
29904516,4
29905235,5
29905240,4
29905241,4
29905248,5
29905251,5
29905254,4
29905255,4
29905262,4
29905358,5
29905267,5
29905268,5
29905276,5
29905277,5
29905284,4
29905288,5
29905299,5
29905307,4
29905309,5
29905311,4
29905317,4
