victim_id,injury_id
38976558,5
38976553,5
38976554,1
38976560,4
38976570,5
38976572,5
38976573,5
38976562,2
38976575,5
38976580,4
38976583,4
38976584,4
38976585,4
38976586,4
38977493,4
38977494,4
38977495,4
38977497,4
38977503,4
38977505,4
38977506,4
38977507,4
38977512,4
38977520,4
38977523,4
38977524,4
38977529,4
38977533,5
38977539,4
38977540,5
38977541,5
38977542,5
38977543,5
38977544,4
38977549,4
38977550,4
38977553,4
38977554,5
38977555,4
38977556,4
38977557,4
38977576,4
38977580,4
38977583,4
38977589,4
38977603,4
38977627,4
38977628,4
38977629,4
38977633,4
38977636,4
38977641,4
38977644,5
38977650,4
38977671,4
38977675,4
38978584,5
38979794,4
38979831,4
38979832,4
38980794,4
38980806,5
38980827,5
38980883,4
38981994,4
38984118,4
38984128,4
38984138,4
38984141,4
38984167,5
38984096,4
38984104,4
38984114,5
38983153,4
38984174,4
38984179,4
38984212,5
38984218,4
38985182,4
38978675,1
38978691,4
38978692,4
38978693,5
38978588,4
38978605,5
38978606,5
38978656,4
38978658,4
38979695,4
38979700,5
38979701,5
38979702,4
38979824,5
38979789,5
38979774,4
38979776,4
38979840,4
38979844,4
38979849,5
38979850,5
38979864,3
38980774,4
38980795,4
38980811,5
38980903,4
38980819,5
38980853,5
38981868,5
38982026,5
38981946,4
38981972,4
38981991,5
38981999,4
38982000,4
38982003,4
38982028,5
38982033,4
38983000,4
38983030,4
38985211,5
38983055,4
38983060,4
38983107,4
38983137,5
38985233,4
38985234,4
38985237,4
38985238,4
38985240,4
38985243,4
38985253,4
38985254,5
38985255,5
38985258,4
38985260,4
38985261,5
38985247,4
38985249,4
38985265,4
38985271,4
38985281,4
38985282,4
38985283,5
38985292,4
38985299,4
38985307,4
38985339,4
38985341,4
38985342,5
38985344,5
38985343,5
38986248,5
38986254,5
38986255,5
38986258,4
38986273,5
38986274,4
38986281,4
38986289,4
38986285,5
38986295,4
38986302,4
38986310,4
38986317,4
38986320,4
38986321,4
38986322,4
38986323,4
38986324,5
38986328,6
38986329,4
38986332,5
38986334,5
38986335,4
38986336,5
38986340,5
38986343,4
38986363,3
38986369,4
38986376,4
38986377,4
38986378,4
38986391,5
38986396,4
38986402,4
38986406,4
38986407,4
38986408,4
38986424,4
38986427,4
38986429,4
38987334,4
38987336,4
38987338,4
38987339,4
38987345,4
38987348,5
38987360,5
38987370,4
38987385,4
38987391,5
38987403,5
38987404,5
38987408,5
38987409,5
38987407,5
38987500,4
38987503,5
38987520,5
38988439,4
38988456,4
38988489,5
38988490,5
38988494,5
38988462,4
38988464,4
38988467,4
38988472,4
38988505,5
38988506,5
38988516,4
38988523,4
38988525,4
38988526,5
38988532,4
38988544,4
38988553,4
38988554,5
38988572,5
38988582,4
38988583,5
38988594,5
38988601,4
38988614,4
38988618,4
38989531,4
38989541,4
38989546,4
38989553,4
38989557,5
38989559,4
38989560,4
38989563,4
38989563,8
38989567,4
38989577,4
38989578,3
38989582,4
38989591,4
38989588,4
38989596,3
38989605,5
38989606,5
38989617,5
38989621,5
38989624,5
38989628,5
38989635,4
38989637,5
38989646,4
38989649,4
38989652,5
38989656,5
38989657,5
38989659,4
38989666,4
38989670,4
38989672,4
38989681,5
38989682,5
38989683,5
38989684,5
38989685,4
38989690,5
38989694,5
38989706,4
38989712,4
38990622,5
38990626,5
38990634,4
38990643,5
38990644,5
38990645,4
38990649,4
38990653,4
38990651,4
38990652,4
38990655,4
38990659,4
38990663,5
38990667,5
38990674,4
38990677,5
38990678,4
38990684,5
38990683,4
38990695,4
38990696,4
38990697,4
38990704,5
38990717,4
38990718,4
38990733,5
38990748,4
38990751,4
38990758,4
38990765,4
