"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2018,21,126496363
2018,21,126491493
2018,21,126496382
2018,21,126496384
2018,21,126491503
2018,21,126501397
2018,21,126496406
2018,21,126496425
2018,21,126491540
2018,21,126496449
2018,21,126496457
2018,21,126491576
2018,21,126496474
2018,21,126501454
2018,21,126496494
2018,21,126491600
2018,21,126491601
2018,21,126496503
2018,21,126496506
2018,21,126501470
2018,21,126496509
2018,21,126496514
2018,21,126491635
2018,21,126501489
2018,21,126501491
2018,21,126496523
2018,21,126496531
2018,21,126496537
2018,21,126501514
2018,21,126501515
2018,21,126501523
2018,21,126491681
2018,21,126496557
2018,21,126501528
2018,21,126496572
2018,21,126501537
2018,21,126501539
2018,21,126491706
2018,21,126501552
2018,21,126496587
2018,21,126501556
2018,21,126491723
2018,21,126501562
2018,21,126496601
2018,21,126496608
2018,21,126501571
2018,21,126501582
2018,21,126491754
2018,21,126491757
2018,21,126491763
2018,21,126501595
2018,21,126491768
2018,21,126496660
2018,21,126496668
2018,21,126496671
2018,21,126491789
2018,21,126496694
2018,21,126496699
2018,21,126491803
2018,21,126496704
2018,21,126496705
2018,21,126501629
2018,21,124407786
2018,21,124407787
2018,21,124407833
2018,21,124407845
2018,21,124407875
2018,21,124407965
2018,21,124408084
2018,21,124408133
2018,21,124384352
2018,21,124384366
2018,21,124408227
2018,21,124408254
2018,21,124408331
2018,21,124384414
2018,21,124408486
2018,21,124408531
2018,21,124408552
2018,21,124408650
2018,21,124408677
2018,21,124408779
2018,21,124408824
2018,21,124408916
2018,21,124409068
2018,21,124409110
2018,21,124409130
2018,21,124409159
2018,21,124390842
2018,21,119930167
2018,21,119930283
2018,21,119930501
2018,21,119930534
2018,21,119930647
2018,21,119930678
2018,21,119930812
2018,21,119930932
2018,21,119930934
2018,21,119931051
2018,21,128826410
2018,21,128826439
2018,21,128821473
2018,21,128821471
2018,21,128826596
2018,21,128826597
2018,21,128826620
2018,21,128826640
2018,21,128826654
2018,21,128826677
2018,21,128826688
2018,21,128826687
2018,21,128826710
2018,21,128821510
2018,21,128826736
2018,21,128821533
2018,21,128821536
2018,21,128826795
2018,21,128826796
2018,21,128826823
2018,21,128821564
2018,21,128826852
2018,21,128821578
2018,21,128826874
2018,21,128821577
2018,21,128821583
2018,21,128826898
2018,21,128826903
2018,21,128821587
2018,21,128826913
2018,21,128826914
2018,21,128826917
2018,21,128826919
2018,21,128821591
2018,21,128826936
2018,21,128826942
2018,21,128826940
2018,21,128821599
2018,21,128826954
2018,21,128826953
2018,21,128821605
2018,21,128826963
2018,21,128826961
2018,21,128826970
2018,21,128826974
2018,21,128826979
2018,21,128826995
2018,21,128826998
2018,21,128826999
2018,21,128827014
2018,21,128827013
2018,21,128827028
2018,21,128827031
2018,21,128821622
2018,21,128821621
2018,21,128827022
2018,21,128821620
2018,21,128827049
2018,21,128827069
2018,21,128821636
2018,21,128827080
2018,21,128827081
2018,21,128821639
2018,21,128821641
2018,21,128827088
2018,21,128827091
2018,21,128827095
2018,21,128827098
2018,21,128821642
2018,21,128821643
2018,21,128827102
2018,21,128827109
2018,21,128827119
2018,21,128827129
2018,21,128827125
2018,21,128821651
2018,21,128827132
2018,21,128827137
2018,21,128827139
2018,21,128827140
2018,21,128821661
2018,21,128821664
2018,21,128827156
2018,21,128827191
2018,21,128827195
2018,21,128827209
2018,21,128827213
2018,21,128827210
2018,21,120788521
2018,21,120788761
2018,21,120788910
2018,21,120789439
2018,21,120789480
2018,21,120789501
2018,21,120789552
2018,21,120789674
2018,21,120789753
2018,21,120789760
2018,21,120789763
2018,21,120789800
