"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2018,5659,97687908,7829853,"",20-AUG-18,04-JAN-18,"",10,6,,0,"C","F",20666547
2018,5659,97687904,7829853,"",20-AUG-18,02-JAN-18,"",1,6,,0,"C","F",20666533
2018,5659,97687915,7829853,"",20-AUG-18,01-JAN-18,"",3,6,,0,"C","F",20666548
2018,5659,96116513,7829853,"",20-AUG-18,19-JAN-18,"",8,6,,0,"C","F",17869673
2018,5659,96116484,7829853,"",20-AUG-18,31-JAN-18,"",8,6,,0,"C","F",17869624
2018,5659,96116536,7829853,"",20-AUG-18,31-JAN-18,"",0,6,,0,"C","F",17869712
2018,5659,111317439,7829853,"",22-MAY-19,11-JAN-18,"",14,6,,0,"C","F",46811962
2018,5659,111317443,7829853,"",22-MAY-19,27-JAN-18,"",0,6,,0,"C","F",46816559
2018,5659,111317445,7878531,"",22-MAY-19,19-FEB-18,"",18,6,,0,"C","F",46816567
2018,5659,111317449,7918504,"",22-MAY-19,18-MAR-18,"",23,6,,0,"C","F",46811997
2018,5659,111317453,7972785,"",22-MAY-19,03-APR-18,"",13,6,,0,"C","F",46816584
2018,5659,111317458,7972785,"",22-MAY-19,07-APR-18,"",23,6,,0,"C","F",46816595
2018,5659,111317463,7972785,"",22-MAY-19,20-APR-18,"",12,6,,0,"C","F",46816621
2018,5659,111317465,7972785,"",22-MAY-19,25-APR-18,"",0,6,,0,"C","F",46816622
2018,5659,97687918,7829853,"",20-AUG-18,03-JAN-18,"",18,6,,0,"C","F",20666593
2018,5659,97688275,7918504,"",20-AUG-18,22-MAR-18,"",21,6,,0,"C","F",20667707
2018,5659,97688292,7918504,"",20-AUG-18,23-MAR-18,"",13,6,,0,"C","F",20667755
2018,5659,97688392,7972785,"",20-AUG-18,15-APR-18,"",17,4,13-JUN-18,0,"C","F",20667936
2018,5659,111317450,7918504,"",22-MAY-19,30-MAR-18,"",22,6,,0,"C","F",46808911
2018,5659,111310105,7994480,"",22-MAY-19,14-JUN-18,"",14,6,,0,"C","F",46808944
2018,5659,111310106,7994480,"",22-MAY-19,22-JUN-18,"",0,6,,0,"C","F",46808948
2018,5659,111314124,8249854,"",22-MAY-19,30-AUG-18,"",13,6,,0,"C","F",46812052
2018,5659,111310113,8344156,"",22-MAY-19,18-OCT-18,"",15,6,,0,"C","F",46812075
2018,5659,111310114,8344156,"",22-MAY-19,31-OCT-18,"",9,6,,0,"C","F",46816688
2018,5659,101334219,7972786,"",22-OCT-18,21-MAY-18,"",12,6,,0,"C","F",27984110
2018,5659,101334229,7994480,"",22-OCT-18,20-JUN-18,"",19,6,,0,"C","F",27979691
2018,5659,101334245,8018073,"",22-OCT-18,01-JUL-18,"",18,2,02-OCT-18,0,"C","F",27984198
2018,5659,101343923,8018073,"",22-OCT-18,08-JUL-18,"",5,6,,0,"C","F",27986226
2018,5659,101346134,8018073,"",22-OCT-18,13-JUL-18,"",12,6,,0,"C","F",27986232
2018,5659,101346138,8018073,"",22-OCT-18,13-JUL-18,"",16,6,,0,"C","F",27984230
2018,5659,101346142,8018073,"",22-OCT-18,17-JUL-18,"",22,4,21-SEP-18,0,"C","F",27984238
