"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2018,112726687,6,
2018,115116158,1,
2018,109702548,1,
2018,115111800,1,
2018,111200669,10,
2018,111200899,10,
2018,111200542,1,
2018,112360513,10,
2018,111210526,1,
2018,111200698,4,
2018,111211058,1,
2018,115111952,10,
2018,106213479,10,
2018,106214652,1,
2018,112371492,10,
2018,111205513,6,
2018,112133718,9,
2018,112139251,10,
2018,112371252,1,
2018,122686104,6,
2018,115111995,1,
2018,112726201,10,
2018,112721281,1,
2018,122696142,1,
2018,118158296,10,
2018,112138964,10,
2018,111205628,4,
2018,111201065,9,
2018,122685813,9,
2018,122692556,3,
2018,115111816,10,
2018,106214804,10,
2018,112365941,6,
2018,112142930,9,
2018,115111238,9,
2018,115116307,1,
2018,111205605,10,
2018,112133743,1,
2018,112721485,10,
2018,115116357,10,
2018,106214788,10,
2018,112360217,1,
2018,115111924,10,
2018,125002052,9,
2018,111205622,1,
2018,111211025,1,
2018,111210512,8,
2018,115112270,6,
2018,115112025,9,
2018,106216179,10,
2018,112721336,1,
2018,115111470,10,
2018,125014520,9,
2018,125002045,10,
2018,125006668,1,
2018,115111436,1,
2018,112726406,1,
2018,111200636,10,
2018,111200696,10,
2018,111200699,4,
2018,111205629,4,
2018,115111820,10,
2018,106214794,10,
2018,110659388,1,
2018,115116222,6,
2018,105264701,1,
2018,115111834,1,
2018,112139066,10,
2018,112731341,1,
2018,112731387,9,
2018,112726494,10,
2018,111205633,4,
2018,122686106,1,
2018,115101094,10,
2018,106214796,10,
2018,115112119,6,
2018,105264673,1,
2018,125014504,10,
2018,115116126,1,
2018,112133679,10,
2018,112133681,10,
2018,112731416,10,
2018,112731412,10,
2018,111205623,10,
2018,111200695,10,
2018,112726560,10,
2018,115111759,1,
2018,112134147,1,
2018,122689569,10,
2018,115111330,1,
2018,112133813,10,
2018,112133809,10,
2018,115111572,1,
2018,115111868,10,
2018,112726496,10,
2018,106214790,10,
2018,112134145,1,
2018,111211077,1,
2018,112133810,10,
2018,112139376,9,
2018,112360511,10,
2018,112726360,8,
2018,111210603,10,
2018,111205632,4,
2018,111200697,4,
2018,115111277,10,
2018,115111949,10,
2018,106215359,10,
2018,115111236,1,
2018,115111996,1,
2018,112133680,10,
2018,112721191,10,
2018,112721688,1,
2018,115111315,10,
2018,106214658,1,
2018,106214805,10,
2018,106214800,10,
2018,105265983,10,
2018,112367555,10,
2018,112721635,1,
2018,125006708,10,
2018,115112138,1,
2018,112133633,10,
2018,112133812,10,
2018,115101099,8,
2018,112721347,1,
2018,112726522,10,
2018,125002047,10,
2018,111205591,10,
2018,118155386,10,
2018,118158297,10,
2018,112138996,10,
2018,112133811,10,
2018,115116129,1,
2018,111201172,1,
2018,112731510,10,
2018,112142861,1,
2018,122692547,9,
2018,109697428,1,
2018,109697428,6,
2018,111200668,10,
2018,112139239,10,
2018,111205600,6,
2018,112133678,10,
2018,112142837,1,
2018,112731418,10,
2018,122692078,1,
2018,115111207,10,
2018,118155372,1,
2018,112721284,1,
2018,112726419,6,
2018,112726562,10,
2018,115112097,1,
2018,105264035,10,
2018,106214028,1,
2018,115111201,6,
2018,115116180,10,
2018,125002060,10,
2018,115111339,1,
2018,111210617,10,
2018,115111587,10,
2018,106214806,10,
2018,106215304,1,
2018,105265995,10,
2018,125006697,1,
2018,125002051,9,
2018,112133763,1,
2018,112726517,10,
2018,111200638,10,
2018,111205631,4,
2018,115111950,10,
2018,106216182,10,
2018,107059716,1,
2018,111210888,10,
2018,112134137,1,
2018,109697708,10,
2018,112731173,9,
2018,105265787,1,
2018,106213680,1,
2018,112367475,1,
2018,112366078,1,
2018,112360795,1,
2018,110634418,1,
2018,111210672,1,
2018,112133855,10,
2018,106631442,10,
2018,107059265,1,
2018,118155390,1,
2018,107059215,10,
2018,112142823,1,
2018,118155383,1,
2018,105266200,9,
2018,111201159,1,
2018,106631616,10,
2018,106631617,10,
2018,106214807,1,
2018,109697465,1,
2018,112134141,10,
2018,112721166,10,
2018,112731228,10,
2018,112731400,10,
2018,112721475,10,
2018,112721253,9,
2018,111205507,9,
2018,111210602,10,
2018,111210515,10,
2018,111205498,10,
2018,112139262,10,
2018,109702357,1,
2018,111210525,1,
2018,111205978,10,
2018,107060156,10,
2018,107060196,10,
2018,118155393,1,
2018,107058712,10,
2018,107059201,10,
2018,107059195,10,
2018,118161325,10,
2018,106214731,1,
2018,106216021,10,
2018,109702495,1,
2018,106631623,10,
2018,107059932,1,
2018,106630455,1,
2018,112134140,10,
2018,111210976,1,
2018,105836291,1,
2018,106629661,10,
2018,112731200,1,
2018,112731200,3,
2018,112365833,1,
2018,112365802,1,
2018,111205559,10,
2018,111205856,9,
2018,106629265,10,
2018,106631565,10,
2018,118155396,1,
2018,122696221,16,
2018,112726322,1,
2018,107058713,10,
2018,107058710,10,
2018,118155360,1,
2018,112721320,1,
2018,106213885,1,
2018,109701880,1,
2018,111210823,1,
2018,112721481,10,
2018,106631331,10,
2018,111200929,10,
2018,112721173,1,
2018,112721725,9,
2018,112371355,1,
2018,112360555,10,
2018,112367668,1,
2018,109702471,10,
2018,111205645,10,
2018,109701875,1,
2018,109702329,1,
2018,112142645,3,
2018,109702148,10,
2018,106631593,6,
2018,106631542,10,
2018,125002044,10,
2018,125014539,1,
2018,118155389,1,
2018,112139039,1,
2018,105835580,1,
2018,106630018,10,
2018,106216312,6,
2018,112138940,10,
2018,111200602,1,
2018,112142856,10,
2018,112731195,1,
2018,112731298,6,
2018,112367732,10,
2018,110640872,9,
2018,111210869,10,
2018,109697194,1,
2018,112133854,10,
2018,106631577,10,
2018,107060206,10,
2018,107058104,1,
2018,105834714,1,
2018,125014686,6,
2018,115111406,9,
2018,106214613,1,
2018,105834484,1,
2018,105265223,8,
2018,106213622,10,
2018,112731225,10,
2018,107057700,10,
2018,111200531,6,
2018,111200615,10,
2018,111210909,10,
2018,112133887,10,
2018,112731172,10,
2018,106628842,10,
2018,112721254,10,
2018,112731236,1,
2018,112726351,9,
2018,112721563,1,
2018,112367123,1,
2018,111205532,1,
2018,112142684,10,
2018,112139396,1,
2018,109702452,1,
2018,111200673,10,
2018,107060172,10,
2018,125006809,1,
2018,125014677,1,
2018,112726321,1,
2018,112139496,10,
2018,112139038,1,
2018,112133863,10,
2018,112731453,1,
2018,106630009,10,
2018,106214730,1,
2018,105263937,9,
2018,106213745,1,
2018,105264389,1,
2018,112142630,1,
2018,111205653,9,
2018,111205766,1,
2018,111210839,1,
2018,105265792,1,
2018,112731499,1,
2018,112731470,10,
2018,112367560,10,
2018,112360742,10,
2018,112366050,10,
2018,112365842,6,
2018,111205562,10,
2018,111210601,10,
2018,112142644,3,
2018,112133894,10,
2018,109701872,6,
2018,107058260,1,
2018,107057954,6,
2018,118155388,1,
2018,112726323,1,
2018,118161327,10,
2018,106216258,10,
2018,106215210,1,
2018,106213641,1,
2018,106214696,10,
2018,111210619,6,
2018,112142690,10,
2018,112133610,10,
2018,111205757,10,
2018,105835054,10,
2018,112721288,1,
2018,111210730,1,
2018,111201109,1,
2018,112139608,1,
2018,112133826,3,
2018,111210557,9,
2018,106628964,1,
2018,107059938,9,
2018,118161323,10,
2018,112139362,1,
2018,106215634,1,
2018,109697607,10,
2018,106631619,10,
2018,106214584,10,
2018,111210697,10,
2018,106213903,10,
2018,112726398,1,
2018,112367547,6,
2018,112365921,1,
2018,110659268,4,
2018,110658444,9,
2018,110634513,6,
2018,110658862,1,
2018,111210770,6,
2018,111210770,1,
2018,112133732,1,
2018,112133892,10,
2018,109702453,1,
2018,111210566,10,
2018,107059630,10,
2018,107060198,10,
2018,107060212,10,
2018,118161434,1,
2018,107058707,10,
2018,106215240,1,
2018,106215186,1,
2018,106213637,1,
2018,106214754,10,
2018,105834453,10,
2018,111210890,10,
2018,112731226,10,
2018,112721252,10,
2018,112721396,9,
2018,107059926,1,
2018,111200855,1,
2018,111205876,10,
2018,109697100,1,
2018,112731171,10,
2018,112365760,1,
2018,112139309,10,
2018,110658969,1,
2018,111205644,10,
2018,110658158,10,
2018,111200588,10,
2018,109697347,10,
2018,111211011,1,
2018,111200681,1,
2018,111205846,1,
2018,106629262,10,
2018,106630869,1,
2018,125002041,10,
2018,106213632,1,
2018,118155391,1,
2018,118161324,10,
2018,112139497,10,
2018,112721434,1,
2018,105835652,1,
2018,106215599,1,
2018,106216256,10,
2018,111210886,10,
