victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
40127249,37212890,1,8,,,,,,,,,,,,,
40127250,37212891,1,4,,,,5,41,M,1,3,R,,,,
40127251,37212892,1,4,,,,5,28,F,2,3,N,,,,
40127252,37212893,1,4,,,,5,75,M,1,3,R,,,,
40127253,37212894,1,4,,,,5,20,F,2,3,R,,,,
40127254,37212895,1,4,,,,5,56,F,1,3,N,,,,
40127255,37212896,1,4,,,,5,34,M,1,3,N,,,,
40127256,37212897,1,4,,,,5,13,M,2,3,R,,,,
40127257,37212898,1,1,,,,,,,,,,,,,
40127258,37212899,1,4,,,,5,72,F,1,3,R,,,,
40127259,37212900,1,4,,,,5,34,F,1,3,R,,,,
40127260,37212901,1,4,,,,5,23,M,1,3,R,,,,
40127261,37212902,1,1,,,,,,,,,,,,,
40127262,37212903,1,4,,,,5,25,M,1,3,R,,,,
40127263,37212904,1,4,,,,5,20,M,1,3,R,,,,
40127264,37212905,1,4,,,,5,35,F,1,3,R,,,,
40127265,37212906,1,4,,,,5,82,M,1,3,R,,,,
40127266,37212907,1,1,,,,,,,,,,,,,
40127267,37212908,1,1,,,,,,,,,,,,,
40127268,37212909,1,4,,,,5,36,F,5,2,R,,,,
40127269,37212910,1,4,,,,5,29,M,2,2,N,,,,
40127270,37212911,1,4,,,,5,50,F,1,3,R,,,,
40127271,37212912,1,4,,,,5,39,F,2,3,R,,,,
40127272,37212913,1,4,,,,5,55,F,1,2,R,,,,
40127273,37212914,1,4,,,,5,15,M,2,3,R,,,,
40127274,37212915,1,4,,,,5,49,M,1,3,R,,,,
40127275,37212916,1,1,,,,,,,,,,,,,
40127276,37212917,1,4,,,,5,38,F,2,3,R,,,,
40127277,37212918,1,4,,,,5,67,F,1,3,R,,,,
40127278,37212919,1,4,,,,5,59,M,1,3,R,,,,
40127279,37212920,1,4,,,,5,19,F,2,3,N,,,,
40127280,37212921,1,4,,,,5,26,M,1,3,N,,,,
40127281,37212922,1,4,,,,5,68,F,1,3,N,,,,
40127282,37212923,1,4,,,,5,50,M,1,3,R,,,,
40127283,37212924,1,4,,,,5,29,M,1,3,R,,,,
40127284,37212925,1,4,,,,5,82,F,1,3,R,,,,
40127285,37212926,1,4,,,,5,28,F,1,3,R,,,,
40127286,37212927,1,4,,,,5,38,F,1,3,N,,,,
40127287,37212928,1,1,,,,,,,,,,,,,
40127288,37212929,1,1,,,,,,,,,,,,,
40127289,37212930,1,1,,,,,,,,,,,,,
