suspect_using_id,offense_id
3,71787784
3,71787785
3,71766587
3,71766588
3,71787786
3,71787787
3,71781511
3,71781512
3,71775179
4,71775180
4,71779224
4,71779225
4,71779226
4,71789296
3,71757162
3,71757163
4,71766589
3,71777667
3,71781513
3,71781514
3,71781515
4,71789297
4,71777668
4,71787788
3,71775862
3,71775863
3,71757164
3,71779227
3,71775181
4,71757165
4,71775864
4,71781516
4,71781517
4,71765357
4,71765358
4,71775182
4,71775183
4,71789298
4,71789299
3,71775184
3,71775185
3,71775186
4,71775187
4,71775865
3,71775188
4,71775866
4,71775867
4,71789300
4,71789301
4,71781518
4,71789304
4,71775192
3,71775193
4,71781521
4,71781522
4,71789305
2,71789306
4,71780128
4,71789307
4,71775871
4,71775872
4,71775195
4,71775196
4,71775197
4,71787792
4,71789331
4,71777669
4,71777670
4,71775868
4,71775189
3,71765359
3,71765360
4,71765361
4,71775869
4,71777671
4,71777672
4,71779228
4,71781520
4,71765371
4,71775191
3,71765363
3,71765364
4,71765365
4,71780129
4,71781524
4,71775198
4,71787793
4,71787789
4,71777673
3,71789302
4,71775870
4,71765362
4,71781519
4,71775190
4,71789303
4,71779229
4,71777674
4,71779230
4,71787790
4,71765366
4,71765367
4,71781523
1,71777675
4,71765368
3,71775194
1,71775194
4,71777676
4,71787791
4,71780130
4,71777677
4,71765369
4,71775199
4,71781527
3,71789308
3,71789309
4,71775200
4,71787794
4,71781533
4,71775213
4,71781525
4,71781526
4,71775201
1,71789310
4,71789311
4,71775202
4,71775873
4,71780131
4,71778594
4,71775203
4,71777678
4,71789314
4,71777679
4,71789315
4,71780135
4,71781534
1,71789312
1,71765370
4,71775204
4,71781528
4,71781529
4,71789313
4,71780132
4,71780133
4,71775874
4,71765394
4,71777680
4,71777681
4,71777682
4,71777683
4,71777684
4,71775205
4,71765372
1,71780134
3,71775875
1,71775875
4,71789316
4,71775206
1,71781530
4,71775207
4,71765373
4,71787795
4,71775208
4,71781531
4,71775876
4,71775877
4,71787796
4,71787797
4,71775879
4,71775880
4,71765378
3,71765374
4,71775878
4,71781532
3,71789317
3,71789318
3,71777685
3,71777686
4,71787798
4,71777687
4,71777688
4,71765375
4,71777689
4,71778586
4,71778587
4,71778588
4,71787799
3,71775881
4,71775209
4,71775210
3,71789319
3,71789320
4,71787800
4,71765376
4,71780136
4,71787801
4,71789321
4,71780137
4,71780138
3,71787802
4,71780139
4,71780140
4,71775211
4,71789325
4,71765390
4,71775887
4,71780155
4,71789322
4,71789323
4,71789324
4,71778589
4,71778590
4,71778591
4,71765377
3,71778592
4,71778593
4,71787803
4,71780141
3,71775212
1,71780142
4,71780143
4,71778595
4,71778596
3,71778597
3,71778598
3,71780144
3,71780145
4,71787804
4,71775214
4,71775883
3,71780148
4,71765380
4,71778602
4,71775217
4,71775884
4,71775885
4,71775886
4,71789326
4,71778599
4,71775882
4,71780146
4,71780147
4,71778600
4,71787805
4,71765379
4,71765381
4,71787806
4,71781535
4,71780149
4,71765382
4,71765388
4,71765389
3,71778601
4,71780150
4,71780151
4,71775215
4,71775216
3,71765391
4,71787810
4,71789330
4,71775888
4,71765393
4,71775220
4,71787807
4,71781536
1,71765383
3,71765384
1,71765384
4,71765385
4,71765386
4,71765387
4,71787808
4,71780152
3,71775218
3,71775219
4,71789327
4,71765392
4,71787809
4,71789328
4,71780153
4,71789329
4,71778603
4,71778604
4,71780154
4,71781537
4,71775221
4,71787811
4,71787812
4,71780217
4,71780218
4,71782504
1,71776151
1,71776152
4,71780179
4,71776820
4,71765424
4,71780248
4,71788722
4,71789153
4,71789154
4,71776166
4,71780192
4,71776174
4,71776836
4,71798028
4,71799988
4,71785479
4,71765451
4,71775222
1,71775223
4,71781538
4,71789332
4,71781539
3,71775224
1,71775224
4,71781540
3,71776798
3,71776799
4,71778606
4,71776800
4,71787817
4,71775231
4,71765397
4,71776801
4,71782433
4,71789335
4,71778607
4,71765398
4,71782434
4,71780158
4,71787818
4,71782435
4,71775232
4,71765399
4,71778608
4,71789336
4,71778609
4,71780159
4,71776802
4,71765400
4,71778610
4,71780160
4,71780161
3,71775233
3,71775234
4,71775235
4,71789337
4,71778611
4,71776803
1,71778612
4,71787819
3,71787820
1,71778613
4,71789338
4,71787821
4,71782436
4,71782437
4,71782438
4,71780162
4,71765401
4,71789339
4,71782439
4,71775236
4,71778614
4,71778615
3,71776804
4,71787822
4,71782440
4,71776805
4,71765402
4,71789340
1,71778616
3,71765403
4,71776806
3,71775237
4,71789341
4,71780163
3,71778617
3,71778618
4,71780164
4,71789342
4,71782441
4,71775238
4,71780165
4,71789343
4,71778619
4,71778620
4,71789344
4,71765404
4,71778621
4,71782442
4,71782443
4,71765405
3,71787813
3,71787814
4,71787815
4,71789333
4,71775889
4,71775890
4,71775891
4,71781541
4,71775225
4,71789334
4,71775226
4,71781542
4,71775227
4,71778605
4,71775228
3,71765395
3,71775229
4,71782431
4,71781543
4,71765396
3,71787816
4,71780156
4,71780157
4,71775230
4,71776797
4,71782432
4,71782444
4,71778622
4,71782445
4,71787823
4,71789345
4,71776807
4,71765406
4,71765407
4,71789346
4,71789347
4,71778623
4,71782446
4,71778624
4,71787824
1,71787825
3,71789348
1,71789348
3,71789349
1,71789349
4,71787826
4,71765408
4,71765409
4,71782447
1,71775239
4,71782448
3,71775240
3,71775241
4,71787827
4,71788732
4,71778625
4,71780166
4,71778626
1,71776808
4,71778627
4,71780167
4,71780168
3,71778628
3,71782449
3,71782450
4,71778629
4,71775242
4,71780169
4,71782451
4,71776809
4,71788733
4,71788734
4,71782453
4,71782454
4,71782455
4,71788735
4,71788736
4,71789350
4,71782458
4,71778633
4,71788930
4,71790315
4,71788739
4,71776815
3,71765415
3,71765416
4,71765417
4,71775249
4,71780178
4,71788740
4,71778635
4,71782461
4,71782462
4,71782463
4,71765418
4,71780180
4,71778636
4,71778637
4,71778638
3,71776816
3,71776817
4,71765419
3,71780181
3,71780182
4,71778639
4,71778640
4,71776818
4,71782464
3,71765420
3,71765421
4,71789359
4,71780183
4,71776153
4,71778641
4,71776819
4,71789360
4,71778642
4,71782465
4,71778643
4,71765422
4,71789361
4,71765423
4,71776154
4,71789362
4,71789363
4,71788741
1,71778644
4,71776155
4,71776156
4,71780184
3,71789364
4,71782466
3,71780185
4,71776157
4,71780186
4,71789365
4,71789366
4,71789367
3,71778645
4,71778646
4,71797984
4,71776158
4,71776159
4,71780187
4,71789368
4,71776160
4,71778647
4,71776821
4,71776161
4,71789369
4,71776162
3,71789370
1,71789370
4,71782467
4,71782468
4,71789371
3,71780188
4,71788742
4,71788743
4,71789372
4,71776163
4,71776164
4,71776822
4,71776823
4,71782469
4,71789373
1,71780189
4,71776165
4,71776824
1,71765425
4,71788744
4,71780190
4,71788745
4,71776167
4,71776168
4,71765426
3,71765427
1,71765427
4,71765428
4,71782470
4,71778648
4,71782471
4,71765429
4,71765430
4,71782472
4,71776169
4,71788746
4,71788747
4,71782473
4,71776825
4,71776170
4,71765431
4,71765432
4,71782474
3,71782475
4,71765433
4,71782476
3,71788748
3,71788749
4,71782477
4,71765434
4,71780191
4,71776826
4,71776171
4,71776172
4,71788750
4,71776827
4,71784408
4,71776828
4,71782478
3,71789374
4,71789375
4,71789376
4,71789377
4,71776829
4,71776830
4,71788751
4,71776175
4,71780193
4,71788755
4,71779863
4,71765452
4,71789357
4,71789358
4,71782452
4,71782456
4,71789351
4,71780170
4,71780171
4,71776810
4,71780172
4,71780173
4,71789352
4,71765410
4,71780174
4,71782457
3,71765411
3,71775243
4,71776811
4,71776812
4,71782459
4,71778630
4,71788737
3,71778631
4,71780175
4,71782460
1,71789353
4,71789354
3,71765412
4,71776813
4,71780176
4,71778632
3,71775244
4,71765413
4,71780177
4,71775245
4,71775246
3,71788738
4,71775247
4,71778634
4,71765414
4,71775248
4,71776814
3,71789355
1,71789355
3,71789356
1,71789356
4,71765456
4,71780210
3,71790316
4,71776849
4,71780211
4,71776196
4,71776197
4,71790317
4,71778671
4,71776850
4,71765457
4,71776198
4,71776199
3,71788776
3,71778672
1,71778672
