victim_id,offender_id,relationship_id,nibrs_victim_offender_id
44713727,46554525,3,12275701
44713729,46554527,18,11942753
44713730,46554528,17,12586022
44713730,46554529,17,13355103
44713736,46554535,18,12586021
44713739,46554538,21,12275700
44713742,46554541,1,12586020
44713764,46554565,18,12586019
44713768,46554569,21,12275699
44713772,46554572,21,12275698
44713777,46554577,3,12275697
44713779,46554579,18,12586018
44713783,46554583,1,12924310
44713784,46554584,20,12275696
44713786,46554586,6,12586017
44713787,46554587,3,12586016
44715968,46556463,18,12444890
44714875,46556272,18,11950459
44714876,46556273,18,12330207
44714877,46556274,21,12000597
44714878,46556275,5,12330206
44714879,46556276,3,11950458
44714889,46556286,6,13018211
44714897,46556294,1,12275694
44714907,46556304,24,12586013
44715813,46556307,16,12586012
44715827,46556322,21,12586011
44715829,46556324,16,12586010
44715835,46556330,24,12586009
44715837,46556332,19,12586008
44715840,46556335,1,12275693
44715843,46556338,21,12586007
44715845,46556340,3,12275692
44715846,46556341,3,12275691
44715861,46556356,21,12586006
44715862,46556357,18,12586005
44715865,46556360,3,11983377
44715873,46556366,3,12586004
44715874,46556367,1,12586003
44715889,46556380,18,12275690
44713795,46554595,3,12586015
44713808,46554607,18,12586014
44713809,46554608,3,12275695
44714729,46554615,18,11983378
44714735,46554621,18,12444912
44714736,46554622,18,11921949
44714739,46554625,1,11921948
44714741,46554627,17,12444911
44714742,46554628,3,12444910
44714746,46554633,18,11921947
44714748,46554635,18,12444909
44714749,46554636,1,11921946
44714750,46554637,15,12444908
44714756,46554643,1,11921945
44714757,46554644,1,11921944
44714761,46554648,21,12444907
44714765,46556164,1,12092990
44714767,46556166,21,12635888
44715893,46556384,7,12586002
44715903,46556394,1,12586001
44715910,46556402,18,12924309
44715911,46556402,18,12924308
44715912,46556403,1,12275689
44715915,46556406,3,12275688
44715925,46556416,3,11921941
44715927,46556418,21,11921940
44715928,46556419,6,11921939
44715936,46556427,5,11921938
44715939,46556431,21,12444893
44715940,46556432,3,12444892
44714774,46556173,26,12092989
44714786,46556185,3,11950470
44714792,46556191,1,12330213
44714795,46556194,15,11950469
44714814,46556211,21,11950468
44714815,46556212,18,11950467
44714823,46556220,21,12330212
44714824,46556221,3,12330211
44714829,46556226,1,11950466
44714831,46556228,21,11950465
44714835,46556232,3,11950464
44714836,46556233,24,11950463
44714838,46556235,3,12330210
44714842,46556238,18,11950462
44714843,46556238,18,11950461
44714850,46556246,24,12330209
44714859,46556256,9,11950460
44714860,46556257,19,12330208
44723637,46565125,1,11921902
44719212,46559711,18,12585983
44722463,46563317,9,11921906
44718091,46558275,1,11967941
44718116,46558301,1,12977800
44718117,46558302,18,12633469
44718117,46558303,18,13305799
44718098,46558282,18,12977802
44718102,46558286,26,12633470
44718107,46558291,18,12977801
44718107,46558292,18,13257967
44718130,46559536,18,11950457
44718131,46559537,6,11950456
44718146,46559552,3,11950455
44718160,46559567,21,11950454
44715965,46556460,1,11921937
44715949,46556441,21,12444891
44715978,46556473,3,11921936
44715980,46556475,1,12444889
44715992,46557994,17,12275687
44716912,46558005,24,12585999
44716917,46558010,3,12585998
44716918,46558011,1,12275686
44716927,46558020,3,12275685
44716932,46558025,3,12585997
44716933,46558026,1,12585996
44716934,46558027,3,12275684
44716941,46558033,3,12924307
44716973,46558066,1,12924306
44716975,46558068,1,12585995
44716976,46558069,24,12585994
44716977,46558070,18,12585993
44716978,46558071,24,12924305
44716979,46558072,3,12585992
44716980,46558073,21,12585991
44718076,46558258,18,12294721
44718078,46558260,1,12294720
44718078,46558261,1,13459908
44718079,46558262,3,12977803
44718081,46558264,18,12633472
44718081,46558265,18,13305800
44718081,46558266,18,13514839
44718085,46558270,18,12633471
44717002,46558093,1,12444886
44717008,46558099,3,11921933
44717009,46558100,18,11921932
44717017,46558108,15,12444885
44717031,46558123,5,12444884
44717044,46558136,1,11921931
44717051,46558143,21,11921930
44717054,46558146,3,12444883
44717055,46558147,3,12444882
44717059,46558151,18,12444881
44717060,46558152,3,12444880
44717067,46558159,18,12444879
44717068,46558160,18,12718884
44717069,46558161,3,12444878
44717070,46558162,21,11921929
44717082,46558174,1,11921928
44717083,46558175,3,11921927
44717088,46558180,3,12444877
44718005,46558186,15,12444876
44718013,46558194,24,12294725
44718021,46558203,17,12977809
44718022,46558204,22,12977808
44718033,46558214,24,12977807
44718034,46558215,21,12294724
44718040,46558222,20,12977806
44718048,46558230,3,12294723
44718065,46558247,1,12977805
44718066,46558248,1,12977804
44718069,46558251,18,12294722
44720283,46561404,6,12275679
44720297,46561419,3,12924304
44720304,46561426,5,12542568
44720310,46561432,24,12542567
44720325,46561446,3,11983375
44720330,46561451,24,11921917
44720334,46561455,10,12444868
44720334,46561456,16,13331569
44720336,46561458,3,11921916
44723562,46563508,1,12949065
44720251,46559835,3,12444872
44720263,46559847,18,11921921
44720339,46561461,15,11921915
44720345,46561467,3,11921914
44720347,46561469,6,11921913
44720352,46561474,18,12444867
44720355,46561477,3,11921912
44720366,46561487,18,12444865
44720365,46561487,18,12444866
44720367,46561488,24,12444864
44719179,46559677,21,12585989
44719181,46559679,21,12275682
44719184,46559682,18,12585988
44719185,46559683,24,12585987
44719187,46559686,3,12275681
44719193,46559692,16,12585986
44720231,46559814,3,12444873
44720240,46559823,18,11921924
44720240,46559824,18,13245893
44720247,46559831,3,11921923
44720250,46559834,3,11921922
44719200,46559699,3,12585985
44719201,46559700,3,12585984
44719218,46559717,21,12585982
44719220,46559719,16,11983376
44719227,46559726,18,12585981
44719228,46559727,3,12585980
44719229,46559728,3,12585979
44719256,46559756,18,12169327
44719259,46559759,3,12275680
44719264,46559765,18,12585978
44719265,46559766,19,12585977
44719282,46559781,21,12444875
44719285,46559784,3,12444874
44719287,46559786,3,11921926
44720207,46559790,3,11921925
44720382,46561503,3,12444863
44721293,46561514,6,11921911
44721303,46561524,17,11921910
44721315,46561535,3,11921909
44718167,46559574,18,12330205
44718172,46559581,6,11950453
44718176,46559585,5,12330204
44718183,46559591,16,12330203
44719107,46559601,16,12330202
44719109,46559603,3,11950452
44719113,46559607,3,12000596
44719115,46559609,18,11950451
44719116,46559610,3,12330201
44719120,46559614,18,12330200
44719124,46559618,3,12000595
44719128,46559622,6,12686523
44719149,46559643,3,12330199
44719161,46559655,18,12275683
44719161,46559656,18,13332112
44719165,46559660,15,12585990
44719165,46559661,10,13355102
44721326,46561546,18,12444862
44721342,46561562,1,11921908
44721343,46561563,17,11967971
44721371,46561591,1,12294700
44721383,46561600,18,12294699
44721389,46561606,18,12977794
44721397,46561614,21,12294698
44723558,46563504,21,12191398
44723560,46563506,3,12191397
44723577,46563523,1,12191394
44723578,46563524,1,12191393
44723595,46563541,1,12949063
44723596,46563541,1,12949062
44723597,46563541,1,12949061
44723613,46563557,26,12949060
44723618,46563562,24,12949059
44723621,46563565,18,12949058
44723631,46565119,17,11921903
44723636,46565124,5,12395554
44722404,46563255,17,12542553
44722419,46563270,19,12444861
44722430,46563282,3,12444860
44722437,46563288,3,12444859
44722444,46563295,6,11921907
44722445,46563296,3,12444858
44722454,46563308,3,12444857
44722464,46563318,18,12444856
44722472,46563326,5,11921905
44722475,46563329,15,12444855
44722488,46563340,18,12444854
44722496,46563348,3,12444853
44722502,46563354,17,12444852
44722510,46563362,18,11967970
44722518,46563370,3,11921904
44722528,46563380,24,12444851
44722531,46563383,6,12977793
44722576,46563429,3,12977790
44723498,46563445,3,12977789
44723502,46563449,15,12977788
44723506,46563453,17,12294687
44723508,46563455,3,12294686
44723512,46563459,1,12294685
44723517,46563464,1,12294684
44723521,46563468,3,12294683
44723537,46563484,15,12294682
44723538,46563485,17,12977787
44723541,46563488,6,11955072
44723542,46563489,1,12294681
44723543,46563490,5,12294680
44723545,46563492,24,12294679
44723551,46563498,18,12294678
44723567,46563513,3,12949064
44723570,46563516,3,12191396
44723574,46563520,24,12191395
44722535,46563387,3,12977792
44722537,46563389,18,12977791
44722539,46563391,1,12294693
44722542,46563395,21,12294692
44722543,46563396,21,12294691
44722545,46563398,18,12294690
44722550,46563403,6,12294689
44722552,46563405,3,12294688
44721408,46561625,21,12294697
44721409,46561626,17,12294696
44721411,46561628,13,12294695
44721422,46561639,9,12847688
44721434,46561651,19,12847687
44721441,46561658,15,12294694
44721445,46561662,3,12847686
44721473,46561691,5,12949083
44721474,46561692,5,12949082
44725759,46566976,1,11967969
44725760,46566977,1,12977842
44723653,46565141,16,12395553
44723659,46565147,3,11921901
44723662,46565150,3,12395552
44724573,46565160,12,11921900
44724576,46565163,5,12395551
44724577,46565164,21,12395550
44724578,46565165,18,11921899
44724580,46565167,17,12395549
44724581,46565168,16,12395548
44724583,46565170,3,11921898
44724591,46565178,18,12395547
44724610,46565197,17,12395546
44724613,46565200,21,12294677
44724615,46565202,3,12294676
44724670,46565263,3,12294674
44726856,46567173,1,12144567
44726860,46567177,18,12949042
44726867,46567184,3,11955006
44726869,46567186,3,12949041
44726896,46567214,1,12949040
44726918,46567236,3,12867969
44726919,46567237,18,12867968
44726922,46567240,3,12867967
44727828,46567248,3,12046041
44725790,46567006,6,12977783
44725795,46567011,24,12294666
44725796,46567012,20,12977782
44725828,46567044,3,12977781
44725809,46567025,1,12294665
44725820,46567036,21,12294664
44725835,46567051,18,12294663
44726743,46567062,26,12294662
44726755,46567075,16,12977780
44726774,46567094,18,12977779
44726774,46567095,18,13305793
44726775,46567094,18,12977778
44726775,46567095,18,13305792
44726776,46567096,3,12977777
