offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
68072801,63837391,5,C,13,,,
68064322,63837392,14,C,3,,,
68064323,63837392,5,C,18,,,
68072802,63837393,14,C,18,,,
68072803,63837393,5,C,18,,,
68068178,63837394,49,C,20,0,F,
68068179,63837395,51,C,18,,,
68068180,63837395,5,C,20,,,
68058803,63837396,45,C,20,,,
68058804,63837397,51,C,20,,,
68058447,63837398,27,C,20,,,
68074362,63837399,49,C,20,0,F,
68064324,63837400,45,C,20,,,
68068181,63837401,39,C,20,,,
68064325,63837402,49,C,20,0,F,
68064326,63837402,5,C,20,,,
68069482,63837403,35,C,13,,,
68058448,63837403,16,C,13,,,
68068182,63837404,44,C,20,,,
68069483,63837405,45,C,7,,,
68064327,63837406,49,C,18,0,F,
68064328,63837406,45,C,18,,,
68064329,63837406,5,C,18,,,
68072804,63837407,5,C,20,,,
68064330,63837408,5,C,13,,,
68069484,63837409,5,C,20,,,
68069485,63837410,51,C,7,,,
68072805,63837411,46,C,25,,,
68074363,63837412,51,C,20,,,
68068183,63837413,5,C,20,,,
68072806,63837414,5,C,20,,,
68058805,63837415,56,C,20,,,
68064962,63837416,5,C,10,,,
68068184,63837417,49,C,25,0,F,
68064331,63837418,5,C,4,,,
68068185,63837419,11,C,20,,,
68074364,63837420,45,C,20,,,
68064963,63837421,45,C,5,,,
68058806,63837423,51,C,10,,,
68074365,63837424,5,C,20,,,
68074366,63837425,21,C,20,,,
68072807,63837427,46,C,20,,,
68069486,63837428,49,C,20,0,F,
68069487,63837428,5,C,20,,,
68074367,63837429,49,C,20,0,F,
68069488,63837430,14,C,25,,,
68068186,63837431,44,C,20,,,
68070701,63837432,5,C,20,,,
68069489,63837433,45,C,20,,,
68069490,63837434,21,C,20,,,
68064332,63837435,45,C,22,,,
68064964,63837436,14,C,20,,,
68058807,63837437,28,C,25,,,
68069491,63837438,45,C,20,,,
68072808,63837439,51,C,20,,,
68058808,63837440,46,C,25,,,
68074368,63837441,5,C,20,,,
68068187,63837442,5,C,20,,,
68074369,63837443,45,C,3,,,
68068188,63837444,45,C,20,,,
68070702,63837445,49,C,24,0,F,
68070703,63837445,5,C,24,,,
68064965,63837446,45,C,20,,,
68074370,63837447,51,C,20,,,
68068189,63837448,51,C,18,,,
68070704,63837449,5,C,25,,,
68070705,63837450,49,C,6,0,F,
68064333,63837451,3,C,20,,,
68070706,63837452,46,C,20,,,
68070707,63837453,44,C,20,,,
68058809,63837454,49,C,25,0,F,
68064334,63837455,41,C,5,,,
68074371,63837456,46,C,25,,,
68064335,63837457,44,C,25,,,
68070708,63837458,23,C,8,,,
68058810,63837459,44,C,20,,,
68074372,63837460,27,C,20,,,
68074373,63837460,51,C,20,,,
68074374,63837461,27,C,13,,,
68069492,63837462,49,A,20,0,F,
68068190,63837463,49,A,20,0,F,
68074375,63837464,14,C,20,,,
68069493,63837465,44,C,20,,,
68058811,63837466,51,C,13,,,
68070709,63837467,51,C,22,,,
68064966,63837468,8,C,25,,,
68070710,63837469,51,C,20,,,
68070711,63837470,45,C,22,,,
68064967,63837471,45,C,25,,,
68068191,63837472,49,C,20,0,N,
68074376,63837473,16,C,25,,,
68074377,63837473,35,C,25,,,
68058812,63837474,45,C,20,,,
68068192,63837475,45,C,20,,,
68064336,63837476,45,C,25,,,
68068193,63837477,45,C,20,,,
68069494,63837478,44,C,20,,,
68068194,63837479,29,C,20,,,
68064337,63837480,49,C,20,0,N,
68072809,63837481,21,C,3,,,
68064338,63837482,5,C,18,,,
68058813,63837483,5,C,20,,,
68068195,63837484,40,C,25,,,
68068196,63837485,27,C,25,,,
68072810,63837486,21,C,20,,,
68069495,63837487,45,C,20,,,
68064339,63837488,44,C,20,,,
68074378,63837489,5,C,20,,,
68058814,63837490,51,C,13,,,
68068197,63837491,45,C,25,,,
68074379,63837492,39,C,25,,,
68072811,63837493,27,C,15,,,
68064340,63837494,27,C,20,,,
68064341,63837494,51,C,20,,,
68058815,63837495,45,C,6,,,
68064342,63837496,21,C,20,,,
68058816,63837497,51,C,20,,,
68064343,63837498,51,C,20,,,
68064344,63837499,51,C,20,,,
68068198,63837500,49,C,20,0,N,
68058817,63837501,51,C,20,,,
68064968,63837502,45,C,8,,,
68058818,63837503,44,C,20,,,
68072812,63837504,51,C,20,,,
68070712,63837505,5,C,13,,,
68064345,63837506,39,C,13,,,
68068199,63837507,45,C,20,,,
68064969,63837508,5,C,8,,,
68069496,63837509,28,C,20,,,
