"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2017,6,114921775
2017,9,114922716
2017,6,114923208
2017,6,114923590
2017,3,114923590
2017,3,114923592
2017,6,114924099
2017,6,114925077
2017,6,114925075
2017,9,114925648
2017,9,114926192
2017,9,114926971
2017,6,114926986
2017,9,114926985
2017,6,114929098
2017,1,114930152
2017,3,114930152
2017,6,114930176
2017,6,114935646
2017,6,114936045
2017,6,114936209
2017,6,114936430
2017,6,114936780
2017,3,114940064
2017,6,114941307
2017,6,114941464
2017,6,114941677
2017,6,114941674
2017,6,114946741
2017,6,114947500
2017,8,114948059
2017,6,114921766
2017,9,114924540
2017,9,114924541
2017,8,114924773
2017,9,114925629
2017,9,114925917
2017,6,114926128
2017,3,114926125
2017,3,114931905
2017,3,114932952
2017,6,114933232
2017,3,114935262
2017,6,114939008
2017,6,114939130
2017,3,114940077
2017,9,114941476
2017,6,114941585
2017,6,114941579
2017,6,114944794
2017,3,114946449
2017,8,114946449
2017,6,114948894
2017,9,114922735
2017,6,114923992
2017,9,114926635
2017,9,114926893
2017,9,114927060
2017,6,114929885
2017,3,114934522
2017,3,114934524
2017,6,114934691
2017,6,114935644
2017,3,114935717
2017,3,114935781
2017,6,114935958
2017,1,114936151
2017,6,114936380
2017,3,114936771
2017,6,114938518
2017,6,114939357
2017,6,114939356
2017,6,114940168
2017,8,114945353
2017,6,114946044
2017,6,114946045
2017,6,114946301
2017,6,114947258
2017,6,114948154
2017,6,114923721
2017,6,114923720
2017,6,114923722
2017,9,114924725
2017,9,114925975
2017,6,114941509
2017,6,114943633
2017,9,114944583
2017,9,114944589
2017,3,114944835
2017,6,114945448
2017,6,114945955
2017,8,114946076
2017,6,114946080
2017,6,114946760
2017,6,114946941
2017,6,114946940
2017,8,114947710
2017,6,114948353
2017,6,114948355
2017,6,114922985
2017,6,114922987
2017,8,114924888
2017,6,114925678
2017,9,114925855
2017,9,114925869
2017,6,114926230
2017,9,114926560
2017,9,114926640
2017,9,114926773
2017,9,114927354
2017,2,114928476
2017,6,114930154
2017,6,114930465
2017,6,114939497
2017,6,114940266
2017,6,114941406
2017,8,114941406
2017,6,114941413
2017,8,114941413
2017,6,114941582
2017,6,114941589
2017,3,114941668
2017,6,114943172
2017,6,114943329
2017,6,114943326
2017,6,114943593
2017,6,114943725
2017,6,114944235
2017,6,114948540
2017,6,114949392
2017,6,120406504
2017,6,120408197
2017,6,120408599
2017,6,120413937
2017,6,120415364
2017,6,120415635
2017,6,120415366
2017,3,120415631
2017,8,115411091
2017,6,115412746
2017,9,115414354
2017,9,115414476
2017,9,115414807
2017,9,115414829
2017,9,115414825
2017,6,115410658
2017,6,115410801
2017,3,115411589
2017,6,115411591
2017,3,115412340
2017,6,115412456
2017,6,115412455
2017,6,115412700
2017,6,115415284
2017,9,115415824
2017,9,115416343
2017,6,115419319
2017,6,115419323
2017,3,115420785
2017,3,115422895
2017,6,115423428
2017,3,115423428
2017,6,115423704
2017,6,115423919
2017,6,115423989
2017,6,115425706
2017,3,115425967
2017,6,115426544
2017,6,115435098
2017,9,115435454
2017,9,115435485
2017,9,115435585
2017,6,115435738
2017,6,115435741
2017,6,115435779
2017,6,115435778
2017,3,115435857
2017,9,115435948
2017,6,115436363
2017,6,115422429
2017,3,115422514
2017,1,115422804
2017,3,115422886
2017,3,115423436
2017,7,115423847
2017,6,115423965
2017,6,115424451
2017,8,115426298
2017,9,115427075
2017,2,115427254
2017,6,115431719
2017,8,115432544
2017,6,115432597
2017,6,115432690
2017,8,115433221
2017,3,115433295
2017,6,115433295
2017,6,115433450
2017,3,115433444
2017,6,115433444
2017,6,115433475
2017,5,115433839
2017,6,115434262
2017,6,115434264
2017,6,115434368
2017,6,115434582
2017,8,115434582
2017,6,115435087
2017,9,115435495
2017,8,119916452
2017,3,119916474
2017,3,119916476
2017,6,115411612
2017,6,115411611
2017,6,115412037
2017,6,115412337
2017,3,115412337
2017,6,115412341
2017,6,115412338
2017,6,115414790
2017,9,115414773
2017,6,114388405
2017,6,114388402
2017,4,114389464
2017,3,114389930
2017,6,114391223
2017,3,114391465
2017,6,114391619
2017,6,114392286
2017,9,114393591
2017,6,114394590
2017,9,114394701
2017,6,114394724
2017,9,114394716
2017,9,114394723
2017,3,114394801
2017,6,114395741
2017,6,114396022
2017,3,114398537
2017,6,114398591
2017,3,114398612
2017,6,114398873
2017,6,114398874
2017,6,114398888
2017,6,114398890
2017,6,114399704
2017,6,114399903
2017,6,114400712
2017,6,114400706
2017,6,114400815
2017,1,114402159
2017,6,114403934
2017,9,114405350
2017,9,114405799
2017,9,114406004
2017,9,114406060
2017,6,114406191
2017,6,114407034
2017,6,114408513
2017,6,114409037
2017,3,114409037
2017,6,114409040
2017,3,114409040
2017,6,114411699
2017,6,114411704
2017,3,114411863
2017,6,114411863
2017,8,114411863
2017,6,114412042
2017,6,114412159
2017,6,114412204
2017,7,114412202
2017,6,114412465
2017,6,114412820
2017,8,114391091
2017,9,114393476
2017,9,114394707
2017,11,114395398
2017,6,114397609
2017,8,114397688
2017,7,114398282
2017,6,114398703
2017,6,114398789
2017,6,114398921
2017,6,114399040
2017,6,114399136
2017,6,114399376
2017,6,114399458
2017,6,114399524
2017,6,114399765
2017,6,114400396
2017,6,114400390
2017,6,114400740
2017,8,114402138
2017,1,114402307
2017,6,114402821
2017,6,114403972
2017,6,114403975
2017,6,114404198
2017,6,114404203
2017,9,114405154
2017,6,114405425
2017,6,114405428
2017,9,114405753
2017,6,114407359
2017,6,114407942
2017,6,114409526
2017,6,114409958
2017,6,114411139
2017,6,114411962
2017,6,114412185
2017,6,114412180
2017,9,114412551
2017,6,114412580
2017,6,114387081
2017,6,114387410
2017,8,114387410
2017,6,114387610
2017,9,114387993
2017,8,114387999
2017,3,114391457
2017,6,114391457
2017,9,114394164
2017,6,114394399
2017,6,114394404
2017,6,114388259
2017,6,114388921
2017,6,114390909
2017,8,114391282
2017,3,114391455
2017,6,114393599
2017,9,114394139
2017,9,114394671
2017,9,114394978
2017,9,114394974
2017,6,114395765
2017,6,114396963
2017,6,114398354
2017,6,114398653
2017,3,114398820
2017,3,114399086
2017,6,114399102
2017,6,114399133
2017,6,114399159
2017,3,114399707
2017,6,114399707
2017,6,114399710
2017,2,114401365
2017,3,114402297
2017,6,114402613
2017,6,114403588
2017,6,114403577
2017,6,114403751
2017,6,114404003
2017,9,114405208
2017,9,114405256
2017,9,114405337
2017,9,114405390
2017,9,114405479
2017,6,114406404
2017,6,114406565
2017,6,114406562
2017,6,114406867
2017,6,114407030
2017,9,114407436
2017,6,114407627
2017,3,114407926
2017,6,114410261
2017,6,114410269
2017,6,114410720
2017,8,114412199
2017,9,114412534
2017,8,115412529
2017,6,115412812
2017,6,115412808
2017,6,115413729
2017,3,115414641
2017,9,115414800
2017,6,115415156
2017,9,115416443
2017,9,115416444
2017,3,115416507
2017,6,115417754
2017,6,115418195
2017,6,115422281
2017,6,115422734
2017,6,115422793
2017,6,115422789
2017,6,115424330
2017,6,115425867
2017,6,115426316
2017,6,115427026
2017,1,115427264
2017,3,115426097
2017,9,115426963
2017,3,115432256
2017,6,115432271
2017,6,115432670
2017,6,115432723
2017,5,115433009
2017,6,115433094
2017,5,115433683
2017,6,115434384
2017,6,115434448
2017,6,115434689
2017,6,115434976
2017,1,115435238
2017,9,115435443
2017,3,115435475
2017,9,115435603
2017,6,115435610
2017,6,115435693
2017,6,115435699
2017,9,115435743
2017,6,115435828
2017,9,115435855
2017,6,115436961
2017,6,115436971
2017,6,115437040
2017,3,115437570
2017,6,115437588
2017,6,115437585
2017,6,115437587
2017,6,115438278
2017,6,115438321
2017,6,115438490
2017,8,115438937
2017,9,115439150
2017,6,115439181
2017,9,115439281
2017,9,115439338
2017,9,115440027
2017,6,115440775
2017,6,115441097
2017,6,115441140
2017,6,114390046
2017,6,114391467
2017,3,114391467
2017,8,114391767
2017,6,114392300
2017,8,114393899
2017,9,114393961
2017,9,114394013
2017,9,114394155
2017,9,114394330
2017,9,114394714
2017,9,114395037
2017,6,114395043
2017,9,114395204
2017,9,114395443
2017,6,114396434
2017,6,114397347
2017,6,114397335
2017,6,114397341
2017,6,114397526
2017,3,114398511
2017,3,114398851
2017,6,114398968
2017,6,114399004
2017,6,114399138
2017,6,114399306
2017,6,114400050
2017,6,114404021
2017,2,114404018
2017,3,114405095
2017,9,114405211
2017,9,114405267
2017,8,114405445
2017,6,114405440
2017,9,114405701
2017,6,114405734
2017,3,114405988
2017,9,114406057
2017,9,114406109
2017,6,114406510
2017,3,114407634
2017,6,114407694
