arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
5183386,20313094,1,159575,2003-10-09 00:00:00,3,N,56,5,38,M,2,2,R,,,,,
5177458,20298191,1,172246,2003-12-11 00:00:00,3,N,56,5,40,M,2,2,R,,,,,
5166339,20268213,1,110698,2003-11-05 00:00:00,3,N,56,5,29,M,2,2,R,,,,,
5182027,20309883,1,166360,2003-05-20 00:00:00,1,N,44,5,31,M,1,2,R,,,,,
5181582,20308923,1,144615,2003-05-20 00:00:00,1,N,44,5,23,M,1,2,R,,,,,
5171450,20283664,1,03003802,2003-10-16 00:00:00,3,N,44,5,25,M,1,2,N,,,,,
5174713,20292262,1,284989,2003-05-09 00:00:00,3,N,44,5,12,M,1,2,R,R,,,,
5173549,20289993,1,142440,2003-12-10 00:00:00,3,N,44,5,37,M,1,2,R,,,,,
5173504,20289908,1,142367,2003-07-29 00:00:00,3,N,44,5,39,F,1,2,R,,,,,
5173501,20289903,1,142339,2003-07-22 00:00:00,3,N,44,5,64,M,1,2,N,,,,,
5172428,20286560,1,31421,2003-02-11 00:00:00,3,N,44,5,50,M,1,2,N,,,,,
5172397,20286435,1,089579,2004-06-01 00:00:00,3,N,44,5,46,M,1,2,N,,,,,
5172391,20286412,1,89546,2003-10-06 00:00:00,3,N,44,5,59,M,1,2,R,,,,,
5173459,20289831,1,61919,2003-03-16 00:00:00,3,N,44,5,37,M,1,2,N,,,,,
5172342,20286218,1,258799,2003-11-11 00:00:00,3,N,44,5,25,M,1,2,R,,,,,
5172309,20286077,1,258875,2003-10-01 00:00:00,3,N,44,5,19,M,1,2,R,,,,,
5172308,20286074,1,25877,2003-08-14 00:00:00,3,N,44,5,37,M,1,2,N,,,,,
5174641,20292091,1,145379,2003-10-19 00:00:00,3,N,44,5,40,M,1,2,N,,,,,
5173365,20289645,1,001032AWS,2003-11-27 00:00:00,3,N,44,5,40,M,1,2,N,,,,,
5172306,20286072,1,258864,2003-08-16 00:00:00,3,N,44,5,23,F,1,2,N,,,,,
5172286,20286014,1,04258911,2004-03-11 00:00:00,3,N,44,5,46,M,1,2,R,,,,,
5172275,20285957,1,258070,2003-05-27 00:00:00,3,N,44,5,18,M,1,2,R,,,,,
