property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
65910331,8,95,2011-01-04 00:00:00,65913030
65910332,8,95,,65913031
65917238,20,720,,65911769
65904246,20,4,,65898311
65908655,7,26,,65916217
65917240,63,58,,65911771
65912912,10,20,,65909044
65912913,21,1,,65909045
65912914,25,10,,65909046
65914761,63,40,,65911581
65904264,3,600,,65898329
65917260,10,0,,65912017
65917798,24,1200,,65923952
65913440,17,2000,,65911181
65918588,63,200,,65927029
65918589,7,3000,,65927030
65913486,29,200,,65911227
65909695,22,0,,65915355
65921582,39,800,,65924527
65919596,33,1200,,65925893
65917881,63,150,2011-01-20 00:00:00,65924261
65917882,63,150,,65924262
65921587,30,300,,65924532
65921588,7,1500,,65924533
65914812,7,250,,65911856
65915494,63,3385,,65909777
65922089,10,0,,65926647
65917885,68,,,65924265
65919612,3,5000,2011-01-02 00:00:00,65925909
65919613,9,0,2011-01-02 00:00:00,65925910
65919614,3,5000,,65925911
65919615,9,0,,65925912
65918894,11,20,,65923132
65913523,10,10,,65911491
65913524,13,250,,65911492
65913525,17,2300,,65911493
65913526,20,2115,,65911494
65913527,63,10,,65911495
65918904,3,1600,,65923142
65917309,20,1030,,65912066
65917862,3,100,,65924242
65915488,7,1,,65909544
65921618,68,,,65924791
65919628,3,5000,2011-01-14 00:00:00,65926153
65919629,3,5000,,65926154
65924825,7,50,2011-01-14 00:00:00,65918188
65924826,7,50,,65918189
65913539,3,500,,65911507
65924837,11,10,,65918200
65917888,17,2000,,65924268
65922092,11,1,,65926650
65921593,4,50,2011-01-10 00:00:00,65924538
65921594,4,50,,65924767
65915829,63,100,,65911041
65913520,68,,,65911488
65913521,29,500,,65911489
65918331,20,86,,65926083
65921614,20,40,,65924787
65913534,17,100,2011-01-14 00:00:00,65911502
65913535,17,150,,65911503
65918342,21,1,,65926094
65924699,67,1,,65917605
65919641,29,50,,65926166
65919642,13,1275,,65926167
65919643,63,125,,65926168
65923108,20,2500,2011-01-31 00:00:00,65920808
65923109,20,2500,,65920809
65924710,20,525,,65917616
65907791,20,600,,65898512
65907792,25,10,,65898513
65907793,63,10,,65898514
65909302,38,1,,65913820
65907794,3,800,,65898515
65907795,10,1,2011-01-17 00:00:00,65898516
65907796,10,15,,65898517
65909305,26,700,,65913823
65903209,3,25000,,65898882
65903895,63,20,,65901625
65912854,6,16,,65908759
65912349,63,40,,65916420
65914694,10,0,,65911286
65907779,38,250,,65902765
65907780,6,20,,65902766
65914698,36,100,2011-01-16 00:00:00,65911290
65914699,36,100,,65911291
65912354,3,300,,65916425
65908641,20,384,,65916203
65917224,68,,,65911755
65917225,31,1700,,65911756
65907804,35,2000,,65898525
65912371,63,10,,65916442
65914717,20,90,,65911309
65907786,8,161,,65898507
65907785,8,161,2011-01-04 00:00:00,65902771
65907787,31,200,,65898508
65907788,20,200,,65898509
65907789,21,2550,,65898510
65907790,23,10,,65898511
65917235,7,699,2011-01-27 00:00:00,65911766
65917236,7,699,,65911767
65908660,20,4000,,65916222
65904253,16,200,,65898318
65917202,3,350,,65911733
65907826,63,50,2011-01-19 00:00:00,65898547
65907827,63,50,,65898548
65908628,6,15,,65916190
65917226,3,18000,,65911757
